"id","V2","V3","V4","V5","V6","V7","V8","V9"
"Q53",2663.65,2660.6875,2716.8825,2657.48,2713.0525,2708.6325,2753.0675,2693.9775
"Q54",1654.28,1651.725,1662.5075,1673.985,1674.1525,1670.755,1681.76,1691.4425
"Q55",6894.75,6986.7025,6933.01,6983.605,6978.0225,7067.7025,7016.87,7072.915
"Q56",3015.2775,3008.53,3087.395,3013.5075,3074.76,3062.175,3120.92,3051.27
"Q57",1480.245,1491.9425,1484.025,1483.27,1498.985,1510.8975,1503.3775,1502.2975
"Q58",7334.49,7392.1925,7404.0075,7395.9575,7455.2375,7499.235,7480.565,7466.1675
"Q59",9521.335,9610.2375,9687.5375,9596.99,9696.3825,9768.3975,9793.89,9703.6975
"Q60",1399.59,1410.1975,1431.0725,1428.215,1427.655,1436.6525,1452.855,1450.6175
"Q61",2830.44,2829.62,2861.7775,2879.5875,2869.1625,2867.01,2909.7625,2926.2875
"Q62",2108.2725,2126.275,2161.255,2226.27,2218.02,2239.6025,2264.5325,2303.0925
"Q63",2902.125,2930.3825,2965.5125,3029.7675,2999.1625,3027.8475,3076.62,3135.7425
"Q64",3220.88,3179.3525,3232.8575,3264.4225,3287.345,3234.7575,3292.285,3329.47
"Q65",4589.375,4566.975,4667.0925,4776.4125,4858.58,4904.995,5007.4175,5091.36
"Q66",6322.51,6377.8175,6438.53,6477.2675,6396.67,6465.02,6541.15,6571.25
"Q67",10886,11057.7,11152.325,11303.775,11287.725,11390.2,11450.675,11569.1
"Q68",3232.42,3276.275,3329.7525,3330.05,3363.965,3405.9,3448.7825,3434.1925
"Q69",1100.64,1112.255,1118.46,1105.23,1107.1675,1122.6325,1131.1525,1129.4225
"Q70",10682.2,10726.275,10764.1,10790.675,10792.05,10832.275,10865.4,10901.575
"Q71",4920.13,4909.1075,4891.565,4962.1075,4960.74,4975.62,4947.3775,5051.9525
"Q72",3979.24,3969.5275,3908.95,4041.825,4137.92,4132,4052.9725,4185.4225
"Q73",5237.805,5258.1175,5285.3025,5320.675,5328.7375,5350.5725,5378.495,5419.5975
"Q74",3056.07,3073.7125,3098.84,3127.22,3114.43,3127.455,3157.7475,3189.01
"Q75",1604.97,1605.6975,1615.6075,1623.8975,1623.6975,1623.6325,1633.8875,1643.8825
"Q76",13551.325,13541.75,13608.325,13666.95,13659.975,13657.8,13735.825,13818.225
"Q77",17720.375,17803.725,17951.5,18101.7,18085.525,18179.725,18352.375,18539.3
"Q78",17316,17417.2,17595.45,17724.6,17737.075,17837.7,18024.9,18180.925
"Q79",1687.7975,1675.7725,1680.3075,1677.9025,1681.2775,1668.8825,1678.47,1675.505
"Q80",6783.14,6794.1825,6786.9175,6767.95,6770.645,6786.7325,6784.36,6772.6675
"Q81",4515.5475,4523.04,4520.3275,4516.885,4519.8675,4529.805,4524.065,4524.735
"Q82",2200.4425,2196.3425,2198.475,2198.3775,2208.085,2206.175,2208.43,2206.13
"Q83",3407.1225,3371.135,3446.31,3531.5975,3477.9,3430.94,3485.57,3573.7525
"Q84",12269.55,12260.6,12352.7,12428.075,12393.875,12380.9,12470.875,12568.175
"Q85",33864.925,34238.9,34591.05,34813.025,35064.55,35453.95,35720.375,35613.775
"Q86",1103.1925,1106.1325,1113.22,1125.0925,1118.145,1120.0325,1128.86,1141.0575
"Q87",2372.595,2383.405,2395.28,2404.4075,2404.3075,2414.5575,2424.9975,2436.1875
"Q88",3808.7375,3796.475,3835.0675,3938.805,3872.5475,3858.22,3901.58,4015.11
"Q89",8281.9225,8215.105,8287.1125,8489.815,8350.0225,8296.6025,8397.205,8631.5125
"Q90",8795.8825,8352.77,8427.895,8778.3925,8956.1475,8450.2425,8495.0875,8901.97
"Q91",1083.26,1083.9625,1087.5525,1091.115,1093.955,1095.8675,1100.6775,1106.0525
"Q92",7232.7725,7298.3325,7335.6975,7344.1175,7343.98,7400.7175,7437.6325,7448.3425
"Q93",1570.0825,1581.195,1590.675,1598.8325,1595.75,1605.18,1612.95,1622.85
"Q94",4032.23,4055.2075,4120,4132.33,4135.96,4151.805,4217.5675,4230.845
"Q95",5977.33,6001.575,6078.97,6099.1025,6106.6025,6129.185,6205.275,6229.8325
"Q96",9101.12,9167.37,9218.0975,9278.9825,9345.79,9367.7175,9391.0425,9390.875
"Q97",21205.85,21397.375,21505.15,21568.65,21591.875,21783.825,21924.125,22014.475
"Q98",2435.0675,2384.465,2413.3775,2417.735,2431.345,2387.595,2420.585,2433.8575
"Q99",1472.4025,1455.27,1499.14,1495.015,1491.55,1468.6275,1508.7575,1511.225
"Q100",6871.65,6786.175,6859.105,6931.7925,6901.75,6818.1675,6881.6625,6957.01
"Q101",4281.6125,4330.7625,4339.375,4339.155,4333.9325,4387.8825,4396.2375,4404.1675
"Q102",2257.645,2235.29,2275.7375,2273.8575,2252.675,2236.135,2282.375,2283.7875
"Q103",2289.7225,2285.1325,2289.5225,2296.3675,2293.5775,2290.275,2295.7675,2302.95
"Q104",6052.73,6042.625,6085.575,6166.425,6128.6025,6116.31,6159.97,6244.26
"Q105",1826.375,1835.625,1845.71,1856.62,1861.5925,1871.85,1882.68,1894.845
"Q106",3671.99,3711.78,3754.6175,3817.4025,3839.3625,3881.205,3924.9575,3993.0975
"Q107",6254.56,6281.7725,6306.0875,6360.31,6378.2775,6422.7375,6467.0775,6532.295
"Q108",2320.7025,2312.4025,2325.4425,2334.6175,2334.3925,2328.3025,2342.355,2350.0275
"Q109",3103.29,3119.08,3138.23,3161.5775,3154.1125,3170.325,3190.1125,3216.2675
"Q110",2338.0475,2333.9675,2334.305,2348.7575,2350.185,2347.9075,2355.3625,2372.3175
"Q111",5667.1975,5639.77,5665.8625,5745.93,5689.48,5678.7,5714.08,5802.8775
"Q112",3905.0525,3909.435,3931.925,3956.6525,3948.3575,3951.0625,3974.5725,3999.6675
"Q113",3383.225,3427.835,3440.0125,3449.1475,3427.465,3475.075,3489.625,3501.59
"Q114",3246.6575,3239.19,3268.955,3276.59,3255.4325,3248.6125,3280.9375,3287.0375
"Q115",1414.31,1470.4525,1455.935,1482.44,1463.57,1522.31,1503.7875,1530.98
"Q116",2408.4925,2386.69,2429.7475,2436.0075,2404.9325,2384.845,2425.735,2433.3825
"Q117",1545.21,1492.3375,1535.47,1671.5925,1549.24,1499.115,1575.755,1724.9975
"Q118",4061.5325,4085.7475,4088.31,4132.65,4133.04,4158.5275,4160.965,4207.14
"Q119",3250.2975,3264.69,3279.7075,3306.94,3316.6025,3333.8025,3347,3374.6825
"Q120",1447.215,1475.7375,1493.6775,1499.895,1480.19,1508.4575,1530.2575,1536.395
"Q121",1685.14,1701.2,1703.995,1708.625,1703.415,1718.2475,1721.88,1727.1375
"Q122",3330.38,3328.7525,3315.4625,3314.4825,3312.91,3314.7125,3303.5725,3308.5275
"Q123",1769.4775,1776.0325,1788.7825,1801.6875,1801.245,1807.685,1821.31,1837.395
"Q124",10314.15,10424.2,10430.7,10461.15,10426.95,10527.45,10547.35,10581.15
"Q125",1431.6075,1429.315,1429.42,1444.605,1445.1725,1435.0125,1439.3325,1459.155
"Q126",5966.7,5899.32,5869.3475,5896.2725,5902.62,5852.8425,5821.7975,5835.1175
"Q127",1217.87,1227.2,1234.8775,1242.95,1243.5625,1251.43,1258.715,1265.4125
"Q128",1075.385,1077.7425,1082.745,1084.065,1085.5525,1087.9625,1093.365,1094.855
"Q129",1129.76,1133.325,1138.49,1141.595,1141.34,1144.8375,1149.965,1152.9575
"Q130",7951.605,7989.4425,7934.8975,8058.5,8083.1875,8113.915,8057.7725,8144.49
"Q131",3329.8175,3375.635,3379.4325,3393.77,3400.365,3440.805,3427.385,3447.9675
"Q132",3331.6175,3386.8775,3375.1425,3395.4975,3402.9275,3453.1375,3422.9425,3457.0375
"Q133",10004.085,10063.45,10072.525,10137.925,10108,10173.3,10204.725,10265.175
"Q134",1117.5525,1125.635,1116.6625,1121.3325,1117.9775,1127.4475,1120.3425,1122.99
"Q135",2801.245,2818.5375,2848.345,2849.7425,2853.445,2873.6175,2897.465,2893.875
"Q136",1057.295,1053.52,1046.54,1061.77,1063.6525,1059.235,1049.3275,1063.885
"Q137",10435.225,10525.675,10511.575,10596.025,10602.65,10684,10663.975,10759.425
"Q138",6328.545,6376.2475,6401.435,6454.9275,6452.28,6497.4775,6528.54,6587.5925
"Q139",9412.8475,9446.4025,9460.815,9509.1075,9509.21,9541.8375,9566.1225,9625.6175
"Q140",7588.495,7643.1825,7692.035,7751.1975,7757.825,7811.385,7864.82,7923.575
"Q141",12074.325,12078.675,12165.7,12203.65,12230.55,12250.5,12340.925,12388.225
"Q142",5945.2025,6014.9375,6036.5325,6104.87,6119.3725,6189.13,6207.825,6271.665
"Q143",17858.525,17768.1,18397.05,18434.325,18335.375,18168.475,18800.225,18762.2
"Q144",12575.725,12814.575,13055.3,13056.125,13229.45,13532.075,13765.2,13736.05
"Q145",11663.45,11781.65,11863.35,11904.05,11890.225,12021.75,12110.55,12157.375
"Q146",10558.275,10710.675,10556.425,10657.3,10769.025,10924.175,10766.1,10895.625
"Q147",19296.75,19533.075,19712.5,19777.8,19743.125,19957,20176.375,20272.875
"Q148",4252.16,4173.6375,4360.3325,4291.0625,4484.6475,4376.3025,4573.8175,4495.295
"Q149",5815.3325,5606.645,6038.7575,6141.6925,6220.575,5975.56,6431.24,6578.4175
"Q150",6087.19,5844.8625,6242.2275,6400.8225,6362.055,6112.825,6547.365,6692.51
"Q151",4498.4525,4108.7775,4321.9425,4341.065,4577.81,4182.9925,4404.1975,4428.8375
"Q152",6072.8575,6019.9925,6041.395,6057.8575,6060.5,6029.5775,6104.71,6152.07
"Q153",1932.99,1921.95,2060.325,2049.0125,2070.645,2057.185,2210.955,2187.115
"Q154",2335.1025,2333.6225,2429.74,2365.23,2374.435,2366.9125,2470.255,2399.9175
"Q155",7717.6075,7999.0925,7978.44,7784.44,7844.945,8154.3525,8144.4125,7935.6775
"Q156",977.02425,979.193,1131.6325,1177.85,991.34475,990.37275,1144.01,1192.405
"Q157",2452.6575,2557.49,2624.8975,2554.2625,2529.9475,2625.795,2659.7825,2585.2675
"Q158",1252.8775,1209.2875,1238.625,1260.1125,1305.9,1262.09,1291.895,1316.13
"Q159",7718.4575,6703.4975,7133.1875,6794.5175,7847.4625,6818.6375,7249.425,6913.255
"Q160",1515.03,1421.0225,1470.4525,1389.55,1529.595,1432.725,1483.295,1407.12
"Q161",1210.5075,1215.115,1221.905,1227.345,1226.64,1231.2025,1237.925,1244.19
"Q162",1216.5225,1221.1275,1227.25,1232.7225,1231.7825,1236.75,1243.005,1248.3025
"Q163",1182.9875,1180.5875,1194.345,1201.89,1199.14,1196.53,1211.0875,1218.2775
"Q164",1219.1875,1227.5025,1235.0675,1237.7375,1236.1725,1244.165,1252.705,1255.4525
"Q165",1226.0175,1234.3675,1240.795,1246.22,1245.2,1252.7275,1259.8,1265.605
"Q166",1226.7975,1232.0025,1240.3525,1245.2125,1243.6975,1248.9175,1257.345,1262.5275
"Q167",1201.605,1207.93,1213.985,1218.115,1218.2675,1224.1725,1230.7075,1234.4
"Q168",1237.4875,1245.965,1256.145,1261.945,1257.67,1267.0425,1277.3175,1284.0425
"Q169",1236.5575,1247.375,1253.425,1260.41,1257.3675,1268.0525,1274.28,1281.8975
"Q170",1236.72,1238.3725,1240.5475,1255.3425,1252.8175,1254.175,1257.6025,1272.955
"Q171",1265.8675,1268.74,1280.7,1290.1975,1287.3325,1289.5,1303.1725,1314.0575
"Q172",1204.74,1210.015,1215.1925,1218.575,1219.75,1225.785,1229.1525,1233.0975
"Q173",1190.9675,1196.325,1200.1875,1202.4075,1202.975,1208.45,1211.715,1214.39
"Q174",1191.5425,1196.3475,1201.3675,1206.57,1205.65,1211.1375,1217.16,1222.5025
"Q175",1221.45,1227.82,1233.5525,1236.5575,1237.5475,1244.0225,1249.9775,1253.72
"Q176",1231.305,1239.5975,1249.1925,1252.7425,1250.0025,1258.5525,1269.885,1274.52
"Q177",1216.5625,1222.665,1227.4225,1236.5875,1234.0125,1240.345,1244.93,1254.6775
"Q178",1186.185,1193.7,1197.0875,1202.985,1200.4725,1208.655,1213.1125,1219.1025
"Q179",1202.535,1213.26,1218.5075,1223.3425,1218.7025,1229.58,1235.9525,1239.8125
"Q180",1285.905,1296.55,1307.425,1310.3025,1307.805,1319.9425,1331.4175,1334.195
"Q181",1215.57,1222.9075,1233.64,1235.46,1232.505,1239.76,1250.7075,1252.2275
"Q182",1221.4175,1225,1229.5375,1235.925,1237.605,1240.9525,1246.045,1252.105
"Q183",1226.965,1227.255,1228.0675,1241.465,1241.6775,1241.92,1243.68,1256.45
"Q184",1225.4525,1228.6725,1233.2325,1239.43,1241.595,1246.1975,1251.1275,1256.835
"Q185",1174.745,1178.4925,1181.645,1186.5,1187.8275,1191.6975,1195.1425,1200.825
"Q186",1221.245,1224.9925,1231.245,1236.5975,1236.7325,1241.66,1249.1425,1254.135
"Q187",1231.775,1237.485,1245.095,1250.68,1247.59,1253.935,1262.275,1268.0975
"Q188",1207.065,1209.5875,1219.815,1224.995,1224.0225,1226.37,1236.3825,1241.885
"Q189",1231.0525,1242.0325,1249.4075,1251.665,1248.035,1259.965,1268.29,1271.6625
"Q190",1260.4325,1266.605,1269.6775,1283.375,1281.3075,1289.2875,1291.6,1305.975
"Q191",1230.895,1233.9125,1235.2225,1249.1575,1247.835,1251.0725,1252.55,1265.445
"Q192",1226.8,1230.0175,1230.4575,1245.165,1243.7425,1247.5175,1248.5875,1261.73
"Q193",1251.0975,1257.01,1260.71,1266.2925,1267.4975,1273.3775,1277.025,1283.6825
"Q194",1192.42,1195.7825,1196.6675,1206.2575,1206.2175,1209.07,1210.725,1220.1675
"Q195",1186.4725,1188.0775,1189.36,1200.61,1200.1375,1201.465,1203.12,1214.1075
"Q196",1179.9475,1182.05,1182.7675,1193.5725,1192.845,1195.185,1195.6425,1206.0675
"Q197",1353.7775,1361.565,1364.6975,1383.3525,1381.76,1390.725,1392.9225,1411.7225
"Q198",1723.39,1735.7725,1716.145,1746.09,1725.3175,1739.61,1723.395,1753.835
"Q199",1692.8975,1693.2525,1694.9875,1711.6075,1703.945,1706.51,1713.58,1732.2425
"Q200",1599.83,1600.39,1610.8575,1644.2325,1648.8425,1650.665,1661.04,1673.8375
"Q201",1682.6875,1683.355,1686.7225,1697.64,1701.8575,1700.725,1703.935,1714.855
"Q202",2395.965,2399.0075,2415.5175,2432.055,2436.77,2446.965,2473.135,2488.41
"Q203",1175.3825,1201.8725,1237.1975,1256.6075,1128.8375,1173.625,1212.6025,1239.8825
"Q204",4813.86,4229.83,4573.78,4657.9375,4551.425,4045.1225,4485.3125,4668.61
"Q205",1538.5675,1629.8025,1726.9625,1703.4125,1769.8825,1813.4825,1851.015,1800.4375
"Q206",18549.875,18717,18899.125,19109.325,19412.35,19570.325,19780.7,20000.075
"Q207",11851.9,12400.9,11491.125,12427.925,12437.35,12908.9,12019.65,12805.725
"Q208",11867.875,12895.55,8316.22,11283.75,12563.65,13414.625,8579.575,11907.425
"Q209",3074.315,2807.1425,3278.1775,3148.2975,3235.9225,3034.95,3489.37,3370.7175
"Q210",7959.935,5832.3225,5172.7025,6149.1275,7727.3825,5840.3575,5227.95,6239.05
"Q211",1392.32,1062.6,1566.0475,1073.582,1481.815,1124.3725,1624.4875,1110.28
"Q212",9769.2775,9831.975,9438.855,9801.4925,9932.715,10143.665,9784.2475,10192.915
"Q213",13837.875,14652.8,15125.2,15811.05,14501.75,15397.55,15844.35,16523.325
"Q214",7013.6175,7179.8,7165.48,7933.0925,7199.7025,7409.62,7408.9925,8214.63
"Q215",7188.6575,7776.5775,7572.515,7505.105,7502.0725,8078.735,7745.0575,7653.06
"Q216",10806.375,10883.175,10926.975,11010.2,11023.625,11103.85,11156.425,11239.35
"Q217",1728.2575,1781.35,1638.9475,1600.915,1758.155,1832.1575,1619.3725,1626.6975
"Q218",10760.45,10847.15,10805.975,10888.675,10906.5,10993.7,10963.425,11044.25
"Q219",16038.775,16488.35,17165.525,18289.775,17778.775,18247,18911.2,19960.975
"Q220",3641.855,3759.465,3922.66,4100.645,4086.405,4202.3775,4391.675,4558.23
"Q221",11727.875,12513.375,13513.5,12935.175,11834.2,12829.7,14057.8,13626.15
"Q222",9857.4,9862.81,9854.615,9985,10027.9525,10006.9275,9996.6575,10128.975
"Q223",11661.575,11584.3,11499.75,11726.575,11804.2,11685.825,11583.325,11828.35
"Q224",16609.1,17090.975,16961.275,17388.7,17889.975,18403.975,18311.95,18773.1
"Q225",29043.475,29921.425,29733.7,31834.025,31094.675,31956.55,31790.7,33978.275
"Q226",24752.05,25547.55,26524.875,27488.575,27675.225,28456.55,29436.75,30276.425
"Q227",16648.925,17111.675,16963.3,17424.25,17894.4,18383.5,18273.45,18719.975
"Q228",5073.285,5265.1725,5231.84,4965.0675,5241.6775,5485.8075,5431.815,5130.805
"Q229",10822.65,10849.9,10792.4,10951.975,11002.875,11032.175,10969.15,11134.775
"Q230",11387.475,11466.25,11518.4,11701.3,11754,11836.05,11892.4,12106.975
"Q231",8259.21,8242.725,8175.6175,8152.26,8403.9525,8349.8025,8267.16,8254.405
"Q232",11472.025,11265.675,11449.7,11534.425,11762.875,11579.35,11808.225,11880.25
"Q233",12985.975,13239.15,13638.95,13658.75,13523.7,13794.4,14243.275,14159.375
"Q234",6418.4225,5836.9,5881.47,5847.545,6502.2975,5910.9525,5890.0575,5839.0125
"Q235",7947.38,7540.255,7418.2725,7328.4175,7847.805,7579.895,7514.2,7518.535
"Q236",12355.15,12891.075,12560.15,12546.775,11889.4,12617.7,12483.3,12600.55
"Q237",2483.8775,2482.6725,2468.915,2476.8525,2515.64,2521.0925,2515.735,2530.98
"Q238",10748.875,10821.05,10818.2,10912.375,10972.525,11042.925,11036.075,11140.45
"Q239",11185.125,11181.4,11150.65,11196.175,11369.3,11350.85,11339.1,11400.475
"Q240",8456.6925,8449.825,8446.1275,8661.055,9043.9625,8981.795,9001.4675,9233.7525
"Q241",1543.37,1479.3325,1486.6175,1612.0525,1614.8525,1537.6525,1524.47,1647.2875
"Q242",10019.5225,10023.145,9971.445,10319.9,10792.15,10699.35,10655.35,11044.825
"Q243",9622.9075,9648.29,9725.295,9783.185,9699.9675,9720.8325,9835.8875,9909.1175
"Q244",7341.1025,7354.845,7577.17,7668.5875,7609.5625,7604.7775,7876.8275,7988.3325
"Q245",5764.865,5800.29,5812.1025,5767.59,5896.375,5892.9875,5906.3325,5764.38
"Q246",2830.1675,2941.68,2916.8725,2928.4825,2890.785,3023.4625,2956.865,2966.1825
"Q247",496.986,470.3885,451.2075,447.74975,452.98975,440.6215,426.8555,421.50825
"Q248",1853.4325,1673.895,1709.945,1736.45,1835.3,1664.3175,1721.3125,1776.4525
"Q249",3763.7275,3759.79,3805.3075,3826.3775,3848.8225,3861.2075,3902.53,3926.7975
"Q250",14200,14397.975,14074.65,14195.7,14206.55,14453.825,14198.8,14294.875
"Q251",5524.565,6187.13,6697.17,6336.1125,5828.72,6587.815,7102.9325,6685.3125
"Q252",816.951,873.295,848.79675,865.34225,819.606,876.3195,852.23475,868.49725
"Q253",24269,24252.875,25333.275,24796.175,23932.075,24143.275,25579.625,25185.175
"Q254",11114.2,11234.95,11314.95,11288.125,11357.025,11480.25,11569.325,11560.1
"Q255",1444.2025,1481.7225,1488.755,1440.2775,1477.515,1509.625,1521.175,1474.0725
"Q256",12377.8,12073.925,12467.325,12127.8,12217.15,11861.45,12332.175,11991.8
"Q257",11584.575,11744.8,11567.875,11452.6,11664.15,11788.725,11649.75,11516.525
"Q258",4026.1525,4030.025,4131.5975,4205.305,4275.5,4275.955,4391.195,4475
"Q259",1256.83,1264.58,1286.86,1311.38,1298.7875,1308.5275,1331.515,1355.0925
"Q260",11194.05,11297.7,11329.7,11379.9,11461.325,11563.525,11591.875,11647.25
"Q261",8209.775,8044.5775,8219.8825,8323.985,8297.1775,8147.28,8300.1475,8411.57
"Q262",6813.135,6765.1975,6996.1375,6999.715,7019.995,6971.985,7227.505,7216.2675
"Q263",5007.3525,4923.2775,5112.315,5135.565,5092.4325,5022.475,5233.9975,5262.8
"Q264",4352.5825,4270.7475,4454.345,4462.265,4439.99,4359.6125,4546.8325,4557.7625
"Q265",3460.925,3450.2,3452.9325,3452.93,3446.635,3443.7175,3452.18,3456.7725
"Q266",2292.2375,2314.675,2324.34,2390.88,2417.605,2461.7675,2466.38,2560.68
"Q267",9942.3375,9395.54,9470.7925,9693.42,9984.945,9441.63,9497.9625,9737.58
"Q268",15530.1,16017.375,16170.825,16239.1,16063.325,16557.625,16772.55,16727.075
"Q269",6267.61,6502.9875,6472.405,6582.955,6398.925,6642.5475,6651.9775,6742.9475
"Q270",2286.345,2286.885,2345.3125,2381.7025,2370.335,2372.3,2435.57,2473.795
"Q271",2020.4525,2034.095,2083.9525,2125.3325,2097.765,2111.305,2161.6225,2205.365
"Q272",3116.94,3175.2925,3157.83,3213.8,3271.8325,3326.78,3304.21,3348.2875
"Q273",1825.76,1842.055,1831.9725,1872.895,1874.8675,1888.4425,1865.18,1914.8475
"Q274",4494.6425,4582.93,4514.2425,4607.4525,4673.85,4760.06,4668.045,4780.81
"Q275",12201.2,12212.8,12435.85,12472.9,12611.825,12590.1,12919.15,13015.625
"Q276",8070.74,8006.2325,8247.455,8146.67,8093.3725,8040.18,8304.95,8188.705
"Q277",3381.9475,3330.1225,3406.05,3357.5575,3551.6025,3484.1475,3552.8275,3486.16
"Q278",7285.0575,7302.11,7292.03,7281.3,7271.015,7310.71,7314.2875,7318.855
"Q279",7298.725,7392.065,7434.95,7469.43,7532.5075,7633.715,7689.82,7730.73
"Q280",2169.8925,2159.535,2211.5575,2245.18,2226.6975,2216.975,2268.87,2302.2175
"Q281",10494.575,10604.175,10553.05,10908.75,11338.125,11280.925,11206.375,11533.6
"Q282",3194.7275,3176.5275,3244.1925,3305.03,3296.895,3286.3325,3339.525,3398.9275
"Q283",11992.425,12315.675,12504.1,12625.45,12572.3,12856.55,13046.1,13114.15
"Q284",10524.25,10532.025,10834.35,10814.525,11074.1,11052.375,11420.55,11452.925
"Q285",16093.225,15572.975,15799.875,15412.75,15436.975,14981.425,15389.025,15005.775
"Q286",10122.775,9966.145,9958.6125,10344.9,10762.95,10531.875,10519.025,10868.75
"Q287",9139.9825,9006.3675,9212.53,8874.63,9240.1175,9139.7325,9337.0375,8901.54
"Q288",25864.025,26604.475,26952.75,27424.875,26829.2,27588.125,27967.425,28447.775
"Q289",7111.9475,7171.6275,7315.06,7751.0925,7448.4025,7513.86,7649.2225,8092.1425
