"id","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"W95",1566.2225,1553.5625,1560.13375,1562.34,1581.31625,1578.885,1612.41625,1619.28625,1602.47875,1596.09375,1554.0375,1538.6625,1556.95125
"W96",11352.1625,11396.2875,11236.05,11341.0625,11409.6,11457.35,11408.375,11439.175,11499.1875,11537.975,11529.5125,11572.5125,11602.325
"W97",503.623125,515.614,498.618875,511.483625,512.52475,527.5045,508.416875,516.045,513.03175,521.095375,506.76125,480.894625,462.504
"W98",644.4155,656.287875,645.785875,651.781625,653.3795,672.521125,644.802625,647.823375,646.51025,654.446625,636.332625,612.365375,609.522375
"W99",15279.9125,15227.2375,15162.3125,15152.0875,15145.5,15056.4625,15279.1375,15369.0625,15227.975,15331.7875,15312.825,15365.2,15470.3
"W100",11375.9,11429.5625,11243.8625,11311.95,11244.6625,11449.2625,11383.25,11354.3625,11377.2,11393.1375,11398.3375,11489.7625,11429.6875
"W101",9779.61125,9811.555,9833.21625,9903.625,9909.9675,10004.00875,9881.29875,9909.67375,10003.1175,10022.42375,10083.8175,10094.35625,10119.4
"W102",15760.275,15948.5375,15907.7375,15907.45,15901.1375,15856.9375,15939.7875,16201.75,16198.075,16075.6,16144.525,16433.6875,16427.075
"W103",4158.435,4179.3275,4027.97625,4116.71,4126.21625,4220.32125,4122.27875,4194.185,4204.86375,4201.865,4126.2625,4123.785,4066.17125
"W104",1046.1275,1041.22625,1041.52625,1031.415,1040.40875,1035.51625,1033.70375,1041.115,1041.16125,1044.065,1042.32125,1040.6975,1043.53875
"W105",9138.91875,9172.68875,9152.41875,9241.18875,9190.27625,9223.63125,9221.14375,9251.60125,9232.77875,9209.63,9218.0525,9301.5525,9304.6175
"W106",2159.83,2151.28625,2144.8075,2146.69,2169.76,2166.06,2157.90875,2160.1525,2163.0725,2150.68625,2167.8825,2159.49875,2178.94625
"W107",23834.8375,23792.9625,23788.3625,23971.7125,23978.5375,24005.575,24275.7375,24163.675,24290.075,24370.1125,24483.725,24430.6,24512.25
"W108",16102.475,16302.3125,16172.2125,16241.925,16302.85,16370.9875,16216,16314.8,16348.6375,16323.3,16334.6625,16322.9625,16114.1
"W109",14340.0625,14438.65,14414.3625,14449.8375,14511.075,14505.025,14425.6625,14482.05,14522.7375,14464.4,14460.6875,14495.625,14284.2875
"W110",7265.0975,7239.53,7180.26875,7172.47875,7265.5975,7310.63125,7387.70625,7418.905,7470.8325,7584.44625,7567.24625,7617.02875,7563.73125
"W111",1064.22,1063.36625,1066.80375,1068.37875,1069.9375,1073.07125,1072.78375,1067.77375,1073.5625,1081.49125,1069.9975,1070.94125,1061.68625
"W112",9479.07875,9502.2425,9499.97,9525.37125,9471.185,9490.33125,9447.93375,9568.6675,9597.21125,9545.37,9684.23375,9809.50625,9809.995
"W113",738.326875,760.299125,730.3185,741.735125,774.5775,779.460625,711.9415,712.77725,718.82475,733.5315,728.1615,745.225375,746.57275
"W114",10522.8125,10534.175,10623.9125,10617.9125,10565.95,10622.7375,10589.875,10526.875,10491.675,10536.0375,10580.775,10819.125,10839.5
"W115",11267.9625,11290.3875,11377.6,11399.6,11403.425,11387.8125,11288.1375,11273.425,11298.725,11356.4625,11380.375,11572.4125,11565.6875
"W116",14600.9125,15108.8875,14251.775,14713.8875,15066.2,15511.65,14860.6875,15325.9375,15451.375,15850.85,15493.2375,15206.6,15310.025
"W117",7023.6875,7026.60125,7033.3525,7058.9575,7038.1675,7075.13625,7065.3375,7112.675,7176.17375,7218.05375,7299.3075,7391.22625,7379.53875
"W118",1739.89875,1731.245,1733.17875,1734.43375,1764.1925,1756.4725,1755.0375,1746.34125,1760.8025,1762.885,1757.895,1753.565,1762.61875
"W119",988.584375,994.78775,969.937625,985.094,1004.872625,1000.73225,1033.75,1028.2125,1006.344375,999.159625,977.468875,953.15025,965.50425
"W120",829.297375,827.067125,819.979375,815.551125,838.489875,831.93125,859.968375,863.556,844.985375,851.104375,827.74075,808.6155,830.435125
"W121",10348.05,10388.225,10324.5,10375.225,10417.25,10443.6625,10407.3375,10470.75,10509.275,10528.8,10552.2875,10588.9375,10658.225
"W122",373.742875,379.846375,370.412125,381.691875,372.366625,389.344375,354.49225,355.85025,357.807875,368.642875,367.0055,363.88425,356.8985
"W123",483.582,487.502625,479.9085,487.31075,481.96,499.420875,459.417,459.42375,460.87225,474.334375,476.936875,474.776875,473.355375
"W124",8562.795,8569.09125,8532.7625,8531.245,8590.405,8594.57,8753.36625,8793.955,8808.01875,8813.735,8832.335,8879.88625,8930.065
"W125",10802.7125,10888.4,10846,10824.2,10842.8125,10955.6,10887.2625,10851.6875,10822.75,10937.025,10970.275,10978.6625,10999.2625
"W126",9518.06125,9603.105,9479.06875,9598.32,9628.6075,9703.78625,9626.92125,9700.645,9710.49875,9756.02625,9801.5,9804.91875,9893.99875
"W127",10813.125,10947.3625,10930.1125,11058.5125,10924.975,10885.875,10927.6125,10998.85,11000.9,10994.675,11123.425,11354.4,11409.7875
"W128",3626.45875,3679.025,3538.70375,3608.21375,3614.89125,3699.3075,3631.76,3655.5375,3719.1075,3656.50625,3595.26625,3567.5125,3533.3025
"W129",1022.62875,1024.45125,1016.4125,1018.37875,1025.1275,1029.87625,1023.46875,1035.3675,1036.62375,1037.43625,1025.9475,1036.1475,1029.12875
"W130",8122.95125,8184.51125,8217.87875,8219.4225,8216.13375,8243.87375,8282.1325,8279.08,8254.83125,8290.425,8287.54625,8318.04375,8290.55875
"W131",2154.805,2141.96375,2148.12,2152.7925,2171.00375,2175.5525,2162.44875,2163.13,2175.30625,2160.39625,2149.86875,2155.655,2161.645
"W132",22455.2125,22610.875,22646.05,22670.7625,22815.55,22766.525,22825.35,22911.5125,22935.275,22865.65,22966.95,23324.3625,23142.875
"W133",13833.5875,13942.375,13834.7375,13898.9,13967.6625,14049.2,13955.0875,14009.625,14153.225,14143.625,14100.4625,14140.2625,14140.025
"W134",12061.9875,12177.7125,12066.525,12225.7875,12239.575,12319.8375,12222.5625,12319.7,12299.725,12330.325,12375.125,12451.8375,12436.2125
"W135",6121.1925,6087.57,6039.11625,6066.68125,6130.9875,6151.8775,6262.955,6268.49625,6279.19125,6302.9075,6358.2425,6378.225,6345.38875
"W136",6360.01875,6423.79375,6459.3,6353.29875,6329.75,6389.5025,6448.7575,6465.4725,6518.21625,6481.24,6510.20125,6532.97875,6496.95875
"W137",7054.1925,7081.97625,7076.565,7119.81875,7077.8525,7052.3575,7067.335,7099.69625,7122.15625,7126.9475,7246.64375,7318.57375,7297.75625
"W138",363.08475,377.646375,360.159,370.0225,397.524125,395.798125,346.502625,350.501625,360.56975,366.15,357.792625,373.2985,365.709
"W139",7919.28375,7895.63,8019.63625,8021.8975,8012.7175,8024.04125,8018.42,7985.55375,7957.0375,8080.9525,8021.6375,8134.12375,8117.08
"W140",8256.07,8290.48,8408.42625,8444.11625,8497.05,8512.205,8443.15,8372.55,8313.89,8429.13625,8339.3425,8475.94625,8431.0775
"W141",10938.5125,11235.875,10631.15,11084.35,11261.45,11476.825,11026.6375,11370.2125,11409.7625,11834.6375,11559.775,11430.8375,11536.775
"W142",5368.03875,5392.25875,5391.47125,5396.365,5394.60625,5412,5404.69875,5442.82,5505.915,5540.62875,5589.2325,5667.8625,5657.2375
"W143",11362.65,11371.2875,11276.35,11333.7375,11475.175,11488.5,11375.575,11390.3375,11486.8375,11449.275,11454.8625,11437.3625,11474.175
"W144",972.25275,978.330375,959.64575,976.674375,992.459125,993.72725,1021.02375,1035.03625,1009.83425,996.0895,980.20175,956.642375,965.661375
"W145",8146.0475,8178.125,8148.60125,8135.1325,8305.8425,8395.26625,8576.50875,8696.955,8482.0075,8613.95875,8393.45125,8186.405,8463.3875
"W146",6687.9775,6759.675,6693.3825,6753.1225,6788.925,6847.92875,6781.4775,6815.30625,6873.0975,6936.98875,6903.3725,6933.43375,7004.22375
"W147",128.310375,125.77875,126.11425,128.216,114.477375,118.3,105.120375,111.127,107.782625,110.810625,116.661,119.039625,118.173375
"W148",227.24775,221.883125,224.8555,227.842625,210.422375,214.422875,193.53475,200.70325,195.665875,200.117,206.602625,212.772625,221.50875
"W149",4458.65625,4501.8675,4449.12875,4449.785,4534.74,4545.81875,4666.945,4749.06375,4733.45,4769.03875,4749.775,4815.88375,4880.2575
"W150",7994.15,8054.63,7992.87125,7986.3925,7982.5125,8139.84,8084.13875,8010.86875,8061.86125,8121.19875,8083.4775,8162.52,8129.23
"W151",6257.3475,6327.81875,6261.69625,6319.83375,6333.5475,6378.01,6332.90875,6344.41625,6384.78375,6411.57875,6397.97625,6455.1225,6455.215
"W152",8435.09125,8498.65125,8376.545,8477.5625,8392.8325,8423.46375,8388.52375,8471.275,8462.50125,8551.7325,8627.2275,8719.18125,8774.82
"W153",2967.0275,3015.17875,2890.60875,2960.6125,2967.43,3029.5975,2969.61875,2991.64125,3025.1,2985.635,2918.4375,2898.885,2861.47375
"W154",8788.06125,8784.13625,8765.78375,8733.78625,8810.3975,8796.505,8809.3025,8880.8525,8846.78625,8839.27375,8787.36125,8817.26,8855.2275
"W155",4593.88875,4579.57625,4620.63125,4653.73125,4626.91875,4655.615,4646.9625,4689.96,4693.59375,4680.2325,4702.61625,4723.66125,4706.375
"W156",5452.31625,5444.96375,5481.16,5506.2575,5511.31,5499.965,5506.62125,5547.81,5528.07,5536.935,5535.65,5545.62125,5535.76625
"W157",1426.00375,1421.38,1420.775,1418.8225,1440.32125,1434.04,1435.96875,1434.70625,1433.53875,1436.06375,1439.935,1442.2125,1452.615
"W158",16499.3875,16513.1,16445.7375,16570.7125,16602.6125,16698.625,16743.1,16753.4625,16841.3375,16840.1625,16869.1125,16842.625,16847.6
"W159",9208.585,9287.53375,9238.71125,9262.9075,9299.75,9330.73625,9325.93875,9391.76125,9416.15125,9444.71125,9413.9375,9453.6925,9534.58625
"W160",7994.2525,8040.21125,7977.82,8043.8625,8074.7025,8136.4825,8076.9375,8126.46,8184.93375,8226.23125,8228.53125,8194.79375,8194.9375
"W161",12083.95,12184.75,12133.1,12216.625,12271.5125,12231.3,12299.475,12295.35,12259.4125,12170.2625,12257.3,12222.8625,12230.0625
"W162",4389.4675,4374.55375,4326.165,4349.5275,4405.69,4423.075,4513.77125,4504.05625,4554.6075,4578.96625,4606.81375,4629.0375,4600.3325
"W163",3759.46125,3742.9275,3753.835,3747.39375,3784.77,3770.44125,3764.68,3768.665,3795.49625,3808.10125,3805.535,3784.33125,3767.5775
"W164",24451.0125,24535,24289.0375,24294.675,24384.4125,24350.15,24287.8625,24516.0125,24620.3875,24719.3875,24853.175,25205.5125,25469.5875
"W165",3781.34625,3789.5575,3762.30125,3753.575,3756.06375,3818.90125,3671.19,3691.5275,3715.7675,3768.05875,3757.01875,3832.19375,3964.92375
"W166",2612.80625,2595.98375,2613.12,2593.4825,2557.81125,2565.98625,2560.40625,2572.36,2571.1025,2564.71875,2600.80125,2663.64875,2703.73125
"W167",2982.5975,2986.3225,2997.23875,2971.53,2940.6225,2965.2125,2944.23375,2942.33,2941.44625,2947.5975,2966.635,3031.82375,3107.1225
"W168",3750.755,3848.96375,3676.325,3735.655,3936.34375,4061.79125,3892.36875,3965.315,4035.04125,4091.99,3954.845,3846.88875,3755.4725
"W169",1648.7025,1652.11625,1656.0925,1666.265,1657.09125,1665.59125,1638.16,1656.6225,1664.31875,1675.07625,1701.43625,1731.20875,1734.88
"W170",3572.3825,3594.75875,3591.52,3597.9175,3591.36375,3593.96375,3564.05125,3578.07375,3591.73375,3608.98125,3635.455,3671.005,3698.4325
"W171",6088.83375,6032.87,6026.8575,6057.56875,6103.115,6083.80375,6033.72,6065.71625,6123.2875,6115.01625,6127.51625,6138.07,6188.59
"W172",3664.61125,3699.29875,3659.6025,3669.345,3720.68125,3734.03125,3714.8325,3722.1,3721.94875,3750.81875,3744.4075,3760.12875,3736.76875
"W173",3390.6725,3512.85,3504.6775,3559.8675,3464.695,3610.62625,3627.3925,3616.24875,3563.01875,3504.52875,3465.09625,3523.81625,3429.13625
"W174",2794.70875,2793.7725,2801.1075,2801.005,2785.76,2806.14875,2791.65875,2789.99625,2789.79125,2813.9525,2816.41,2814.0075,2822.52375
"W175",3274.53125,3275.94,3244.7075,3275.7225,3305.15625,3295.29,3300.51875,3318.66,3328.065,3360.41375,3320.43,3343.2525,3353.8875
"W176",2393.0375,2405.0725,2452.5675,2462.80875,2419.445,2411.99,2466.4625,2496.4025,2482.08,2428.6975,2488.00875,2566.105,2671.9125
"W177",6652.55875,6645.40125,6632.63875,6619.4675,6782.145,6863.67375,6884.81125,6944.17375,6941.42875,7026.35625,6909.58125,6798.125,6726.45
"W178",1480.82625,1474.62375,1479.4375,1484.36,1489.86125,1486.6375,1499.35125,1501.38,1498.16,1495.725,1506.5925,1504.49375,1473.885
"W179",2715.335,2701.765,2712.98125,2723.8775,2723.66,2729.2125,2727.27375,2728.24,2719.44125,2737.72375,2714.92875,2735.88,2741.685
"W180",7279.875,7213.60625,7249.94875,7256.9,7243.77125,7259.80625,7282.67375,7290.94,7304.28875,7310.105,7314.625,7270.38125,7334.755
