"id","V2","V3","V4","V5","V6","V7"
"Y95",6484.75,6472.93125,6437.7675,6409.08875,6366.89,6350.94625
"Y96",7363.2525,7362.665,7337.68375,7323.9625,7302.33,7318.805
"Y97",6399.76375,6397.51375,6377.7525,6365.93,6339.315,6335.37
"Y98",8732.38375,8728.23125,8710.62875,8705.2325,8671.2475,8663.46875
"Y99",8123.88,8143.8175,8146.73125,8163.605,8149.77125,8154.17875
"Y100",8349.405,8351.7825,8354.64,8365.56875,8348.80875,8352.6225
"Y101",1609.21625,1602.835,1593.445,1584.1275,1582.1375,1588.42625
"Y102",8892.23875,8948.015,8995.23625,9038.28625,9084.945,9084.94375
"Y103",3674.64,3713.89375,3742.22375,3766.8575,3801.9375,3862.31625
"Y104",1802.2675,1807.9775,1804.6725,1806.975,1806.41,1816.585
"Y105",2039.065,2028.86125,2021.935,2014.48125,2002.16,1985.5175
"Y106",2127.6225,2144.555,2173.87375,2214.2025,2235.155,2244.99875
"Y107",3059.885,3060.57375,3059.50625,3056.5825,3047.9925,3051.06
"Y108",1223.48875,1224.93,1227.72125,1234.57375,1228.76875,1227.64625
"Y109",2524.68375,2539.7625,2559.03625,2591.67875,2615.575,2652.47875
"Y110",2001.76625,2006.18125,2007.5,2014.06625,2008.5875,2005.28625
"Y111",2730.97,2757.8525,2781.93875,2821.7025,2838.56125,2848.83375
"Y112",1264.105,1255.0675,1240.62,1231.66375,1219.4975,1211.68375
"Y113",1822.32625,1829.50625,1834.53375,1839.41875,1841.77375,1836.13
"Y114",1891.40375,1886.7925,1878.96375,1870.51625,1861.6275,1847.825
"Y115",1623.66375,1616.83,1612.3325,1607.07625,1602.0175,1596.33875
"Y116",2175.285,2183.92125,2194.79875,2210.1725,2221.405,2232.81875
"Y117",2190.53375,2201.1725,2218.40875,2240.55,2259.4975,2269.69375
"Y118",1852.87125,1859.22125,1859.97125,1874.32375,1866.6925,1863.7675
"Y119",2514.24125,2511.9925,2505.14125,2504.27125,2495.86,2492.25625
"Y120",2006.01,2029.8125,2061.05375,2103.4475,2115.34875,2127.035
"Y121",3869.69125,3891.63125,3927.93875,3988.13125,4033.7625,4080.91375
"Y122",2279.90625,2277.75,2269.1475,2276.05625,2266.5975,2274.445
"Y123",2389.95375,2400.91375,2407.35375,2413.61875,2422.56125,2449.42125
"Y124",2516.6925,2551.67,2589.1,2621.90375,2662.3975,2694.545
"Y125",7955.39125,7917.15,7848.09,7793.12375,7728.66625,7703.52875
"Y126",4252.735,4278.0275,4301.55,4327.6325,4337.55125,4365.7875
"Y127",6991.705,6996.16375,6994.33625,6979.86,6969.3125,6937.7875
"Y128",9536.42,9565.99125,9564.26875,9564.70125,9545.38625,9560.47625
"Y129",3371.265,3335.51125,3291.7675,3263.93375,3226.955,3176.47
"Y130",6760.845,6753.01625,6725.7975,6706.1225,6671.165,6657.7275
"Y131",8246.4125,8256.97375,8249.965,8252.3675,8236.80375,8239.855
"Y132",7261.715,7259.425,7240.065,7232.97625,7205.4175,7202.85
"Y133",4847.18375,5111.82375,5388.10625,5627.00875,5846.4,6111.00875
"Y134",10926.1375,11328.9125,11732.0375,12140.325,12553.9125,12929.925
"Y135",8831.76,9260.45,9693.225,10162.375,10630.825,11082.3125
"Y136",3433.16,3623.76375,3827.10625,4043.3575,4267.68125,4505.6275
"Y137",3381.27625,3504.68125,3636.22375,3770.51125,3910.02125,4025.6475
"Y138",11809.975,12116.6375,12447.5,12829.2,13172.775,13492.7
"Y139",10169.625,10524,10874.725,11212.1125,11525.975,11785.15
"Y140",6306.3575,6476.36875,6634.62625,6794.08625,6946.82875,7066.2425
"Y141",4387.65,4624.31125,4871.67125,5124.09125,5376.52875,5626.77875
"Y142",4885.11875,4997.9375,5093.11375,5200.525,5307.895,5399.565
"Y143",4607.47875,4809.39875,5013.675,5222.28375,5440.16,5617.075
"Y144",5221.1675,5387.40875,5543.1225,5709.7625,5878.68375,6016.06
"Y145",13037.325,13596.6375,14139.0125,14731.9125,15333.9375,15882.375
"Y146",8200.41375,8446.015,8691.47875,8944.2275,9181.19375,9414.3475
"Y147",2291.01125,2437.28125,2584.33125,2736.16125,2884.34625,3032.19625
"Y148",6893.37125,7099.91875,7318.1425,7531.12,7762.4825,7941.25125
"Y149",2936.31125,3064.1125,3198.70875,3341.45125,3484.04875,3604.425
"Y150",8736.1975,8923.5625,9062.86875,9227.36125,9367.96125,9499.80125
"Y151",2026.36875,2111.7775,2197.8075,2291.19875,2386.6225,2476.2975
"Y152",7897.7925,8194.0275,8484.91625,8786.045,9115.405,9448.0975
"Y153",10227.35,10676.5875,11093.65,11510.85,11992.0375,12439.65
"Y154",3315.57625,3398.73625,3471.63875,3560.195,3645.5925,3729.92625
"Y155",12118.4375,12418.6375,12704.1625,12999.3,13296.525,13567.4
"Y156",3352.7675,3475.545,3603.1925,3735.60875,3875.72875,3986.64875
"Y157",3174.71625,3347.685,3527.26875,3720.8425,3918.7825,4127.37625
"Y158",3377.09375,3501.20875,3633.0475,3770.575,3907.57125,4025.70125
"Y159",5343.875,5569.04875,5790.29,6016.80125,6245.9575,6460.44875
"Y160",3115.97875,3225.5425,3341.88375,3460.83875,3588.26875,3701.06875
"Y161",9144.12,9315.545,9492.39125,9666.7275,9848.2,10029.6125
"Y162",11992.4,12431.975,12878.4125,13357.875,13872.0125,14376.7625
"Y163",3057.55625,3186.2425,3315.1525,3449.3325,3580.02375,3695.53875
"Y164",7108.5925,7214.83,7297.9175,7403.70375,7500.11125,7585.91875
"Y165",10099.4875,10554.975,11004.0875,11462.5125,11951.2875,12421.6875
"Y166",15722.8125,16247.075,16753.5625,17266.35,17736.0125,18349.5625
"Y167",13651.5125,14034.6625,14410.25,14830.4,15230.9,15575.75
"Y168",3403.3925,3538.04875,3674.535,3817.2675,3962.835,4084.2475
"Y169",8767.3975,9161.35625,9539.3625,9953.7275,10366.1,10741.65
"Y170",6538.65625,6770.08625,6994.34125,7232.99875,7474.86875,7684.14125
"Y171",3209.16125,3310.0025,3409.3675,3520.31,3632.42625,3765.51125
"Y172",2122.2475,2101.66,2066.85125,2046.32625,2014.95125,2008.20125
"Y173",18553.45,18983.4625,19377.9125,19844.5,20310.0375,20717
"Y174",3245.27875,3308.23625,3361.225,3429.0275,3490.69375,3545.88125
"Y175",3539.51125,3571.2275,3601.26375,3632.37125,3667.80375,3707.2375
"Y176",1125.3775,1124.57125,1120.43625,1119.1825,1117.58375,1118.76125
"Y177",4017.42875,4133.36875,4249.50625,4381.67125,4501.69375,4619.9175
"Y178",1592.23,1612.28125,1625.06,1636.75625,1647.745,1677.94875
"Y179",1975.18625,2000.4525,2022.64,2049,2071.66125,2089.99625
"Y180",4149.625,4285.15625,4418.60875,4554.83875,4706.66625,4833.83
"Y181",8861.09375,9028.955,9150.08375,9289.77875,9411.52,9560.29875
"Y182",2266.18375,2337.5125,2413.74875,2492.74125,2566.2975,2645.52625
"Y183",11628.3,11815.1125,11969.7375,12145.275,12292.2625,12443.2125
"Y184",2023.53625,2044.485,2059.15125,2078.55875,2093.24125,2110.37875
"Y185",1340.65125,1338.9125,1332.8025,1328.90375,1322.705,1320.26625
"Y186",2052.21625,2062.15125,2066.52125,2074.2375,2077.7225,2084.7725
"Y187",4600.4775,4617.5225,4620.2875,4630.36875,4629.87875,4640.1775
"Y188",2229.755,2232.895,2229.0625,2228.695,2224.25625,2224.81625
"Y189",10049.95,10170.45,10275.725,10392.8625,10496.65,10598.675
"Y190",7435.06625,7556.8275,7681.70375,7845.54625,7892.47375,7977.015
"Y191",4241.94,4283.0125,4337.025,4399.21125,4432.97625,4502.2125
"Y192",5399.52375,5390.1425,5367.8225,5371.9325,5351.73375,5342.73125
"Y193",11290.7125,11435.9625,11514.6,11635.4375,11692.1625,11795.65
"Y194",9167.06625,9318.03375,9394.33375,9510.495,9575.13,9674.07
"Y195",12680.025,12965.2375,13164.175,13390.3,13543.2,13732.325
"Y196",10674.175,10873.2,10992.6875,11163.4125,11267.375,11380.9125
"Y197",3319.5975,3350.84125,3358.08375,3371.1575,3379.765,3416.99875
"Y198",5865.90875,5928.86125,5967.83125,6034.3275,6047.645,6063.33875
"Y199",6954.94125,6957.81125,6938.555,6936.5125,6903.5925,6909.72875
"Y200",4621.0025,4575.0775,4519.0575,4476.46625,4421.44625,4391.55625
"Y201",5136.58,5094.44875,5039.42625,4975.5,4924.4025,4900.95
"Y202",8392.4325,8468.2025,8494.68,8576.27,8575.44625,8600.0925
"Y203",5522.44125,5657.07,5805.01,5980.62125,6085.895,6186.0775
"Y204",11134.2625,11274.9125,11361.35,11497.425,11565.5875,11691.5625
"Y205",3317.1075,3282.0575,3242.87625,3214.6125,3166.07375,3130.2325
"Y206",4871.74625,4903.91125,4911.20625,4933.80875,4935.605,4958.6875
"Y207",3372.69875,3361.58625,3330.97875,3310.22125,3267.7425,3257.7475
"Y208",9220.17875,9369.8725,9454.52375,9567.95375,9637.83375,9737.565
"Y209",7379.21625,7599.45375,7785.75,7991.87625,8190.45875,8382.44875
"Y210",3046.30625,3017.025,2974.7825,2938.58875,2896.54875,2875.7475
"Y211",5156.08375,5239.27875,5284.47625,5365.50875,5407.09625,5481.1475
"Y212",4631.3875,4582.55,4532.8625,4497.48625,4443.90125,4413.375
"Y213",4532.4275,4687.555,4779.9775,4899.16625,4942.60875,5041.38875
"Y214",2945.55,2916.15,2873.5325,2842.77125,2802.92625,2779.59375
"Y215",7923.01125,7942.52875,7976.06125,8001.55125,8026.865,8023.32
"Y216",4956.03625,4969.42875,4972.7,4997.29625,4985.04625,4997.9
"Y217",3083.6075,3113.71125,3132.5225,3162.2525,3179.98375,3213.84875
"Y218",8258.65375,8429.9025,8601.44375,8796.485,8903.86875,9081.175
"Y219",1487.335,1506.44375,1520.215,1539.42375,1552.56125,1570.01875
"Y220",8158.17125,8374.4275,8564.3775,8760.77,8955.27375,9148.53
"Y221",11448.475,11570.275,11692.225,11841.3125,11966.675,12110.95
"Y222",1541.0625,1560.845,1576.15875,1598.965,1612.36,1628.71
"Y223",9297.245,9452.6275,9565.31125,9717.69875,9723.44125,9725.275
"Y224",6735.65875,6693.10875,6641.81,6572.4475,6521.4725,6508.0025
"Y225",10503.65,10661.5375,10743.175,10876.1375,10973.2375,11159.2875
"Y226",1171.16125,1196.495,1217.0625,1239.2075,1263.06625,1284.4275
"Y227",9909.865,10041.02625,10125.26375,10250.675,10319.2,10410.3
"Y228",4189.20125,4170.465,4154.30375,4136.51375,4095.78375,4056.18375
"Y229",4191.83,4183.1975,4183.79125,4193.4775,4181.32125,4189.175
"Y230",5121.28,5090.1025,5040.72375,5009.34875,4950.3675,4929.87375
"Y231",1168.8975,1181.2075,1186.01625,1195.83875,1199.07125,1209.28375
"Y232",4988.83,5021.41,5042.13625,5072.81625,5095.10625,5111.66875
"Y233",6281.87875,6281.2725,6278.52875,6283.995,6269.33625,6261.34625
"Y234",9886.3125,9991.9175,10039.99125,10120.9875,10155.535,10220.75
"Y235",7440.345,7427.77,7414.84875,7409.52125,7379.82875,7370.475
"Y236",7455.805,7537.35,7612.31875,7677.20375,7760.04375,7881.47375
"Y237",7394.01875,7474.9425,7533.24,7591.90125,7640.9175,7707.1025
"Y238",3893.57,3877.4075,3857.89875,3849.13375,3820.5125,3812.18625
"Y239",3456.00375,3499.83125,3530.3475,3562.73875,3593.57,3637.75875
"Y240",3817.725,3952.19,4086.98,4228.0975,4353.27875,4456.685
"Y241",6990.64125,7353.88375,7718.49625,8094.765,8476.5175,8832.6625
"Y242",2594.23625,2609.8325,2629.38,2653.1175,2671.9625,2696.12125
"Y243",3996.47,3983.86,3972.745,3966.61125,3954.995,3960.195
"Y244",19475.2625,20238.925,21042.6,21900.475,22782.1375,23515.675
"Y245",14815.525,15538.2125,16324.775,17158.925,17984.675,18706.2
"Y246",9029.91375,9290.75625,9661.90875,10068.29375,10284.62125,10462.85
"Y247",9139.07875,9623.625,10115.90625,10636.975,11138.0875,11590.7625
"Y248",6343.4675,6596.24625,6844.82,7107.63625,7372.87625,7601.85625
"Y249",17376.7625,18232.275,19088.775,20001.2,20945.9875,21844.1375
"Y250",4134.16375,4302.49125,4469.85875,4639.6725,4822.45,4980.0225
"Y251",3300.5675,3505.67125,3715.6975,3940.305,4164.5175,4376.3775
"Y252",12391.625,12943.8375,13515.075,14120.725,14720.575,15256.6125
"Y253",11650.0375,12202.9375,12753.8,13334.3125,13925.65,14476.825
"Y254",10249.325,10256.025,10236.9875,10227.5125,10204.6625,10207.25
"Y255",9564.3725,9571.6975,9556.47,9547.9525,9519.7425,9513.83125
"Y256",10039.9,10036.715,10023.2825,10013.73875,9993.905,9984.86875
"Y257",8367.8125,8330.9375,8292.9525,8268.0675,8223.41625,8174.0175
"Y258",4531.25,4618.97,4691.03,4761.9875,4831.22625,4908.3075
"Y259",7227.92875,7317.4,7390.13375,7466.23875,7546.95375,7609.03125
"Y260",10332.275,10715.8375,11104.225,11518.325,11940.55,12307.2875
"Y261",3643.7925,3698.50625,3745.3075,3800.38625,3848.79375,3897.43375
"Y262",2020.05125,1994.32625,1963.82,1940.33375,1915.05125,1902.0575
"Y263",7310.61125,7417.54625,7535.94625,7680.98625,7805.31125,7913.4375
"Y264",3213.435,3281.0025,3339.37125,3408.46875,3471.82875,3528.58
"Y265",4275.93125,4331.4,4375.2575,4422.96375,4464.62875,4512.28
"Y266",1121.1425,1120.05,1116.00875,1114.24,1112.10125,1111.77125
"Y267",3208.5275,3223.165,3225.54625,3233.3675,3233.8,3240.85875
"Y268",2280.38625,2311.55375,2340.83875,2375.325,2405.57625,2431.08875
"Y269",12474.6125,12747.2625,12982.0125,13217.175,13452.0875,13730.9375
"Y270",6840.94625,6780.335,6701.06375,6644.88375,6571.3125,6510.24625
"Y271",2606.91125,2636.1125,2650.3075,2674.26,2693.225,2727.73
"Y272",1997.24,2048.6175,2103.425,2163.54125,2222.7425,2277.145
"Y273",10519.1875,10813.925,11097.3375,11387.8625,11705.825,12006.9375
"Y274",4367.95875,4401.55375,4417.395,4441.52625,4464.705,4495.16625
"Y275",9798.72875,9927.45625,10035.275,10140.2875,10247.9625,10372.15
"Y276",13128.6125,13398.6875,13646.2,13917.275,14164.5,14408.275
"Y277",6955.31875,7086.6225,7212.5075,7318.1475,7421.95125,7521.5525
"Y278",1675.4075,1696.2225,1714.75125,1735.52625,1755.61125,1778.34375
"Y279",2299.20375,2385.8475,2472.23125,2558.35125,2639.2525,2716.1875
"Y280",8379.03125,8370.52,8365.77375,8379.08,8349.53,8304.59
"Y281",4868.29875,5106.65625,5372.0325,5610.7675,5830.02375,6064.22875
"Y282",3824.45625,3820.78375,3810.2625,3810.19125,3806.89,3808.4675
"Y283",1970.44875,2020.99625,2067.99625,2113.5925,2157.25375,2197.195
"Y284",986.776875,990.73925,993.47925,996.574625,999.473875,1003.92425
"Y285",2671.79,2736.74625,2799.17125,2871.625,2940.93375,3003.08875
"Y286",2308.0725,2391.13375,2446.09,2513.43625,2565.64625,2629.05
"Y287",7069.6625,7135.5975,7140.54875,7158.45875,7185.345,7321.60375
"Y288",4732.83125,4823.39875,4892.42625,4967.64,5049.685,5157.06625
"Y289",8177.01125,8269.44125,8335.075,8415.9625,8465.9125,8525.9875
"Y290",8657.00875,8877.3975,9064.3625,9265.7475,9476.7825,9699.81875
"Y291",3642.45875,3697.775,3743.65,3798.4325,3847.0375,3895.74625
"Y292",10807.0375,11041.3875,11271.7375,11507.1375,11709.2875,11898.8125
"Y293",4148.90625,4360.705,4574.55625,4801.5775,5016.39875,5213.615
"Y294",3135.3375,3182.76875,3225.05875,3273.48875,3318.6075,3357.81125
"Y295",7611.50875,7594.265,7553.13375,7500.9425,7472.6975,7474.47
"Y296",4021.0025,4062.78625,4096.3925,4132.33625,4169.895,4215.4825
"Y297",1130.73875,1132.6025,1129.985,1129.31125,1126.27125,1127.5325
"Y298",10535.0375,10826.375,11109.3,11396.075,11714.8875,12013.2375
"Y299",8529.845,8638.74375,8703.10625,8791.65625,8817.965,8879.8575
"Y300",6984.66375,7173.8375,7359.25125,7552.7075,7749.815,7962.12
"Y301",9191.645,9362.79625,9496.59,9656.3525,9778.29625,9890.615
"Y302",8189.38,8247.6575,8314.53125,8404.64875,8443.3925,8471.15
"Y303",1066.38875,1068.31375,1067.21625,1066.65625,1063.75875,1065.855
"Y304",4566.63875,4604.49375,4648.3975,4689.665,4736.11125,4779.0225
"Y305",1720.82,1715.99875,1707.42375,1698.6675,1689.98875,1684.30125
"Y306",7492.95625,7561.9075,7635.82375,7707.9825,7797.65625,7889.28125
"Y307",3294.69875,3355.66,3413.1075,3460.1775,3504.14125,3544.59625
"Y308",2488.285,2511.77875,2539.82,2568.13625,2601.095,2624.0525
"Y309",3936.67625,3969.2775,3984.60875,4008.98125,4042.2775,4094.46
"Y310",4081.99125,4133.33,4175.91,4221.4825,4273.7175,4343.59375
"Y311",4785.905,4819.49,4850.74625,4886.315,4915.17625,4941.3525
"Y312",1405.6775,1400.99625,1395.305,1389.10125,1384.215,1382.42375
"Y313",2047.83125,2065.02375,2072.94,2085.91875,2101.26625,2128.70375
"Y314",1718.38,1714.33125,1706.16625,1698.86125,1691.36375,1686.80375
"Y315",2116.31875,2099.13125,2076.66125,2058.13125,2036.25375,2025.955
"Y316",1804.0225,1792.68375,1781.0325,1769.60375,1764.60375,1765.795
"Y317",8812.0825,9050.60875,9266.21625,9509.64125,9738.19875,9963.7675
"Y318",2705.01625,2697.51875,2684.71,2675.7625,2660.20375,2651.26375
"Y319",3442.40875,3477.1175,3503.18625,3529.31,3548.31,3574.26625
"Y320",4049.77,4058.285,4055.69,4057.94625,4045.26,4051.84
"Y321",8742.02125,8860.31125,8984.7925,9142.3475,9278.3225,9391.57
"Y322",5052.66375,5107.08625,5145.89625,5190.19875,5228.08625,5273.46375
"Y323",1703.87375,1757.54625,1811.33375,1872.2075,1929.4425,1975.50125
"Y324",1544.2075,1540.305,1532.8275,1527.35875,1519.755,1516.125
"Y325",1431.055,1432.215,1427.57,1425.375,1420.41875,1421.15625
"Y326",1153.31875,1169.485,1186.08125,1203.255,1214.2775,1227.5075
"Y327",6269.35875,6483.45625,6705.80625,6902.32875,7082.65375,7266.2525
"Y328",4062.8925,4212.92875,4351.61,4501.79375,4637.5975,4777.1575
"Y329",9982.16625,10196.3875,10398.8375,10616.8625,10803.1375,11002.625
"Y330",6188.76375,6196.4375,6172.20625,6166.09875,6141.97625,6150.4975
"Y331",12494.6125,12823.45,13139.325,13468,13831.5625,14158.625
"Y332",6348.07125,6397.06875,6418.78375,6452.67125,6471.65375,6507.945
"Y333",4186.735,4205.1425,4210.36625,4223.34,4229.75,4243.92625
"Y334",8093.14875,8328.99625,8584.6825,8855.42875,9077.0775,9241.81875
"Y335",8740.11,8965.5525,9148.76875,9344.98375,9555.44875,9792.47125
"Y336",1002.030875,1000.017,998.674625,999.05375,994.7315,988.437625
"Y337",7833.3525,7897.9525,7923.9975,7966.24875,7996.03375,8050.88125
"Y338",6033.9175,6113.11125,6177.60875,6248.71125,6319.0275,6393.57875
"Y339",4107.0175,4195.36875,4295.915,4395.16375,4494.48375,4578.13625
"Y340",4403.79375,4429.58125,4439.33125,4450.06125,4456.7,4482.66625
"Y341",1465.8675,1484.20125,1521.4775,1563.52,1578.215,1595.56
"Y342",2367.17625,2366.215,2356.23875,2350.93,2342.44125,2341.73625
"Y343",2967.38125,2985.03,2994.8825,3011.65875,3021.445,3031.395
"Y344",5023.07875,5093.3125,5127.995,5169.10875,5192.1975,5256.2725
"Y345",12764.425,13096.5875,13426.3,13761.7625,14130.275,14493.7125
"Y346",1976.22625,1986.13375,1991.7625,2003.9675,2003.80125,2003.9425
"Y347",5116.41125,5128.3175,5127.30375,5140.7725,5130.3425,5134.805
"Y348",2436.61375,2467.2225,2495.28625,2522.80875,2555.8375,2592.40625
"Y349",2248.835,2265.21,2273.72625,2286.78125,2293.9175,2303.33375
"Y350",3598.7,3657.44375,3719.36625,3789.55875,3858.12875,3923.48625
"Y351",1601.735,1620.8625,1660.38875,1705.7275,1721.14,1739.42125
"Y352",1182.305,1183.3825,1180.43125,1180.2575,1179.14125,1180.53125
"Y353",1457.3675,1445.78875,1429.25,1416.69125,1399.04375,1388.67875
"Y354",12301.1875,12605.3,12896.475,13214.6,13535.275,13878.1875
"Y355",1808.5575,1830.60125,1847.17,1867.105,1881.485,1896.1425
