"id","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"D132",11054.1,11056.9125,11053.9,11019.95,11034.275,11028.7625,11020.8875,11079.675,11060.625,11053.3625,10990.925,11014.25,10997.55,11006.65
"D133",8021.47875,8051.955,8100.45,8146.71875,8250.13625,8034.375,7994.54875,8052.42875,8056.0925,8102.6725,8126.005,8222.82125,8031.14375,7985.4725
"D134",918.254,879.01675,869.3215,868.625125,879.714375,891.38125,899.26175,922.906125,888.322625,867.801375,862.85425,873.892625,889.4055,900.854875
"D135",7991.48375,8107.52,8213.49625,7941.0025,7891.6025,7925.31875,8048.5875,8111.5675,8174.37125,8272.58375,7912.485,7780.72125,7874.18875,8156.74625
"D136",3035.04875,3120.795,2909.5725,2828.40625,2895.26625,2968.08625,3004.62875,3021.09875,3086.5875,2917.2425,2821.73,2898.38125,2992.92625,3028.41
"D137",2914.71125,2927.31625,2945.57625,3090.6975,2941.47375,2913.995,2898.51,2887.8575,2897.1475,2916.22125,3099.3875,2976.065,2931.56375,2882.19
"D138",2993.81625,3050.26,3059.3375,3084.12375,3140.01,3165.61375,2960.18625,2958.50625,3025.675,3046.605,3067.19625,3119.95875,3158.7975,2941.15125
"D139",6988.19875,7006.47875,7029.89625,7072.085,7148.72125,7270.10375,7053.93625,7078.8425,7042.83125,7041.775,7052.66375,7118.69,7242.7,7080.6875
"D140",4490.61875,4490.84,4529.89875,4572.8075,4675.60125,4484.57875,4487.905,4526.40125,4486.67125,4518.21125,4549.245,4652.9125,4510.2875,4536.6775
"D141",1162.24,1161.205,1163.475,1162.64875,1163.965,1167.36,1163.4925,1163.92875,1161.45125,1163.0625,1160.27375,1161.4425,1164.32875,1161.46125
"D142",1267.45125,1265.5825,1266.77125,1266.27875,1267.6125,1271.87875,1268.39875,1268.5075,1265.12,1265.995,1263.2175,1265.32625,1269.84,1267.8075
"D143",1244.345,1243.045,1245.325,1244.245,1244.86125,1249.095,1245.12375,1245.7725,1243.4575,1244.94125,1241.47625,1243.0175,1245.93375,1243.37875
"D144",6455.2,6492.66,6450.485,6500.27,6488.24625,6497.6825,6496.2075,6466.85625,6492.8625,6453.57,6488.35375,6476.935,6484.30625,6487.08875
"D145",8090.61,8140.575,8084.955,8142.9525,8130.33375,8142.40375,8143.735,8105.24125,8139.36,8090.1325,8129.15375,8114.35125,8124.975,8136.1975
"D146",347.1895,343.807,343.20425,346.46475,350.099375,346.521875,349.38375,348.823875,343.868625,342.681,345.25125,349.143625,345.927875,349.7685
"D147",573.566125,574.324375,580.1655,582.249875,585.456,584.787875,579.679125,573.24225,573.298125,579.44575,580.63975,584.3345,583.386,578.284125
"D148",12380.4375,12442.75,12543.6,12512.25,12489.8875,12519.125,12409.65,12371.225,12429.9625,12541.375,12490.6625,12474.0375,12500.9125,12399.4625
"D149",10225.9625,10224.925,10200.05,10096.725,10154.125,10129.6625,10217.5875,10219.3125,10215.3,10198.8375,10078.975,10145.2875,10116.8625,10201.3125
"D150",1508.5575,1508.88875,1520.455,1519.47625,1521.06,1520.63875,1513.97625,1509.99125,1508.64875,1519.51625,1516.52,1518.61125,1518.21375,1512.22875
"D151",6341.9025,6346.91125,6390.59125,6383.1,6389.09125,6383.9975,6360.42625,6349.94,6345.7525,6386.9275,6371.31,6377.1225,6374.0325,6351.825
"D152",7445.455,7439.495,7458.50375,7542.00875,7511.41125,7493.50375,7433.83375,7466.9975,7453.8,7467.92625,7529.19375,7493.48125,7475.6975,7424.71875
"D153",10609.25,10598.1375,10619.1,10747.125,10701.0875,10676.125,10587.975,10638.575,10617.4875,10639.9375,10729.0875,10675.9125,10647.0875,10580.425
"D154",10121.7,10095.5875,10084.6125,10139.4,10125.3625,10169.4125,10134.975,10112.4875,10103.7875,10097.3625,10130.4375,10115.525,10147.0875,10110.475
"D155",13523.2125,13566.3875,13593.1625,13574.425,13491.0125,13564.675,13549.3375,13549.6125,13580.75,13594.6625,13548.9,13462.6375,13525.6375,13524.825
"D156",19806.625,19729.1125,20020.65,19837.4125,19962.1375,20096.2375,20133.5,19764.2125,19719.3,20026.825,19810.7625,19940.2125,20057.5625,20084.0375
"D157",24601.8,24561.5125,24700.925,24795,24858.275,24889.375,24723.3125,24673.375,24588.1375,24698.3625,24737.6,24787.3875,24830.8875,24701.55
"D158",1247.635,1243.65,1254.4675,1261.04625,1264.90875,1252.265,1248.1225,1249.99,1245.35625,1253.73375,1258.0775,1263.6325,1250.55375,1246.7475
"D159",7307.925,7205.76625,7272.4225,7267.51375,7254.95,7390.19125,7338.2125,7316.2875,7210.42,7265.9175,7246.2925,7246.08875,7371.0725,7324.40375
"D160",13700.4875,13555.4,13621.5,13595.8625,13617.5125,13712.4125,13752.8625,13711.925,13568.8625,13630.35,13575.3375,13599.6875,13688.5625,13739.5125
"D161",22048.6875,22002.225,22257.5625,22345.7125,22306.7625,22112.25,22216.3,22075.625,22044.65,22269.3625,22308.65,22262.5625,22081.225,22183.8625
"D162",20583.1125,20571.6875,20523.1125,20479.45,20529.3625,20569.65,20610.95,20602.375,20558.2125,20512.925,20426.475,20486.75,20517,20581.85
"D163",17539.9625,17785.7375,17628.475,17619.0375,17659.675,17628.75,17633.9625,17577.9375,17776.925,17634.4625,17586.5625,17628.3375,17599.6625,17613.8
"D164",9805.71875,9810.02625,9838.59875,9816.945,9757.19875,9797.3725,9775.2275,9795.65125,9814.75,9834.90875,9799.7,9748.395,9785.22875,9766.5975
"D165",10472.4625,10476.4125,10513.3,10484.8,10422.825,10463.1625,10440.1125,10467.8875,10480.9375,10504.975,10465.625,10408.3125,10444.275,10424.2125
"D166",3383.22125,3393.405,3349.35,3461.90625,3211.7925,3083.73125,3326.595,3322.465,3363.425,3332.6175,3442.43,3213.08,3078.825,3274.99875
"D167",5892.65375,5723.695,5533.2325,5551.89,5687.54375,6044.5475,6077.65125,5771.5775,5704.78625,5555.44,5516.7475,5673.48,5998.8875,5960.895
