"id","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49"
"H11",27160.8,26194.0875,25686.55,25854.35,26340.325,27093.675,28297.6625,29898.1625,31659.65,33278.3125,34581.6875,35806.95,37383.15,38578.975,39380.525,39910.5875,39613.6875,38854.2875,37785.1125,37121.625,35216.6625,32189.475,29607.3125,27876.7,27352.3375,26312.875,25641.75,25686.5875,25920.7125,26489.7875,27608.325,28891.4875,30240.35,31767.625,33479.375,35023.3125,36869.875,38211.4,39146.5875,39548.8875,39512.2,38664.5875,37359.0375,36396.7125,33160.5125,29972.6625,26964.4125,25648.25
"H12",8028.695,7233.08,6753.56125,6393.08125,6209.7525,6156.65,6407.48375,6773.88125,7218,7795.32,8431.52125,9016.365,9510.1925,10008.5875,10466.1125,10899.7375,11127.55,11235.6375,11051.7,10667.675,10199.2,9870.2825,9414.09875,8596.995,7711.69,6992.79375,6515.25875,6178.40625,5994.355,5944.8475,6196.73,6501.55875,6872.785,7430.1875,8041.06625,8686.05375,9278.8525,9787.495,10282.5,10744.4,11045.0875,11136.2875,11026.3375,10682.55,10110.075,9621.27375,9188.8925,8412.86625
"H13",572.66125,556.91575,500.579375,471.719125,453.8405,455.543875,477.29475,520.6385,556.768125,597.04525,635.453,689.5355,743.690625,697.439375,721.031625,746.27425,772.30075,878.981625,780.51575,770.423625,748.509625,739.457625,712.549875,662.5925,603.387125,580.020875,513.235625,478.95625,455.6095,457.758625,477.6065,519.24125,552.231125,589.189625,627.34725,679.85225,724.640625,678.169375,705.663875,745.5415,775.647125,873.542125,775.759125,751.21875,718.863375,699.73875,673.075,636.65075
"H14",201.027625,197.088,178.54125,164.705,154.503,148.545,147.63775,144.883,145.47075,150.47875,159.56675,166.511375,170.774,178.225625,181.105875,190.9615,197.213125,203.88425,208.30525,212.886,212.8785,213.13525,209.703125,202.744375,197.6265,190.801875,177.080125,163.7785,154.531875,150.137125,147.7345,146.19375,147.1505,148.073125,158.9385,167.99325,172.386125,179.099125,183.306875,189.871625,196.262,200.46675,207.049875,208.067625,211.92325,208.62925,204.445625,201.04925
"H15",13603.5125,12584.875,11776.725,11231.3,10913.4875,10811.4125,11146.6,11798.1375,12363.3,13048.225,13867.4125,14941.0125,16019.075,16937.7,17743.0875,18259.4125,18514.5375,18460.3125,18059.7875,17378.1625,16760.475,16356.325,16068.7125,14941.1625,13609.25,12500.3625,11699.875,11156.8625,10811.9375,10698.9125,10980.025,11482.6375,12005.5125,12674.425,13393.2125,14357.5375,15195.8125,16057.6625,16907.5,17497.825,17877.6,18166.8,18155.1625,17569.5,16702.3125,15993.0125,15543.625,14399.0125
"H16",1279.095,1165.41625,1050.0375,1059.90875,913.318,881.54,864.093125,865.099,905.932125,947.4065,1010.40125,1085.4875,1172.68875,1251.44875,1351.99375,1411.4425,1495.36625,1552.87375,1575.60375,1574.74875,1523.1675,1460.9975,1424.9,1383.36625,1348.9325,1234.1875,1110.04,1026.64375,976.043625,950.0605,926.915875,926.18175,954.526625,981.736625,1041.4875,1124.9825,1200.645,1279.2175,1336.18875,1409.305,1484.58125,1524.65375,1573.47625,1578.6125,1538.99875,1466.50375,1403.38125,1348.74875
"H17",54704.2375,50061.65,46157.2,43334.925,41259.15,39958.0125,39459.4,40290.475,41749.6125,42732.375,45547.95,49301.2625,53506.4625,57556.6375,60968.575,64190.45,66689.275,68198.7125,68870.175,68783.2,67479,64711.4,62158.625,59802.85,55508.6125,50754.275,46852.7875,43928.2,41811.275,40443.875,39931.4625,40573.0375,41734.3375,42480.4125,45251.575,49090.2875,53275.25,57274.575,60862.725,63877.825,66094.1,67369.5875,67992.3375,67640.8875,66174.825,63429.8125,60888.5,58826.3875
"H18",28499.6,26288.7375,24575.625,23474.1,22801.225,22670.225,23559.35,25280.575,26546.9875,28788.275,31818.3625,34883.2,37456.1375,39311.65,40321.3875,40685,40817.6,40410.7625,39430.6625,38317.9875,37124.9875,36505.4375,35172.2,32630,29692.6,27258.4125,25346.225,24088.025,23282.85,23026.7,23724.1375,24974.8,25921.5125,27866.6,30840.7625,33643.2375,36443.075,38406.8625,39566.0875,40071.25,40081.55,39847.5625,38994.35,37636.2875,36162.5875,35565.4375,34064.2375,32791.2
"H19",2097.2275,1928.41125,1817.1175,1741.85375,1707.96,1706.985,1784.03125,1946.41375,2046.23875,2221.7975,2441.24125,2668.49375,2850.66375,2994.19875,3119.51,3160.475,3152.375,3048.6875,2872.8275,2763.4775,2704.8625,2649.97125,2558.37,2373.49375,2187.79875,2010.9575,1871.95,1782.40875,1734.85875,1723.8425,1784.005,1901.6775,1960.6375,2099.87875,2286.73,2511.8375,2716.2425,2850.075,2918.97,2947.32125,2940.19875,2907.98875,2822.60875,2718.625,2636.50375,2560.6525,2457.16875,2280.08625
"H20",6215.23,5710.2525,5359.77125,5125.64125,5000.23625,4999.18625,5221.975,5658.4025,5993.53625,6529.30875,7186.4275,7891.895,8498.9825,8932.39375,9162.80375,9168.47125,9230.39125,9099.21,8837.99125,8593.165,8271.37625,8094.03375,7747.615,7154.04375,6551.7375,6002.2175,5563.64125,5269.2725,5094.6975,5028.25375,5186.0175,5483.64625,5722.56875,6134.57625,6712.96375,7416.545,7988.85,8417.66625,8650.3775,8848.18875,9013.6625,9008.45125,8825.90875,8502.4725,8101.7975,7871.9125,7444.7275,6896.415
"H21",14944.275,13820.45,12941.225,12352.7,11974.6125,11848.8125,12174.4375,12937.675,13560.7125,14759.475,16397.775,18041,19411.2625,20386.475,20868.7125,21046.2375,21087.7375,20890.1875,20428.975,19836.3,19332.1,19181.8625,18554.4875,17237.275,15629.45,14320.85,13332.75,12685.625,12232.4875,12065.0625,12333.875,12923.5375,13470.6625,14660.6375,16446.1,17847.625,19468.8125,20472.4375,21015.775,21080.8125,20809.4375,20558.175,20048.5,19369.425,18662.3625,18518.3375,17699,17562.575
"H22",678.579875,669.87025,645.754,626.0385,615.07625,606.682125,599.325375,595.77875,599.031625,599.7585,608.45725,616.06475,622.21875,636.0905,644.748125,652.938625,671.93025,683.12325,694.7615,707.6945,709.4645,706.786125,694.48375,678.733375,668.2295,661.740625,639.935625,623.91125,612.66,605.713625,597.445,596.428125,598.842,598.664,608.662,619.598,625.519125,639.227,642.675375,647.7725,663.61325,675.954,687.1105,697.484875,699.74475,694.51425,682.95975,667.63625
"H23",239.0885,218.337125,205.072125,194.331875,187.32025,185.719125,192.24125,208.627625,223.98825,244.2205,272.136875,297.81175,323.281625,347.237875,358.649,365.7425,370.01075,378.200375,367.24225,353.707625,338.95975,331.626875,320.3075,293.671375,264.282,233.84025,215.023125,202.625375,194.5365,191.861625,197.55775,211.237125,220.754,236.813,260.169625,288.639125,317.64275,341.301,354.00725,372.111125,361.067375,349.4005,330.009,308.070875,291.02975,290.466875,282.062875,262.793875
"H24",384.58325,385.81875,395.806625,430.477875,505.959625,574.013,652.05425,714.852125,774.015125,829.608375,875.5835,894.014625,897.165125,868.653125,836.02375,791.596,757.555875,701.164625,626.895375,564.357,549.05875,500.127125,463.419,445.57225,436.88775,446.95425,452.9505,506.80125,581.328875,645.588875,725.5615,798.8805,859.868875,921.796375,958.07225,977.3355,978.7465,962.123375,916.941875,867.876375,825.23,749.527375,666.382625,595.021125,543.900125,491.291,464.300125,438.747375
"H25",2637.52875,2485.105,2262.9125,2103.8725,2000.08,1929.25,1871.08875,1855.35625,1875.7975,1948.87,2055.32875,2159.7025,2243.34625,2317.28375,2399.1475,2471.9775,2548.82375,2645.21375,2707.51,2767.73125,2822.13125,2839.755,2808.98375,2697.77625,2605.10375,2482.905,2265.05375,2091.2825,1991.46125,1905.56625,1852.98375,1833.14375,1839.705,1906.84875,1993.50375,2085.72625,2164.92875,2226.68625,2303.255,2348.1275,2413.73625,2486.72875,2545.97375,2582.56,2617.5075,2623.24,2601.33375,2531.295
"H26",17329.225,15668,14940.2625,14504.6125,13980.3375,13706.0375,14037.4,14730.375,16154.0125,17016.6,17796.575,18561.45,19039.9375,19431.025,19933.725,20266.7375,20463.3625,20717.8375,20700.1625,20341.4125,19734.7625,19479.5625,18608.0625,16826.4875,15068.6875,13949.7375,13251.525,13118.6875,12923.1,12706.4625,13038.275,13875.3875,15197.3,16271.325,17139.1125,17918.6625,18570.375,19018.1875,19428.925,19714.8125,19910.85,20105.7875,20086.775,19632.6,19015.9,18764.2125,18024.075,16536.4625
"H27",1884.02,1711.6825,1546.755,1472.2125,1409.56,1396.065,1522.16,1631.67875,1682.1975,1786.97625,1969.8025,2160.06375,2348.1375,2496.9425,2623.135,2678.43625,2672.9075,2741.5325,2747.63375,2674.51625,2486.64125,2338.735,2254.28,2094.065,1898.015,1713.49375,1576.77875,1493.76875,1441.2175,1439.025,1533.9125,1609.01625,1654.6275,1752.62375,1913.78,2086.54375,2232.575,2415.31375,2546.805,2606.0525,2686.5125,2760.765,2752.71,2625.5325,2480.5975,2343.6125,2312.36375,2157.0725
"H28",4353.875,4158.6025,3830.335,3484.34625,3145.84625,2928.29375,2780.7425,2713.45875,2723.81125,2854.54375,3065.62125,3345.60375,3601.42625,3869.7575,4138.70875,4360.04125,4580.45375,4791.505,4999.89625,5113.51625,5134.67375,5055.75125,4756.54375,4473.7975,4352.95,4165.93375,3816.62625,3464.5725,3121.48625,2891.33,2732.615,2653.80875,2656.11125,2769.59625,2942.26,3210.26,3503.31375,3826.80125,4155.55125,4425.59875,4630.2,4842.7825,5019.5175,5121.57,5129.49375,5050.2225,4734.7575,4422.46
"H29",4805.01625,4425.46875,4109.40375,3945.725,3823.3125,3786.45875,3886.83875,4131.4625,4358.58375,4712.50375,5153.13,5485.9625,5782.8725,6038.09625,6253.38,6386.5175,6499.20875,6547.37,6510.20875,6346.48125,6116.8,5929.395,5718.25875,5385.07625,4959.145,4560.72125,4202.75,4018.56,3853.12125,3778.3575,3882.985,4050.78125,4294.04375,4663.45,5198.2025,5623.19375,5945.18375,6244.83,6389.87125,6469.18125,6519.89375,6501.5725,6382.97,6090.91125,5846.77875,5592.98375,5364.985,5056.19625
"H30",110305,101610.625,95213.0625,90595.3625,87481.475,87089.6,90159.925,94734.4375,100215.1,106177.375,111931.75,119152.25,125179.75,130225.375,134438,137109.625,138860.75,139986.75,140341.75,138138.125,133182.125,127970.5,123809.75,115409.375,106332.5,98776.975,92253.75,88083.95,85528.1625,85405.5125,88002.875,91863.6,97610.7875,103789.375,109939.875,117579.375,123505,128229.125,131979.375,134822,136244.375,137299.125,137268.375,134608.5,129215.875,124261.625,120062.5,112465.75
"H31",100439.75,92627.0375,86970.2,82997.9,80518.4875,79504.3625,80553.7125,84282.525,88669.3125,94043.425,100256.2,106318.75,112118.125,116792.25,120875.125,124276,126509,127474.875,127682,126340,123241.375,119325,116409.5,111783.5,103927.625,95779.4875,89616.9625,85297.7375,82447.5875,81024.05,82032.375,85469.85,89591.225,95496.5875,102419.25,109552.5,116127.25,121702.25,126264.25,129813.875,131865.25,132611.625,132396.75,130623.75,127179.25,122472,118673.5,113808.625
"H32",92736.225,85607.15,80492.375,76862.85,74633.3125,73682.3625,74650.3875,78079.475,82104.8375,86990.8,92594.625,98140.4,103411.125,107612.75,111262.5,114374.375,116380.75,117186.75,117408.375,116225.375,113423.125,109852.25,107323.75,103126.625,96006.9375,88555.4125,83026.7625,79088.175,76563.1875,75341.2625,76275.05,79499.5625,83255.975,88577.2875,94739.925,101216,107182,112140.125,116301.625,119543.375,121417.5,122061.5,121924.75,120387.625,117288.375,112990.25,109618.5,105282.125
"H33",5845.4725,5555.2325,5143.15625,4717.5725,4348.3075,4070.73875,3880.85875,3758.95375,3726.775,3721.2725,3748.815,4031.09,4426.68625,4740.27375,5103.07875,5457.09875,5748.00375,6034.56375,6358.4825,6512.5175,6498.37625,6465.365,6342.09375,6015.42125,5739.92,5455.86125,5049.1525,4617.565,4305.25125,4067.09375,3867.59125,3759.54375,3722.50625,3716.3075,3718.62125,3996.54875,4366.83875,4691.68,5022.645,5349.1975,5598.5675,5915.57125,6233.60875,6325.405,6341.58,6240.3525,6259.7975,5963.70625
"H34",47764.3,45326.9,41863.2625,41391.425,35990.025,33865.4375,33074.975,32767.8875,33424.45,34644.4625,36397.55,39220.6125,41195.0875,42930.5125,44600.875,45965.05,47597.0375,48775.3,50163.2125,51069.6375,51488.35,51344.4625,50269.5375,48630.5125,46860.5,44762.175,41428.2625,38416.4125,36205.35,34566.425,33456.3375,33332.0125,33570.1625,34452.3875,35949.7875,38863.4375,40932.975,42688.6375,44361.85,45543.3875,46863.0625,47815.2875,48869.45,49637.1125,50071.1125,49849.6,48909.45,47558.825
"H35",1400.25375,1322.87875,1220.37875,1170.2,1122.9225,1105.26125,1087.42875,1095.1575,1134.2675,1188.11875,1245.56625,1305.6725,1330.5975,1369.00125,1383.3275,1397.65875,1418.88625,1427.77625,1458.76125,1452.87625,1435.29125,1419.22125,1388.47875,1370.61,1369.4325,1300.89375,1209.65,1151.1475,1111.7375,1096.59875,1068.96125,1077.75,1118.66,1148.55625,1220.2825,1285.33125,1306.92375,1355.61375,1360.065,1366.32625,1393.735,1405.44875,1417.155,1421.8725,1401.545,1385.16,1357.46375,1318.795
"H36",23250.825,21039.95,19460.9125,18368.6,17623.425,17429.7875,17979.9375,19234.4625,21207.45,22870.35,24272.3625,25394.75,26268.875,26929.35,27692.45,28272.9,28643.575,28875.4125,28749.8125,27907.6,26715.6875,25895.15,25084.725,23188.575,21057.4875,19366.35,18193.125,17349.2125,16824.775,16738.225,17236.9625,18341.0125,20209.2625,21890.6625,23357.3375,24684.1625,25616.5,26313.3875,26988.2375,27469.425,27755.8875,27969.15,27816.7375,26998.6625,25921.925,25247.8,24548.525,22979.15
"H37",2126.6,1866.13,1614.91875,1468.7375,1470.595,1421.93625,1380.22375,1440.84,1580.7525,1723.01375,1847.95875,1973.15,2082.52,2157.12625,2232.0575,2290.2875,2336.59875,2435.3425,2488.27375,2528.4575,2551.98375,2465.885,2257.30125,2131.65625,2089.5975,1889.5825,1681.91375,1545.22375,1517.3075,1490.19,1504.7625,1552.6575,1605.40625,1718.875,1811.3225,1875.33875,1940.845,1996.4625,2092.8525,2185.8225,2268.2375,2352.82,2407.75625,2425.50375,2431.565,2382.15875,2202.9025,2110.00625
"H38",3335.20625,3173.85875,2846.4,2517.57375,2262.5075,2096.63875,2006.82125,1953.07875,1975.7975,2111.2075,2307.84,2520.01375,2651.295,2780.03,2906.88375,3003.4375,3102.57,3203.2375,3248.2175,3328.16625,3378.41625,3410.55375,3322.64,3183.49875,3059.955,2970.8125,2713.08625,2404.1575,2162.155,2006.65,1916.13375,1869.61625,1879.1725,1975.69625,2134.99125,2334.42625,2467.58375,2585.355,2710.1825,2795.40625,2892.7425,2998.45125,3064.56,3190.87875,3257.8525,3297.985,3238.39875,3129.65375
"H39",110234.125,101539.5,95080.8125,90463.525,87323.3875,86946.6875,90022.625,94588.3375,100090.65,106148,111981.375,119186.875,125168.25,130130.75,134275.25,136886.375,138606.25,139754.25,140145.375,138009.625,132973.5,127781,123594.625,115244,106148.875,98630.35,92087.55,88008.85,85455.75,85346.3,87895.9375,91747.3625,97448.875,103600.375,109802.25,117408.5,123354,128057.5,131746.125,134609.75,136049.625,137149.125,137173.25,134523.25,129065,124099.875,119872.25,112365
"H40",1909.37,1772.655,1630.4275,1534.04875,1479.41625,1449.45625,1436.82,1441.725,1490.31375,1555.62125,1634.565,1723.2725,1826.5925,1968.0825,2014.51625,2088.5575,2155.90125,2212.13,2219.3675,2208.8125,2190.035,2144.96625,2082.4275,2115.66875,2020.40625,1860.985,1687.98375,1578.775,1506.105,1471.79875,1446.06875,1456.82375,1512.4075,1581.06125,1651.4275,1736.1075,1825.21625,1910.9725,1963.74375,1993.75125,2036.26125,2071.37875,2063.67,2073.455,2043.9325,1987.225,1922.1,1984.03625
"H41",3916.93875,3930.83125,3707.13375,3357.6325,3050.45375,2904.18375,2790.99,2750.095,2823.90125,2950.88625,3062.48,3341.42375,3474.97375,3553.8225,3682.4275,3773.38125,3829.02875,3881.4575,3915.70875,3925.84125,3922.9975,3947.43625,3896.65,3815.23875,3732.685,3770.38,3549.7975,3222.01625,2918.90875,2787.8425,2703.55125,2672.8825,2719.4275,2832.72375,2859.00875,3208.135,3374.2425,3481.29125,3536.51875,3581.11375,3621.6975,3661.34,3652.58375,3658.59,3702.16125,3764.78,3701.82625,3631.18
"H42",3313.59375,3214.7675,3024.76625,2909.8975,2816.2925,2794.1425,2870.9275,2967.1925,3079.38375,3295.77625,3589.6225,3845.3975,4128.12375,4377.32875,4585.9425,4641.75875,4903.415,4935.33125,4866.77625,4631.8125,4424.34,4289.695,4191.9225,3825.93375,3581.91375,3212.34875,3137.88125,3000.615,2913.60625,2912.61125,2926.85125,2987.84625,3063.33125,3279.28625,3492.12,3755.15625,3996.8125,4188.93875,4368.8575,4514.83375,4733.42125,4771.045,4728.88,4538.2975,4325.68875,4179.615,4062.495,3780.815
"H43",3353.98125,3104.63625,2918.73,2799.9375,2731.4725,2713.8875,2787.11875,2898.52375,3007.5525,3176.01125,3410.63375,3714.2525,3994.7325,4227.65375,4402.2675,4533.46625,4621.845,4658.39125,4508.0975,4301.6575,4173.2675,4055.775,3921.73125,3624.81625,3355.18375,3118.51125,2950.94375,2814.65125,2757.88375,2752.54375,2814.85625,2895.20875,2974.135,3102.7925,3291.13625,3503.54875,3727.14875,3910.3675,4075.83875,4259.0175,4233.10375,4199.08875,4111.21875,3994.41375,3846.58875,3728.5925,3651.16125,3425.46
"H44",1130.00375,1125.28125,1046.9075,943.395375,869.355375,821.027125,795.419125,779.10925,787.17575,846.4585,940.25825,1056.13875,1092.92375,1127.69875,1158.83125,1172.89375,1192.90375,1214.56125,1221.2275,1211.40875,1223.81,1215.9375,1172.2075,1127.4025,1096.8725,1097.86375,1032.36875,934.53825,856.96425,809.32525,783.27375,771.977875,801.181875,855.367625,962.613875,1070.745,1120.1325,1157.79125,1185.615,1187.66625,1204.16,1200.0375,1218.43875,1203.6525,1206.74125,1199.79,1160.16,1122.84625
"H45",34033.75,31634.2,30532.425,29383.3,28037.35,28205.9875,28742.525,29884.3875,29683.85,30966.1375,33036.1375,35659.5125,38203.9625,40018.8125,41637.8625,42821.7375,43367.6,43048.7625,43144.925,42621.9875,41152.0375,40410.3875,39542.5875,37469.1125,34415.5125,31905.7,30663.8875,29752.1,28895.6375,28421.1625,28855.5125,29689.4875,29367.975,30729.975,33081.75,35856.125,38384.8125,40353.1125,42123.8,43354.2125,44149.9,43732.7875,43288.925,42477.25,40825.3375,39314.9125,38414.0875,36267.8375
"H46",157.35425,137.544875,120.563625,110.19975,104.488625,105.755,113.481625,123.38075,130.63675,152.60075,172.369375,200.504875,225.9225,249.576,262.481625,257.980875,243.71025,241.548,241.632,235.144375,225.0615,210.90875,195.71625,177.1305,164.710125,144.13225,125.586875,115.69925,109.7615,109.6105,115.23575,121.467625,125.14025,137.988875,157.3855,183.992,210.4045,234.337125,252.546,259.89175,251.229875,245.82825,241.92075,230.15775,219.804,207.926,192.575875,174.3285
"H47",33437.675,31104.375,30049.5125,28927.6375,27606.0625,27779.15,28316.575,29434.075,29224.775,30463.95,32483.3875,35026.8125,37498.9875,39275.125,40865.775,42037.6875,42575.625,42276.85,42393.3375,41887.525,40451.4625,39734.85,38894.825,36865.375,33882,31436.675,30235.125,29332.5375,28488.3625,28016.6375,28451.375,29262.6,28933.325,30249,32550.4625,35253.65,37712.0625,39624.4,41342.1,42528.6875,43307.8,42914.4125,42485.775,41694.8,40060.25,38593.4625,37717.55,35630.8125
"H48",5112.70375,4828.13,4352.94375,4082.055,3763.78875,3518.7775,3318.0925,3201.1625,3163.56375,3216.56,3322.0475,3512.95375,3755.69875,4006.585,4309.215,4613.95375,4871.42875,5085.9425,5305.82875,5413.52,5481.4525,5489.48875,5440.08,5293.65125,5189.7775,4889.295,4403,4170.9875,3859.26875,3640.15,3486.60375,3376.525,3356.2425,3438.80125,3440.85125,3485.815,3631.425,3830.02,4072.43875,4336.3175,4564.20375,4751.1875,4933.3475,5031.2525,5021.94875,4971.4075,4876.405,4736.59375
"H49",16928.6125,15952.625,14651.3125,13720.8875,12766.6,12143.9375,11655.5,11437.7875,11507.3125,11773.525,12191.625,12857.9875,13523.4375,14341.5,15133.5375,15934.2125,16587.7125,17270.7875,17958.55,18375.4375,18514.125,18379.2375,18012.775,17691.2625,17286.1125,16248.0875,14939.225,14016.3625,13192.1875,12610.475,12144.1875,11950.95,12010.1875,12314.425,12542.7,13005.2125,13502.8625,14240.3,14950.4625,15613.4125,16138.8125,16670.15,17210.325,17522.875,17552.6875,17279.825,16780.95,16453.025
"H50",35297.375,32480.75,30331.675,28721.9375,27644.05,26941.0875,26677.9625,27356.1875,28397.5,29774.225,31707.475,34001.7625,36409.2375,38746.825,40624.675,42166.075,42981.625,43724.9625,44069.975,43722.8375,42961.5,41817.65,40282.35,39186.1625,36723.3375,33899.775,31700.9125,29953.2875,28681.3875,27800.3375,27481.65,27912.75,28787.2375,30238.9,32540,34994.1625,37616.95,40055.05,42053.0625,43631.4,44303.9,44865.3125,44939.025,44390.5125,43371.0875,42065.8625,40385.1625,39195.0375
"H51",358.5005,335.023,310.9395,296.719875,282.60875,283.3255,294.50975,324.0395,356.135125,374.539875,401.483625,428.75125,455.99925,468.883875,480.913625,502.486625,498.880875,478.98925,489.441,471.259125,456.798125,448.177875,423.572125,388.3535,354.802875,317.673625,295.195375,280.7215,273.367125,272.874125,281.42625,305.369,321.349125,344.59325,379.524875,416.88825,454.035875,489.061875,525.956125,536.036625,545.355875,548.094375,540.249,522.397,490.957,480.59975,472.336125,435.560125
