"id","V2","V3","V4","V5","V6","V7","V8","V9"
"Q102",2258.5375,2235.885,2270.635,2266.9075,2243.735,2228.87,2266.1575,2268.9175
"Q103",2287.965,2285.03,2285.47,2293.3775,2289.86,2289.9725,2294.44,2303.7925
"Q104",6051.79,6019.1825,6056.4975,6137.49,6104.645,6075.4925,6108.3325,6189.7225
"Q105",1825.64,1835.79,1845.615,1858.76,1859.56,1869.7875,1881.49,1894.625
"Q106",3672.1225,3720.3375,3756.9075,3825.395,3845.4525,3895.5175,3935.4125,4009.11
"Q107",6258.775,6263.965,6295.745,6344.1375,6358.065,6386.4125,6435.965,6491.83
"Q108",2322.98,2318.6125,2333.145,2339.64,2340.91,2337.9575,2356.1225,2364.0175
"Q109",3103.655,3115.015,3133.125,3153.7575,3143.4725,3158.975,3179.455,3203.6675
"Q110",2337.4325,2329.855,2334.7325,2343.79,2344.4375,2338.35,2349.26,2363.39
"Q111",5658.505,5631.5775,5644.2675,5725.8975,5673.44,5667.1625,5693.1175,5784.495
"Q112",3905.08,3902.3775,3928.385,3954.245,3942.54,3943.5925,3971.98,4003.575
"Q113",3385.2125,3424.425,3434.6575,3439.5675,3434.515,3482.595,3498.4775,3504.5025
"Q114",3243.1775,3239.175,3265.7875,3269.785,3248.605,3244.385,3278.22,3283.62
"Q115",1415.2325,1471.8,1460.0375,1482.9575,1464.1775,1525.1725,1510.29,1535.7975
"Q116",2408.485,2385.42,2415.4675,2421.1125,2394.56,2376.07,2416.06,2425.3575
"Q117",1545.3175,1485.7025,1539.4025,1687.355,1551.33,1496.49,1574.8575,1730.07
"Q118",4056.7925,4086.565,4097.3875,4137.4175,4136.325,4164.0375,4172.7,4210.39
"Q119",3248.88,3270.8625,3286.5425,3312.9825,3319.6025,3342.68,3354.2025,3383.7275
"Q120",1449.05,1470.0875,1491.35,1495.3125,1480.275,1504.975,1528.9875,1534.3725
"Q121",1685.84,1700.9325,1705.2625,1709.5425,1703.115,1717.8925,1723.0675,1728.305
"Q122",3327.35,3327.175,3316.4625,3324.92,3311.465,3314.75,3309.585,3324.26
"Q123",1770.0725,1773.17,1788.8125,1801.71,1799.3975,1802.785,1818.3975,1832.57
"Q124",10335.25,10435.775,10445.025,10479.75,10450.8,10549.575,10566.225,10600.825
"Q125",1429.91,1424.5475,1424.3375,1436.99,1444.9475,1439.3925,1445.97,1463.2
"Q126",5944.345,5874.4675,5836.1825,5863.2075,5848.9725,5791.3825,5741.2975,5783.415
"Q127",1217.48,1225.0525,1232.805,1241.7025,1241.52,1249.96,1258.21,1266.0525
"Q128",1073.1475,1075.69,1080.9975,1084.6425,1083.8375,1086.8375,1091.93,1095.5825
"Q129",1129.755,1134.71,1138.735,1142.37,1142.095,1147.3375,1151.5825,1155.2225
"Q130",7934.9875,7985.78,7946.77,8070.1975,8080.2275,8113.8625,8079.025,8165.91
"Q131",3342.39,3381.7425,3380.76,3394.6675,3409.8175,3446.66,3433.33,3453.6475
"Q132",3328.3325,3391.3925,3369.225,3396.66,3398.94,3460.23,3426.025,3460.2625
"Q133",9993.5525,10049.8,10047.6925,10122.1,10074.365,10133.275,10154.575,10236.175
"Q134",1121.6075,1125.68,1116.175,1124.4575,1124.4325,1129.085,1119.9325,1125.0275
"Q135",2808.7125,2821.1625,2848.2025,2858.1525,2863.0175,2883.1525,2898.405,2906.025
"Q136",1056.86,1050.3075,1045.79,1062.07,1064.23,1059.05,1050.9425,1065.155
"Q137",10442.15,10510.4,10508.875,10574.4,10593.85,10656.125,10656.825,10724.175
"Q138",6324.87,6379.745,6427.0125,6468.15,6462.5275,6511.975,6556.64,6607.8175
"Q139",9418.205,9455.5825,9465.2275,9510.24,9514.455,9540.965,9563.535,9618.1125
"Q140",7584.5725,7638.53,7697.825,7743.365,7739.825,7788.2575,7848.65,7900.565
"Q141",12069.4,12083.85,12158.375,12191.175,12213.85,12236.975,12318.075,12371.35
"Q142",5930.8625,6002.3225,6020.9225,6099.8925,6110.4775,6172.2575,6189.7325,6266.0875
"Q143",17891.7,17933.275,18282.475,18540.7,18581.325,18520.5,18929.675,19182.025
"Q144",12517.325,12788.7,12908.9,12861.35,13030.3,13392,13624.3,13626.525
"Q145",11658.5,11762.025,11855.125,11883.075,11871.125,11981.875,12067.025,12108.2
"Q146",10583.475,10771.55,10627.175,10740.05,10840.225,11019.925,10864.7,10993.05
"Q147",19329.075,19554.9,19807.7,19732.375,19718.25,19930.025,20195.625,20229.625
"Q148",4237.92,4155.635,4358.95,4273.815,4444.3325,4329.0775,4519.165,4426.0675
"Q149",5814.87,5590.5975,6009.3225,6080.42,6172.1125,5925.845,6381.3175,6499.8975
"Q150",6092.79,5870.4525,6313.935,6453.4775,6431.02,6172.935,6611.745,6730.25
"Q151",4492.875,4099.855,4318.0075,4320.7975,4557.0675,4163.23,4388.5875,4406.5175
"Q152",6049.85,5980.495,6021.1575,6042.2925,6027.6425,5989.845,6071.4275,6128.0425
"Q153",1916.5775,1882.27,2024.6625,1998.135,2028.015,2001.9525,2157.84,2129.6125
"Q154",2342.39,2329.6575,2429.84,2364.39,2379.9725,2367.2325,2470.055,2398.3175
"Q155",7711.3375,7982.9875,7971.455,7787.265,7837.7325,8148.0025,8135.2425,7940.1
"Q156",977.873,979.6095,1131.715,1178.005,990.203,989.755,1144.3775,1192.3125
"Q157",2446.45,2570.17,2635.7575,2557.25,2523.645,2637.89,2682.025,2591.4625
"Q158",1247.4925,1199.7075,1235.0575,1256.085,1294.815,1248.2,1279.8075,1303.99
"Q159",7737.2225,6699.4975,7107.4,6764.8375,7854.365,6797.8475,7217.1175,6872.4575
"Q160",1522.7075,1435.2875,1473.6875,1388.725,1534.26,1444.4925,1487.1725,1406.665
"Q161",1210.3675,1215.435,1221.94,1227.7675,1226.42,1231.445,1238.27,1244.8175
"Q162",1216.015,1221.6375,1226.5925,1232.285,1230.3425,1236.345,1241.9375,1247.9225
"Q163",1182.48,1178.7675,1193.68,1199.775,1196.4725,1193.48,1209.1725,1216.0525
"Q164",1219.33,1225.525,1233.9,1238.49,1235.5175,1242.3225,1251.4225,1255.6675
"Q165",1226.725,1233.955,1241.54,1245.9725,1244.4475,1252.3275,1259.7725,1265.09
"Q166",1226.8575,1231.7575,1241.64,1245.8275,1243.25,1248.735,1258.465,1264.0775
"Q167",1201.6525,1206.84,1215.1025,1217.0475,1216.68,1222.8475,1230.6625,1234.605
"Q168",1237.0375,1245.955,1256.25,1262.065,1258.51,1267.3325,1278.425,1285.505
"Q169",1235.9575,1246.855,1254.8325,1260.515,1255.2125,1266.555,1274.005,1281.485
"Q170",1236.825,1236.6675,1239.46,1254.265,1251.43,1252.635,1256.3,1272.2775
"Q171",1266.8925,1269.15,1282.55,1293.1075,1289.235,1292.455,1306.715,1318.2425
"Q172",1203.455,1209,1214.725,1218.51,1216.7525,1223.015,1228.5925,1233.26
"Q173",1189.2475,1196.7125,1200.93,1204.13,1202.1675,1208.465,1211.4975,1216.4275
"Q174",1190.9125,1195.81,1200.9175,1204.9725,1204.07,1209.0975,1215.185,1220.495
"Q175",1221.5925,1227.9425,1235.15,1239.715,1238.875,1245.8125,1252.3175,1257.625
"Q176",1230.505,1238.165,1247.9125,1253.0425,1247.4575,1256.46,1267.5225,1273.465
"Q177",1218.23,1223.655,1228.79,1236.3675,1233.88,1240.505,1246.0475,1254.1125
"Q178",1187.8025,1194.45,1197.785,1202.675,1200.87,1208.875,1212.8,1218.73
"Q179",1202.9075,1212.1575,1217.7025,1220.445,1216.525,1226.5475,1232.9575,1236.1075
"Q180",1284.28,1295.15,1306.03,1309.1975,1304.21,1315.4825,1327.18,1331.0825
"Q181",1215.2925,1222.685,1233.0825,1235.1425,1231.2875,1238.3325,1249.0625,1250.81
"Q182",1221.575,1224.535,1230.1725,1236.05,1237.3525,1241.62,1247.145,1254.315
"Q183",1226.5025,1225.575,1228.3775,1240.8025,1240.35,1240.005,1243.0225,1256.5875
"Q184",1225.1425,1228.8825,1233.59,1238.3775,1240.5675,1244.8175,1250.28,1256.315
"Q185",1175.2075,1178.59,1181.6275,1186.1625,1187.61,1191.4225,1195.455,1200.985
"Q186",1219.1175,1224.01,1231.37,1235.8375,1233.715,1239.2,1247.41,1252.525
"Q187",1231.3325,1237.425,1245.2875,1249.55,1246.75,1253.44,1262.0525,1267.5225
"Q188",1206.8125,1210.63,1220.2975,1225.82,1223.9525,1226.565,1236.6675,1242.395
"Q189",1230.8225,1241.585,1248.9425,1252.1825,1247.3325,1259.665,1268.125,1272.475
"Q190",1260.82,1266.9575,1271.2875,1284.0425,1282.23,1289.0475,1292.705,1306.8625
"Q191",1231.09,1232.7175,1234.6825,1248.8625,1247.14,1249.855,1251.3275,1265.4325
"Q192",1226.7225,1228.4975,1230.5225,1244.955,1244.0425,1247.205,1248.77,1263.6075
"Q193",1251.6575,1256.5325,1259.6125,1266.7,1266.775,1272.8725,1276.66,1284.295
"Q194",1192.705,1193.385,1195.0225,1204.1275,1204.8175,1206.81,1208.985,1218.7025
"Q195",1185.585,1185.91,1189.115,1199.7825,1197.9825,1199.7975,1202.795,1214.765
"Q196",1179.1125,1180.4725,1181.53,1192.2425,1191.4925,1193.3925,1194.58,1205.5825
"Q197",1353.6475,1362.4325,1366.53,1385.1325,1382.7775,1391.675,1393.4975,1412.925
"Q198",1726.0675,1739.2675,1724.3875,1746.9375,1730.4425,1745.4725,1733.07,1757.42
"Q199",1698.19,1699.3825,1695.2175,1703.625,1704.42,1707.8875,1709.0375,1724.1625
"Q200",1613.3575,1629.96,1651.8775,1674.8725,1691.4475,1698.6775,1708.9125,1731.045
"Q201",1684.535,1681.5275,1685.8875,1696.5925,1702.735,1700.9925,1704.62,1717.105
"Q202",2400.79,2405.18,2428.9475,2454.7125,2468.5025,2477.7725,2498.745,2527.085
"Q203",1202.9575,1227.5375,1295.5175,1314.525,1196.6115,1234.7855,1305.53025,1337.49
"Q204",4845.615,4352.095,4690.945,4782.4525,4646.605,4200.4975,4616.6125,4798.55
"Q205",1545.14,1658.26,1745.2,1740.93,1808.99,1873.295,1899.7275,1878.375
"Q206",18564.75,18699.925,18909.35,19110.875,19422.5,19569.45,19791.15,19994.45
"Q207",11486.225,12189.075,11486.5,12084.975,12039.3,12903.3,12232.5,12869.425
"Q208",11991.075,13069.45,8561.01,11163.4,12742.15,13577.75,8822.42,11957.475
"Q209",2326.6675,2397.0625,2663.635,2676.725,2740.5975,2636.0575,3099.7025,2876.2075
"Q210",7928.315,5734.5525,5090.6875,5967.925,7478.02,5568.35,5034.69,5987.31
"Q211",1351.5625,1015.757,1489.925,1003.05325,1415.885,1073.6325,1564.8625,1030.6175
"Q212",9792.675,9792.7925,9712.225,10270.72,10217.7375,10352.585,10274.7925,10796.2275
"Q213",13875.725,14834.375,15304.85,15978.6,14590.7,15606.675,16070.15,16746.3
"Q214",7114.1225,7399,7408.71,8212.1125,7427.23,7731.9825,7737.3075,8579.4475
"Q215",7255.8175,7803.76,7723.7825,7714.615,7831.5575,8379.8775,8126.265,8089.0275
"Q216",10809.675,10883.875,10939.475,11015.5,11029.825,11114.7,11176.475,11263.725
"Q217",1755.75,1803.6775,1621.005,1604.3275,1784.8325,1865.04,1623.7775,1642.1775
"Q218",10767.25,10852.6,10827.875,10900.775,10905.075,10994.7,10970.45,11063.5
"Q219",16008.875,16500.775,17138.1,18170.075,17566.2,18016.9,18644.625,19628.45
"Q220",3650.7625,3761.1975,3944.56,4101.35,4079.2125,4189.4175,4382.4375,4517.6125
"Q221",11629.75,12319.075,13292.475,12706.7,11663.625,12480.925,13687.275,13248.925
"Q222",9798.21,9826.8675,9875.7025,9972.68,9954.0075,9951.5725,9988.095,10090.15
"Q223",11592.35,11535.175,11496.3,11722.5,11764,11675.45,11642.675,11903.45
"Q224",16593.525,17072.95,16905.725,17334.8,17877,18396.9,18184.675,18683.575
"Q225",29061.625,29989.4,29930.425,31883.05,31060.725,32008.875,31823.325,33930.75
"Q226",24818.4,25639.475,26594.25,27625.675,27802.725,28558.2,29411.95,30170.9
"Q227",16637.075,17069.35,16907.9,17423.05,17948.55,18427.05,18255.1,18789.3
"Q228",5045.265,5196.3875,5196.405,4911.635,5192.5725,5411.4525,5392.9675,5105.9325
"Q229",10821.65,10842.625,10799.225,10954.7,11015.25,11036.125,10978.825,11149.175
"Q230",11370,11456.45,11503.5,11671.375,11739.2,11834.225,11887.125,12087.35
"Q231",8445.8025,8461.535,8402.9875,8465.23,8769.4525,8706.4175,8567.3725,8595.9875
"Q232",11409.075,11167.125,11437.675,11575.925,11775.95,11525.275,11810.9,11976
"Q233",12942.225,13156.975,13684.975,13637.55,13426.775,13645.2,14255.25,14174.05
"Q234",6412.7925,5866.2375,5835.52,5818.6,6462.215,5876.3725,5816.6925,5781.3975
"Q235",7910.735,7449.945,7359.62,7370.7225,7946.235,7618.6175,7557.9025,7558.4325
"Q236",12341.65,12908,12735.15,12822.1,12278.6,12999.75,12977.425,13160.8
"Q237",2447.2325,2447.375,2430.7175,2424.245,2451.305,2471.41,2467.6775,2485.34
"Q238",10753.975,10825.35,10825.25,10918.525,10964.875,11038.25,11041.45,11140.3
"Q239",11199.5,11215.4,11191.15,11228.375,11415.575,11415.575,11389.95,11445.525
"Q240",8503.7,8484.4725,8425.275,8604.5025,8972.7275,8885.2475,8826.68,9010.59
"Q241",1563.7575,1505.2925,1491.275,1628.32,1677.2725,1605.1775,1575.635,1706.14
"Q242",10059.515,10014.64,9949.765,10330.1,10740.275,10589.65,10478.95,10812.325
"Q243",9583.7225,9577.44,9687.035,9767.06,9687.17,9704.26,9831.4975,9916.8475
"Q244",7347.57,7314.685,7545.745,7649.54,7612.2575,7582.1,7850.9925,7970.4125
"Q245",5738.3075,5675.6175,5807.035,5801.5275,5898.3175,5832.6325,5912.235,5791.2225
"Q246",2824.54,2950.4325,2907.45,2909.0275,2847.345,2982.44,2910.78,2900.82
"Q247",495.0595,460.8695,448.551,435.0955,445.71025,427.208,421.33625,409.53275
"Q248",1862.3275,1709.83,1730.8125,1740.2425,1871.1175,1701.5575,1717.3675,1738.7775
"Q249",3750.87,3772.81,3792.035,3824.2375,3842.96,3866.625,3893.5675,3921.055
"Q250",14164.5,14442.675,14124.15,14213.2,14177.175,14467.9,14217.475,14263.55
"Q251",5501.21,6183.705,6726.7725,6292.5975,5758.4975,6533.4875,7113.04,6626.425
"Q252",816.11125,869.886,848.75925,867.26975,822.78775,876.7515,854.23325,868.34825
"Q253",23858.3,24084.9,25200.225,24511.2,23525.375,23933.7,25394.25,24927.725
"Q254",11144.8,11247.125,11324.125,11291.575,11368,11469.875,11543.675,11537.125
"Q255",1448.8875,1475.8675,1480.5575,1434.7675,1476.8825,1502.8525,1513.16,1470.5525
"Q256",12426,12266.55,12756.025,12363.775,12607.125,12359.125,13011.9,12662.075
"Q257",11546.075,11669.025,11617.125,11506.5,11696.9,11822.6,11771.55,11652.275
"Q258",4033.7975,4057.26,4166.22,4232.405,4300.99,4310.24,4426.3525,4500.2625
"Q259",1257.665,1264.32,1287.435,1312.115,1298.295,1309.275,1331.2725,1353.4625
"Q260",11203.025,11310.15,11355.175,11407.525,11483.6,11587.375,11617.075,11674.25
"Q261",8215.23,8044.1575,8219.5175,8333.4125,8305.4875,8147.2575,8286.695,8398.585
"Q262",6807.4275,6750.0925,7001.57,6993.535,7018.4475,6958.55,7231.3925,7217.5525
"Q263",4987.6725,4905.96,5101.5075,5123.135,5074.6275,5006.77,5211.93,5243.685
"Q264",4360.1025,4275.9325,4459.6975,4474.255,4456.78,4378.6375,4563.73,4576.68
"Q265",3451.465,3447.1975,3444.795,3439.0675,3423.825,3423.3875,3427.37,3433.94
"Q266",2301.145,2353.325,2355.12,2413.275,2435.33,2499.5775,2511.9175,2599.1825
"Q267",9897.4,9352.6875,9406.19,9638.06,9917.1575,9417.3575,9458.8575,9702.805
"Q268",15451.725,15837.35,16082.025,15985.8,15742.9,16132.225,16455.9,16301.85
"Q269",6230.94,6433.7775,6390.485,6466.365,6243.735,6469.9925,6489.2775,6576.1475
"Q270",2281.66,2279.585,2341.3725,2377.895,2357.36,2359.1225,2423.255,2463.9575
"Q271",2020.3125,2030.5775,2082.575,2123.02,2092.775,2103.9225,2156.455,2200.0375
"Q272",3095.89,3149.9825,3133.3275,3178.4025,3222.595,3263.7075,3236.67,3280.2825
"Q273",1829.2675,1850.9625,1843.6975,1880.6,1879.0725,1902.4525,1881.4575,1924.895
"Q274",4463.25,4576.385,4476.25,4572.355,4601.35,4693.0125,4583.2825,4694.5725
"Q275",12217.525,12227.3,12479.95,12549.1,12594.15,12544.625,12865.8,12982.6
"Q276",8100.3125,8020.9825,8300.695,8183.395,8096.61,8045.05,8330.235,8218.83
"Q277",3392.16,3320.4675,3382.7475,3309.6925,3502.14,3423.49,3485.1,3396.3475
"Q278",7283.89,7294.8225,7285.6,7244.8825,7249.765,7282.4975,7278.045,7275.24
"Q279",7307.22,7395.1925,7434.3425,7462.9175,7521.05,7612.9625,7667.3975,7708.3425
"Q280",2167.6425,2157.6325,2211.0325,2246,2227.0625,2217.0825,2269.795,2305.8275
"Q281",10402.45,10483.55,10395.175,10704.475,11126.2,11081.225,10960.25,11210.125
"Q282",3196.49,3175.165,3241.5825,3298.9475,3295.5825,3275.795,3331.9825,3382.89
"Q283",11941.425,12187.85,12408.025,12465.7,12437.1,12636.175,12883.775,12901.9
"Q284",10550.425,10545.55,10801.85,10776.025,10923.525,10856,11187.325,11213.9
"Q285",15640.9,15169.25,15482.175,15268.35,15161.225,14672.775,15148.325,14804.525
"Q286",10008.8875,9872.255,9824.3525,10154.85,10559.275,10365.35,10316.875,10670.225
"Q287",8985.69,8859.5525,9027.49,8700.5225,9001.3425,8950.9775,9139.4725,8732.0925
"Q288",25923.225,26601.1,26940.175,27413.375,26871.05,27618.075,27970.075,28490.7
"Q289",7147.19,7193.55,7356.105,7782.915,7471.855,7552.3925,7710.01,8147.82
