"id","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"D86",7177.47125,7187.44125,7174.64125,7161.52125,7168.495,7169.105,7102.41875,7212.07125,7217.29,7191.60125,7168.255,7151.96,7157.66875,7111.82
"D87",2164.51125,2162.5175,2177.7625,2169.00125,2164.9175,2170.705,2157.22875,2178.5475,2175.12375,2181.31625,2170.245,2167.01375,2174.58125,2162.07625
"D88",2265.255,2265.07375,2277.11125,2270.16375,2264.04,2272.71,2254.655,2280.0175,2278.00125,2282.745,2272.795,2266.4775,2274.70125,2256.86125
"D89",2047.2575,2049.335,2065.4625,2061.33375,2054.575,2049.46875,2043.76,2058.5375,2059.925,2069.95375,2063.51375,2057.02,2051.70125,2047.13
"D90",2059.8675,2060.7775,2076.22125,2075.20125,2067.93,2061.58875,2056.56625,2070.705,2070.9025,2080.48625,2077.23125,2071.07,2064.5775,2060.3675
"D91",2059.97875,2060.505,2078.1625,2070.76125,2062.67125,2062.6825,2054.37,2072.03625,2072.21875,2082.62625,2072.47625,2064.78875,2064.8225,2057.3775
"D92",2077.36875,2080.55625,2094.00625,2092.535,2088.07625,2077.7725,2074.815,2088.52,2090.6275,2099.5675,2094.2875,2087.96625,2079.1475,2077.1975
"D93",2336.115,2337.32,2347.7675,2340.44125,2335.10125,2347.07375,2323.3375,2351.63125,2351.685,2351.99,2341.9525,2337.29625,2349.27125,2326.49875
"D94",2152.685,2154.41875,2168.9075,2172.33125,2165.24375,2152.42875,2152.675,2161.7775,2164.3725,2173.7925,2174.615,2166.295,2154.87625,2153.72625
"D95",2126.59125,2129.59625,2141.81625,2145.955,2139.2925,2126.93875,2125.97,2137.05625,2139.20875,2147.29625,2148.32125,2140.6275,2130.11,2128.7725
"D96",2048.9825,2049.7925,2066.22625,2060.7525,2052.3825,2051.245,2045.55375,2061.89125,2061.465,2069.55625,2061.76875,2053.87,2053.09375,2049.06625
"D97",2101.74625,2104.175,2116.62875,2117.3325,2112.44125,2102.29,2100.3425,2112.38875,2113.95125,2122.255,2118.68125,2113.4275,2104.745,2102.5725
"D98",1918.5375,1923.19,1920.91375,1916.59625,1919.3325,1918.615,1911.89875,1926.5175,1933.12875,1926.01375,1919.6275,1919.835,1919.85875,1912.595
"D99",9828.6075,9857.6525,9871.54125,9941.4375,9935.32,9895.7975,9977.005,9840.05375,9898.8025,9913.1,9967.77125,9949.8475,9905.07,9972.205
"D100",935.0395,934.066625,936.72275,942.32425,941.240125,935.842875,931.500875,937.594125,937.650375,940.040875,943.358,941.331375,935.425875,931.328875
"D101",12044.8,11944.8375,11961.35,12102.7375,12038.9125,12041.7375,12041.3375,12099.4375,11992.9375,12005.225,12120.25,12045.9,12042.6,12055.375
"D102",1628.00625,1614.76,1616.7625,1635.23375,1627.52875,1628.44625,1628.41125,1634.8975,1620.56125,1622.85,1637.89125,1627.50875,1628.115,1629.37375
"D103",7187.5675,7257.2425,7237.8175,7224.2975,7274.27,7259.285,7195.7525,7217.46875,7279.23875,7258.19375,7238.48625,7278.265,7262.27375,7205.46
"D104",9266.10625,9285.93875,9254.98125,9293.89625,9234.74375,9249.24625,9275.82875,9298.86125,9322.695,9280.08125,9300.56125,9245.25125,9257.445,9285.2025
"D105",11031.15,10994.05,11036.5,11086.375,11148.7875,11102.225,11112.2625,11060.925,11026.75,11070.1,11101.6625,11148.8,11103.95,11115.4875
"D106",954.901875,952.870125,957.31925,956.9395,962.101875,962.358875,960.93875,959.1175,955.682375,958.8475,957.661,961.99325,962.32725,962.426
"D107",945.874625,943.957875,948.59225,948.23225,953.921375,954.867,952.997625,950.40375,946.78825,950.545,949.142625,953.32825,954.59975,954.48675
"D108",1312.7875,1318.52375,1310.31625,1317.1675,1324.22375,1322.51,1317.485,1317.72375,1322.765,1315.06,1319.58125,1324.6975,1322.185,1318.97125
"D109",1259.61625,1264.2725,1257.25625,1263.17125,1270.57375,1269.935,1266.00375,1265.07625,1269.54875,1261.71875,1265.66375,1271.25875,1270.37875,1266.9875
"D110",1329.70375,1336.16875,1328.02875,1334.24,1342.26,1340.86875,1336.17875,1335.34875,1340.2575,1331.8825,1336.0325,1341.27125,1339.98875,1336.64125
"D111",9181.46625,9312.0875,9377.6375,9338.1975,9328.53125,9351.42,9238.23375,9226.3725,9347.01875,9406.135,9349.72375,9340.12625,9357.19625,9256.78
"D112",6923.82625,7020.3725,7067.1325,7034.175,7049.82375,7060.11625,6971.7625,6954.0375,7042.42125,7089.395,7045.7675,7057.02125,7061.82875,6978.18625
"D113",7427.34875,7531.09625,7583.20875,7547.7775,7557.1475,7570.8775,7479.49375,7464.22875,7559.23625,7604.4475,7556.1675,7559.32875,7572.63,7492.26375
"D114",6829.33375,6751.26875,6844.40625,6846.51625,6853.79125,6894.78375,6790.25625,6807.685,6795.0025,6873.89375,6870.14625,6854.16375,6890.0725,6784.74125
"D115",8535.685,8355.68625,8365.24375,8363.455,8516.57125,8678.64875,8482.57,8536.25875,8380.72125,8388.9125,8381.485,8527.0775,8676.24125,8488.69875
"D116",7850.31125,7762.53125,7874.93375,7880.88875,7890.8625,7933.5375,7812.6075,7836.79875,7813.8975,7906.95,7906.73375,7888.37,7927.90875,7799.64375
"D117",1326.56375,1332.71875,1332.89125,1326.6625,1327.14625,1324.3,1327.76,1329.625,1335.75375,1336.105,1328.28625,1328.445,1325.0275,1327.825
"D118",9098.6425,9173.83375,9197.32375,9217.82,9201.0475,9164.52875,9120.93,9124.35375,9203.8875,9228.7225,9235.06625,9210.0475,9170.4575,9133.99625
"D119",9041.105,9111.43375,9134.46375,9151.85875,9135.8175,9106.28625,9065.10625,9069.485,9148.2375,9168.3775,9164.7075,9143.92375,9104.2225,9066.80375
"D120",5241.45375,5266.2225,5259.13625,5261.065,5298.39,5298.3725,5249.295,5261.85625,5282.13125,5273.57125,5267.445,5302.47875,5300.605,5258.68625
"D121",6931.85875,6969.28375,6959.69,6961.10625,7001.23875,7009.42875,6940.48375,6966.84125,6993.7525,6981.7275,6973.3875,7005.2925,7010.31625,6952.2275
"D122",5623.3625,5648.65125,5635.83375,5639.17375,5676.005,5682.085,5630.14625,5650.71625,5668.33125,5652.615,5644.46375,5676.50125,5682.6825,5640.4625
"D123",9417.965,9444.5675,9465.655,9532.32625,9527.7975,9493.65625,9569.945,9425.6625,9477.86625,9497.29625,9549.14,9543.03,9497.88875,9557.8475
"D124",1105.29,1109.69625,1106.92875,1115.80875,1116.50125,1112.94875,1122.29875,1107.04375,1113.78375,1111.81625,1118.30625,1117.77375,1112.8625,1121.2525
"D125",633.456,637.813375,642.0175,644.20925,646.1345,640.43125,632.35725,637.84725,641.315875,644.108125,644.141875,645.810875,640.228125,633.726
"D126",952.633125,956.608375,956.80975,958.0695,967.325875,960.247125,956.68475,955.147,959.593875,959.248875,959.355125,966.797125,959.67125,956.765
"D127",10761.225,10716.4375,10712.4875,10769.8,10759.475,10733.125,10749.05,10786.5875,10749.7,10755.175,10796.75,10770.8,10738.9,10753.7125
"D128",1790.99875,1770.92125,1834.5675,1808.035,1789.42875,1826.5775,1816.02125,1782.7425,1777.77875,1830.4225,1809.54625,1795.51375,1823.9525,1813.43125
"D129",10948.8,10537.5,12005.5625,11199.7875,11360.275,12352.25,11680.575,10830.3125,10686.425,12011.075,11301.95,11399.0375,12245.3125,11600.8125
"D130",6009.525,5952.5675,6124.57,6029.51125,6145.07875,6084.8725,6016.29125,6054.59,5992.10125,6122.41875,6023.45875,6117.545,6069.2,6019.48125
"D131",10983.3,10898.4625,10815.3125,10728.75,11395.4,11156.8875,11059.625,10960.75,10910.3,10840,10771,11352.225,11134.6,11032.175
"D132",11052.8125,11056.1625,11050.325,11016.625,11036.25,11029.55,11023.15,11077.9875,11069.2625,11053.175,10998.4125,11007.45,10996.775,11002.3625
"D133",8020.70875,8061.265,8113.36625,8161.07125,8257.8125,8044.55125,8002.05125,8052.09125,8069.14125,8119.46375,8152.2175,8233.59375,8031.43375,7984.33375
"D134",920.434375,880.6995,870.93925,870.89675,881.9045,893.96725,901.652125,925.185375,890.2225,870.15575,866.06875,875.969875,890.778375,902.808
"D135",7999.63875,8097.0425,8214.77375,7916.07875,7860.0475,7894.3,8049.365,8102.19125,8164.355,8255.69375,7887.54375,7748.1425,7829.3875,8136.36625
"D136",3028.0725,3108.06625,2897.43625,2817.35875,2882.67125,2970.16875,3009.25,3021.74125,3077.7825,2902.86125,2804.92375,2886.49,2986.27125,3026.62625
"D137",2914.985,2924.09375,2948.0675,3089.67375,2939.77875,2913.88625,2890.225,2885.9925,2895.18875,2916.065,3100.64875,2975.7125,2928.8875,2876.54625
"D138",3002.08,3063.0225,3083.9175,3097.56625,3145.43,3179.035,2961.625,2965.56,3038.715,3070.22,3090.96375,3129.62,3168.91375,2949.1875
"D139",6990.3275,7014.495,7031.39875,7064.37875,7137.6975,7258.4575,7045.3925,7070.7875,7053.1175,7042.505,7059.34375,7114.28625,7230.93875,7075.09375
"D140",4495.0025,4492.7025,4533.5275,4577.7775,4684.1725,4494.05875,4501.26625,4536.07,4489.375,4522.11875,4558.71125,4662.5775,4517.63625,4548.64
"D141",1162.4975,1161.36375,1163.88625,1162.55625,1163.96875,1167.4475,1163.77,1163.8725,1161.8025,1163.6425,1161.33375,1161.44125,1164.62,1161.25
"D142",1267.40875,1265.9175,1268.03375,1267.53875,1268.8,1272.78875,1269.20625,1269.49875,1267.0375,1268.45875,1266.405,1266.44875,1269.44375,1266.01
"D143",1244.27,1243.26125,1245.31375,1244.63,1245.71625,1249.48125,1245.14125,1245.79375,1243.95375,1245.0025,1242.85375,1243.45125,1246.09875,1242.945
"D144",6457.70125,6499.17875,6451.95375,6501.975,6493.09125,6503.14,6503.24375,6468.66375,6501.84375,6459.4975,6500.60875,6483.01125,6486.84375,6488.14
"D145",8088.88125,8144.62375,8088.385,8151.28,8143.79375,8146.81125,8150.47875,8100.75375,8146.995,8097.755,8150.25375,8130.3775,8131.6975,8131.495
"D146",347.057375,344.108875,343.35775,346.464875,350.300875,346.514,349.647625,348.61,344.276125,343.066,345.659875,349.05625,345.35925,349.1005
"D147",573.436375,574.44425,580.513,582.18525,585.663,585.00425,580.007625,573.35575,573.946375,580.171375,581.4315,584.343,583.667375,578.0955
"D148",12375.4875,12446.425,12546.9125,12515.7375,12493.675,12530.925,12416.95,12368.0875,12439.25,12549.0125,12503.75,12470.3875,12495.4375,12386.825
"D149",10222.425,10227.6,10198.575,10089.25,10144.925,10126.7625,10216.3625,10223.55,10223.7875,10199.75,10074.475,10124.025,10106.675,10194.1625
"D150",1508.7825,1509.545,1520.01375,1518.6225,1520.41375,1519.5875,1514.1575,1511.16375,1510.0025,1518.79375,1516.225,1517.0625,1516.65,1511.6075
"D151",6339.31,6343.6525,6389.685,6382.56375,6390.72375,6388.95375,6364.68125,6349.805,6347.06625,6385.61875,6373.02875,6374.72125,6371.645,6350.11125
"D152",7442.75,7441.83625,7454.50375,7547.04,7516.62125,7498.1175,7436.6275,7468.26875,7459.73375,7469.6775,7541.3175,7499.18125,7478.43,7427.01375
"D153",10599.3375,10595.5,10617.4875,10743.3625,10704.4625,10677.05,10592.1875,10634.75,10619.7875,10629.625,10735.3125,10676.575,10647.9375,10576
"D154",10120.35,10100.425,10088.8625,10146.0375,10128.95,10166.7375,10136.125,10118.775,10113.225,10098.625,10142.7375,10108.925,10143.925,10109.7125
"D155",13516.4375,13558.9875,13582.8625,13572.575,13494.775,13575.0625,13563.65,13547.475,13572.7,13585.6125,13559.6,13478.725,13549.2375,13541.6625
"D156",19793.3625,19752.5875,20063.9875,19853.7625,19975.7625,20102.075,20149.075,19768.875,19755.35,20078.2625,19852.9,19957.2,20052.7875,20083.0625
"D157",24615.8625,24591.75,24734.7875,24841.975,24903.225,24926.3375,24750.0625,24696.6375,24637.6375,24756.075,24814.2,24833.15,24845.5,24706.125
"D158",1247.48875,1244.00875,1253.5975,1258.5625,1263.35375,1251.45125,1247.53125,1250.90625,1246.505,1253.115,1256.80375,1260.98875,1248.56,1246.0725
"D159",7310.3525,7209.73625,7274.77625,7267.87625,7251.68875,7391.89375,7342.33125,7323.39,7219.11625,7271.0875,7256.45625,7237.75,7363.745,7322.44375
"D160",13705.175,13571.225,13642.6,13623.7125,13641.1625,13733.0875,13772.4875,13728.1625,13593.5,13654.4625,13609.0875,13618.85,13708.7375,13744.8375
"D161",22036.6625,22006.825,22259.625,22348.2375,22314.85,22126.1625,22223.6,22080.7375,22052.8375,22271.6625,22320.0375,22258.6875,22077.175,22180.4875
"D162",20579.95,20578.85,20533.8625,20483.55,20533.6625,20568.5375,20606.625,20598.9125,20571.1125,20522.6875,20454.75,20493.5875,20524.875,20581.575
"D163",17525.75,17787.7875,17620.175,17633.5875,17668.4,17643.4125,17638.9375,17573.3,17788.8125,17635.55,17621.125,17648.7625,17618.775,17618.8
"D164",9811.43375,9815.595,9850.975,9823.4325,9767.81125,9806.2775,9784.90375,9804.2825,9814.84375,9847.51,9813.58,9754.57375,9782.6475,9760.47875
"D165",10469.8625,10471.1625,10513.5,10488.8625,10431.55,10476.025,10448.3625,10468.15,10473.775,10505.1875,10477.05,10417.425,10458.7625,10431.025
"D166",3375.7625,3379.3225,3347.69875,3447.12,3211.8175,3076.9525,3317.635,3313.05375,3343.87375,3334.455,3439.87625,3213.81625,3071.0575,3268.39375
"D167",5880.5825,5686.00625,5486.3425,5479.2375,5709.1625,5998.01125,6031.04625,5771.37,5669.065,5527.3025,5513.24875,5677.86375,5965.13625,5920.23
