"id","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49"
"H20",6192.03875,5689.7275,5343.21,5112.9875,4986.715,4984.32125,5206.64875,5636.53375,5967.04375,6497.96625,7153.08625,7851.88375,8451.2125,8873.22375,9091.00375,9087.745,9139.9525,9008.135,8752.1775,8515.025,8204.83,8033.24375,7698.455,7122.6025,6524.43625,5980.93125,5549.42875,5257.39125,5081.59,5013.66125,5169.795,5464.3525,5702.0075,6116.12875,6692.89125,7392.03625,7959.79,8381.33125,8611.75375,8804.11625,8967.11375,8961.88625,8782.6275,8461.085,8061.00125,7831.21125,7404.19125,6860.00625
"H21",14939.4875,13793.825,12905.4625,12309.4625,11930.6,11806.55,12141.6625,12913.7625,13545.825,14735.8375,16370.2625,18005.3875,19362.8,20335.5375,20807.775,20974.8125,21015.8875,20834.975,20374.35,19784.6625,19286.35,19137.0125,18515.8625,17203.075,15607.9625,14301.3375,13314.7375,12662.45,12206.8875,12030.775,12298.05,12888.7,13436.225,14614.65,16394.6375,17781.0375,19385.9625,20372.425,20921.6125,20972.7,20694.15,20450.9125,19962.625,19302.575,18598.15,18461.4375,17649.9625,17506.9625
"H22",678.02725,669.3405,645.39125,625.812375,614.9725,606.71025,599.349625,595.642875,599.047875,599.828125,608.606,616.18375,622.316125,636.219625,644.677625,652.92725,672.16175,683.678375,695.25125,708.325125,710.314625,707.60125,695.241,679.30675,668.73475,662.292625,640.2445,624.03075,612.503125,605.349375,597.123125,596.049875,598.572,598.495375,608.580875,619.43825,625.499125,639.648375,643.13375,648.219,664.430875,676.771875,687.945,698.516625,700.943375,695.3955,683.496,667.994125
"H23",237.981875,217.61775,204.464875,194.049125,187.07175,185.501625,192.003875,208.382,223.75825,243.82275,271.607875,296.984875,322.191375,345.281375,355.934125,362.08575,365.8885,373.915875,363.4755,350.711,336.841125,330.011125,318.891875,292.547125,263.25825,232.852,214.0595,201.629875,193.42375,190.565625,196.21575,209.577,219.0525,234.894625,258.20125,286.4695,315.512625,338.949875,351.379375,369.402375,357.73125,345.614375,325.9795,303.899375,287.33825,286.889125,278.92575,260.014375
"H24",383.278625,385.01325,395.831,430.641,506.407125,574.11275,651.935,714.50725,772.53675,827.1575,872.443625,890.033125,892.949375,863.29475,830.624,785.811625,751.929875,696.484375,623.1345,561.288,546.375375,498.8065,463.135625,445.869,437.278,447.796875,453.7465,507.62225,582.313875,645.80225,725.97275,798.621375,860.868875,922.99725,959.854125,979.121625,981.326125,963.181875,917.017875,866.489375,821.302125,745.030375,661.786625,590.57625,540.2705,488.8285,462.901125,437.9625
"H25",2631.4225,2475.8175,2253.515,2096.57125,1997.04875,1928.92875,1873.98875,1858.46875,1878.0775,1950.27375,2054.38375,2154.95125,2236.1275,2309.3825,2391.6675,2466.95125,2547.6675,2648.07875,2713.59625,2777.28,2832.125,2850.8075,2818.84875,2706.2175,2608.10125,2484.80875,2266.52,2091.20875,1991.21125,1906.9075,1854.8275,1834.6325,1841.21875,1908.64,1994.15875,2084.09875,2161.87875,2222.925,2299.365,2344.8075,2412.055,2488.42375,2550.62875,2591.3075,2629.62125,2636.67625,2613.71875,2541.2725
"H26",17360.625,15688.1625,14980.65,14555.8125,14043,13770.175,14092.0625,14766.5625,16179.7,17027.325,17785.975,18510.7,18965.8375,19339.2,19816.7625,20144.75,20356.525,20632.9,20620.8875,20254.975,19648.7125,19381.275,18525.725,16746.9,14998.325,13881.1375,13192.3875,13066.0125,12873.4625,12655.6125,12988.6875,13816.5625,15142.8375,16196.1,17063.75,17817.4375,18458.7,18896.9875,19300.225,19578.175,19781.525,19988.225,19970.7125,19520.0875,18902.9125,18646.3125,17907.45,16446.4125
"H27",1875.0725,1703.2675,1539.17375,1466.52625,1404.39875,1392.52875,1520.1875,1630.06625,1681.61875,1787.27875,1969.885,2159.79375,2348.82875,2497.74875,2622.72,2676.72375,2671.30375,2738.9175,2741.755,2664.86875,2477.48625,2331.11,2248.2,2088.2825,1890.57375,1707.54,1571.70875,1490.5025,1438.75625,1437.83375,1532.82375,1606.3575,1652.4825,1750.39625,1912.015,2085.105,2233.25125,2418.165,2550.0675,2611.20875,2695.60625,2768.63375,2756.41125,2625.59875,2481.6875,2344.52875,2312.0875,2154.9175
"H28",4352.505,4154.27375,3825.54375,3478.265,3140.08875,2922.37,2774.8775,2707.205,2716.0875,2845.48625,3054.3525,3333.65875,3589.6075,3856.82125,4126.53125,4348.83875,4571.5925,4784.89375,4992.3725,5106.93375,5125.59125,5041.69125,4741.8425,4453.5725,4328.98125,4144.3575,3797.39,3446.87875,3107.3825,2878.90625,2720.01125,2639.76375,2641.4375,2754.91875,2926.58125,3194.115,3487.4725,3811.82625,4139.79875,4411.1725,4621.13625,4834.42125,5009.30625,5107.03,5109.2825,5022.6525,4703.89625,4389.65
"H29",4796.96375,4423.16625,4108.82,3950.815,3829.9675,3796.6175,3898.885,4145.21375,4374.95125,4729.21875,5175.38375,5510.12875,5806.39625,6059.70125,6268.5375,6391.6975,6491.655,6535.05,6495.7575,6324.45,6097.9725,5912.735,5705.48125,5372.65625,4954.77,4560.34125,4200.84875,4018.64125,3853.305,3779.44875,3884.73625,4052.1975,4298.9725,4669.67125,5209.2625,5633.78875,5955.545,6257.4075,6398.9325,6472.62375,6514.19875,6493.2325,6372.68125,6073.585,5830.275,5578.00375,5352.31625,5043.65375
"H30",110425.25,101691,95246.375,90599.1625,87453.4125,87101.3125,90192.475,94778.875,100278.6,106292.375,112046.75,119268.375,125266.625,130258.625,134493.75,137145.75,138904.75,140146.625,140479.125,138164.625,133068.25,127836,123737,115357.5,106272,98790.5125,92201.5625,88036.225,85448.8875,85309.8875,87873.05,91649.6,97432.5125,103568.25,109739.375,117377.5,123339.375,128131.75,131922.5,134709.875,136120,137255.75,137181.875,134387.625,128888.25,123869.375,119670.5,112163.375
"H31",100431.25,92636.3,86982.525,83001.75,80511.8125,79501.3625,80542.9625,84298.175,88710.6375,94111.2625,100352.7625,106439.25,112231.875,116946,121026.375,124452.875,126675.625,127639,127795.375,126361,123189.75,119177.125,116246.625,111641.25,103851.5,95770.3,89611.2,85345.2375,82515.725,81103.0125,82138.7,85547.775,89761.8375,95689.1,102683.875,109851.5,116455.25,122088,126718.5,130254.5,132304.5,133036.75,132811,130922.75,127413.5,122567,118705.75,113875.5
"H32",92834.975,85682.5375,80558.2375,76903.7,74654.3875,73697.1375,74667.7125,78103.1125,82157.9875,87045.3125,92684.525,98270.75,103545.875,107795.375,111471.75,114572.75,116573.125,117402.875,117532.375,116297.125,113433.75,109824,107276,103092.5,95985.8875,88590.4,83027.7875,79130.5625,76595.6625,75347.6,76292.425,79461.5375,83277.45,88606.8625,94811.9625,101316.625,107296.125,112317.875,116504,119724.25,121549.625,122195.625,122005.125,120444,117307.375,113001.875,109613.75,105303.125
"H33",5839.27,5548.895,5138.76625,4715.9825,4348.79875,4072.9975,3883.745,3760.89625,3729.7425,3725.18875,3754.06125,4038.15625,4437.6325,4754.38375,5117.655,5478.25375,5773.47125,6062.3375,6387.05625,6538.5325,6522.69875,6489.62375,6361.78125,6031.88,5755.35375,5470.5525,5062.34375,4631.55125,4320.15625,4081.06875,3881.7725,3770.78375,3736.24875,3730.59625,3735.19125,4015.8275,4391.7025,4718.79125,5052.48375,5377.23125,5623.63125,5935.09875,6248.6325,6333.9475,6351.8675,6248.605,6267.68375,5971.625
"H34",47739.775,45281.35,41821.4625,41378.075,35966.55,33815.3,33021.6125,32708.2125,33360.7125,34571.0875,36317,39135.2,41111.7875,42865.6625,44552.8,45927.5875,47564.475,48739.325,50120.95,51017.875,51428.8,51279.75,50216.0875,48575.675,46809.9125,44731.5375,41420.475,38405.6,36181.2,34523.3,33414.5875,33285.5375,33539.1875,34417.0875,35937,38837.6375,40924.1125,42688.6875,44379.125,45569.75,46909.425,47868.85,48920.375,49673.225,50095.825,49844.5875,48871.7,47497.8875
"H35",1401.66625,1323.0275,1219.61625,1168.81375,1121.33375,1103.65375,1086.17875,1093.7525,1132.55375,1186.1875,1243.0775,1303.4725,1328.72625,1367.39875,1381.8625,1397.36875,1418.7725,1428.05,1459.00875,1453.00625,1434.53375,1418.1875,1387.03125,1368.63875,1367.7925,1298.65625,1208.0575,1148.94625,1109.94125,1094.91,1067.45625,1075.86375,1116.55375,1146.20625,1217.47625,1282.12125,1303.55125,1352.49375,1357.2575,1364.4275,1392.99125,1404.9925,1416.7575,1421.74875,1401.08375,1384.3125,1355.79,1316.80375
"H36",23258.25,21051.8125,19501.5125,18411.15,17679.5625,17490.125,18047.25,19305.1375,21277.775,22946.8625,24329.3,25438.1125,26289.4625,26927.475,27648.775,28199.5125,28583.6,28847.6875,28731.7125,27878.6375,26711.025,25891.4375,25111.45,23202.6875,21048.4875,19366.475,18191.4,17351.2,16817.4125,16722.5875,17225.8,18314.0625,20191.675,21857.375,23307.7125,24620.8,25563.125,26270.3375,26941.725,27402.9125,27705.2125,27935.525,27777.3125,26947.3,25879.4375,25210.2875,24518.7375,22961.05
"H37",2129.03625,1868.52125,1619.0875,1472.98625,1476.52625,1427.93875,1385.9625,1446.16125,1584.70375,1726.26125,1849.265,1975.21375,2085.53125,2160.33,2234.8,2290.77625,2337.29375,2435.26625,2487.42875,2523.00875,2545.33,2455.7425,2248.96875,2123.01625,2080.885,1884.25125,1679.03625,1544.75875,1516.2375,1489.04125,1503.885,1550.32,1604.42,1717.30875,1810.36125,1874.81875,1941.8525,1998.93875,2096.60875,2191.32625,2274.38625,2361.48375,2415.5725,2432.13125,2434.6825,2383.73625,2202.60125,2108.49125
"H38",3337.69625,3167.44875,2840.6125,2507.73875,2255.045,2088.96375,2001.03375,1949.54125,1973.16125,2109.36375,2304.17,2516.4125,2648.4525,2775.1,2903.58875,2995.53875,3098.18875,3201.075,3248.20625,3323.355,3374.05625,3406.8575,3319.9375,3177.7275,3048.65375,2958.6125,2699.375,2389.57375,2147.215,1991.62625,1902.9325,1856.79375,1868.29625,1967.5725,2127.65875,2328.59625,2463.3725,2585.15375,2712.58625,2798.27125,2894.88,3003.475,3067.4175,3194.865,3260.88,3296.0225,3233.98,3125.09625
"H39",110294.125,101504.625,95069.075,90392.55,87263.8375,86903.05,90013.4,94547.4375,100046.075,106026.625,111774.125,118984.625,124974.625,129944.875,134086.625,136652.25,138362.75,139530.625,139865.125,137615.375,132640.75,127500,123456.5,115139.375,106062.875,98527.675,91958.475,87800.35,85249.9125,85111.175,87714.25,91470.175,97261.4,103382.25,109536.125,117119.875,123125.625,127927.75,131712.625,134529.5,135970,137142.75,137125.125,134382.625,128963,123973.125,119773.625,112299.25
"H40",1909.87375,1772.55625,1628.72875,1532.03125,1475.945,1445.46625,1432.94,1437.84125,1486.53375,1551.63125,1631.51625,1721.19875,1824.9625,1965.7325,2012.685,2086.08125,2154.01625,2210.61,2219.24,2211.885,2195.62375,2152.38125,2089.76,2123.75625,2026.36625,1865.9275,1692.01,1580.91125,1506.68875,1471.8675,1444.92625,1455.4325,1511.305,1579.37,1649.95875,1734.38375,1823.23125,1909.4325,1962.31,1992.79875,2033.86625,2067.845,2060.5,2071.5575,2043.1275,1990.04,1925.82125,1989.8
"H41",3919.25875,3925.3575,3698.8975,3345.34375,3038.79875,2891.375,2779.38625,2739.965,2816.36125,2946.01875,3057.975,3338.445,3473.9125,3555.355,3685.25125,3777.025,3833.35625,3888.7975,3922.5275,3929.2225,3926.9725,3950.66375,3900.185,3816.07625,3732.67625,3765.4775,3540.75,3209.27875,2905.36,2772.43125,2688.325,2656.29125,2706.04125,2821.555,2849.9875,3201.525,3372.4325,3485.33125,3544.9725,3590.29,3632.23,3673.40625,3662.9675,3668.355,3708.8575,3767.0675,3702.34125,3632.53125
"H42",3316.65125,3219.8925,3028.15625,2915.0375,2820.06125,2797.82,2873.6225,2967.98875,3079.54375,3295.97875,3589.73625,3844.27375,4126.20625,4376.6225,4584.61875,4640.84125,4905.1075,4937.6225,4867.33375,4628.59375,4420.76375,4287.015,4189.8775,3825.73375,3583.645,3216.555,3142.8175,3007.09625,2919.27375,2918.2625,2931.29875,2992.30375,3067.4875,3283.53625,3496.41,3757.92,4000.12625,4190.58625,4372.5375,4515.8425,4735.7325,4770.24875,4725.625,4532.23,4319.53875,4174.0775,4056.8275,3774.39875
"H43",3355.77125,3107.84,2921.80875,2803.80375,2735.55,2718.2125,2792.4575,2903.05,3011.40125,3178.16,3410.8875,3712.175,3991.575,4225.74375,4400.07125,4530.13,4619.66125,4659.75875,4513.70625,4306.0525,4177.36,4059.26875,3925.7425,3627.91125,3357.555,3122.18625,2956.4525,2819.01,2762.34625,2756.34625,2817.31375,2897.03375,2974.575,3099.67875,3285.69875,3493.8225,3716.37,3895.74875,4060.8275,4244.2675,4224.69375,4193.26375,4109.07125,3993.76625,3845.62125,3725.99,3647.175,3419.695
"H44",1129.4725,1124.79875,1046.71875,943.026125,868.909375,820.704875,794.92675,778.796625,786.516375,845.726875,939.284125,1055.525,1092.56,1127.54875,1159.21,1173.6875,1193.82875,1216.22625,1223.0325,1212.62375,1224.73,1216.68125,1173.0825,1128.09,1097.3175,1098.505,1032.78875,934.71825,856.59975,808.793625,782.476875,771.154375,800.540375,855.043875,962.688,1070.9825,1120.88375,1159.11125,1187.56875,1189.54,1206.2675,1202.7225,1221.48875,1206.89125,1209.525,1201.875,1162.00875,1124.95375
"H45",34084.1375,31672.15,30560.0625,29404.8125,28053.6625,28227.95,28773.0875,29909.5375,29708.1125,30980.7125,33045.8625,35653.1875,38184.2375,39994.175,41607.7125,42793.65,43341.35,43036.825,43168.225,42641.275,41178.125,40427.3125,39567.2125,37513.6,34462.3625,31952.525,30688.4625,29767.8,28903.8125,28402.6625,28831.0125,29653.775,29345.975,30695.9875,33054.7625,35820.975,38366.3875,40344.8375,42135.525,43372.7625,44179.6625,43771.1125,43339.1625,42504.9625,40858.95,39328.525,38430.75,36305.95
"H46",157.697625,137.743375,120.662625,110.17275,104.41775,105.602875,113.233875,123.13,130.3655,152.3485,172.026125,200.133375,225.57675,249.389875,262.407375,257.90175,243.533625,241.168625,240.909625,234.105625,223.903375,209.82025,194.874125,176.516375,164.31725,144.098,125.663875,115.879625,109.858,109.60875,115.26675,121.22625,124.865625,137.549875,156.827375,183.338625,209.6715,233.817,252.2225,259.767,251.352375,245.96475,241.947125,229.979625,219.68925,207.875625,192.5665,174.40625
"H47",33454.9,31105.3875,30050.3625,28925.05,27588.7375,27775.3625,28320.95,29432.35,29230.15,30465.0625,32473.4375,35005.65,37446.4125,39217.7625,40792.075,41964.05,42492.95,42212.075,42318.4125,41780.9875,40331.6625,39627.175,38797.6125,36796.55,33829.5125,31405.5625,30209.4,29326.7,28470.225,27987.625,28416.575,29211.4,28883.9125,30192.05,32486.175,35167.15,37624.35,39548.075,41299.3875,42512.6375,43312.4875,42951.85,42514.4625,41688.4375,40044.4,38589.2625,37710.1875,35643.4875
"H48",5119.33875,4834.60875,4357.67125,4090.57375,3771.36375,3526.3225,3323.8875,3205.5625,3165.49875,3217.75125,3321.69125,3512.84625,3752.60875,4001.28,4302.9925,4607.44375,4864.615,5080.23125,5305.7925,5418.43375,5489.66875,5498.74625,5451.85,5308.72,5206.67125,4904.46875,4415.10875,4185.22875,3873.2875,3652.91,3496.09625,3383.8525,3361.08625,3443.0275,3442.84,3486.28875,3631.9875,3829.445,4074.245,4338.13375,4566.80875,4752.73,4935.92125,5031.72875,5021.62,4971.0725,4876.15,4739.6025
"H49",16938.425,15964.3875,14662.325,13732.4125,12776.1125,12155.9,11670.6125,11450.0375,11518.4125,11781.125,12194.8,12863.175,13515.8125,14327.4625,15111.0125,15908.7,16553.875,17238.3625,17939.7,18385.5125,18543.675,18424.325,18055.6625,17729.8625,17317.2875,16271.025,14957.2375,14026.2625,13202.9875,12618.6875,12149.9625,11951.1875,12007.5375,12308.7875,12536.575,12994.25,13498.7375,14232.5875,14942.25,15598.05,16113.1375,16645.1625,17186.95,17506.225,17545.8625,17286.575,16787.9625,16465.8
"H50",35258.0875,32435.75,30277.85,28670.9375,27595.6125,26901.3625,26632.6625,27329.5875,28380.8125,29748.1125,31696.15,33965.9625,36330.3375,38657.525,40519.05,42041.175,42873.1625,43618.5875,43962.5625,43635.95,42919.1,41794.85,40243.0875,39146.325,36669.5375,33863.225,31643.325,29917.6875,28645.85,27771.875,27461.3625,27915.425,28803.125,30262.7125,32555.6875,35009.9875,37613.7875,40057.6875,42040.5875,43637.5,44338.9125,44914.5,45019.475,44493.3125,43504.9625,42200.4,40471.75,39267.15
"H51",358.30525,334.631875,310.7175,296.29725,281.981,282.565375,293.809125,323.178125,355.4255,373.809125,400.72775,427.563875,454.526375,467.26075,478.547375,500.141125,496.472125,477.070125,487.7925,469.894125,455.8365,447.2405,422.886,387.927375,354.6475,317.564625,295.254375,280.730875,273.2925,272.597375,281.125375,304.782375,321.007,343.8715,378.770875,415.569625,452.37,486.855125,522.915625,532.75375,541.388,543.97125,535.689375,517.507375,486.365375,476.2885,468.58425,433.40525
