"id","V2","V3","V4","V5","V6","V7"
"Y182",2264.43625,2335.55125,2414.1675,2494.48875,2566.505,2642.88625
"Y183",11606.35,11796.0625,11950.8375,12114.3625,12290.3875,12434.4
"Y184",2020.6525,2042.89125,2057.6625,2074.96375,2095.08875,2109.705
"Y185",1337.76875,1338.00375,1331.28625,1325.175,1322.46875,1317.145
"Y186",2048.6375,2061.19125,2065.0775,2070.82375,2079.94625,2083.30625
"Y187",4592.0075,4613.46125,4613.6775,4619.6725,4632.05125,4632.32875
"Y188",2225.385,2231.23,2226.53125,2223.67875,2225.1225,2221.155
"Y189",10030.225,10166.0375,10272.2625,10385.6625,10517.325,10618.6875
"Y190",7532.5975,7658.58625,7853.38,8027.845,8087.615,8178.72625
"Y191",4259.20625,4305.9075,4366.19125,4422.7575,4486.94625,4534.7325
"Y192",5401.1825,5399.58625,5400.24125,5383.21375,5379.6825,5352.475
"Y193",11194.5375,11346.6375,11462.975,11564.3375,11661.5875,11749.0625
"Y194",9145.76875,9302.28,9414.78125,9516.43,9600.865,9698.75375
"Y195",12725.075,13011.8125,13264.8625,13491.2875,13687.5,13900.2125
"Y196",10612.125,10799.6875,10972.5,11106.4875,11222.95,11334.9125
"Y197",3311.90875,3340.68,3356.32625,3366.98,3388.53,3414.9925
"Y198",5872.87125,5947.3025,6045.465,6089.0775,6105.56375,6138.79125
"Y199",6935.14375,6959.66875,6951.78625,6943.7875,6936.83125,6917.60875
"Y200",4633.31875,4592.37125,4552.67875,4494.58625,4448.5875,4398.79625
"Y201",5126.84,5094.3225,5029.7225,4961.19625,4926.22875,4892.10375
"Y202",8409.72625,8498.33375,8603.66875,8648.155,8668.94875,8694.8725
"Y203",5527.86875,5657.8225,5819.265,5970.03375,6068.7425,6157.9475
"Y204",11178.3125,11342.775,11464.5625,11578.775,11692.1375,11803.25
"Y205",3316.41125,3278.48875,3238.11125,3193.83125,3142.875,3097.73
"Y206",4863.245,4898.95625,4925.28,4945.96625,4964.75375,4975.875
"Y207",3374.23375,3367.73375,3338.13875,3305.30125,3277.965,3248.01625
"Y208",9151.12,9306.44,9414.0875,9515.215,9601.0525,9695.69875
"Y209",7331.50875,7558.83125,7761.06125,7941.03625,8143.8975,8330.24375
"Y210",3053.0575,3032.51375,2995.2475,2956.585,2924.635,2893.09
"Y211",5149.67875,5224.3775,5295.71375,5360.60375,5421.69125,5482.8425
"Y212",4625.17875,4587.8825,4552.57375,4497.83625,4456.55,4405.0475
"Y213",4495.945,4636.26,4765.93625,4873.015,4941.79375,5030.30875
"Y214",2947.45,2921.1075,2883.26375,2846.84875,2814.30875,2783.3325
"Y215",7907.97875,7946.4475,7971.7525,7996.42625,8023.56125,8028.08625
"Y216",4981.3675,5003.08125,5023.57,5035.53,5045.15625,5036.61875
"Y217",3078.9025,3110.7475,3146.85625,3172.0625,3202.15375,3227.45125
"Y218",8219.44,8382.97,8630.11,8851.1775,8984.76125,9145.345
"Y219",1482.6575,1505.08,1522.28875,1539.16625,1555.805,1571.29375
"Y220",8133.9525,8327.66875,8510.20125,8697.455,8878.10625,9064.28625
"Y221",11382.225,11521.8125,11634.0125,11764.0375,11889.0125,11987.775
"Y222",1536.3925,1558.20875,1579.73375,1599.2975,1614.93375,1629.24625
"Y223",9287.17,9432.06375,9678.99,9821.84375,9824.16125,9854.13125
"Y224",6724.86375,6694.68625,6626.43375,6545.80375,6518.18375,6491.6325
"Y225",10462.9,10626.5875,10747.2875,10849.85,10967.425,11122.8625
"Y226",1180.99625,1208.99875,1232.69625,1252.0725,1277.80625,1298.93875
"Y227",9839.15625,9982.9825,10098.76125,10199.3625,10302.875,10383.7875
"Y228",4185.8075,4163.5575,4153.87125,4121.04875,4085.52375,4037.0725
"Y229",4193.865,4211.53375,4226.27125,4240.1675,4255.0225,4259.62875
"Y230",5111.63,5101.71625,5063.935,5016.80875,4971.6,4937.35625
"Y231",1164.81625,1178.70125,1187.395,1194.6275,1202.945,1210.30375
"Y232",4978.41375,5010.24875,5056.83125,5086.415,5114.04125,5125.32625
"Y233",6276.78875,6281.88,6285.1325,6287.1975,6283.62875,6268.25
"Y234",9885.14875,10003.9475,10089.82,10150.36875,10221.7,10272.1875
"Y235",7421.77875,7436.57,7425.8425,7416.28125,7404.45,7375.02625
"Y236",7471.48375,7556.18625,7645.39,7735.185,7825.77,7942.18
"Y237",7384.16125,7471.375,7531.34375,7599.29,7658.3325,7712.41375
"Y238",3885.98375,3885.0825,3872.90125,3856.41625,3841.52625,3817.27375
"Y239",3475.83,3523.34375,3565.86375,3603.9725,3636.21125,3679.245
"Y240",3825.365,3959.1775,4108.47,4247.95625,4373.92375,4479.2225
"Y241",6982.865,7342.2425,7726.8625,8089.9325,8449.67375,8801.79125
"Y242",2590.06,2609.35875,2627.6025,2648.1125,2670.02625,2684.44125
"Y243",3992.555,3982.78,3967.4725,3967.65375,3960.14625,3955.10875
"Y244",19466.55,20241.7125,21031.3625,21830.9625,22722.3125,23549.4625
"Y245",14813.6625,15559,16335.4375,17146.3375,17960.5875,18735.9
"Y246",9050.0925,9352.98625,9770.64,10197.535,10485.1,10725.525
"Y247",9106.075,9589.185,10061.045,10547.625,11043.45,11521.6625
"Y248",6348.195,6601.73,6842.41375,7087.41,7335.9075,7600.105
"Y249",17345.325,18129.6,18900.9875,19706.05,20550.35,21412.2
"Y250",4130.12875,4294.13875,4458.29625,4626.07375,4794.395,4973.2525
"Y251",3305.51875,3509.82875,3710.72125,3920.04125,4134.56875,4347.27125
"Y252",12379.05,12922.6375,13483.3875,14038.7125,14641.275,15219.0875
"Y253",11614.3125,12128.45,12651.5375,13184.4375,13728.1625,14296.175
"Y254",10234.45,10244.2,10215.3875,10200.8875,10196.95,10179.8625
"Y255",9556.92,9567.36625,9547.8725,9536.74625,9527.81375,9501.84
"Y256",10026.08125,10037.4525,10020.29,10002.04375,9994.2025,9973.72
"Y257",8358.625,8339.51,8302.9975,8264.30125,8223.8575,8172.37875
"Y258",4530.75,4619.235,4690.0875,4761.8625,4835.2675,4915.28375
"Y259",7228.59125,7317.1125,7399.41,7477.675,7565.23625,7634.41875
"Y260",10328.6375,10703.15,11077.775,11473.9625,11874.15,12279.9375
"Y261",3640.01375,3696.205,3743.74,3795.995,3851.8725,3897.7575
"Y262",2019.68625,1995.5725,1967.72375,1943.1425,1922.975,1904.19375
"Y263",7308.72125,7425.02625,7547.48375,7685.2525,7826.025,7927.93625
"Y264",3212.18875,3276.06625,3338.96625,3404.0575,3474.18,3531.88625
"Y265",4274.1625,4326.1325,4367.55125,4412.3725,4460.59875,4505.23625
"Y266",1119.16375,1118.42375,1114.87625,1112.115,1112.6,1111.32875
"Y267",3205.84625,3224.53125,3226.9925,3232.7425,3241.67125,3242.87875
"Y268",2282.3225,2314.7625,2348.97125,2382.7275,2420.69625,2445.43875
"Y269",12476.225,12735.4125,12958.975,13200.5625,13453.625,13733.1125
"Y270",6829.695,6774.955,6700.8625,6631.61625,6564.45,6493.79875
"Y271",2591.005,2617.02625,2630.47625,2647.40625,2672.045,2699.8975
"Y272",1999.8275,2050.64,2104.545,2162.415,2224.66625,2281.52125
"Y273",10516.4,10816.0125,11099.3125,11392.3375,11705.55,12031.275
"Y274",4368.63125,4401.42625,4417.87875,4439.98875,4470.16125,4491.265
"Y275",9806.27625,9933.8725,10023.4375,10134.7875,10254.15,10369.5875
"Y276",13126.475,13381.85,13629.8375,13895.6375,14152.8875,14383.8375
"Y277",6972.86,7110.20875,7258.91625,7385.91375,7514.07125,7596.1325
"Y278",1674.4325,1693.1575,1708.90125,1729.9575,1750.1025,1768.325
"Y279",2306.1675,2400.52,2493.0175,2583.745,2673.69875,2756.895
"Y280",8350.16375,8370.70125,8392.37,8403.09875,8391.31125,8341.14125
"Y281",4866.82875,5114.67125,5361.58625,5634.56125,5870.84625,6103.4975
"Y282",3810.69,3803.98375,3788.39,3778.3575,3776.54125,3768.38875
"Y283",1969.85625,2019.09875,2062.72625,2105.04375,2149.4075,2185.77375
"Y284",984.866125,990.189375,993.319875,994.512875,999.280875,1002.197625
"Y285",2673.89125,2740.48,2805.935,2879.2475,2958.415,3025.57875
"Y286",2306.67125,2374.07,2441.33625,2506.71375,2564.2725,2627.27625
"Y287",7072.37,7127.3975,7145.3725,7155.5125,7226.7125,7313.44125
"Y288",4740.1725,4820.90625,4889.5375,4961.95375,5044.9925,5146.55875
"Y289",8172.18875,8264.015,8333.75,8413.32625,8481.97875,8535.0425
"Y290",8628.6675,8829.02875,9013.68375,9203.6275,9424.385,9654.30375
"Y291",3641.3125,3697.72375,3745.70125,3798.43625,3855.59125,3902.09125
"Y292",10783.975,11008.275,11245.825,11487.2375,11696.075,11877.675
"Y293",4152.4225,4375.345,4610.66,4829.93,5053.9875,5275.33625
"Y294",3127.64375,3175.04875,3216.2525,3260.30125,3308.39625,3348.86
"Y295",7599.4275,7584.44125,7524.9275,7450.4025,7438.77125,7426.93875
"Y296",4015.17,4053.175,4089.6225,4130.695,4174.31875,4208.3525
"Y297",1128.42625,1131.74625,1128.665,1126.88375,1127.4175,1125.73625
"Y298",10510.7125,10796.3125,11087.975,11369.55,11677.2875,12006.6375
"Y299",8471.94375,8577.2375,8660.61875,8733.04,8795.36625,8846.4225
"Y300",6970.2275,7158.67125,7344.2575,7532.6825,7727.39125,7946.4325
"Y301",9158.84375,9333.3425,9475.40375,9611.7625,9750.53375,9861.90625
"Y302",8164.20625,8243.4575,8333.85875,8413.28125,8471.56375,8483.9275
"Y303",1067.13125,1068.49,1067.46625,1068.53875,1068.59,1068.14375
"Y304",4557.5725,4599.00375,4642.33875,4685.94625,4736.8875,4779.1925
"Y305",1718.6875,1716.5625,1709.85,1700.71625,1695.74875,1687.80875
"Y306",7474.79375,7556.31,7625.9525,7692.96625,7795.28375,7891.2025
"Y307",3282.0675,3336.555,3390.6125,3437.0425,3482.34875,3511.2125
"Y308",2481.99875,2507.03875,2538.185,2567.5775,2598.21,2624.47
"Y309",3922.49125,3949.35625,3982.66625,4006.96375,4039.2875,4076.24
"Y310",4088.535,4140.2425,4187.11625,4238.98375,4291.25375,4351.74
"Y311",4774.46,4811.62125,4847.295,4881.8625,4920.89375,4941.73625
"Y312",1405.69125,1401.3375,1397.61625,1391.6925,1387.935,1386.21625
"Y313",2039.3575,2055.88,2066.13,2076.24625,2098.7325,2121.07625
"Y314",1716.34125,1714.81125,1708.04625,1699.38125,1694.58875,1687.1025
"Y315",2113.27125,2099.64625,2075.61375,2053.45375,2038.7775,2022.225
"Y316",1799.57625,1790.7425,1779.475,1766.045,1764.4775,1761.28125
"Y317",8791.25125,9021.5825,9256.20625,9479.4425,9700.89875,9949.52625
"Y318",2700.37125,2696.65875,2685.83,2676.90625,2667.47875,2652.7925
"Y319",3437.09875,3469.49125,3495.43625,3524.3475,3547.8975,3569.62625
"Y320",4041.545,4055.25875,4046.72875,4047.81375,4049.03875,4043.7375
"Y321",8728.21625,8855.63,8994.0075,9145.99,9304.0525,9411.21
"Y322",5049.94,5105.34375,5145.93625,5189.96125,5237.94875,5281.73625
"Y323",1705.60125,1758.245,1811.345,1869.02625,1927.3425,1976.8775
"Y324",1537.10125,1534.0475,1526.685,1519.6725,1514.86875,1509.46125
"Y325",1428.39,1431.56625,1426.57375,1422.86125,1422.55625,1419.5075
"Y326",1150.41375,1167.64,1185.50125,1205.595,1220.5125,1232.57875
"Y327",6244.64625,6450.60875,6666.9975,6876.28125,7081.41125,7228.505
"Y328",4046.8825,4182.7875,4320.8975,4456.41125,4584.98375,4738.48625
"Y329",9964.75375,10178.5125,10372.9625,10584.4375,10784.3125,10970.5125
"Y330",6189.1975,6204.055,6179.37,6157.64,6152.21375,6142.615
"Y331",12469.975,12808.4125,13133.325,13466.85,13818.3375,14192.4625
"Y332",6349.5075,6395.095,6429.38125,6468.24875,6504.80625,6528.6525
"Y333",4171.8275,4200.10875,4208.07,4216.00125,4232.55375,4240.70375
"Y334",8062.93375,8301.12125,8584.0775,8848.73,9084.63,9245.915
"Y335",8770.3025,8983.37375,9179.47875,9365.1225,9599.8225,9826.59875
"Y336",999.10575,999.682875,1001.10425,1000.58375,997.47775,989.755
"Y337",7833.80625,7899.37,7925.82625,7964.88625,8018.69,8057.87125
"Y338",6031.73125,6106.44875,6167.335,6236.72125,6311.0725,6377.98375
"Y339",4100.8325,4184.79,4283.675,4385.63875,4481.51875,4565.4325
"Y340",4414.165,4440.26,4451.965,4467.78375,4483.68375,4502.60375
"Y341",1460.57375,1485.4725,1525.885,1568.1975,1594.01,1613.70625
"Y342",2363.61375,2363.65,2353.2775,2343.14625,2339.96625,2334.10375
"Y343",2965.11625,2983.5275,2996.4975,3013.335,3030.10625,3036.26875
"Y344",5018.55125,5087.0925,5123.375,5169.645,5217.95125,5269.03
"Y345",12726.45,13041.7,13356.125,13684.05,14042.875,14428.3875
"Y346",1970.7025,1982.69375,1992.89,2001.505,2006.49375,2001.9025
"Y347",5109.12,5125.1225,5129.2975,5135.09,5139.1275,5132.48125
"Y348",2433.3375,2462.39125,2486.6075,2516.7975,2549.6825,2582.9675
"Y349",2246.26375,2262.4825,2272.5725,2284.73625,2297.78125,2302.95125
"Y350",3597.5025,3659.75,3720.8875,3788.66875,3863.4025,3927.915
"Y351",1597.4825,1623.95375,1666.9175,1711.73125,1739.36625,1759.7725
"Y352",1182.065,1182.775,1180.595,1178.64875,1179.47375,1177.78625
"Y353",1455.165,1443.37125,1428.42875,1413.3025,1400.1225,1386.91375
"Y354",12291.5125,12603.1625,12894.5375,13198.8875,13519.1,13864.1
"Y355",1804.89625,1825.87625,1842.71,1859.705,1876.02125,1889.08375
"Y356",2662.82625,2684.54,2702.97625,2714.3375,2734.9775,2748.45625
