"id","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"W29",909.25425,1096.5425,983.7605,1017.519,1017.261625,1512.95625,1309.26875,1265.49625,1077.70875,1656.165,2116.1425,1321.785,1020.244125
"W30",3685.04,3867.2825,3504.4325,3902.48375,4006.2125,4476.8475,4054.34125,4689.68,6748.86625,5322.6625,6264.75625,4698.12,4196.6
"W31",876.702375,953.504,1065.05125,1287.87,1449.4225,1603.60375,1320.94,1811.94625,1945.925,1772.1775,1613.145,1263.2625,1133.12375
"W32",4831.23125,4249.945,5513.295,4746.22625,6582.54875,5154.3075,5719.02375,6389.33875,7341.1325,6734.8875,6312.27,5027.2375,5266.5575
"W33",1729.9225,1650.49375,1882.995,2050.9775,2792.2275,2014.33,2118.2925,2732.85875,3480.22375,3429.1525,2206.73875,1839.58625,2077.1475
"W34",1531.26375,1477.245,1555.87875,1364.47,1997.02,1785.395,1876.10125,1503.12875,1731.28375,2520.04625,1690.28,1399.19125,1449.3025
"W35",1200.035,1208.2275,1194.29625,1072.42875,2082.43125,1860.395,1450.46875,1128.45125,1232.4175,2410.89125,1977.83,1471.0075,1579.45875
"W36",16043.2875,14783.4375,13266.6125,14508.1,12474.5625,10743.9,12220.0875,15081.4875,18809.3125,16085.75,13093.3625,13391.7375,17150.65
"W37",2933.25375,2980.53,2990.54625,2963.35625,3000.51875,3003.645,2981.7375,3005.91125,2981.08875,2974.74,2987.75875,2979.715,3007.38875
"W38",3163.37,3204.03125,3205.10875,3173.28375,3171.9,3200.31625,3212.62875,3249.46875,3260.48375,3251.69625,3261.6575,3250.15375,3279.74375
"W39",5835.94375,5837.75875,5783.7375,5736.04875,5726.31125,5731.075,5725.95,5745.7975,5800.825,5800.4325,5824.5125,5787.5875,5798.48625
"W40",5859.09125,5839.2325,5763.575,5778.74875,5768.99,5757.65125,5788.4525,5809.08875,5815.77875,5825.18125,5856.17375,5837.96625,5828.40375
"W41",6199.15375,6263.92875,6273.555,6213.33125,6160.8625,6101.52,6109.27875,6219.5675,6316.1275,6345.0075,6327.385,6370.78625,6334.24375
"W42",6210.765,6290.335,6272.16875,6230.3075,6195.77125,6102.38375,6127.545,6227.8075,6317.5375,6377.85625,6319.65125,6362.17875,6334.6025
"W43",6187.82125,6244.78125,6271.71125,6215.47625,6164.69,6076.59375,6077.1925,6193.35625,6318.15,6357.1125,6332.57875,6355.12125,6318.45875
"W44",5835.75625,5824.315,5793.4325,5758.50875,5782.8175,5745.1525,5757.635,5810.6325,5811.415,5784.5775,5827.615,5811.45,5785.99375
"W45",2961.88375,2997.32875,2961.4475,2934.91375,2871.77375,2942.895,2927.69375,2993.43625,2997.59375,2953.76,2976.515,2969.565,2902.52125
"W46",3351.86625,3455.17375,3451.5325,3322.51625,3271.0225,3203.44,3226.08,3217.15625,3186.95625,3201.20875,3264.43375,3331.74875,3259.3125
"W47",2970.02625,2991.29,2968.61375,2943.01375,2870.60875,2929.48,2936.32125,2974.2925,2989.46625,2940.93875,2980.13375,2938.3,2876.71375
"W48",3112.8125,3115.3675,3074.87125,3049.08,2960.83625,2942.725,2906.61875,2895.6925,2912.6075,2925.155,2991.11125,2929.1975,2930.625
"W49",3296.82875,3360.42,3327.8925,3300.20375,3212.9025,3281.4975,3247.95625,3256.6625,3269.2475,3276.8025,3320.58875,3270.7825,3158.54125
"W50",3290.405,3372.5625,3342.70625,3304.4375,3240.47125,3284.4225,3274.16125,3285.605,3295.56375,3303.835,3332.7525,3296.6575,3181.24125
"W51",6554.99375,6635.075,6599.61875,6521.87375,6475.50875,6454.98125,6417.75125,6442.85125,6351.97375,6419.48,6440.26625,6549.30125,6504.6825
"W52",7145.0275,7242.565,7219.48875,7025.6625,6857.425,6938.7775,6971.53375,7046.17125,7084.79375,7030.3325,7102.00625,7256.89875,7211.27125
"W53",1902.7925,1970.46875,1771.38,1800.42875,1866.85,1828.53125,1941.1875,1970.70125,2009.70875,1829.06625,1994.98625,2043.71625,2043.73
"W54",2476.095,2504.48,2469.51,2480.355,2473.525,2499.82125,2497.655,2530.63625,2547.58875,2561.0775,2613.82125,2608.36625,2581.89125
"W55",4747.18,4726.31125,4712.365,4583.96875,4428.98875,4364.4425,4308.47,4080.62375,4006.995,4078.98875,4087.18375,3883.525,3770.62125
"W56",3059.82125,3100.27125,3145.63,3244.5375,3287.21375,3344.3175,3402.2625,3526.145,3670.37625,3722.5625,3769.32625,3867.04625,3811.3525
"W57",2105.1,2024.62,1948.91375,1881.12,1840.10375,1768.87125,1720.505,1677.53625,1609.40625,1557.3425,1528.2575,1516.4125,1504.59625
"W58",3386.6075,3315.1225,3301.00625,3271.625,3233.31,3219.67875,3259.13625,3307.51,3260.72875,3219.85875,3124.4025,3055.38125,3063.675
"W59",2159.58375,2097.72625,2332.62125,2373.735,2671.93875,2514.31125,2503.77,2522.94375,2681.8325,2024.24375,2162.16875,2247.79125,2185.1875
"W60",8979.255,8977.9125,9052.6125,9130.95375,9253.46625,9210.38,9252.7625,9286.34375,9232.81875,9156.58,9300.48375,9213.105,9286.01375
"W61",9887.26375,11773.8375,11827.425,10563.9625,10395.375,11305.525,11434.2,11157.625,10916.85,10391.1875,10495.2625,10788.9,10679.7625
"W62",7192.79875,6975.82875,6952.6575,6974.43,7013.5875,7073.56125,7075.19125,7257.81,7333.475,7601.3425,7514.865,7633.93125,7593.51125
"W63",5994.13875,6144.745,6135.94875,5938.665,5907.7175,6189.26875,6221.615,6313.8975,6314.74875,6484.47625,6512.27,6663.03375,6637.05125
"W64",12648.225,12136.825,12973.875,14135.1,14311.9625,12441.125,12763.9625,13821.3,14495.2125,12713.75,13251.2,14740.025,15932.65
"W65",17912.3875,17265.6125,18174.8625,19532.7125,19786.725,17665.55,17921.4,19186.375,19884.4,17937.0875,18657.8,20376.075,21645.7625
"W66",7509.585,7566.7575,7494.375,7371.08125,7396.59875,7656.9925,7658.19625,7479.1975,7472.28125,7719.88875,7680.3325,7527.08125,7372.0225
"W67",13243.025,13349.1,13415.2875,13695.075,13728.9125,13620.9125,13595.2875,13642.0875,13527.825,13608.7875,13598.375,13656.475,13787.975
"W68",6905.39125,6897.9425,6878.9075,6884.5875,6897.89,6819.45,6795.80125,6758.48625,6766.26125,6742.2975,6717.44,6682.34875,6669.3525
"W69",6922.61,6916.43,6841.02625,6901.0225,6808.775,6798.33125,6787.8825,6730.915,6710.28375,6701.56625,6668.9775,6665.8825,6670.18625
"W70",2598.20375,2584.5975,2570.1375,2574.5675,2573.045,2570.11625,2613.25125,2619.60375,2628.08375,2624.07625,2608.89375,2610.77,2581.7775
"W71",1954.9175,1942.76625,1935.6875,1943.19,1946.50125,1929.39125,1940.42625,1923.30375,1921.82375,1921.4025,1920.665,1922.7625,1945.35375
"W72",1966.385,1947.61375,1935.7175,1946.66875,1946.10875,1938.49625,1947.2875,1926.55125,1928.16,1904.18875,1897.125,1909.865,1927.695
"W73",1958.66375,1939.63875,1934.55125,1942.7,1945.41,1950.04375,1954.24125,1917.72875,1921.18125,1907.91875,1908.93875,1923.06875,1930.0575
"W74",4583.3025,4367.625,4560.50625,4985.2375,4015.67,3985.69125,4343.73875,4351.9,4077.49375,4233.7475,4861.985,5910.4475,5982.14375
"W75",24470.1875,24669.7125,26283.4625,26173.575,25605.3125,25183.95,25190.775,24199.425,24699.225,25359.225,25851.3375,27718.125,25835.1
"W76",513.71,548.038125,567.583,553.576125,449.557625,466.174125,476.239125,488.22275,499.160875,504.828625,500.031,506.425125,500.90875
"W77",3220.19,3634.3475,3238.78125,2592.51625,3978.175,4724.59125,5200.2275,4719.75,4624.2675,4021.2675,4890.27375,5056.90875,4794.0775
"W78",3372.68375,3559.0125,2876.57375,2849.34375,3966.68375,4605.62375,4693.53625,4624.995,4714.545,5202.575,4794.98,5308.93625,4495.57125
"W79",1446.075,1365.31375,1453.18,1473.99625,1472.5625,1483.0225,1413.8925,1436.3525,1473.08,1436.37,1461.505,1498.575,1522.35625
"W80",1381.02,1456.38125,1495.92,1486.46875,1502.3375,1445.70875,1444.34,1499.25125,1454.64625,1479.53125,1505.18625,1540.8125,1577.6075
"W81",24909.1,25283.7,26338.3375,27279.725,26260.7875,26046.025,25666.6875,25584.1875,24634.2625,25656.025,26094.9875,27887.2875,27787.15
"W82",4429.2675,4447.555,4442.85125,4423.52375,4442.8375,4460.49625,4451.35625,4417.7475,4453.75875,4487.66375,4486.1275,4513.36125,4492.8075
"W83",6063.1,6041.85,6068.09375,6054.615,6071.44125,6082.82875,6081.96625,6087.50625,6063.33625,6078.655,6080.3375,6090.125,6037.91375
"W84",5993.77125,6044.47125,6067.52875,6094.9425,6053.18375,6055.565,6105.535,6086.9825,6074.015,6099.84875,6082.16375,6064.45125,6020.1175
"W85",17197.2875,17121.675,17214.6125,17202.2625,17092.075,17086.625,17142.2625,17180.3,17073.1125,17150.9125,17214.775,17057.3,16909.2
"W86",17296.35,17244.4375,17214.0875,17263.1625,17129.725,17214.2375,17295.2125,17294.5,17202.025,17236.9875,17228.5625,17274.9875,17016.975
"W87",1081.86625,1081.40875,1081.40875,1080.35875,1085.0175,1088.41125,1085.8975,1081.64,1086.48375,1093.0875,1088.85,1082.275,1072.22
"W88",11992.2125,12056.575,12034.6375,12053.3875,12046.8375,11995.3125,11993.05,12101.5,12160.5375,12118.9625,12224.6875,12366.2,12373.275
"W89",1246.2025,1272.445,1258.4925,1285.21125,1328.12375,1330.2825,1239.68,1247.5425,1252.00625,1274.50625,1250.15,1242.9275,1205.88125
"W90",1908.76875,1908.64,1937.24375,1922.6075,1927.98875,1921.62875,1923.83625,1929.4175,1919.29,1914.53875,1899.99,1921.59875,1869.9375
"W91",20302.7375,20452.775,20613.8,20602.2375,20748.7875,20642.1,20588.025,20692.4625,20475.6625,20538.4,20449.1,20662.35,20003.1
"W92",24260.925,24571.7125,24337.9,24479.7,24403.2,24572.35,24083.825,24152.4625,24326.75,24606.4,23827.3875,23018.8375,21925.4625
"W93",1736.40625,1726.37375,1731.9475,1733.59125,1756.27,1760.44,1751.99,1744.69625,1760.22625,1751.83875,1753.1725,1745.7075,1755.05375
"W94",1750.3575,1724.16625,1727.79125,1750.8225,1757.14375,1761.6575,1798.47875,1811.69125,1767.9825,1760.7375,1733.02,1714.47,1712.93875
"W95",1573.17125,1556.6575,1556.06875,1553.23625,1580.5325,1592.17875,1608.2725,1617.545,1590.32625,1589.02375,1559.6975,1535.8,1553.60125
"W96",11316.95,11345.175,11343.4875,11395.1125,11467.15,11526.4125,11457.625,11506.15,11552.8125,11571.2,11554.2625,11661.625,11658.1625
"W97",502.060375,515.575625,504.734625,518.159375,514.405125,531.4185,509.498,515.87775,511.417875,515.121125,502.407125,479.159875,465.068
"W98",643.7775,656.5215,640.6775,647.374875,650.79075,670.448,643.736125,649.00875,644.938875,653.650625,637.269625,612.838375,604.790125
"W99",15279.35,15281.1875,15249.925,15179.9125,15208.9125,15147.4875,15300.4,15415,15375.575,15351.5125,15331.425,15371.2875,15498.4375
"W100",11299.2375,11381.2,11268.625,11273.975,11243.975,11431.65,11344.0125,11281.2375,11318.1875,11383.9375,11433.5375,11505.1875,11456.2125
"W101",9805.30625,9879.0625,9774.7075,9878.955,9959.71875,9998.57125,9850.66375,9953.01625,9979.43375,10001.93375,10054.445,10068.35875,10098.91625
"W102",15831.125,15957.3375,15840.5625,15962.9625,15946.375,15831.7125,15930.8875,16151.2125,16167.5375,16057.7375,16166.75,16441.0125,16380.525
"W103",4143.26875,4154.14375,3998.37625,4104.21625,4091.6725,4193.8925,4136.76,4177.7675,4197.6175,4195.31,4149.2025,4114.4475,4045.05625
"W104",1040.64875,1043.43875,1041.44375,1034.9125,1037.06625,1037.24625,1038.08625,1046.1075,1037.25,1039.70625,1039.2,1042.02,1039.99875
"W105",9123.31625,9131.04,9193.27125,9202.6925,9133.6625,9167.9275,9178.18,9219.0675,9188.03875,9188.21625,9247.1125,9256.58375,9288.99875
"W106",2153.23125,2143.9025,2137.1725,2156.71125,2171.79,2170.115,2161.08,2161.62875,2163.76375,2163.405,2169.9625,2171.8,2178.29
"W107",23887.925,23845.95,23880.2375,23951.725,24136.525,24115.325,24275.5125,24280.175,24404.45,24357.7625,24420.5,24478.35,24541.525
"W108",16115.6,16224.05,16179.1375,16189.4,16235.325,16382.125,16298.5625,16293.05,16373.7375,16368.7,16261.775,16271.9,16206.025
"W109",14470.55,14405.1,14405.8875,14482.325,14493.2125,14494.2,14492.225,14567.7875,14636.725,14704.2375,14574.6125,14531.7,14427.05
"W110",7269.005,7211.41375,7164.85875,7177.42125,7236.51375,7317.76875,7380.03625,7418.98,7451.25375,7559.8675,7572.96375,7600.4575,7503.535
"W111",1071.7575,1069.96625,1071.3125,1070.34125,1075.9775,1079.28125,1082.8625,1073.14375,1079.4775,1083.39875,1084.2325,1076.195,1066.40375
"W112",9536.01625,9568.95375,9566.48125,9566.01625,9532.98375,9556.405,9516.785,9625.225,9635.5975,9622.59875,9746.77,9873.75375,9897.29
"W113",742.823375,757.24225,735.731,746.16575,781.992375,783.17675,716.205625,715.548375,721.8955,736.66325,729.92725,753.127875,760.30825
"W114",10577,10580.4125,10713.225,10696.0375,10710.2,10681.2125,10643.6875,10641.3375,10643.7875,10659.3875,10677.7125,10974.7625,10968.4
"W115",11290.325,11333.8,11419.0375,11394.6375,11369.5625,11461.5,11321.275,11290,11239.775,11326.325,11319.25,11534.2125,11546.5625
"W116",14593.375,15093.6125,14273.6875,14781.4625,15162.3625,15519.2,14873.8625,15364.45,15399.6,15878.15,15465.2125,15272.475,15364.3
"W117",6994.99,7006.35,7024.3475,7078.39375,7042.6225,7053.4775,7057.51375,7141.87625,7174.9475,7217.31875,7284.8575,7367.535,7394.0125
"W118",1737.30375,1727.4725,1722.32,1738.5525,1754.54125,1764.8425,1754.37375,1753.0175,1760.1275,1759.5125,1760.31875,1763.05875,1769.51375
"W119",989.501375,987.854625,970.577375,980.31475,997.363625,996.32275,1023.88875,1027.75375,1012.486375,994.73225,984.4785,956.32775,962.709625
"W120",835.483375,824.821,817.817125,816.70175,837.248125,844.201375,861.510875,864.288875,840.674625,845.2625,831.054,805.974875,837.729625
"W121",10344.5,10432.0625,10389.9875,10418.6375,10457.625,10547.775,10451.4,10522.4875,10566.075,10637.5375,10586.0625,10655.5,10745.15
"W122",372.3,381.920375,373.697125,379.911625,370.8335,387.08925,354.006375,352.5055,351.244375,361.954,365.569,364.546125,356.157125
"W123",479.22175,490.5645,479.601875,486.387125,480.384,501.661125,459.937625,458.217,458.604375,471.98875,473.87625,470.794625,472.535875
"W124",8561.74375,8594.78875,8604.62625,8572.55375,8594.595,8624.02,8781.1425,8843.75625,8833.2125,8871.50125,8821.49875,8930.1575,9012.35125
"W125",10816.2875,10858.55,10858.1,10812.1375,10800.375,10945.8375,10857.925,10773.525,10842.575,10922.2125,10900.1,10957.6875,10898.9375
"W126",9508.39125,9552.3525,9497.9625,9607.075,9649.64,9721.01875,9611.885,9645.7325,9710.195,9771.6525,9756.56125,9742.545,9808.31125
"W127",10803.8125,10898.2125,10860.45,10985.75,10828.925,10776.35,10849.4125,10938.8875,10914.425,10901.525,11069.25,11314.6875,11410.675
"W128",3649.4625,3655.675,3557.35125,3618.33875,3654.40875,3705.69,3632.27625,3668.8075,3702.33375,3693.68875,3615.16875,3576.02625,3575.5075
"W129",1019.95125,1021.45625,1018.3725,1024.19625,1020.47875,1026.6625,1023.062625,1028.77125,1031.44875,1027.401875,1027.0655,1028.492625,1019.8625
"W130",8160.8125,8161.73625,8187.50875,8281.6075,8275.08625,8291.39625,8310.33125,8374.0475,8324.7075,8332.56375,8358.49,8350.88875,8349.5125
"W131",2146.91625,2142.72375,2149.3225,2172.32875,2185.26125,2181.08375,2158.415,2164.335,2169.50375,2184.56875,2178.71,2162.77375,2170.6725
"W132",22610.3125,22684.0125,22640.7,22682.0125,22800.5125,22863.7375,22929.4625,22954.0125,22970.925,23072.25,23060.175,23138.9,23159.4125
"W133",13832.375,13940.05,13814.175,13875.9875,13958.2125,14079.325,14039.3125,14111.4125,14133.5875,14148.95,14214.8,14231.7875,14217.3125
"W134",12085.15,12140.225,12056.6875,12109.15,12170.4875,12253.075,12244.35,12282.275,12303.6375,12285.1375,12316.2375,12428.125,12446.15
"W135",6129.55125,6087.22875,6042.93375,6079.7375,6110.5125,6159.8475,6198.5075,6217.14875,6277.9375,6290.94,6337.22875,6382.705,6384.4775
"W136",6360.00375,6434.52375,6445.23125,6358.04,6354.86875,6386.48,6439.0975,6468.42625,6556.24125,6520.42375,6541.52625,6566.0875,6502.34625
"W137",7053.135,7066.53,7065.85125,7081.70625,7085,7064.48,7066.99375,7111.49,7158.69,7145.375,7212.24,7337.4875,7315.90375
"W138",364.257625,379.120875,360.789,370.52975,401.614625,400.4065,345.227,346.17825,355.3505,360.34925,356.3735,368.769375,363.0115
"W139",7896.74,7904.4525,8046.285,8009.58,7988.89875,8042.44375,8052.915,8018.5125,7920.6875,8040.55875,8015.3225,8175.47625,8130.00125
"W140",8242.30125,8303.6775,8363.34,8374.27,8389.2575,8451.465,8348.7775,8284.91,8314.67625,8455.555,8352.4825,8468.67625,8460.83125
"W141",10872.2875,11276.625,10661.7125,11106.9375,11266.625,11446.25,10984.6125,11386.125,11471.45,11929.0375,11472.15,11419.8375,11566.975
"W142",5387.0025,5398.12125,5369.1675,5427.40375,5405.1725,5427.0575,5451.19625,5486.06375,5527.03875,5527.4275,5618.06125,5683.6375,5680.59
"W143",11333.0375,11313.5875,11234.1875,11279.225,11476.6125,11544.7,11411,11320.7875,11388.0375,11489.75,11416.175,11402.3125,11497.9875
"W144",964.719,976.5855,958.527,970.168375,988.79425,994.1605,1019.96125,1030.57125,1007.171125,1001.5065,991.40175,970.8365,978.82975
"W145",8094.13,8201.0125,8164.3525,8093.4375,8308.2425,8428.8275,8640.45125,8731.30125,8512.89,8610.07875,8489.1125,8248.4625,8493.3875
"W146",6696.67875,6748.66625,6699.4575,6755.96625,6808.09875,6813.985,6802.08375,6820.21125,6833.9975,6889.22875,6944.37375,6936.76125,6967.3825
"W147",129.16675,127.60925,126.728,128.08525,114.997375,117.871375,104.799875,110.25525,107.033625,109.824625,116.542125,119.172875,118.723875
"W148",228.83475,224.0985,225.81425,226.9075,211.98425,216.256375,193.973375,200.052375,195.53925,201.702375,210.26225,215.8325,222.750375
"W149",4458.805,4487.92625,4450.91125,4472.0625,4524.16375,4527.32625,4679.675,4785.83625,4766.6075,4780.37,4758.43,4837.52375,4890.4925
"W150",8009.78125,8104.3975,8017.66,7957.5525,8005.31375,8145.16625,8093.41125,8015.07125,8013.92,8100.91375,8107.835,8154.03375,8116.34875
"W151",6279.8,6295.3025,6242.485,6298.34625,6320.71,6371.93875,6300.8825,6330.48,6338.10625,6409.9625,6431.56625,6439.14625,6465.68125
"W152",8478.795,8490.7775,8424.52375,8528.50875,8436.3025,8424.18125,8430.2975,8462.99875,8523.62875,8562.89,8593.925,8741.95875,8763.0125
"W153",2959.265,2993.125,2879.895,2943.72125,2950.81625,3019.325,2947.43375,2956.6825,3011.8725,2995.50625,2957.29625,2909.10875,2886.3625
"W154",8770.3225,8779.6375,8719.46125,8733.37625,8818.655,8829.03125,8792.79875,8817.09375,8818.33,8878.24875,8812.85375,8804.6575,8785.19
"W155",4576.695,4577.52375,4634.52875,4639.21,4635.95625,4661.96,4641.89625,4682.225,4665.41375,4689.8075,4735.45,4747.215,4767.8575
"W156",5456.03125,5451.62,5473.83125,5523.2725,5509.2325,5510.47375,5497.92,5545.725,5554.60125,5546.18375,5556.65875,5582.10625,5592.5925
"W157",1427.40375,1416.89,1413.81375,1419.94375,1444.65875,1444.33875,1431.61375,1422.35875,1432.855,1441.56125,1433.985,1439.1075,1436.2875
"W158",16460.6625,16524.725,16510.8625,16515.05,16681.1875,16786.2125,16810.15,16840.3875,16740.825,16844.725,16894.1625,16997.0875,16874.45
"W159",9145.4475,9305.22,9192.81375,9258.0875,9291.30125,9360.04875,9322.47875,9333.24125,9423.0375,9493.67375,9451.73,9469.37125,9449.755
"W160",8003.11125,8083.27125,8001.42875,8086.19875,8094.34375,8149.0775,8110.4425,8128.2775,8170.17125,8173.2425,8197.8625,8280.53875,8308.20625
"W161",12104.2375,12141.375,12177.25,12254.2,12322.15,12261.225,12280.25,12325.2875,12322.725,12273.4375,12226.55,12205.7625,12237.8875
"W162",4396.4775,4387.04875,4319.81625,4348.0325,4416.34125,4448.3475,4499.3,4504.79,4536.81875,4557.2225,4613.5125,4622.32125,4590.9325
"W163",3777.57,3784.1425,3764.79375,3744.22875,3792.5775,3815.43625,3799.06,3782.77125,3816.1425,3833.48875,3824.3675,3810.295,3774.44125
"W164",24409.5,24444.8125,24253.65,24344.4375,24258.4,24298.45,24314.5375,24464.6,24686.6,24675.375,24933.9125,25353.85,25607.5125
"W165",3791.71,3798.25875,3737.0275,3759.40375,3786.02875,3854.3775,3670.9025,3684.36375,3708.38375,3771.57375,3798.26,3854.94125,3957.165
"W166",2627.8075,2611.7425,2616.17625,2616.57625,2568.12375,2582.5025,2576.6025,2567.4975,2572.375,2572.6075,2598.34375,2654.76875,2703.05125
"W167",2998.0475,2987.725,2992.87125,2982.84875,2950.8125,2965.13125,2943.085,2948.74875,2946.9925,2948.04625,2959.5825,3040.94125,3121.63125
"W168",3743.47625,3854.06375,3664.97875,3717.2625,3931.8375,4064.02,3912.0325,3962.02,4000.26375,4040.93,3926.55,3832.29375,3720.00125
"W169",1650.81,1653.185,1652.0025,1662.88,1656.0925,1674.45125,1628.50125,1647.6375,1670.70875,1676.8475,1691.9975,1735.31875,1742.37125
"W170",3590.65375,3601.1,3596.07875,3601.9225,3590.3575,3612.20875,3579.73,3595.47625,3595.13625,3614.74625,3649.7725,3696.93875,3688.33
"W171",6039.4725,6029.33,6037.58375,6064.99375,6091.91375,6083.2425,6044.4325,6060.355,6110.99,6079.10625,6085.46625,6081.40625,6130.6675
"W172",3673.00625,3677.44375,3646.07,3688.46375,3697.45125,3706.9375,3702.13375,3713.555,3727.66,3737.53875,3729.06,3737.34375,3735.65125
"W173",3416.28625,3518.365,3486.525,3560.1475,3493.92375,3619.39625,3659.36875,3613.3275,3561.115,3548.2325,3464.2725,3509.055,3456.86375
"W174",2801.68875,2800.5925,2802.6725,2794.7525,2800.0625,2807.365,2796.97125,2795.9225,2796.00375,2825.7,2810.74875,2839.7825,2851.5025
"W175",3266.5025,3274.2425,3266.80125,3291.80625,3309.24875,3317.5275,3302.82875,3312.005,3341.93125,3344.45,3342.31875,3336.8325,3348.25875
"W176",2384.3425,2399.89125,2455.595,2467.07625,2433.6175,2409.375,2462.2275,2499.61875,2487.05625,2448.835,2491.82125,2565.63625,2666.10375
"W177",6640.98625,6673.7425,6674.2125,6634.75875,6789.34125,6897.64375,6926.92,6921.855,6936.95,7057.6975,6899.26875,6838.1,6716.28375
"W178",1471.605,1465.465,1465.985,1480.70875,1489.775,1483.1075,1495.03375,1496.64875,1495.91375,1489.59625,1493.815,1497.5325,1476.90125
"W179",2709.47125,2718.865,2717.28875,2738.295,2727.05625,2747.2775,2758.445,2749.37875,2745.89625,2747.3375,2753.19875,2750.89125,2736.98
"W180",7207.04,7179.735,7201.3825,7211.65625,7239.4475,7242.3075,7195.92,7234.025,7261.0375,7255.49625,7245.215,7261.6375,7332.2425
