"id","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"W17",11985.425,11985.1125,12016.5875,11913.2125,11955.7375,12068.6625,12065.5125,12066.6875,12117.25,12025.5125,11983.2125,12007.7,12039.775
"W18",4351.335,4382.51125,4369.1725,4375.3825,4348.78875,4277.82625,4305.2875,4277.525,4320.55875,4353.32625,4374.30125,4355.0325,4369.47375
"W19",2858.70125,3227.1525,2685.655,2877.1025,2709.4625,3773.8725,3019.96625,3251.03125,3725.0025,7587.37625,6975.2425,4168.79625,3013.33625
"W20",3976.89,4296.28375,3889.98,3873.43125,2999.9875,4183.31625,3973.45,3782.40875,2743.1025,3604.475,5594.64625,4692.52125,4166.47125
"W21",2390.71,2208.91625,2173.86375,2664.88875,2961.825,2553.3625,2240.055,2724.9075,3530.11375,3419.5275,3405.36125,2331.7275,1910.88125
"W22",3329.0475,3412.2825,3177.125,3081.435,2713.425,3479.83875,3043.35625,3727.3025,2511.8525,3017.59625,4420.36,3640.2575,3062.5575
"W23",742.945125,759.718375,751.228125,725.3515,552.535375,778.018875,749.169875,749.961375,540.152375,750.935375,1052.60875,921.4435,793.995125
"W24",7132.68625,8176.79625,6937.00375,6838.535,6827.3425,12677.2875,7731.7425,7415.59,7551.11875,20682.7375,17965.2375,10343.74125,7250.68625
"W25",1479.93625,1694.12125,2003.4575,2297.80125,2402.06,2659.84375,2421.25625,2536.1275,2696.32375,2812.96375,2926.10625,2276.2825,2036.235
"W26",2890.1,3161.555,3114.0875,3770.2875,3603.57375,4285.84,4006.845,4419.65875,4680.63375,5503.5775,8408.74375,4135.18875,3781.78
"W27",2033.575,2602.6475,2013.91125,2613.90625,2681.155,3043.4175,2552.00625,3357.2125,3637.43875,4159.99125,4083.9375,2748.185,2509.95625
"W28",5437.0525,4632.105,5132.69875,6322.79375,7341.685,6080.80125,5530.55375,9317.15,13970.025,11244.8875,9381.82625,5932.88,5563.79125
"W29",922.065,1112.7975,995.96825,1020.613,1037.711125,1480.8075,1289.53875,1234.91375,1058.347125,1640.7525,2055.07875,1322.46625,1014.7225
"W30",3733.26375,3899.14625,3547.6475,3919.33875,4035.86125,4524.38125,4110.46375,4754.4325,6817.55625,5352.8975,6300.99375,4765.0675,4274.7375
"W31",888.279375,972.113,1071.2025,1268.40375,1437.6625,1625.0225,1341.61375,1866.92,1990.01625,1798.8175,1644.42625,1288.20625,1155.38375
"W32",4846.2875,4197.5575,5538.44125,4890.21875,6502.44,5091.56125,5755.53,6518.0825,7424.1225,6804.27625,6360.615,5119.50125,5313.5125
"W33",1733.0425,1667.60375,1916.1075,2113.44125,2792.5875,2010.5425,2150.68125,2827.8,3526.2475,3460.89125,2206.66625,1908.1625,2130.2475
"W34",1542.37375,1483.80625,1571.13375,1398.78375,2035.1175,1805.64875,1864.02125,1505.29875,1752.28875,2525.77625,1707.09,1425.66375,1473.00875
"W35",1175.025,1186.54375,1197.975,1064.00125,2095.6175,1814.68,1386.2475,1098.29875,1180.6425,2390.04375,1948.04625,1427.58625,1563.005
"W36",15994.4375,14738.35,13368.725,14435.4125,12232.9875,10805.5875,12436.45,15375.2,19012.0375,16174.7625,13002.475,13578.65,17271.45
"W37",2934.2475,2968.83375,2996.61,2982.95375,3019.41375,3019.8125,2992.51625,3021.895,3010.13375,3017.66375,3008.95,2972.7525,3031.2175
"W38",3169.49375,3220.57375,3210.515,3189.6125,3196.50375,3238.1925,3239.04,3277.83125,3279.37125,3274.795,3275.79875,3249.55,3289.12625
"W39",5849.88375,5826.8575,5798.48125,5749.77375,5788.64,5741.3375,5769.28875,5808.9975,5806.58,5797.4575,5815.6475,5780.4325,5825.90125
"W40",5808.20875,5812.34375,5815.48375,5768.29,5768.58875,5761.09375,5753.15,5775.03375,5828.14875,5782.63,5811.3625,5790.5225,5799.885
"W41",6195.0925,6277.32625,6280.76375,6198.64375,6186.09625,6114.105,6141.16125,6215.195,6300.32375,6368.23,6325.8025,6378.81625,6359.82125
"W42",6140.86625,6290.815,6284.76875,6200.12625,6158.4675,6098.75625,6136.335,6203.5875,6306.2775,6333.6075,6281.9025,6281.82375,6279.39625
"W43",6166.54625,6270.6075,6286.21875,6209.875,6167.3625,6109.0975,6110.63625,6212.85625,6289.51875,6322.0325,6303.225,6336.47125,6328.355
"W44",5833.02125,5833.74875,5817.6275,5754.32875,5739.8475,5741.01625,5741.3775,5747.1225,5768.405,5782.95375,5809.78,5770.58,5771.245
"W45",2957.07,2996.93875,2956.30625,2922.565,2889.3625,2937.745,2942.36,2995.56875,2997.97625,2969.3825,3005.925,2960.8675,2915.39625
"W46",3371.46,3452.72625,3445.44875,3329.36,3306.7775,3230.39125,3263.35375,3217.12875,3212.5725,3212.84375,3261.2775,3338.14875,3292.10125
"W47",2954.38875,3007.00375,2973.81875,2938.47375,2880.93375,2942.1475,2926.68125,2975.82125,2998.58125,2954.8925,2998.0775,2967.7675,2910.4225
"W48",3090.38625,3106.3575,3046.9675,3027.63375,2942.65,2936.24625,2919.3975,2873.66875,2912.60625,2906.55625,2951.92,2884.2825,2877.09625
"W49",3293.42875,3363.53375,3325.16125,3292.77,3227.4275,3278.23,3269.81125,3261.46875,3288.01,3288.26,3309.09375,3266.6175,3193.51625
"W50",3283.60375,3360.31125,3325.95875,3313.6925,3252.95125,3291.56125,3272.12875,3272.61125,3295.74625,3286.21375,3298.26375,3259.1925,3174.01375
"W51",6563.755,6634.34375,6623.5,6545.4475,6499.46375,6506.0925,6423.56875,6462.01125,6369.6725,6428.70375,6485.37375,6572.5475,6535.2725
"W52",7186.84125,7244.50625,7179.55625,7048.53625,6916.96875,6959.6425,6978.4175,7072.8425,7151.7375,7084.15875,7137.44125,7248.9125,7267.4875
"W53",1898.67875,1979.62625,1739.70375,1784.9775,1850.51625,1813.21125,1924.05125,1967.37625,1990.32375,1817.46625,1968.29125,2018.555,2004.11
"W54",2488.97625,2492.66625,2452.97375,2462.48,2457.52375,2493.90375,2499.1575,2521.405,2543.4075,2553.5375,2603.925,2594.48625,2613.065
"W55",4765.7825,4739.7025,4720.52875,4564.85,4434.14625,4386.37875,4328.78625,4058.39625,3989.61625,4053.92625,4115.51625,3887.47125,3725.82875
"W56",2986.22625,3077.34375,3127.06125,3183.845,3243.13,3315.625,3418.3475,3508.78375,3602.53625,3733.49625,3710.74875,3711.1025,3726.1325
"W57",2134.87625,2044.86,1967.43125,1890.42375,1832.15125,1778.2125,1753.8225,1713.8525,1632.59125,1573.16625,1552.90125,1525.9625,1505.165
"W58",3379.6975,3316.09625,3309.30875,3249.88625,3217.66375,3198.54875,3259.1425,3266.31625,3195.19625,3181.55625,3107.09,3031.5225,3028.55
"W59",2159.7175,2116.8225,2367.78,2380.12375,2679.775,2535.3075,2544.81875,2570.92875,2675.5475,2062.83125,2192.56625,2275.405,2160.4475
"W60",8998.11,8943.64875,9035.50875,9106.70625,9252.17125,9228.96,9260.43,9282.805,9236.25625,9212.58875,9285.74,9208.82375,9386.8525
"W61",9925.30375,11718.6375,11777.325,10487.675,10382.4125,11274.775,11377.2375,11104.5625,10963.025,10373.6125,10425.1125,10751.9875,10684.8625
"W62",7181.3475,6991.8475,6983.46,7004.75625,7032.46875,7124.03875,7124.66375,7266.89625,7332.88125,7602.83125,7619.8875,7682.6225,7645.655
"W63",5981.45625,6118.58,6150.655,5905.745,5898.5275,6205.1525,6207.2225,6275.68875,6259.26875,6448.76125,6465.455,6589.37375,6543.535
"W64",12633.5875,12175.0625,13028.15,14146.1,14297.7625,12343.95,12738.15,13806.2375,14315,12604.6125,13206.9625,14744.525,15929.6625
"W65",17965.175,17348.5,18293.9125,19641.125,19859.2875,17646.3375,17951.65,19203.3875,19968.025,17917.5125,18601.1625,20378.175,21602.1
"W66",7532.105,7631.18625,7524.85875,7344.50125,7471.81375,7724.70125,7693.07375,7521.6525,7506.5825,7783.03375,7747.10625,7577.20625,7435.045
"W67",13400.05,13426.6625,13515.875,13761.25,13795.275,13735.9875,13751,13799.825,13657.3625,13654.9,13764.9125,13766.8625,13880.2
"W68",6885.515,6914.415,6898.8175,6896.8325,6918.74,6795.25125,6792.04375,6776.3575,6741.30875,6693.125,6706.36625,6692.61875,6732.8525
"W69",6906.77875,6928.22125,6888.15375,6869.1675,6778.41375,6795.69,6756.455,6710.335,6675.81125,6666.83,6653.96125,6696.46,6714.935
"W70",2592.60875,2600.27,2581.9575,2568.52875,2556.11875,2565.3725,2619.865,2615.9025,2612.915,2605.36,2583.7,2579.56375,2586.185
"W71",1954.8275,1947.27125,1950.90875,1947.83625,1948.08875,1947.81,1947.23,1924.5375,1924.42625,1897.38625,1896.4475,1908.035,1921.95625
"W72",1968.985,1951.35125,1944.55375,1949.4475,1955.63,1953.74,1960.33375,1940.77875,1948.8825,1921.73125,1917.53,1938.3325,1947.24625
"W73",1962.22375,1944.485,1935.75125,1936.765,1944.68125,1933.19625,1947.45125,1926.09375,1923.55125,1904.305,1906.96625,1915.09625,1933.71
"W74",4600.05625,4494.92625,4579.2175,4983.77625,4048.48125,4096.87625,4414.775,4356.625,4059.86875,4281.865,4953.4325,6000.4525,6004.9525
"W75",24372.925,24756.1,26379.075,26008.9375,25448.7875,25057.875,25203.8375,24107.025,24466.5125,25318.4125,25923.9,27799.4,25862.6875
"W76",523.732375,564.815875,569.832375,554.24675,448.505375,466.441125,483.64675,497.692375,504.426125,503.260875,513.788125,520.383625,523.946375
"W77",3348.01,3899.06625,3435.47,2664.16875,4145.9925,4904.16,5413.5825,4896.5425,4790.29125,4070.99,5141.53,5200.265,4884.015
"W78",3341.81125,3547.9425,2920.045,2834.6375,4008.46875,4666.7475,4744.22,4765.3525,4869.1775,5342.585,5006.23,5497.53375,4587.1925
"W79",1446.75625,1358.89375,1458.335,1485.58125,1457.68375,1456.56375,1405.5125,1413.42875,1438.94125,1424.67125,1441.435,1474.25625,1494.99625
"W80",1385.69375,1459.595,1483.93625,1466.97,1487.585,1430.62125,1423.46625,1465.34625,1416.29,1448.8975,1471.985,1512.02875,1538.29625
"W81",24792.125,25250.325,26249.5,27003.4375,26089.4375,25981.3,25518.6375,25528.975,24462.1125,25734.8,26141.1375,27947.2,27752
"W82",4413.0275,4426.045,4433.48375,4445.35375,4436.92,4430.09625,4431.82,4438.23125,4444.4725,4474.0575,4479.545,4468.11,4468.78125
"W83",6076.68625,6055.6725,6100.18625,6072.6,6066.87125,6084.565,6084.705,6122.51375,6078.505,6114.10375,6126.4225,6132.06125,6092.9875
"W84",6032.055,6042.32875,6000.21375,6114.7275,6070.525,6083.1725,6111.56625,6103.515,6090.2275,6118.5825,6118.78375,6064.5525,6029.905
"W85",17303.225,17324.5625,17202.275,17111.3375,17140.7625,17240.1,17265.475,17179.8875,17122.625,17221.175,17194.7625,17144.3625,17011.1125
"W86",17264.9625,17290.425,17177.975,17232.1,17173.5625,17208.6,17183.3125,17163.0375,17219.7375,17175.4125,17165.625,17105.85,17105.0125
"W87",1082.21375,1082.2475,1085.78625,1081.565,1093.1925,1084.82375,1085.75625,1084.5,1091.44875,1090.61375,1092.84625,1082.0825,1081.165
"W88",12034.8375,12054.075,12059.3625,12028.325,12083.6625,12021.1,11986.225,12099.575,12161.9875,12180.9875,12297.4375,12386.5625,12436.2125
"W89",1254.55375,1279.24625,1263.92625,1285.1125,1336.95125,1338.77,1246.07375,1258.18375,1270.6525,1290.14875,1268.88625,1254.02375,1218.73875
"W90",1903.7225,1897.5775,1931.55375,1921.30875,1929.715,1918.1025,1919.3125,1926.50375,1911.20375,1922.96,1912.70625,1929.91125,1877.03125
"W91",20369.8,20360.325,20685.3875,20524.025,20688.475,20786.1375,20560.3625,20660.775,20550.175,20670.625,20479.8375,20681.1125,19994.2125
"W92",24243.6625,24629.2625,24150.25,24262.1875,24395.925,24549.7875,23986.8125,24116.9,24150.05,24481.9,23688.925,23149.1375,22083.8875
"W93",1741.71375,1738.28,1737.175,1731.8675,1747.29875,1757.82625,1745.21875,1744.4175,1754.85875,1757.01875,1747.1,1757.5475,1768.3375
"W94",1743.24125,1719.89,1723.36875,1729.62375,1754.5625,1761.29375,1793.12875,1795.36625,1764.88875,1741.9875,1737.73,1714.62875,1704.3725
"W95",1573.05,1552.83875,1557.66,1558.29125,1585.55125,1575.57375,1603.855,1622.63625,1600.34625,1598.75125,1564.9525,1541.09875,1563.5475
"W96",11343.025,11354.2625,11249.275,11333.6875,11474.85,11461.35,11417.8,11515.925,11512.7125,11562.275,11546.6625,11609.3375,11672.1375
"W97",505.4925,521.1875,499.951,513.295375,513.977,532.351625,508.084875,512.681625,514.36275,520.18,502.713375,483.439875,466.631125
"W98",646.8875,659.7365,640.800125,651.35675,652.79825,670.6615,644.24325,652.17675,647.0515,652.373875,637.6235,613.908875,610.0745
"W99",15439.875,15235.6375,15186.7,15219,15160.9875,15157.3375,15296.25,15297.725,15361.275,15324.3375,15330.125,15459.4625,15444.2125
"W100",11273.2125,11413.1375,11237.5125,11259.4625,11278.3,11389.1625,11356.0125,11286.825,11312.3125,11442.725,11427.025,11493.2,11507.325
"W101",9880.78875,9887.02,9777.05375,9815.81,9896.83,9992.44625,9947.49375,9925.6575,9999.9875,10058.14125,10036.40125,10055.08,10091.88125
"W102",15757.8625,15995.7875,15816.75,16016.1625,15874.5625,15845.8375,16008.9,16094.5875,16049.825,15993.1,16223.125,16445.4875,16346.575
"W103",4143.855,4177.0625,3995.6975,4091.9925,4094.97625,4194.7925,4105.38125,4179.02875,4180.5025,4152.18125,4075.365,4073.93375,4017.03375
"W104",1042.36,1042.6675,1040.87625,1028.3325,1035.505,1036.91875,1038.42375,1044.43625,1042.7525,1039.77125,1032.99875,1037.53875,1041.2675
"W105",9186.9025,9172.775,9198.37125,9198.0625,9186.2125,9245.76625,9186.6425,9269.685,9246.55,9260.67,9250.915,9284.54,9275.47375
"W106",2160.16125,2148.97375,2138.7225,2145.02375,2168.49625,2174.47125,2167.505,2167.83375,2175.74875,2179.57,2176.29125,2167.52375,2184.22625
"W107",24010.9625,23927.8375,23967.1375,24096.725,24218.6125,24156.9,24284.95,24348.175,24474.8,24424.4,24414,24510.275,24565.35
"W108",16215.575,16286.7625,16167.6625,16203.1375,16323.5625,16324.8875,16284.7125,16276.1625,16369.4,16388.8,16367.8125,16317.225,16179.975
"W109",14379.775,14438.35,14361.3625,14429.7375,14514.75,14490.5375,14439.4,14504.0375,14535.0375,14601.2375,14550.7875,14582.35,14422.8125
"W110",7271.99375,7241.97875,7216.305,7262.67625,7276.82,7297.755,7390.6425,7442.43625,7521.50625,7593.26625,7569.75375,7564.365,7529.81125
"W111",1075.40375,1072.1825,1065.5275,1070.14625,1078.09875,1076.29125,1078.27625,1076.78375,1077.4925,1082.68625,1080.925,1070.50875,1062.98375
"W112",9486.26375,9558.93625,9503.1825,9504.86625,9509.97,9476.2475,9505.0625,9627.54125,9654.595,9628.95125,9738.9875,9867.54375,9942.45875
"W113",740.752375,760.46675,734.124375,744.647,768.187875,777.2825,712.088125,717.510875,728.6745,742.345875,737.515,754.38425,758.1
"W114",10532.6125,10555.9,10662.5375,10580.8125,10558.425,10632.9125,10619.8375,10563.575,10520.2,10595.775,10584.6125,10820.525,10843.0875
"W115",11346.35,11250.1,11394.15,11428.7625,11437.4875,11395.9,11300.9,11236.675,11253.925,11409.8875,11405.95,11613.325,11643.0375
"W116",14579.5875,15140.9875,14301.75,14761.4125,15146.075,15604.55,14975.1625,15459.1375,15452.2375,15915.475,15442.0125,15231.825,15335.975
"W117",7021.0425,7036.06875,7000.8925,7054.98625,7059.08375,7078.21125,7064.0825,7144.6825,7162.01625,7264.36375,7287.705,7401.40125,7441.98125
"W118",1743.49,1738.1725,1730.845,1738.79375,1759.6825,1762.9225,1763.67625,1753.945,1758.9525,1762.9225,1767.20875,1764.03875,1765.61625
"W119",1005.137,990.683,977.860375,989.44775,1006.478,1006.78675,1031.40875,1027.7225,1001.013125,998.2265,988.17225,964.864375,966.38375
"W120",836.18525,825.034375,819.59725,813.97,843.37125,847.845125,854.0615,863.273125,846.660875,850.002,834.30225,810.118,839.75025
"W121",10348.65,10395.6375,10330.2,10421.275,10466.225,10506.075,10456.9875,10499.1,10566.7,10621.025,10633.575,10641.15,10643.075
"W122",373.01925,381.346,370.761875,379.713375,373.73725,390.0775,355.8175,354.761375,357.310875,367.2775,371.174,370.114375,359.287375
"W123",482.522375,489.218,479.4345,488.564,481.25525,500.19675,460.293125,462.32675,464.618375,472.560125,475.644125,477.776625,475.664
"W124",8533.56,8541.5575,8511.6525,8559.1625,8602.25375,8582.7925,8718.21375,8864.45375,8850.20625,8818.6325,8784.16625,8884.33375,9001.2
"W125",10832.6875,10926.7875,10856.2375,10876.35,10818.9,10971.15,10896.4875,10855.6375,10893.6125,10898.6125,10826.525,10922.3875,11003.25
"W126",9541.5775,9586.18,9475.9325,9559.9925,9648.51,9684.59,9629.79625,9672.12375,9709.055,9769.4775,9794.6825,9779.735,9811.13375
"W127",10796.625,10928,10854.9125,11015.05,10862.775,10842.4375,10903.625,11000.525,10965.9,11004.9375,11171.3125,11335.1,11453.8375
"W128",3628.575,3676.60375,3572.90125,3626.23125,3631.6875,3694.5475,3630.65875,3671.335,3697.19375,3678.64875,3623.8975,3576.03625,3537.9375
"W129",1016.87125,1021.34625,1018.19625,1019.7175,1022.68875,1021.905,1021.73125,1032.43125,1030.12375,1028.5675,1023.8025,1024.28125,1027.91125
"W130",8154.49125,8138.8275,8188.94625,8238.12,8202.60125,8177.4175,8231.685,8268.6275,8252.93625,8247.23875,8267.49,8294.0925,8316.69375
"W131",2150.69375,2139.2,2143.91375,2147.415,2171.5875,2172.285,2159.2575,2160.0425,2177.83625,2158.39,2140.74375,2173.945,2190.2025
"W132",22460.5125,22669.2,22663.8375,22636.7625,22833.975,22832.4,23077.3625,23061.5,22985.9,22963.0875,23175.35,23120.35,23237.7375
"W133",13827.6,13879.5375,13780.1375,13913.2625,13970.8375,14100.0375,13963.65,14026.55,14026.65,14138.75,14208.2625,14096.6125,14070.875
"W134",12098.775,12177.925,12020.375,12124.2375,12203.925,12228.15,12168.6875,12234.6625,12289.8125,12333.0875,12294.1125,12331.9375,12380.6875
"W135",6106.175,6059.2325,6017.995,6016.63375,6114.02875,6108.105,6162.58625,6191.265,6245.47375,6271.63,6286.4375,6371.93375,6322.72875
"W136",6368.2525,6425.30125,6436.53375,6409.225,6417.98875,6428.07375,6502.92,6509.8675,6555.14,6568.41875,6607.0775,6615.92625,6552.5
"W137",7057.6675,7103.6425,7053.45,7076.43375,7063.37,7072.125,7033.24875,7117.30125,7119.03125,7131.0075,7209.295,7304.94375,7259.065
"W138",364.597,379.234875,359.57225,368.791125,397.612375,397.135375,346.6105,350.442375,354.218125,365.289375,360.860125,373.557125,365.346
"W139",7863.14375,7867.02125,7987.59125,7992.02375,7997.135,8006.6225,8031.7525,7974.0775,7921.10875,7998.00375,7978.57375,8097.46875,8102.13125
"W140",8237.53,8312.6825,8343.135,8419.25625,8436.8975,8454.66125,8386.6825,8371.54875,8318.73,8417.34,8367.9975,8540.65125,8496.07
"W141",10860.1375,11309.2125,10672.2125,11138.8,11300.9875,11499.9875,11054.6625,11425.75,11454.475,11839.5125,11539.575,11441.5375,11650.1
"W142",5371.115,5387.36125,5404.91875,5418.26,5428.07875,5426.4325,5414.07125,5453.43375,5495.56,5542.12,5607.1575,5652.04125,5656.53125
"W143",11378.5,11288.0375,11217.65,11342.7875,11510.275,11494.95,11436.3875,11481.9875,11537.0125,11480.7,11462.95,11502.575,11622.0875
"W144",971.282625,980.524875,959.3245,976.58275,987.4535,997.727625,1020.37125,1027.78625,1005.11175,1000.194625,981.57775,957.401,967.86075
"W145",8142.14125,8157.43875,8140.43625,8101.34375,8308.675,8391.5375,8568.2875,8670.9825,8498.48375,8664.20125,8468.46375,8227.84625,8528.4275
"W146",6713.31125,6768.0975,6689.12375,6754.01875,6775.4425,6833.57375,6807.9575,6802.07875,6841.27625,6890.4025,6901.2575,6907.3525,6970.32125
"W147",127.53775,125.037625,124.90725,127.805125,113.277,116.938875,103.793125,109.594,106.723,110.78625,116.340125,119.384125,119.480625
"W148",227.980125,222.831375,224.233,227.18275,210.258875,213.954125,192.439875,201.536125,198.483875,202.987375,209.4195,214.171875,222.340875
"W149",4482.70125,4508.45375,4481.58625,4458.62375,4522.79375,4538.45625,4678.8125,4750.97375,4742.765,4762.645,4736.21375,4804.39375,4881.29875
"W150",8042.965,8102.6125,8024.3775,8030.69625,8024.87125,8157.02125,8067.67875,8052.4875,8054.26,8113.45875,8111.51125,8199.685,8161.63875
"W151",6265.99125,6319.41625,6263.9075,6284.98125,6319.93875,6355.61,6316.915,6325.84875,6385.9275,6436.8425,6487.52625,6460.59875,6480.18625
"W152",8450.48125,8493.54875,8357.1075,8510.03875,8424.8075,8432.8225,8411.28125,8481.13375,8542.6825,8607.935,8604.09125,8768.01125,8787.15125
"W153",2951.06,2989.3125,2887.21375,2958.0225,2944.27625,3000.4825,2940.67375,2968.18125,3012.4775,2993.72,2929.9225,2877.8,2881.63125
"W154",8756.56375,8803.3225,8762.51125,8728.40875,8764.2525,8784.3675,8829.32,8892.2125,8880.3975,8837.8275,8816.585,8774.41375,8793.87125
"W155",4574.4275,4596.94125,4609.1075,4643.34375,4632.6625,4655.74125,4636.81,4677.745,4646.5825,4678.325,4697.65375,4712.97,4699.1525
"W156",5479.98375,5432.0625,5467.0975,5514.24375,5490.48625,5537.40125,5512.38,5547.08,5566.3175,5565.79125,5605.445,5587.2825,5583.885
"W157",1429.43375,1419.72125,1419.6325,1422.41625,1447.37375,1445.8925,1441.5175,1436.985,1439.77375,1441.635,1434.86625,1434.95125,1434.92875
"W158",16476.0125,16588.4125,16567.725,16619.575,16735.7875,16794.7625,16796.075,16866.4875,16964.6125,16849.075,16912.05,16878.775,16982.1
"W159",9237.0925,9318.325,9194.96375,9289.96375,9337.525,9363.52,9336.82125,9377.6775,9363.27875,9495.3675,9459.15375,9472.83875,9527.1225
"W160",7985.99125,8083.8075,7977.02,8070.6375,8126.945,8166.3925,8116.85,8157.2,8185.8775,8222.22,8193.05125,8224.27875,8245.7975
"W161",12128.8125,12121,12138.55,12322.375,12321.225,12236.35,12238.925,12333.3125,12280.05,12296.6,12279.0125,12240.95,12330.5125
"W162",4388.135,4369.97125,4338.9025,4370.745,4414.1,4422.03125,4505.88625,4517.00125,4544.8875,4547.73125,4607.00125,4643.15625,4647.84625
"W163",3766.99,3775.8125,3743.26875,3740.8475,3774.78625,3783.5475,3775.28375,3776.25125,3806.12125,3820.66,3797.87125,3786.91125,3767.71625
"W164",24404.675,24558.7625,24301.625,24268.2,24324.775,24312.7125,24450.65,24653.025,24728.8375,24640.3125,24805.85,25145.55,25666.525
"W165",3765.90625,3807.38625,3750.8525,3736.10875,3747.065,3823.3925,3650.3875,3654.925,3682.72,3760.69,3744.36375,3827.2825,3921.78125
"W166",2614.1075,2615.83375,2626.725,2616.03,2570.52,2585.6275,2578.7475,2589.05375,2578.14125,2574.4125,2603.71875,2677.86875,2729.23125
"W167",2994.9175,3001.0425,3003.0225,2996.96375,2946.845,2971.8475,2957.84125,2955.23375,2963.39125,2968.9375,2994.74125,3076.0875,3144.46375
"W168",3733.945,3819.71125,3655.78375,3721.5825,3923.94,4064.19125,3865.34625,3938.00875,4002.9225,4075.66125,3954.69375,3820.63,3701.34125
"W169",1644.57625,1646.98875,1653.86375,1660.89,1650.12375,1673.64625,1643.4125,1657.77,1670.91875,1673.175,1693.99125,1734.6925,1746.95625
"W170",3589.88125,3604.87625,3589.3725,3608.30625,3597.68625,3608.455,3595.40125,3599.78625,3619.41,3622.41375,3667.07625,3687.20125,3687.3075
"W171",6063.16875,6021.17125,6031.9075,6075.9525,6093.18,6071.465,6066.43125,6053.1425,6116,6117.985,6087.285,6088.4075,6123.78
"W172",3669.16,3681.56125,3678.5375,3702.06375,3717.59625,3733.9025,3686.9475,3717.27625,3750.19,3749.225,3737.95375,3738.11,3746.55
"W173",3423.94,3545.79375,3496.6575,3563.37125,3491.53125,3624.335,3659.2625,3618.0375,3552.33375,3508.95125,3465.93125,3496.37625,3431.62
"W174",2794.8375,2800.84,2804.19,2794.515,2782.7175,2805.8725,2799.6475,2799.66375,2807.51625,2820.8725,2820.94875,2831.905,2834.71625
"W175",3261.5375,3282.1575,3258.195,3266.10625,3296.135,3321.49125,3294.86,3309.6025,3321.5175,3335.46,3335.70125,3336.545,3346.53125
"W176",2395.5075,2421.84,2472.2225,2461.6275,2421.7275,2410.19875,2473.89625,2506.4825,2487.63,2433.475,2486.37,2563.41625,2669.70125
"W177",6630.8175,6640.9725,6637.6,6582.8725,6767.86625,6870.51,6874.7575,6891.92,6949.49125,7088.53875,6854.5525,6809.93875,6708.80375
"W178",1466.06375,1467.0425,1470.20875,1478.09375,1487.65,1484.96,1486.89,1496.57,1501.47,1492.02375,1501.47125,1492.55,1477.94625
"W179",2712.2925,2709.2375,2721.65125,2714.83875,2732.54125,2734.5075,2743.38125,2730.88125,2730.17875,2743.30875,2730.975,2743.21,2744.08
"W180",7261.99625,7260.9775,7260.13875,7291.06875,7278.67625,7287.56625,7299.79625,7291.79,7336.845,7329.82875,7323.1075,7368.61875,7396.3475
