"id","V2","V3","V4","V5","V6","V7","V8","V9"
"Q71",4978.7475,4984.7,4923.3325,4976.09,5020.7575,5053.715,5003.6425,5082.565
"Q72",3992.135,3992.13,3925.8875,4057.23,4157.485,4149.5,4070.8275,4195.57
"Q73",5243.91,5257.7025,5300.555,5332.275,5339.065,5351.045,5392.9475,5427.2725
"Q74",3057.9325,3065.7375,3089.51,3119.4875,3111.19,3116.1175,3139.115,3172.7275
"Q75",1606.1125,1606.8675,1616.875,1622.73,1621.985,1622.3125,1631.3525,1639.84
"Q76",13547.125,13524.15,13597.55,13653.9,13640.8,13628.075,13711.95,13781.725
"Q77",17707.35,17784.125,17957.025,18090.9,18068.25,18147.8,18330.95,18488.5
"Q78",17282.525,17347.2,17493.55,17628.8,17636.225,17696.15,17846.85,17991.8
"Q79",1688.585,1671.35,1683,1674.695,1678.7575,1662.0325,1672.24,1667.3675
"Q80",6787.7975,6791.15,6788.045,6772.4125,6774.4,6786.42,6784.5075,6777.57
"Q81",4523.605,4524.27,4524.4425,4514.1975,4522.8475,4527.935,4528.02,4518.1775
"Q82",2208.995,2202.295,2202.275,2198.9475,2213.03,2211.625,2213.4675,2208.6475
"Q83",3413.57,3388.6125,3433.9325,3549.5325,3480.1975,3452.0025,3486.19,3601.51
"Q84",12276.3,12251.35,12319.975,12391.825,12380,12356.075,12433.4,12528.25
"Q85",33985.6,34398.175,34872.825,34908.1,35304.1,35686.075,36105.275,35822.75
"Q86",1104.4025,1107.155,1112.4725,1125.8175,1117.7475,1121.105,1127.2575,1140.635
"Q87",2372.16,2381.1,2394.72,2404.74,2401.4825,2411.6225,2424.465,2436.295
"Q88",3818.235,3791.9075,3813.29,3924.325,3856.97,3838.1575,3868.565,3984.0025
"Q89",8350.2525,8247.3425,8269.0725,8489.565,8394.9875,8312.4575,8362.04,8598.79
"Q90",8846.7875,8379.37,8425.485,8737.11,8984.2875,8449.0325,8496.635,8818
"Q91",1083.6875,1083.7925,1086.3,1088.4125,1091.16,1092.765,1097.49,1101.1075
"Q92",7238.3475,7293.89,7333.43,7344.4225,7350.435,7398.8175,7428.0775,7444.1425
"Q93",1570.8775,1581.84,1590.76,1597.965,1595.3175,1605.8925,1614.5525,1622.7575
"Q94",4036.51,4047.285,4124.16,4109.6825,4123.5225,4134.63,4219.655,4217.27
"Q95",5980.7875,5993.775,6071.1325,6074.525,6090.2825,6100.7525,6184.5175,6197.385
"Q96",9136.6325,9165.86,9198.025,9208.335,9303.215,9303.8975,9320.9775,9303.2425
"Q97",21193.775,21356.9,21461.575,21558.775,21559.6,21727.475,21848.45,21956.425
"Q98",2440.75,2389.675,2416.7725,2423.28,2431.0575,2388.7025,2423.515,2439.8025
"Q99",1497.3625,1475.73,1525.6275,1524.4825,1523.7025,1502.2375,1547.4825,1550.12
"Q100",6876.17,6767.0525,6824.6225,6899.4825,6887.9225,6791.1075,6847.365,6924.685
"Q101",4274.19,4320.1075,4330.5475,4324.7475,4327.9975,4380,4392.18,4387.4825
"Q102",2260.4425,2237.8,2270.5075,2277.2675,2246.905,2233.82,2273.29,2283.1675
"Q103",2293.12,2288.2675,2290.36,2298.13,2294.535,2293.38,2296.415,2306.6425
"Q104",6043.57,6010.09,6039.26,6119.6725,6088.65,6060.5525,6092.575,6179.4425
"Q105",1827.55,1836.9675,1848.17,1858.1575,1862.9425,1872.76,1885.9575,1896.6525
"Q106",3682.0925,3714.385,3757.065,3822.635,3854.9625,3897.7775,3950.9225,4024.1575
"Q107",6267.5925,6278.7225,6325.66,6367.4425,6398.4175,6429.88,6491.025,6539.56
"Q108",2320.975,2313.6925,2329.355,2336.7425,2335.28,2330.3775,2348.3425,2358.91
"Q109",3105.07,3115.8775,3134.4875,3153.72,3146.18,3157.5375,3174.7825,3196.745
"Q110",2341.1875,2330.8025,2334.25,2345.7625,2350.2675,2342.19,2351.6625,2366.8875
"Q111",5664.5875,5634.9825,5652.355,5738.97,5691.4,5674.1975,5699.6175,5789.475
"Q112",3902.91,3900.4125,3926.1,3950.5975,3939.2175,3935.57,3962.3425,3989.625
"Q113",3387.8825,3429.4775,3437.6625,3445.1675,3427.4375,3476.575,3491,3500.925
"Q114",3252.7925,3245.915,3276.17,3279.7525,3259.065,3254.7675,3289.4725,3300.27
"Q115",1415.66,1470.54,1457.0575,1482.045,1464.18,1521.295,1506.865,1532.0875
"Q116",2416.1025,2382.0875,2417.385,2412.125,2390.5875,2361.43,2402.91,2406.72
"Q117",1527.965,1474.9275,1530.85,1669.5825,1531.5175,1481.235,1563.53,1709.095
"Q118",4063.32,4087.36,4096.3525,4132.59,4132.3025,4155.195,4163.295,4202.44
"Q119",3249.555,3269.9325,3282.8225,3308.47,3319.7475,3341.345,3354.47,3381.485
"Q120",1448.75,1472.7475,1490.5375,1492.935,1476.985,1504.0825,1525.5575,1525.3275
"Q121",1686.26,1702.5775,1705.86,1709.4525,1704.7375,1719.2475,1723.2025,1728.1725
"Q122",3334.4,3337.5725,3322.265,3316.345,3315.545,3321.2425,3310.7975,3308.57
"Q123",1769.74,1772.05,1788.1225,1798.575,1794.51,1796.36,1812.5225,1824.5175
"Q124",10326.325,10421.3,10456.775,10483.375,10442.475,10534.825,10572.175,10597.25
"Q125",1437.2175,1438.93,1436.8675,1448.46,1452.73,1449.8425,1456.575,1471.85
"Q126",5959.415,5902.2275,5871.2275,5919.55,5919.755,5874.37,5841.135,5873.545
"Q127",1217.9925,1225.1925,1233.535,1241.655,1243.1325,1249.585,1257.585,1265.265
"Q128",1075.2625,1077.2725,1083.4775,1085.19,1086.775,1088.805,1094.6825,1096.6575
"Q129",1129.295,1132.585,1138.93,1142.2225,1142.4175,1144.8425,1151.275,1153.5875
"Q130",7931.31,7966.285,7946.6125,8047.81,8084.035,8102.415,8090.745,8150.6825
"Q131",3335.72,3374.435,3382.67,3399.275,3412.71,3439.7125,3430.17,3446.7775
"Q132",3327.37,3378.955,3365.135,3382.6875,3383.6025,3430.975,3399.805,3424.9325
"Q133",10006.205,10057.9975,10071.3175,10146.475,10120.2375,10173.3,10201.05,10273.875
"Q134",1118.8175,1127.07,1122.0175,1124.3775,1121.445,1130.9225,1127.365,1127.11
"Q135",2806.62,2821.2575,2848.415,2852.53,2853.495,2873.5275,2895.2325,2893.265
"Q136",1056.8325,1055.5325,1047.17,1062.415,1061.1525,1056.5825,1046.31,1060.12
"Q137",10452.975,10509.4,10502.525,10586.95,10590.35,10638.2,10612.3,10687.65
"Q138",6320.045,6373.775,6421.21,6467.55,6453.0175,6499.5375,6543.965,6586.5475
"Q139",9417.625,9457.42,9487.1225,9514.3475,9516.4975,9547.76,9582.8825,9625.55
"Q140",7583.005,7639.8275,7693.665,7745.36,7748.72,7792.045,7844.2175,7889.5825
"Q141",12061.85,12081.95,12159.95,12208.075,12218.325,12248.25,12340.275,12403.925
"Q142",5937.555,6004.9625,6018.21,6087.3975,6107.4925,6166.6725,6174.97,6234.3825
"Q143",17929.4,17970,18504.75,18483.9,18410,18334.35,18875.975,18767.7
"Q144",12517.75,12755.975,12794.275,12658.875,12797.6,13125.5,13266.675,13174.35
"Q145",11675.025,11777.275,11842.375,11872.675,11864.6,11978.05,12044.525,12087.325
"Q146",10526.95,10670.825,10517.575,10639.825,10760.85,10905.275,10723.05,10836.275
"Q147",19257.2,19483.175,19720.025,19721.45,19659.875,19840.75,20081.9,20105.05
"Q148",4244.48,4172.075,4378.5175,4317.765,4506.185,4396.485,4599.145,4513.1925
"Q149",5819.2325,5630.815,6082.4675,6182.0575,6267.86,6043.075,6521.09,6655.775
"Q150",6081.715,5886.285,6344.59,6529.105,6505.73,6246.0075,6693.245,6830.285
"Q151",4505.5525,4125.16,4330.655,4339.6175,4574.19,4187.815,4405.3925,4415.2075
"Q152",6095.54,6037.7075,6057.845,6072.96,6072.57,6039.2025,6113.98,6158.19
"Q153",1919.54,1924.55,2057.2025,2044.935,2064.7325,2066.86,2221.3925,2193.3975
"Q154",2339.5875,2331.3675,2441.865,2366.875,2381.175,2368.4375,2483.0175,2401.4625
"Q155",7706.005,7986.315,7974.8175,7769.2125,7814.38,8126.5075,8128.9125,7914.6675
"Q156",977.4105,977.87725,1130.325,1178.635,991.997,989.3895,1144.1625,1191.9375
"Q157",2457.32,2576.2275,2645.3525,2559.4175,2530.0825,2637.6425,2677.5725,2584.54
"Q158",1248.2625,1203.45,1238.215,1260.4425,1298.6925,1257.015,1291.905,1316.38
"Q159",7725.945,6714.2225,7120.8725,6793.4075,7862.1675,6836.9025,7264.5125,6918.25
"Q160",1516.89,1421.2225,1472.8875,1400.1175,1539.785,1437.7075,1489.5525,1421.24
"Q161",1210.7475,1214.9825,1221.99,1226.5825,1226.475,1230.4225,1237.5025,1242.7875
"Q162",1215.9125,1220.8925,1227.6375,1233.4475,1231.7575,1236.48,1243.595,1249.115
"Q163",1183.4125,1180.6175,1195.2725,1201.6975,1199.635,1196.305,1210.995,1217.53
"Q164",1220.0925,1226.34,1235.0525,1238.2725,1236.675,1242.195,1251,1254.235
"Q165",1227.3375,1233.375,1241.87,1245.4275,1244.6725,1250.44,1258.975,1263.1325
"Q166",1227.05,1231.59,1241.335,1243.88,1242.745,1247.2675,1256.615,1260.475
"Q167",1201.525,1207.6175,1215.41,1218.3425,1217.5675,1223.8025,1231.5,1234.765
"Q168",1237.155,1245.6275,1255.7875,1261.37,1258.305,1266.9575,1277.3825,1283.48
"Q169",1236.6725,1246.62,1254.1,1259.905,1256.3125,1266.825,1273.4475,1280.475
"Q170",1236.5025,1236.925,1240.3025,1255.1,1253.275,1253.1275,1256.6775,1272.07
"Q171",1269.29,1270.615,1285.805,1293.3275,1290.875,1292.8375,1308.9675,1318.325
"Q172",1203.9775,1209.255,1216.075,1218.205,1216.82,1222.645,1229.085,1231.2425
"Q173",1189.36,1194.08,1199.6625,1201.9625,1200.6225,1204.7525,1209.3875,1212.0725
"Q174",1191.9225,1196.5475,1202.5975,1206.11,1205.2775,1209.8525,1216.875,1221.46
"Q175",1221.5325,1227.1275,1234.2025,1236.8975,1237.3625,1242.5125,1248.9225,1252.055
"Q176",1231.04,1239.035,1249.6925,1252.69,1250.4525,1258.0325,1269.3575,1273.0325
"Q177",1218.3625,1222.6825,1228.76,1235.6275,1234.3625,1239.3475,1245.4525,1253.1525
"Q178",1188.475,1195.24,1198.9625,1203.29,1201.6675,1209.6475,1213.9425,1219.18
"Q179",1202.3175,1211.61,1218.54,1221.1525,1215.9875,1225.955,1233.2375,1236.4175
"Q180",1285.1925,1295.3425,1306.34,1309.29,1306.3725,1317.745,1329.88,1333.205
"Q181",1214.095,1221.42,1234,1234.245,1230.5625,1237.01,1249.3475,1249.7625
"Q182",1221.3825,1223.4475,1228.785,1234.7475,1236.935,1239.1025,1244.7075,1250.695
"Q183",1226.575,1226.1575,1229.0525,1241.1025,1241.59,1240.9625,1243.985,1256.67
"Q184",1225.5125,1228.7925,1234.5075,1239.75,1242.665,1246.465,1252.9025,1257.9275
"Q185",1176.455,1179.14,1183.295,1187.3525,1189.6,1192.3075,1196.415,1201.4525
"Q186",1219.2475,1224.435,1231.545,1236.3675,1235.5,1241.1125,1249.09,1253.8475
"Q187",1231.7975,1237.0125,1245.49,1249.66,1247.655,1254.08,1262.8275,1267.9125
"Q188",1208.0125,1210.5875,1221.73,1226.6525,1225.865,1227.7175,1238.765,1243.775
"Q189",1231.56,1241.975,1250.8975,1252.355,1248.71,1259.755,1269.665,1272.375
"Q190",1261.135,1267.9975,1271.4075,1283.7525,1283.135,1290.0175,1293.7475,1306.975
"Q191",1231.0825,1234.4325,1235.4075,1249.505,1247.035,1249.975,1250.8975,1264.3725
"Q192",1226.6,1229.62,1230.9275,1245.72,1244.37,1247.685,1248.975,1263.4175
"Q193",1251.2225,1255.9675,1261.025,1267.1525,1268.49,1272.64,1277.5425,1283.955
"Q194",1192.3625,1194.5975,1196.94,1205.25,1205.495,1208.2,1211.0225,1219.83
"Q195",1186.3475,1187.02,1189.47,1199.79,1199.72,1200.6425,1202.4375,1213.1175
"Q196",1180.235,1182.045,1182.8975,1193.63,1192.9825,1194.6975,1195.95,1207.095
"Q197",1353.6825,1362.21,1365.2875,1383.3875,1380.9725,1390.17,1393.4825,1411.72
"Q198",1722.4,1735.845,1719.995,1743.6125,1724.605,1740.2625,1725.2625,1753.37
"Q199",1691.9275,1693.975,1692.6475,1705.005,1702.515,1705.995,1709.945,1725.625
"Q200",1615.945,1630.9275,1645.0075,1672.51,1690.4125,1700.1225,1720.5775,1749.0475
"Q201",1683.4675,1681.76,1688.75,1698.3025,1703.7075,1701.1125,1706.1575,1717.76
"Q202",2402.5375,2414.5975,2419.2725,2454.7625,2462.65,2477.9475,2501.335,2531.56
"Q203",1218.52,1244.48,1316.1825,1380.7225,1239.24,1275.1325,1341.975,1390.12
"Q204",4900.7825,4352.8975,4736.915,4870.7325,4774.9075,4279.7675,4762.8825,4992.875
"Q205",1532.7475,1614.125,1725.65,1736.1075,1793.9225,1821.705,1870.9,1837.31
"Q206",18527.65,18677.05,18876.45,19102.05,19402.625,19535.525,19741.8,19950.175
"Q207",11866.475,12114.85,11530.125,12417.15,12346.95,12577.85,11945.3,12683.1
"Q208",11771.075,12775.15,8168.4325,11268.6,12359.925,13100.55,8305.68,11824.175
"Q209",2835.945,2802.81,2823.3375,2319.59,2613.06,2702.0875,3069.22,2582.825
"Q210",7960.17,5694.5525,5061.3475,5982.3375,7568.2575,5592.69,5055.19,6020.9275
"Q211",1349.695,1056.795,1476.405,1044.1615,1387.32,1075.2325,1503.0825,1045.92325
"Q212",9591.7575,9623,9403.19,9754.25,9501.2075,9615.165,9453.17,9877.1975
"Q213",13920.325,14907.425,15362,16095.7,14774.875,15809.35,16296.725,16987.675
"Q214",7089.48,7388.9425,7415.91,8283.4975,7558.5125,7876.1825,7888.1575,8807.0725
"Q215",7146.5625,7701.565,7588.5775,7541.04,7482.835,8024.445,7819.655,7733.9125
"Q216",10809.45,10879.85,10934.15,11015.075,11025.75,11104.95,11173.225,11262.75
"Q217",1773.7025,1902.4275,1687.6425,1642.5325,1827.17,1967.32,1716.64,1735.085
"Q218",10760,10854.975,10822.05,10898.725,10903.725,10992.025,10961.45,11044.775
"Q219",16043.1,16494.2,17148.8,18239.825,17701.925,18123.25,18777.9,19862.075
"Q220",3644.3625,3752.9275,3927.6775,4086.3925,4060.215,4169.2675,4346.3275,4501.15
"Q221",11644.025,12427.5,13542.225,12771.25,11782.15,12697.25,14063.9,13552.05
"Q222",9847.98,9820.205,9825.5975,10007.9125,10044.3975,10007.45,10013.435,10169.025
"Q223",11628.375,11546.125,11523.875,11729.025,11835.025,11726.15,11688.875,11902.825
"Q224",16682.75,17180.35,16992.675,17513.175,18027.45,18569.575,18402.575,18926.3
"Q225",28905.325,29802.25,29793.45,31832.85,31160.175,32105.825,32080.675,34304.225
"Q226",24754.85,25481.55,26363.075,27231,27453.225,28176.825,29022.925,29858.45
"Q227",16669.825,17152.375,17057.625,17624.35,18166.275,18723.75,18654.575,19230.925
"Q228",5040.9875,5223.4425,5198.24,4964.01,5264.15,5532.6025,5545.15,5290.9675
"Q229",10817.825,10841.875,10798.475,10957.225,11011.7,11033.2,10973.45,11140.875
"Q230",11383.575,11485.475,11535.45,11695.425,11761.875,11863.775,11936.625,12135.625
"Q231",8365.685,8405.6225,8326.745,8316.7,8609.4975,8587.395,8469.2975,8402.465
"Q232",11411.875,11250.3,11464.825,11525.075,11690.075,11491.025,11731.075,11814.45
"Q233",12927.775,13174.95,13559.325,13553.725,13414.05,13675.75,14138.825,14047.625
"Q234",6430.05,5850.455,5897.9225,5845.1825,6505.3925,5882.62,5872.895,5806.8825
"Q235",7860.8175,7471.9175,7391.71,7314.24,7894.805,7619.6125,7597.485,7588.85
"Q236",12445.6,13029.85,12769.6,12808.4,12339.8,13144.25,13109.725,13331.325
"Q237",2460.535,2425.025,2442.7725,2454.3225,2498.9125,2484.745,2500.995,2537.2825
"Q238",10748.75,10819.4,10818.325,10899,10958.3,11022.05,11019.9,11102.05
"Q239",11172.275,11184.45,11168,11191.9,11381.55,11380.8,11377.4,11415.075
"Q240",8476.57,8447.41,8425.6675,8638.3725,8997.795,8904.025,8879.9875,9068.91
"Q241",1553.05,1516.305,1526.725,1656.645,1677.1525,1622.925,1603.9975,1725.8125
"Q242",10037.355,9956.02,9902.44,10314.425,10695.925,10516.9,10448.775,10820.375
"Q243",9624.1875,9641.85,9721.6375,9775.765,9693.2625,9731.075,9853.7625,9941.355
"Q244",7366.1225,7315.13,7548.7675,7667.6325,7623.8025,7558.865,7840.785,7960.3875
"Q245",5865.3,5898.9525,5949.56,5854.8175,6035.305,6009.6625,6020.3375,5859.3875
"Q246",2831.3475,2961.285,2933.2425,2944.225,2883.085,3025.31,2966.26,2967.2875
"Q247",488.34775,461.576,443.63525,429.6025,431.5355,415.47275,408.52875,402.00475
"Q248",1867.905,1691.8475,1732.3325,1785.62,1925.24,1732.5475,1768.905,1832.4775
"Q249",3760.3,3765.765,3796.6275,3814.79,3844.4025,3861.455,3895.295,3919.8525
"Q250",14168.05,14495.35,14149.375,14296.375,14189.425,14477.675,14148.2,14239.125
"Q251",5417.6075,6122.125,6609.7825,6285.2525,5681.9575,6441.4075,6957.9325,6601.085
"Q252",819.20625,868.57275,844.46375,862.829,821.98175,872.043,848.08575,862.34225
"Q253",24144.475,24520.175,25652.125,24732.95,23943.05,24562.875,26102.075,25544.475
"Q254",11111.1,11218.6,11285.85,11241.675,11311.275,11414.15,11485.5,11445.025
"Q255",1436.9175,1479.52,1485.9225,1444.6875,1473.265,1507.93,1519.82,1475.5325
"Q256",12379.5,12491.2,13018.45,12912,12953.65,12905,13590.325,13411.425
"Q257",11560,11662.35,11559.175,11426.6,11640.125,11748.525,11658.675,11511.35
"Q258",4027.505,4030.14,4131.0775,4200.03,4271.79,4268.0925,4368.4225,4446.5575
"Q259",1261.1375,1267.325,1286.0475,1309.67,1306.275,1312.275,1330.575,1352.555
"Q260",11203.15,11309.525,11343.325,11395.725,11481.925,11576.1,11601.325,11646.725
"Q261",8226.8125,8058.09,8219.8625,8325.685,8304.6825,8149.56,8282.7875,8384.08
"Q262",6777.5625,6741.415,6986.695,7002.72,6988.645,6949.9775,7233.8575,7236.98
"Q263",5001.785,4912.22,5117.7125,5135.47,5107.07,5033.1575,5250.4375,5268.815
"Q264",4349.2025,4266.505,4448.9125,4458.7425,4437.28,4354.965,4539.9975,4552.8675
"Q265",3458.58,3453.645,3461.9775,3460.49,3455.045,3458.3225,3465.6575,3471.84
"Q266",2294.1475,2327.5525,2334.4475,2425.275,2465.0725,2519.3875,2511.3425,2623.94
"Q267",9974.36,9449.975,9491.27,9680.6275,9979.535,9494.035,9521.65,9719.69
"Q268",15550.85,15974.175,16270.6,16126.175,16012.2,16433.325,16781.475,16586.225
"Q269",6272.34,6484.495,6438.3175,6539.5575,6341.8175,6572.5025,6563.39,6648.19
"Q270",2284.3125,2284.615,2343.34,2379.855,2369.5025,2370.8575,2433.395,2469.97
"Q271",2021.62,2033.68,2083.9875,2124.315,2095.54,2108.9825,2163.83,2206.76
"Q272",3097.1925,3166.075,3134.3525,3202.7925,3262.805,3315.79,3276.2825,3326.545
"Q273",1826.705,1851.61,1849.19,1882.3925,1886.54,1906.985,1884.665,1925.25
"Q274",4495.2375,4606.9125,4517.26,4590.115,4682.925,4779.975,4656.745,4738.805
"Q275",12273.8,12301.225,12437.45,12522.55,12662.675,12638.95,12906.2,13019.95
"Q276",8065.065,7987.765,8246.9325,8131.125,8050.335,7991.1275,8263.445,8129.5675
"Q277",3351.7,3288.34,3338.65,3308.1225,3477.945,3400.945,3468.4625,3415.9025
"Q278",7300.0975,7304.9,7293.65,7257.8275,7252.93,7279.1075,7277.755,7262.8075
"Q279",7306.9025,7384.31,7432.2875,7449.9675,7519.72,7609.5525,7677.6825,7718.4225
"Q280",2166.6375,2157.22,2210.385,2245.66,2226.425,2216.265,2268.135,2303.875
"Q281",10421.4,10519.95,10452,10833.225,11159.25,11132.8,11017.95,11361.025
"Q282",3222.16,3191.7075,3245.395,3295.7975,3307.2775,3286.1625,3334.4425,3376.4275
"Q283",12013.575,12282.975,12416.6,12494.85,12460.95,12690.8,12873.3,12891.375
"Q284",10552.45,10508.35,10724.575,10838.975,11115.825,11017.55,11322.075,11429.45
"Q285",15755.775,15168.175,15216.75,15116.2,15077.85,14642.45,14980.975,14825.75
"Q286",10131.275,10046.2125,10053.0825,10435.05,10904.65,10721.95,10678.9,11031.975
"Q287",9157.5975,9101.875,9231.0475,8888.065,9307.4825,9260.695,9423.0225,8964.03
"Q288",25890.7,26676.825,26926.4,27340.525,26820.1,27611.025,27919.3,28325.3
"Q289",7129.645,7184.925,7311.0875,7757.5975,7443.455,7522.1475,7681.56,8126.4175
"Q290",8169.61,8735.26,8473.4675,8710.8975,8522.9575,9125.2375,8881.2175,9131.545
