"id","V2","V3","V4","V5","V6","V7","V8","V9"
"Q31",2516.8425,2561.135,2523.8025,2515.2575,2526.93,2578.8825,2545.7425,2535.1025
"Q32",4844.1525,4726.53,4728.57,4734.245,4896.355,4784.8975,4795.89,4796.9
"Q33",8281.065,8362.5825,8323.8725,8335.9325,8378.3875,8457.8225,8423.895,8429.6325
"Q34",7187.0425,7335.87,7273.3575,7304.025,7280.265,7429.1375,7373.935,7383.5725
"Q35",10141.55,10273.4,10254.775,10159.625,10259.975,10409.45,10359.525,10261.4
"Q36",9207.8425,9188.905,9201.86,9239.8525,9327.0375,9313.7375,9351.21,9400.605
"Q37",4497.805,4478.75,4486.0875,4502.045,4529.0775,4534.8775,4549.2375,4579.995
"Q38",6363.8275,6354.435,6473.09,6478.535,6454.5,6448.2375,6555.135,6593.16
"Q39",5535.5775,5695.405,6209.38,6029.39,5607.8725,5819.6075,6385.1025,6190.36
"Q40",5280.8125,5328.22,5300.6625,5295.695,5335.9425,5391.1225,5369.56,5363.91
"Q41",1916.6425,1920.7975,1924.1275,1927.5375,1944.3025,1947.2875,1952.17,1956.0025
"Q42",2134.4425,2137.0125,2131.4575,2132.71,2166.0125,2166.9625,2163.465,2164.9125
"Q43",5490.33,5575.84,5507.5675,5534.7525,5553.2375,5652.565,5597.6625,5621.9025
"Q44",1289.565,1300.66,1288.235,1288.1125,1308.3425,1317.7425,1304.1975,1305.9925
"Q45",1931.1475,1936.865,1939.815,1943.005,1961.0125,1963.495,1965.7425,1969.7275
"Q46",3374.365,3402.4825,3435.09,3417.1875,3419.0175,3453.8375,3480.255,3468.3325
"Q47",9612.785,9750.0325,9712.7425,9815.6775,9760.1625,9881.85,9825.26,9922.12
"Q48",1409.495,1392.3375,1413.195,1441.08,1435.2275,1419.52,1443.47,1467.2625
"Q49",8905.91,9119.1475,9030.015,9007.5925,9024.0975,9258.4625,9174.2925,9138.555
"Q50",9221.715,9570.65,9369.1325,9417.4725,9355.7675,9699.8875,9525.2125,9547.5
"Q51",1490.245,1517.1775,1505.0025,1461.6175,1520.9025,1547.335,1534.71,1482.245
"Q52",5793.76,5845.1475,5864.51,5863.84,5856.345,5899.9275,5927.885,5930.3
"Q53",2656.93,2662.2475,2711.2325,2660.32,2711.8075,2710.0325,2750.065,2698.9475
"Q54",1654.955,1651.43,1662.8925,1675.22,1675.2275,1670.765,1681.2375,1692.89
"Q55",6891.75,6973.63,6920.9925,6980.1125,6979.195,7051.3175,7007.1225,7067.0625
"Q56",3010.12,3006.7475,3074.0725,3003.6075,3074.61,3056.965,3118.265,3047.725
"Q57",1479.675,1493.0525,1486.3525,1484.8975,1499.375,1511.68,1505.92,1504.0525
"Q58",7344.16,7393.525,7398.515,7386.8075,7460.2225,7492.65,7477.865,7466.01
"Q59",9532.8875,9641.69,9696.535,9565.785,9696.6775,9777.03,9797.845,9688.55
"Q60",1393.29,1407.9225,1424.9225,1424.975,1421.8675,1432.8675,1446.93,1447.7825
"Q61",2833.4,2838.2175,2870.91,2889.0825,2898.96,2888.105,2922.82,2933.9925
"Q62",2121.6275,2141.2625,2202.055,2242.7225,2244.22,2256.185,2288.24,2310.875
"Q63",2941.96,2936.085,3011.925,3064.6375,3079.99,3081.855,3150.8075,3220.0525
"Q64",3224.29,3180.715,3233.52,3259.15,3273.365,3219.1475,3272.595,3305.4025
"Q65",4469.9,4466.265,4510.7875,4637.195,4793.4975,4925.99,5080.4775,5197.7875
"Q66",6333.51,6385.7075,6484.6975,6496.315,6447.45,6489.03,6564.2075,6666.51
"Q67",11009.4,11228.375,11372.45,11514.825,11450.775,11553.225,11707.625,11766.725
"Q68",3244.4625,3296.435,3349.03,3352.3875,3392.4575,3443.665,3482.1575,3466.8775
"Q69",1109.0725,1117.7825,1118.7675,1108.3825,1111.84,1125.795,1127.8975,1127.6525
"Q70",10698.325,10730.075,10763.875,10774.25,10773.475,10810.25,10849.35,10870.3
"Q71",4959.39,4980.9725,4928.095,5016.0525,5043.2375,5089.21,5040.7425,5159.38
"Q72",3995.9475,3996.3275,3930.71,4048.905,4169.24,4162.6625,4079.035,4199.51
"Q73",5228.2525,5250.74,5284.0825,5321.93,5318.42,5340.4225,5369.6925,5412.22
"Q74",3065.9325,3072.2875,3091.735,3121.4075,3110.66,3114.71,3138.8525,3169.675
"Q75",1605.97,1604.8025,1614.16,1622.1075,1620.0775,1619.8825,1630.3525,1640.15
"Q76",13550.125,13523.95,13590,13661.725,13634.375,13618.4,13697,13783.45
"Q77",17728.75,17795.8,17956.7,18096.95,18093.425,18163.9,18330.475,18495.2
"Q78",17327.3,17382.7,17518.35,17658.05,17642.775,17709,17858.575,18023.675
"Q79",1689.875,1678.585,1686.14,1678.4375,1681.2525,1665.52,1676.6,1666.4775
"Q80",6779.2775,6786.86,6786.315,6770.3075,6764.1125,6782.6175,6780.14,6768.665
"Q81",4520.4075,4521.305,4517.0175,4509.6675,4513.6925,4522.665,4520.32,4515.24
"Q82",2204.675,2200.7075,2207.6125,2201.295,2211.8625,2213.2025,2215.19,2210.2625
"Q83",3431.2375,3400.345,3457.9775,3556.1225,3496.635,3462.695,3497.8175,3600.395
"Q84",12266.45,12243.975,12342.5,12438.775,12382.5,12374.875,12464.175,12583.175
"Q85",33967.375,34451.575,34879.875,34749.825,34939.5,35444.85,35967.325,35661.7
"Q86",1105.6775,1110.09,1117.635,1129.6275,1122.8525,1128.16,1134.3825,1148.7425
"Q87",2371.27,2382.545,2395.2075,2407.4725,2402.805,2414.415,2426.58,2438.0475
"Q88",3821.765,3800.7175,3836.92,3954.4475,3885.69,3873.845,3915.5625,4034.325
"Q89",8337.4325,8269.9625,8348.76,8582.9675,8450.6075,8406.95,8477.0125,8747.19
"Q90",8879.9675,8361.34,8432.3725,8709.2075,9035.885,8453.8275,8476.725,8807.9775
"Q91",1083.5125,1083.76,1086.1675,1090.365,1092.8875,1094.3425,1100.58,1104.4275
"Q92",7235.2225,7308.0975,7336.385,7344.4075,7342.4925,7415.455,7450.685,7456.585
"Q93",1571.44,1581.0825,1588.1425,1597.125,1594.99,1604.36,1611.365,1620.0975
"Q94",4034.3575,4050.595,4121.94,4128.765,4143.795,4163.23,4238.3825,4252.4225
"Q95",5977.8625,6002.4375,6080.835,6095.9675,6109.8575,6133.6225,6214.5925,6232.895
"Q96",9147.6225,9201.965,9244.1375,9276.05,9338.53,9358.895,9386.9,9401.3325
"Q97",21195.225,21368.675,21466.85,21553.375,21549.525,21725.85,21853.7,21937.825
"Q98",2434.8625,2388.87,2418.6225,2429.3625,2438.66,2400.8725,2434.38,2449.68
"Q99",1494.275,1460.325,1494.62,1490.12,1500.145,1482.77,1513.5025,1528.8825
"Q100",6867.76,6767.585,6823.6025,6918.7425,6891.64,6806.2625,6862.6225,6959.945
"Q101",4277.1025,4323.945,4332.3,4332.98,4324.1475,4382.24,4388.5,4396.515
"Q102",2262.125,2246.0775,2279.7225,2275.82,2248.86,2237.4525,2276.985,2279.91
"Q103",2291.8275,2288.8575,2292.5175,2300.185,2295.0575,2296.0125,2301.0025,2307.5875
"Q104",6032.5675,6011.82,6069.31,6157.2225,6099.66,6087.43,6140.34,6233.8075
"Q105",1825.54,1834.0225,1844.775,1855.095,1859.3775,1869.41,1882.0475,1893.3025
"Q106",3696.8125,3734.8325,3770.3025,3835.065,3862.14,3901.5325,3939.4125,4004.455
"Q107",6254.195,6257.5725,6286.2075,6344.165,6361.385,6393.9025,6442.4975,6498.8825
"Q108",2322.5975,2315.195,2330.83,2336.8125,2337.685,2333.64,2351.1,2355.8425
"Q109",3103.7925,3117.015,3133.3,3156.2575,3149.6275,3163.1675,3180.6875,3203.9925
"Q110",2337.135,2332.175,2333.7825,2346.01,2347.8775,2341.645,2349.305,2361.37
"Q111",5654.35,5629.9975,5648.56,5738.415,5676.545,5665.1125,5699.4225,5791.2
"Q112",3901.5575,3902.105,3923.045,3950.7425,3939.6375,3940.0125,3965.86,3993.89
"Q113",3387.75,3426.84,3442.0425,3446.2475,3430.685,3480.7325,3493.655,3503.2
"Q114",3246.05,3238.1925,3268.2725,3275.4,3252.585,3245.8925,3280.9825,3286.6375
"Q115",1415.5725,1469.8,1455.6025,1479.88,1461.3675,1520.0375,1505.5325,1530.3075
"Q116",2409.335,2382.7775,2415.9475,2416.02,2393.7325,2377.6375,2417.9675,2423.8275
"Q117",1541.7075,1503.23,1533.585,1677.9925,1545.385,1505.5525,1570.5725,1725.795
"Q118",4062.52,4086.395,4095.1425,4136.6625,4133.5525,4159.6975,4166.0775,4211.3925
"Q119",3248.6675,3268.2075,3284.165,3309.1775,3316.675,3339.6975,3354.7325,3383.135
"Q120",1444.5525,1470.6675,1494.14,1497.4575,1474.2325,1505.43,1534.4025,1538.1275
"Q121",1683.27,1701.2825,1703.18,1708.76,1702.385,1719.1775,1723.3425,1727.6925
"Q122",3332.3525,3327.7775,3317.015,3313.7425,3310.5925,3307.9025,3301.96,3305.5725
"Q123",1770.7875,1777.33,1790.12,1803.055,1802.3525,1808.56,1822.44,1835.4625
"Q124",10329.75,10418.15,10457.075,10482.5,10458.65,10537.625,10578.575,10613.625
"Q125",1427.7575,1433.1775,1431.8275,1449.3675,1450.3725,1447.5325,1457.1725,1476.5425
"Q126",5944.14,5891.0875,5855.8775,5863.66,5839.085,5801.3775,5767.2525,5786.1425
"Q127",1216.5625,1225.7625,1233.5875,1242.335,1241.6025,1250.2975,1258.395,1265.2075
"Q128",1073.6,1077.0175,1081.4725,1085.4575,1084.335,1087.9875,1092.91,1096.42
"Q129",1127.9625,1133.5275,1138.4875,1142.65,1141.4275,1147.16,1151.85,1156.34
"Q130",7926.635,7962.085,7957.9175,8060.6775,8073.795,8102.0575,8104.5425,8183.875
"Q131",3330.075,3367.715,3369.395,3383.2225,3391.1075,3425.16,3414.5275,3432.4475
"Q132",3336.705,3392.3225,3370.4825,3400.8125,3405.8075,3460.5325,3428.685,3462.215
"Q133",10033.925,10083.85,10085.475,10137.4,10117.125,10177.45,10203.325,10264.625
"Q134",1117.7675,1127.0975,1121.4,1124.9975,1120.1125,1130.575,1124.3325,1127.5575
"Q135",2807.0275,2821.33,2847.9175,2858.815,2858.905,2879.6275,2901.8975,2908.3275
"Q136",1055.585,1052.0575,1045.5725,1061.3875,1062.5375,1057.4825,1048.7675,1062.8675
"Q137",10441.65,10541.15,10523.025,10616.1,10604.9,10690.575,10661.125,10753.225
"Q138",6316.8825,6366.3875,6412.9725,6459.61,6446.2725,6489.925,6533.6975,6578.775
"Q139",9413.085,9434.815,9461.6,9491.9025,9500.045,9523.015,9555.0475,9594.9175
"Q140",7588.0475,7645.4575,7705.9175,7760.045,7755.9375,7807.7725,7861.2275,7913.84
"Q141",12060.6,12073.125,12161.175,12195.825,12202.35,12222.725,12312.525,12342.85
"Q142",5938.1275,6014.245,6022.8125,6105.375,6115.57,6196.385,6200.5475,6279.005
"Q143",17797.675,17752.75,18266.2,18463.575,18375.9,18113.7,18595.05,18708.95
"Q144",12598.05,12954.775,13094.775,13149.7,13363.1,13784.225,13962.825,13951.4
"Q145",11669.2,11765.325,11832.45,11864.9,11830.525,11948.95,12037.025,12083.325
"Q146",10584.65,10763.65,10602.975,10676.6,10831.875,11030.55,10883.275,10972.6
"Q147",19315.65,19524.15,19738.225,19796.825,19740.35,19926.625,20148.775,20208.475
"Q148",4236.3975,4170.34,4352.785,4286.845,4476.685,4358.26,4535.055,4441.5625
"Q149",5798.75,5605.7225,6034.12,6156.0675,6232.7325,5993.3375,6459.6675,6601.6675
"Q150",6088.985,5872.9,6305.775,6478.3725,6436.055,6160.9125,6574.3275,6698.0725
"Q151",4501.72,4123.4,4335.12,4344.7375,4583.85,4197.78,4418.265,4429.505
"Q152",6055.16,6009.505,6052.2,6083.4625,6064.9825,6039.045,6125.2575,6192.6325
"Q153",1914.11,1900.22,2045.1175,2023.7475,2032.765,2024.1975,2180.2475,2154.7825
"Q154",2329.23,2335.265,2430.915,2359.8225,2370.55,2368.2775,2470.81,2397.4125
"Q155",7707.82,7982.2175,7981.27,7787.2125,7829.56,8139.155,8157.2925,7945.44
"Q156",978.79175,984.30825,1137.09,1178.1325,991.87525,994.24775,1150.575,1195.845
"Q157",2451.2025,2568.475,2631.965,2563.6025,2529.56,2630.9025,2674.58,2597.33
"Q158",1251.5275,1202.425,1238.305,1262.2375,1302.6475,1255.435,1286.785,1315.4825
"Q159",7749.1525,6710.8475,7127.655,6780.855,7862.3325,6804.885,7239.445,6890.115
"Q160",1523.81,1429.6,1485.4075,1401.4225,1545.01,1449.5825,1506.93,1426.0725
"Q161",1210.965,1215.3625,1221.4175,1226.5125,1225.365,1230.2325,1237.2825,1242.9725
"Q162",1215.1325,1219.72,1225.8425,1231.9675,1229.3325,1234.81,1241.0175,1246.89
"Q163",1182.65,1179.575,1193.6825,1200.5,1196.58,1194.0575,1207.9125,1215.6325
"Q164",1221.425,1226.8025,1235.1925,1239.715,1238.6625,1245.6625,1254.16,1259.2875
"Q165",1226.9875,1234.01,1242.4525,1246.7125,1244.78,1251.52,1260.8525,1265.155
"Q166",1226.5375,1231.715,1239.665,1245.1625,1242.995,1248.305,1256.355,1262.405
"Q167",1201.93,1207.6725,1215.21,1218.5175,1216.4875,1223.085,1230.5475,1234.6125
"Q168",1237.97,1246.68,1255.7325,1261.08,1257.72,1267.3125,1277.5775,1283.21
"Q169",1237.1375,1247.93,1254.7875,1261.1275,1256.6875,1267.81,1274.44,1282.16
"Q170",1236.5625,1238.0775,1240.715,1255.8975,1253.14,1254.63,1257.4,1272.5775
"Q171",1267.065,1267.6625,1280.26,1289.3825,1288.475,1290.5525,1304.1525,1312.9075
"Q172",1202.2675,1207.3825,1215.495,1217.97,1215.585,1221.1125,1229.4225,1232.53
"Q173",1190.7075,1195.1075,1200.325,1202.2475,1202.255,1207.62,1212.585,1215.3325
"Q174",1190.415,1196.2125,1201.3525,1206.78,1204.68,1210.45,1217.145,1222.5175
"Q175",1218.7975,1225.5575,1232.4825,1237.0625,1234.8975,1242.8625,1249.51,1254.29
"Q176",1229.52,1237.5425,1246.9275,1252.435,1248.205,1257.35,1266.9975,1272.615
"Q177",1216.8325,1223.4475,1228.19,1235.5625,1232.425,1239.9125,1244.755,1252.675
"Q178",1187.875,1195.0425,1198.75,1204.7625,1202.515,1210.6675,1214.525,1219.94
"Q179",1202.9,1212.9825,1219.065,1223.7025,1218.3525,1229.1775,1236.6,1239.425
"Q180",1285.3125,1295.565,1307.3725,1310.1825,1307.44,1319.0775,1330.8225,1333.455
"Q181",1214.9275,1222.875,1235.0525,1235.96,1233.0925,1240.85,1252.8425,1254.095
"Q182",1220.225,1223.61,1228.665,1235.995,1236.21,1239.9175,1244.555,1251.4525
"Q183",1226.8,1226.7425,1228.4125,1241.4325,1241.7,1241.595,1243.0975,1256.4875
"Q184",1224.71,1227.74,1233.5275,1239.24,1240.8825,1244.575,1250.3225,1255.5475
"Q185",1175.245,1179.565,1182.1975,1187.3925,1188.28,1192.4175,1195.855,1201.015
"Q186",1218.845,1223.755,1230.2575,1235.6825,1233.915,1239.6125,1246.725,1252.43
"Q187",1231.6375,1237.9125,1244.7325,1250.36,1246.6725,1253.5975,1261.9725,1267.83
"Q188",1206.8025,1209.1975,1219.43,1224.595,1223.345,1226.28,1236.665,1241.92
"Q189",1229.975,1240.6825,1248.64,1251.8775,1246.2825,1258.3725,1267.605,1271.73
"Q190",1261,1268.3875,1272.025,1284.7425,1282.5425,1290.695,1293.89,1306.625
"Q191",1231.0725,1233.2525,1235.5975,1249.705,1247.625,1250.1625,1251.7175,1265.2575
"Q192",1226.0525,1228.895,1230.53,1245.925,1243.965,1247.3175,1248.4675,1262.8975
"Q193",1250.5,1255.445,1260.355,1267.205,1266.2725,1271.9,1276.9425,1284.2575
"Q194",1191.8975,1193.5625,1195.9,1205.3425,1204.92,1207.1975,1209.365,1218.29
"Q195",1185.88,1187.575,1189.1025,1199.6,1198.3475,1200.875,1202.2175,1213.0225
"Q196",1180.84,1182.9375,1183.295,1194.7025,1193.4775,1195.85,1197.05,1207.4675
"Q197",1352.91,1361.0475,1365.43,1384.3325,1381.7225,1390.5375,1393.4775,1412.875
"Q198",1725.65,1738.28,1720.3475,1748.025,1727.1025,1744.22,1729.215,1756.12
"Q199",1695.91,1694.235,1693.28,1705.2325,1700.415,1702.08,1705.37,1720.03
"Q200",1608.445,1617.19,1644.525,1653.1125,1668.08,1669.0975,1685.6375,1708.8825
"Q201",1682.015,1681.4075,1686.5525,1696.29,1700.2225,1699.3325,1704.345,1715.1775
"Q202",2412.755,2412.75,2424.6725,2430.4075,2439.24,2445.505,2463.0375,2477.6025
"Q203",1165.4925,1250.3525,1372.4325,1352.2125,1282.2425,1367.085,1492.62,1483.125
"Q204",4872.425,4317.2675,4704.5025,4793.11,4751.5775,4233.575,4692.73,4859.235
"Q205",1528.935,1636.9625,1741.7525,1699.5225,1736.6275,1765.43,1807.3725,1754.2375
"Q206",18559.425,18699.125,18883.35,19096.15,19393.8,19537.775,19699.225,19909.45
"Q207",11602.675,12248.7,11744.3,12368.175,12234,12901.3,12474.65,13106.45
"Q208",11853.85,12637.425,8414.55,11191.1,12647.025,13237.4,8617.905,11805.75
"Q209",2427.715,2742.775,2966.795,2882.1975,2697.39,2969.0225,3425.4875,3289.4275
"Q210",7733.735,5754.27,5089.2225,6011.5975,7498.98,5686.8025,5090.82,6007.43
"Q211",1333.9375,1030.016,1500.11,1004.1815,1401.1425,1092.2325,1586.275,1049.34
"Q212",9701.3475,9606.455,9428.1125,9655.26,9553.1475,9557.185,9479.4825,9889.355
"Q213",13882.575,14798.875,15225.425,15876.05,14587.9,15591.025,16025.75,16652.325
"Q214",7098.0225,7369.1,7382.165,8222.855,7485.72,7797.2525,7815.8925,8693.715
"Q215",7218.205,7730.2875,7567.6825,7507.7975,7483.73,8011.41,7754.9,7706.71
"Q216",10804.875,10882.025,10939,11008.575,11027.925,11109.425,11173.15,11241.9
"Q217",1721.32,1822.295,1600.3425,1571.265,1722.89,1845.4325,1599.235,1594.47
"Q218",10765.425,10845.825,10815.025,10895.475,10900.475,10980.425,10948.2,11030.8
"Q219",16047.6,16562.7,17224.325,18289.525,17790.85,18305.925,18988.625,20010.3
"Q220",3637.98,3752.81,3919.38,4065.6,4042.96,4160.135,4342.0525,4483.5975
"Q221",11689.4,12445.475,13505.175,12911.15,11791.35,12707.725,14048.25,13498.4
"Q222",9879.9575,9909.5775,9886.295,10014.6725,10021.03,10026.0125,10020.8525,10137.7125
"Q223",11646.95,11559.275,11472.8,11701.45,11754.8,11635.55,11548.425,11793.275
"Q224",16569.325,17019.275,16895.725,17373.325,17873.1,18378.05,18235.7,18822.45
"Q225",29050.075,29985.125,29755.775,31866.35,31233.425,32213.275,31994.775,34240.2
"Q226",24729.225,25540.075,26419.125,27300.575,27344.575,28202.45,29084.525,30074.925
"Q227",16605.525,17066.2,16907.875,17354.4,17819.325,18331.45,18198.15,18739.075
"Q228",5093.04,5293.44,5275.53,4934.6475,5244.6175,5548.2525,5541.9225,5170.385
"Q229",10827.05,10846.5,10792.475,10949.6,10999.25,11022.325,10955.275,11120.25
"Q230",11381.4,11449.65,11508.575,11691.95,11749.2,11834.825,11893.05,12119.45
"Q231",8249.62,8218.54,8121.0225,8073.2975,8347.98,8309.4125,8246.66,8190.2975
"Q232",11350.45,11168.95,11425.7,11511.925,11640.925,11439.65,11730.85,11832.775
"Q233",13007.5,13253.6,13681.45,13600.525,13472.625,13702.625,14144.6,14084.375
"Q234",6416.76,5880.0625,5860.75,5807.665,6455.0125,5887.3225,5831.755,5768.6875
"Q235",7822.145,7426.825,7342.025,7326.3375,7780.97,7589.55,7556.8475,7571.72
"Q236",12454.775,13046.975,12844.575,13087.15,12734.7,13654.6,13610.15,13853.575
"Q237",2483.635,2462.505,2425.85,2435.465,2460.875,2451.5375,2435.535,2461.58
"Q238",10745.3,10820.375,10818.55,10915.525,10961,11033.8,11026,11125.35
"Q239",11199.475,11200.85,11192.85,11233.525,11413.85,11407.125,11398.625,11457.4
"Q240",8428.155,8405.89,8417.1425,8634.2025,8986.87,8862.4525,8842.9275,9037.4075
"Q241",1571.0275,1506.17,1502.565,1621.125,1665.6225,1596.155,1574.17,1704.0725
"Q242",10033.0625,9950.8225,9905.605,10283.1425,10711.5,10537.1,10460.875,10816.15
"Q243",9592.6025,9589.085,9685.7175,9776.735,9655.3225,9670.1425,9795.15,9919.685
"Q244",7325.1,7294.7775,7515.925,7628.355,7568.35,7538.98,7812.28,7936.245
"Q245",5760.7775,5715.6025,5752.7325,5699.23,5862.3025,5805.89,5843.9775,5726.5025
"Q246",2855.12,2984.42,2939.72,2955.535,2915.445,3061.31,2993.0975,2994.5725
"Q247",491.96375,459.786,459.676,434.02675,450.65025,428.2185,423.2575,415.316
"Q248",1825.625,1654.7225,1678.9525,1713.465,1803.0825,1623.9575,1653.07,1703.6125
"Q249",3757.555,3767.8075,3810.58,3832.975,3856.74,3880.505,3914.845,3935.8725
"Q250",14111.525,14486.35,14142.275,14394.925,14331.1,14615.65,14296.625,14463.35
"Q251",5555.195,6127.265,6551.1525,6147.005,5751.25,6420.7,6837.7325,6390.2425
"Q252",819.0265,873.64475,853.6605,873.59575,828.2695,883.0145,862.0965,875.78275
"Q253",24098.275,24450.725,25676.55,24984.025,24071.65,24746.85,26447.45,25955.525
"Q254",11139.425,11238.775,11315.55,11287.95,11376.025,11480.825,11559.15,11545.525
"Q255",1453.815,1491.0675,1494.5325,1447.075,1489.485,1519.3375,1528.3525,1484.8
"Q256",12428.2,12363.55,12656.275,12313.475,12411.325,12166.15,12648.25,12274.675
"Q257",11633.625,11728.3,11564.075,11429.375,11705.375,11803.5,11686.05,11550.625
"Q258",4033.0375,4044.78,4144.145,4204.1125,4275.2075,4282.0225,4388.09,4456.775
"Q259",1259.165,1265.9925,1289.2375,1312.16,1301.295,1310.23,1331.9,1353.39
"Q260",11201.825,11305.075,11352.175,11410.675,11483.25,11589.725,11617.975,11667.65
"Q261",8232.88,8070.7575,8245.345,8344.3175,8330.915,8173.23,8311.5725,8422
"Q262",6811.5625,6768.91,6988.59,7002.065,7041.4325,6988.8275,7235.2025,7226.425
"Q263",5008.2175,4926.3175,5129.7075,5161.5575,5123.555,5053.1975,5269.44,5293.6325
"Q264",4350.8275,4273.0575,4458.48,4471.665,4445.96,4370.07,4557.0625,4569.175
"Q265",3453.81,3444.6225,3457.7025,3449.5275,3445.9825,3446.225,3454.915,3456.9125
"Q266",2314.5425,2355.595,2372.555,2440.6075,2481.3575,2532.95,2544.4975,2624.5725
"Q267",9909.36,9355.3575,9345.675,9578.2975,9842.11,9327.855,9293.08,9524.32
"Q268",15424.975,15895.675,16241.85,16113.4,15849.5,16281.05,16700.325,16498
"Q269",6251.5225,6464.765,6446.0175,6542.24,6280.7575,6503.815,6515.875,6599.705
"Q270",2287.1,2288.6175,2348.7525,2383.8925,2372.055,2374.5125,2438.49,2473.92
"Q271",2022.81,2035.275,2086.69,2125.2775,2101.0975,2112.71,2163.87,2204.4725
"Q272",3093.635,3154.655,3124.2325,3179.0475,3242.695,3286.7825,3252.2875,3296.25
"Q273",1824.78,1838.755,1830.22,1867.765,1863.695,1878.82,1856.83,1907.3875
"Q274",4457.3575,4556.3175,4514.75,4602.5325,4657.28,4756.1625,4685.87,4791.265
"Q275",12233.325,12233.15,12448.225,12504.425,12657.475,12615.925,12931.85,13028.25
"Q276",8119.845,8024.275,8260.495,8144.295,8073.105,8015.095,8267.7325,8148.335
"Q277",3401.2675,3313.855,3402.315,3341.655,3535.0275,3423.515,3487.935,3412.4275
"Q278",7325.77,7317.595,7320.0175,7282.915,7285.475,7313.6225,7317.01,7307.93
"Q279",7298.3775,7385.485,7429.5825,7459.9325,7515.2625,7599.9975,7648.255,7691.805
"Q280",2166.0775,2159.9025,2210.45,2246.655,2223.905,2218.28,2269.0875,2305.0125
"Q281",10374.725,10479.025,10512.9,10877.825,11220.275,11185.95,11172.95,11449.525
"Q282",3200.3775,3172.93,3232.845,3289.0175,3306.37,3289.3725,3346.96,3397.56
"Q283",11904.7,12183.225,12338.875,12404.525,12337.25,12652.75,12886.7,12924.95
"Q284",10509.65,10524.025,10752.975,10801.45,11104.05,11037.3,11371.05,11431.65
"Q285",15751.975,15322.85,15413.125,14914.15,14910.25,14509.15,14872.3,14453.8
"Q286",10081.815,10058.5175,10057.3025,10447.525,10822.975,10645.475,10603.125,10927.325
"Q287",9051.8275,8919.7425,9049.7775,8608.9275,8930.67,8845.6925,8991.54,8542.0125
"Q288",25824.9,26565.95,26869.25,27346.725,26772.475,27511.55,27896.25,28377.575
"Q289",7138.03,7206.61,7344.4225,7759.275,7408.355,7494.465,7654.915,8089.165
"Q290",8186.3725,8749.87,8495.3825,8701.88,8545.535,9156.845,8929.1975,9145.515
