"id","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"D73",1026.70375,1029.90875,1030.39875,1026.24125,1025.4225,1026.8525,1020.9325,1029.5025,1031.4325,1031.69375,1027.42375,1025.81875,1027.67,1023.035
"D74",1668.44125,1667.83,1668.86875,1678.545,1680.40375,1679.025,1676.81375,1674.05375,1673.01375,1673.64375,1683.03,1682.58625,1683.33875,1679.15875
"D75",1645.22125,1653.93,1653.8675,1651.14625,1650.87125,1652.555,1644.09625,1647.26375,1654.9175,1655.08125,1652.29875,1651.2075,1655.6475,1647.3025
"D76",1801.70875,1805.80625,1811.31625,1811.01,1819.17,1804.78875,1812.2325,1810.49125,1812.8425,1816.87,1815.3225,1820.35125,1809.68875,1815.99375
"D77",1941.3625,1949.0475,1948.41,1951.57125,1949.77875,1946.8475,1942.8925,1948.4975,1953.98375,1953.725,1954.3325,1949.19875,1948.225,1946.37125
"D78",3187.88375,3226.165,3219.42125,3236.03625,3245.3475,3257.91,3205.125,3201.425,3233.82625,3227.75,3239.215,3241.945,3256.9775,3214.52
"D79",9957.3375,9984.2525,9989.00625,9951.8225,9929.3125,9958.935,9908.83,9981.7975,9997.99125,9999.5275,9961.32625,9933.34,9965.74,9928.925
"D80",2491.8425,2500.41125,2507.88125,2504.73125,2515.88625,2502.38125,2506.785,2504.1625,2509.74625,2513.9775,2510.46625,2518.85625,2508.6525,2511.17875
"D81",1572.485,1576.0025,1572.30625,1565.34875,1569.585,1570.72625,1566.6,1576.29875,1577.94125,1574.41125,1567.54625,1569.335,1572.68625,1570.0225
"D82",1107.99625,1110.23125,1114.21875,1112.91875,1104.60125,1103.885,1109.075,1112.28875,1112.48875,1116.5475,1113.9325,1104.735,1104.99,1111.115
"D83",2930.2625,2929.21,2968.405,2922.09625,2925.35,2918.0425,2925.97,2937.13375,2934.805,2972.565,2923.9025,2921.595,2919.02125,2929.58
"D84",1723.8425,1729.785,1732.11125,1732.5875,1730.37375,1729.89,1730.6,1728.5225,1733.0725,1735.57625,1734.42,1728.53,1730.575,1732.8675
"D85",6438.07875,6360.495,6374.44,6388.43125,6436.9325,6381.48625,6330.2375,6440.29,6364.01,6376.075,6395.11875,6431.23375,6395.625,6366.2125
"D86",7169.58375,7175.79875,7160.5625,7160.005,7167.305,7163.95,7100.8825,7207.24,7202.26125,7178.16,7161.335,7145.9275,7163.27,7115.2725
"D87",2165.08,2164.68375,2179.45125,2173.03375,2166.81875,2171.06,2158.715,2179.16,2174.615,2184.3775,2175.48125,2167.67,2174.95625,2161.4325
"D88",2263.18875,2264.0325,2273.8275,2266.7025,2261.1825,2270.8225,2255.71625,2278.16,2274.905,2278.04,2267.04,2260.3225,2273.1675,2258.135
"D89",2047.06125,2049.26125,2063.03125,2059.83625,2052.835,2047.26625,2044.23,2059.01875,2058.035,2067.6475,2060.6875,2053.17,2050.88,2048.675
"D90",2059.5325,2062.73,2075.95625,2073.8875,2066.62,2058.73875,2056.31375,2071.91,2071.83875,2080.69625,2075.725,2066.6875,2061.4125,2060.08375
"D91",2060.0825,2063.06875,2079.0075,2071.9275,2063.145,2061.5975,2054.82125,2072.7675,2073.77125,2084.78875,2074.84625,2063.625,2063.74375,2057.51875
"D92",2078.5225,2082.2025,2094.22875,2093.70375,2089.18,2078.6475,2075.785,2090.33375,2092.82125,2100.68625,2096.555,2088.34625,2079.22625,2077.99125
"D93",2336.48875,2339.2125,2347.91125,2342.01625,2335.9,2346.2725,2323.09375,2351.7625,2350.65625,2353.48375,2343.555,2335.98625,2348.22,2326.80125
"D94",2152.30875,2155.66875,2168.5125,2172.64625,2166.07375,2150.8975,2152.785,2161.48625,2163.94875,2173.655,2175.9425,2166.845,2154.78875,2155.11
"D95",2126.61125,2130.90875,2141.63875,2146.14625,2138.71,2125.815,2126.19375,2136.66,2139.91,2147.505,2148.55,2139.74375,2127.85875,2127.89625
"D96",2048.49375,2051.86625,2065.4325,2060.65875,2052.99375,2049.3825,2044.98,2060.34375,2060.78625,2070.865,2062.59625,2053.48,2052.77125,2049.09875
"D97",2101.51125,2104.83375,2116.7325,2119.74,2115.84375,2103.5675,2100.79,2110.96125,2112.30125,2122.445,2121.45375,2116.8625,2107.58,2104.04875
"D98",1918.05625,1923.99,1922.5975,1920.565,1922.20125,1918.73125,1911.4425,1925.23,1931.11,1928.2525,1922.5025,1921.65125,1920.59,1913
"D99",9831.22625,9867.835,9873.55625,9935.2025,9942.905,9902.135,9975.25875,9844.64625,9892.7225,9912.0975,9969.94375,9953.315,9911.7625,9979.81125
"D100",934.3805,934.244875,936.904375,942.364125,941.396125,935.770375,930.927125,936.25275,936.4945,939.77725,943.580875,940.781625,935.118375,930.608625
"D101",12028.0125,11930.2,11949.525,12088.825,12024.6875,12027.7125,12024.125,12067.5625,11958.5125,11976.8375,12098.3,12018.3875,12023.45,12035.125
"D102",1626.8575,1614.80625,1617.51125,1636.92125,1627.58125,1628.17625,1628.325,1633.07875,1619.99625,1623.3375,1639.5525,1628.2525,1628.67375,1630.7825
"D103",7183.2625,7257.9125,7240.85375,7228.7375,7274.5975,7261.14375,7195.96875,7214.65625,7274.31,7258.8325,7244.91625,7272.61625,7267.73125,7212.085
"D104",9264.44625,9289.97125,9252.525,9286.57,9237.97875,9247.3775,9270.01625,9294.445,9312.67125,9273.62375,9297.18125,9242.89,9263.03875,9282.965
"D105",11028.875,10989.6,11033.525,11080.625,11145.925,11094.75,11101.55,11056.5625,11012.6125,11060.95,11092.3375,11136.525,11106,11121.7875
"D106",954.02275,952.250625,957.063875,956.632625,961.84325,961.1225,960.0185,957.95,955.047,958.917375,956.91825,960.71375,961.33525,961.86675
"D107",946.358625,944.31925,949.83125,950.21825,954.89325,954.509625,952.77825,949.308625,946.38525,951.349125,951.14425,954.327625,954.615625,954.837875
"D108",1311.77875,1318.195,1310.89875,1317.81875,1325.23875,1322.62875,1316.95625,1316.0075,1320.8525,1314.1425,1319.915,1325.02125,1323.3375,1319.1075
"D109",1259.18625,1265.74,1258.26125,1263.96875,1270.17625,1267.4525,1263.2275,1263.3425,1268.83875,1261.7075,1265.68375,1268.375,1266.9875,1264.4325
"D110",1329.91875,1336.0975,1328.25875,1334.7725,1341.825,1340.625,1335.31,1334.5975,1339.1875,1331.9025,1336.1075,1340.91875,1340.5525,1336.925
"D111",9181.33375,9317.7625,9379.82375,9336.325,9325.51,9352.505,9236.02625,9226.4075,9347.94,9407.34,9346.0525,9323.72875,9350.49375,9252.57625
"D112",6920.73625,7020.255,7061.24375,7025.3775,7043.1875,7058.56,6969.60875,6957.995,7038.72125,7083.70125,7039.3275,7045.5925,7061.94375,6986.6025
"D113",7428.91,7533.5925,7578.275,7544.895,7555.60375,7569.3375,7475.79625,7460.93125,7553.10375,7602.26125,7555.4375,7554.73,7575.8475,7493.9375
"D114",6822.82,6769.38,6854.99625,6853.97,6850.255,6903.14,6780.54875,6808.46375,6798.98625,6881.22625,6888.13,6858.6525,6903.81875,6778.845
"D115",8535.36625,8361.7125,8364.23375,8357.07375,8514.42875,8672.87625,8478.47,8542.6975,8378.815,8384.485,8384.49625,8510.86625,8679.23125,8486.46375
"D116",7826.81,7767.45,7868.6825,7869.6825,7877.04,7926.94625,7788.7175,7807.70125,7793.42125,7901.065,7910.50875,7877.96125,7928.2575,7782.43875
"D117",1326.54875,1333.43125,1333.52125,1328.4075,1327.74875,1322.91125,1327.01875,1328.44,1335.3175,1336.54625,1330.73125,1328.53375,1325.36625,1328.85125
"D118",9091.77375,9167.98,9194.88125,9213.985,9201.36,9162.53,9117.595,9116.66125,9198.1075,9221.0275,9231.9925,9204.6375,9173.32625,9133.82
"D119",9038.7,9118.585,9137.89,9157.68125,9137.28,9096.0025,9058.11875,9058.9375,9145.53875,9171.725,9176.64375,9138.625,9104.06625,9066.76125
"D120",5243.695,5270.57125,5258.98125,5255.6875,5291.49875,5293.72,5247.54375,5265.7775,5286.71625,5277.735,5265.6725,5290.7925,5294.18625,5257.44875
"D121",6926.2675,6963.25,6950.49,6956.63125,7000.915,7007.05375,6938.0175,6961.8925,6982.86375,6974.145,6966.9725,6999.74875,7012.9625,6957.48625
"D122",5619.4075,5649.97125,5642.07,5647.62375,5682.74875,5681.665,5626.7825,5640.92625,5663.8575,5660.79125,5659.61125,5685.04125,5688.27625,5641.41125
"D123",9418.32,9459.18125,9478.3125,9536.30125,9538.9225,9496.245,9562.91625,9432.3475,9489.095,9516.3875,9568.32125,9550.5025,9504.6875,9555.48
"D124",1106.57625,1112.32,1109.98125,1118.6775,1119.33,1113.98625,1122.215,1107.8525,1115.31,1114.35875,1121.98375,1120.60875,1115.365,1122.18
"D125",632.6535,637.54525,641.139125,643.66275,645.509,639.684375,632.3435,636.61025,640.741625,643.3545,643.837625,645.064875,639.38225,633.687875
"D126",952.54425,956.824375,957.838375,959.485125,967.75175,959.8335,956.552375,955.2235,959.6065,960.490375,961.079625,967.161125,959.9315,957.265875
"D127",10751.375,10711.525,10708.15,10773.3375,10762.1375,10727.725,10743.675,10777.7125,10737.15,10742.7375,10797.6375,10765.2125,10736.375,10753.1375
"D128",1788.4825,1771.96625,1835.45,1808.98875,1784.725,1824.47,1814.2375,1781.33625,1776.03625,1830.36125,1810.37875,1792.31375,1823.7025,1809.5475
"D129",10957.925,10591.1,12119.9375,11264.7875,11407.325,12408.6375,11701.275,10840.75,10678.35,12105.925,11375.9,11446.9125,12303.525,11594.1
"D130",6009.52,5956.43,6136.50625,6033.03625,6156.16875,6092.24875,6009.9925,6051.52625,5988.47875,6139.77,6022.81625,6121.85,6071.34875,6009.71125
"D131",10972.2625,10899.95,10833.1375,10727.45,11381.8125,11149.375,11038.1,10933.3,10891.025,10851.75,10756.9625,11348.85,11129.4875,11012.95
"D132",11050.5875,11044.675,11036.3875,11007.85,11031.2125,11024.65,11018.225,11068.2875,11048.925,11034.7875,10986.6,10995.9,10997.95,11010.325
"D133",8025.0725,8053.995,8106.09125,8150.155,8254.6375,8028.92625,7998.235,8050.3775,8061.59375,8106.665,8135.05375,8220.1075,8017.29875,7988.155
"D134",917.7705,878.656125,869.952,869.231,879.686875,891.52375,900.480125,922.10825,887.533875,868.384625,863.221875,875.256875,889.84175,902.998875
"D135",8004.34,8112.0875,8231.78625,7959.31,7893.59125,7915.775,8045.70625,8109.55,8178.2375,8273.33125,7928.615,7781.53,7846.32875,8145.83
"D136",3028.07375,3110.505,2908.79875,2828.255,2894.785,2972.4775,3007.74125,3017.86125,3076.015,2912.4425,2814.67625,2893.63375,2990.4725,3029.38375
"D137",2921.32125,2935.14875,2955.53375,3101.6,2940.74375,2916.215,2891.0475,2895.10625,2899.35875,2921.69375,3112.6875,2975.32125,2931.445,2880.16375
"D138",3004.8675,3062.575,3067.16125,3082.75125,3139.125,3171.7325,2955.89625,2961.5375,3035.04,3062.1725,3074.1375,3120.80375,3171.52,2948.22875
"D139",6981.17,6997.29625,7017.55375,7062.74375,7133.1575,7258.4875,7048.7,7058.03125,7033.87625,7034.5825,7039.76375,7099.045,7226.0875,7075.81875
"D140",4484.95125,4481.4825,4526.38125,4563.58625,4668.5975,4475.81875,4488.18375,4519.3475,4478.52125,4511.26625,4542.46875,4651.51,4502.605,4535.24375
"D141",1161.72375,1160.295,1162.73625,1162.38,1163.58375,1166.46,1163.39,1161.975,1160.10625,1161.845,1160.58875,1161.13375,1164.16625,1161.90875
"D142",1266.95125,1265.15125,1267.8675,1267.4575,1269.10875,1272.12125,1268.57625,1267.96875,1265.145,1266.82125,1265.055,1266.44625,1269.34,1266.82
"D143",1243.1975,1240.82625,1242.915,1242.14875,1244.07875,1247.58125,1244.895,1244.49875,1240.68625,1241.905,1239.80625,1240.88625,1245.25,1243.48375
"D144",6455.985,6495.165,6452.87,6500.6475,6490.85625,6494.9275,6502.24625,6467.115,6496.43875,6454.26875,6490.32375,6476.45125,6480.75375,6490.87375
"D145",8091.69875,8142.03125,8091.38125,8152.245,8139.5875,8143.3175,8148.685,8105.36375,8142.88125,8092.95,8136.5175,8117.725,8119.20125,8130.34875
"D146",346.865,343.447125,342.947,346.146375,349.862,345.719875,349.048375,347.817125,343.500375,342.481625,345.18125,348.633625,344.98025,349.067
"D147",573.46575,573.77825,580.121125,582.01175,585.6755,584.77275,579.65625,572.871125,572.78825,579.094125,580.662,584.162875,583.473375,578.183
"D148",12390.375,12447.8625,12550.8,12521.6875,12493.075,12518.525,12411.85,12372.975,12435.1875,12540.1875,12503.6125,12471.425,12495.35,12390.2375
"D149",10224.7875,10219.0125,10195.275,10089.7875,10151.9375,10131.5625,10216.3625,10217.2875,10215.35,10196.4875,10076.5875,10133.7125,10111.65,10198.875
"D150",1508.81125,1508.86375,1520.0225,1518.8825,1520.935,1519.4825,1513.86375,1510.05375,1507.995,1518.4375,1515.82875,1516.7925,1516.795,1512.135
"D151",6341.065,6342.06,6387.99875,6381.63875,6388.25,6382.99375,6361.88625,6347.2875,6341.24625,6378.13125,6366.03625,6370.33625,6369.935,6354.6025
"D152",7442.29875,7435.54125,7455.365,7541.0275,7513.35625,7488.7125,7431.7275,7459.6675,7447.22125,7463.52875,7533.07,7493.71875,7472.61125,7422.42
"D153",10601.95,10590.125,10622.075,10749.55,10708.95,10672.4,10586.65,10621.4375,10607.4625,10632.8875,10734.3125,10679.925,10649.975,10573.5
"D154",10125.25,10098.9,10093.7,10145.2375,10127.0875,10164.7875,10138.2125,10110.975,10104.9375,10101.925,10136.975,10105.6875,10140.8375,10109.325
"D155",13523.3875,13558.8,13584.5875,13572.7625,13492.6,13564.3,13549.9875,13537.9625,13566.25,13582.8625,13550.6375,13458.975,13533.3125,13533.775
"D156",19784.2875,19723.475,20026.425,19827.025,19955.8375,20081.7,20133.05,19757.7125,19720.475,20036.15,19829.6875,19934.125,20049.3,20086.9375
"D157",24617.4625,24571.6,24711.4125,24819.025,24880.8,24896.7375,24733.25,24676.2125,24607.525,24724.2625,24767.525,24804.6375,24833.825,24713.125
"D158",1247.615,1244.05125,1255.745,1261.64125,1265.67125,1252.09875,1247.6175,1249.45375,1245.4625,1254.34375,1259.485,1262.57625,1249.3525,1245.5675
"D159",7309.61125,7204.65875,7272.0575,7275.2125,7258.39375,7389.5575,7339.08625,7318.13625,7210.0225,7262.7925,7252.145,7240.2325,7361.19375,7318.19375
"D160",13704.3375,13561.6875,13644.7375,13629.825,13646.4125,13724.2,13769.1375,13719.625,13583.4125,13646,13609.4375,13616.9625,13691.4875,13738.875
"D161",22050.9,22007.675,22279.55,22351.6,22324.075,22115.6375,22220.75,22073.075,22052.6375,22275.65,22314.0125,22247.5375,22072.0375,22174.1125
"D162",20574.625,20573.65,20535.375,20494.625,20550.3875,20571.6125,20603.625,20590.9875,20569.6,20521.3875,20460.9875,20495.3375,20518.1125,20576.95
"D163",17529.9,17786.7625,17628.125,17639.4625,17671.425,17631.9875,17633.2625,17562.8125,17766.5625,17633.025,17612.325,17632.75,17599.4375,17609.275
"D164",9806.5075,9806.4475,9855.58625,9834.04875,9767.99875,9800.03375,9779.6375,9795.66875,9804.97375,9838.74375,9818.08,9757.05875,9786.64,9767.82875
"D165",10472.125,10473.675,10516.575,10495.95,10424.275,10464.425,10444.475,10462.15,10475.6875,10504.6625,10478.05,10407.6375,10447.35,10432.2
"D166",3389.515,3407.515,3366.875,3459.37125,3216.75,3075.43,3328.71125,3326.795,3369.82625,3339.86375,3458.96125,3220.925,3074.60375,3273.96
"D167",5903.4475,5731.195,5558.72375,5514.6125,5701.4025,6000.17,6058.0225,5788.895,5690.6575,5553.36,5534.45875,5672.83625,5986.65875,5922.97375
