"id","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49"
"H12",8038.73375,7242.31875,6762.3675,6402.49125,6218.92125,6167.11625,6420.38875,6784.575,7231.83,7810.2275,8450.8225,9037.68375,9532.70125,10027.48125,10483.775,10916.35,11137.8125,11246.075,11053,10660.9125,10190.6,9855.06625,9399.035,8586.86125,7706.59,6990.84,6514.8,6181.41875,6000.15375,5953.6725,6207.40125,6515.23125,6890.85625,7450.09875,8065.57375,8713.71375,9310.58625,9827.48625,10328.0625,10787.325,11081.675,11170,11055.7875,10710.325,10136.2775,9646.0175,9209.325,8436.29125
"H13",574.707875,558.806875,503.437125,474.7575,456.489875,457.5525,479.422625,522.624375,558.104125,597.74475,635.692625,689.57,741.98225,699.235375,722.055375,745.571375,771.869,875.913875,782.13675,772.35575,749.92875,741.4255,713.326375,662.912375,602.862375,579.179125,514.509375,480.53425,457.89975,459.843125,479.729625,521.48,554.433375,591.316125,628.491875,679.866625,723.289875,679.482,705.762875,744.080875,771.975875,868.16,773.863125,750.466875,718.449875,699.893,673.113625,636.847375
"H14",200.8505,196.849,178.14,164.31475,154.18675,148.23975,147.372625,144.732875,145.62875,150.746125,159.932,166.823375,170.968625,178.282875,180.969125,190.92775,197.179125,204.014625,208.357625,212.936875,212.881375,213.052875,209.4765,202.3285,197.06925,190.299125,176.449375,163.166375,153.83275,149.378125,147.0035,145.5585,146.7685,147.7145,158.677375,167.692,172.096625,178.773125,182.836625,189.412,195.7825,200.037375,206.745125,207.87325,211.822,208.441375,204.072375,200.6165
"H15",13601.3,12581.95,11768.6,11223.8625,10902.3875,10800.2875,11136.45,11788.65,12363.4375,13049.725,13876.2875,14954.05,16034.125,16959.325,17755.9125,18276.8125,18531.2625,18487.75,18079.075,17398.5125,16783.2875,16386.4125,16101.8125,14982.5125,13646.25,12536.425,11729.3,11181.625,10828.5625,10707.1125,10985.025,11485.8875,12007.55,12674.225,13401.725,14368.75,15213.325,16080.75,16926.4125,17532.55,17910.025,18206.7,18185.55,17602.85,16734.025,16027.7875,15576.475,14437.375
"H16",1277.18875,1163.9725,1049.5025,1059.41,913.324,881.823625,864.274,865.16575,905.964125,947.628625,1010.97,1086.42,1174.32125,1253.65375,1353.93375,1413.20875,1497.05625,1554.5625,1576.98125,1576.29875,1525.15125,1462.42375,1427.2275,1386.345,1351.565,1236.325,1112.4625,1029.0425,977.55675,951.513125,927.21475,925.64375,953.51025,980.89375,1040.42125,1123.9225,1200.27625,1279.675,1337.19875,1410.65625,1485.8775,1526.55,1575.1775,1580.685,1540.8975,1467.44125,1404.365,1348.815
"H17",54691.575,50054.2,46150.5375,43328.2375,41264.3125,39962.3125,39465.3,40304.55,41770.475,42744.7,45567.3375,49314.4125,53519.15,57565.45,60990.475,64194.2125,66694.3875,68191.1,68841.8875,68723.4875,67392.5625,64615.7375,62053.65,59715.0375,55436.4875,50714.5125,46823.0875,43912.6875,41790.475,40427.3375,39932.275,40581.525,41747.0125,42494.65,45276.2,49106.4375,53282.9875,57267.8875,60847.0375,63848.8,66065.35,67329.6625,67946.375,67592.775,66110.7875,63347.55,60796.6875,58740.025
"H18",28488.9,26270.175,24563.2875,23456.7375,22784.4375,22648.65,23531.0625,25232.35,26502.8375,28739.875,31769.6875,34804.225,37365.65,39220.875,40216.525,40585.675,40728.1375,40324.4875,39347.475,38241.9625,37061.25,36437.4625,35110.3,32607.2875,29674.0625,27261.0875,25352.4625,24110.2,23289.85,23024.0375,23708.575,24954.4125,25911.4625,27850.1125,30826.3125,33609.8375,36406.1625,38352.825,39500.175,40007.7125,39999.8125,39761.8625,38899.3,37545.7125,36071.8125,35481.3,33993.7625,32792.075
"H19",2096.1125,1927.39125,1816.455,1741.3675,1707.2,1706.1875,1784.24375,1947.28875,2047.92375,2224.05875,2444.0425,2669.64625,2851.08625,2993.235,3117.2525,3157.31,3151.04625,3048.905,2873.185,2762.315,2705.445,2651.77875,2560.8175,2377.1425,2192.705,2017.14375,1878.89125,1789.64875,1741.98875,1731.4625,1792.82875,1912.03875,1971.34125,2110.47125,2297.4425,2521.31875,2726.51,2861.80375,2930.535,2960.06125,2955.365,2923.84625,2838.8275,2733.7725,2653.6525,2578.59625,2474.60125,2295.9325
"H20",6204.61125,5705.37625,5359.10375,5127.59625,5001.365,4999.3975,5221.15875,5656.50375,5990.94,6523.735,7180.0575,7883.95625,8486.26625,8916.41875,9140.49375,9139.98875,9195.35875,9061.14875,8797.325,8550.33375,8234.66,8060.125,7724.26625,7141.78625,6546.295,6006.1425,5573.3325,5284.51125,5108.74125,5041.29875,5198.6175,5495.995,5732.27,6139.0325,6718.5,7423.33,7995.63125,8424.44375,8654.48125,8852.595,9011.95875,9013.46125,8835.47,8520.565,8127.7675,7905.0825,7478.3225,6930.40625
"H21",14947.6625,13822.775,12938.7875,12346.5875,11967.625,11842.2625,12183.6625,12954.7125,13591.775,14788.85,16441.225,18080.6625,19439.5,20407.8875,20873.875,21035.325,21069.6125,20884.8125,20416.4875,19830.5375,19341.1,19205.15,18592.1375,17275.525,15667.2,14358.475,13363,12708.15,12254.175,12081.275,12354.9,12955.975,13503.75,14682.5,16476.675,17871.4625,19474.925,20468.725,21006.325,21062.2,20763.8875,20510.5125,20013.2625,19348.35,18654.5,18533.0125,17737.125,17600.9875
"H22",678.030875,669.15375,644.9055,625.244375,614.082875,605.75225,598.450875,594.824,598.416375,599.25375,608.202,615.779375,621.95775,635.4365,643.899125,652.06375,671.252875,683.023625,694.56075,707.590625,709.58325,706.907125,694.438375,678.664875,667.90475,661.43975,639.508625,623.512375,611.997125,605.035375,596.7005,595.680375,598.201,598.17325,608.4125,619.1595,625.1695,638.85275,641.922,647.062875,663.14425,675.281,686.239125,696.74725,699.254125,693.831625,682.121,666.864625
"H23",238.4305,218.017125,204.911375,194.283125,187.30175,185.7455,192.340875,208.5505,223.826125,243.901125,271.72225,296.8965,322.0345,345.6175,357.0205,363.80275,367.9755,376.254625,365.468875,352.211125,337.758375,330.667375,319.646125,293.220125,264.00375,233.71025,214.925125,202.573,194.464375,191.799625,197.6625,211.17425,220.485375,236.36275,259.2955,287.307625,315.654875,339.042125,350.95025,368.68525,356.972125,344.511125,324.644625,302.581375,285.756625,285.519125,277.736375,259.198125
"H24",384.62625,386.17425,396.776625,431.52,507.08525,574.658625,652.7105,716.120375,775.14725,830.750125,877.189625,895.031125,897.331,867.7175,834.878625,790.01275,756.00925,700.615,626.546,564.78625,549.80625,501.8455,465.791125,448.12825,438.9075,449.363125,455.112875,508.804,583.18,646.4985,726.706625,800.138875,862.164625,924.875375,962.256875,983.165375,985.811,968.6325,921.952125,871.60925,826.706125,750.6555,666.783375,595.754875,544.979125,493.38,467.378625,441.946
"H25",2628.16375,2470.3875,2246.56,2090.775,1989.075,1920.18,1865.28125,1850.1125,1870.895,1944.23625,2049.0225,2152.72125,2236.5575,2312.395,2396.41125,2473.1025,2553.42375,2654.14625,2718.44375,2779.26375,2827.8825,2842.03375,2807.53875,2693.155,2594.715,2472.92,2254.67625,2080.82125,1980.85125,1895.5675,1843.355,1823.98625,1831.54125,1899.57125,1986.54125,2078.56375,2158.04125,2221.64625,2298.89875,2346.11,2415.05125,2491.715,2554.33875,2594.2025,2630.52,2636.26375,2611.145,2538.12375
"H26",17378.25,15717.375,15006.2625,14575.125,14041.6875,13758.6875,14075.2875,14744.7375,16151.7625,17014.2875,17769.45,18505.975,18952.4125,19312.35,19778.1375,20102.775,20298.025,20574.7875,20563.075,20219.0875,19623.475,19380.925,18532.1625,16774.825,15033.575,13924.875,13238.375,13120.4875,12924.2625,12700.8125,13024,13857.6625,15176.575,16234.6375,17105.6875,17854.1875,18474.05,18911.1625,19287.7125,19572.2875,19775.05,19974.875,19954.7125,19512.7875,18913.45,18682.2125,17956.075,16499.9625
"H27",1879.23,1707.39875,1543.5875,1469.995,1408.07125,1394.6175,1521.53875,1630.3675,1680.23375,1784.79125,1966.63875,2155.26,2343.2075,2489.93625,2614.0825,2667.82625,2660.375,2726.39625,2729.7125,2654.90125,2470.26125,2325.31875,2244.86375,2088.165,1892.12,1709.05625,1573.625,1491.9075,1439.675,1437.345,1532.3075,1605.7975,1650.14125,1747.09625,1906.79625,2077.4175,2223.55375,2407.61,2538.23125,2598.36125,2682.1125,2756.04625,2745.6325,2617.06375,2474.585,2338.66875,2308.18,2152.74375
"H28",4348.2525,4148.42625,3819.195,3474.5925,3137.84,2921.49875,2774.78875,2707.72625,2717.26875,2846.62625,3054.92,3332.9225,3588.5975,3854.92375,4124.6075,4346.95375,4569.8,4784.4475,4989.53625,5101.82875,5118.84,5039.60125,4739.13,4456.28125,4332.505,4145.16375,3797.06625,3448.76625,3109.65375,2881.9275,2724.33625,2644.65125,2647.0025,2760.405,2931.9025,3197.6475,3489.67875,3812.095,4138.69625,4410.22375,4619.15125,4831.7575,5008.86625,5110.12375,5116.685,5036.3675,4717.70125,4406.1675
"H29",4804.17125,4427.2025,4108.77375,3948.8175,3827.7075,3791.4475,3891.90375,4134.2225,4363.61375,4713.49375,5156.38875,5486.71875,5782.12875,6036.24375,6249.83,6378.52625,6485.58375,6531.365,6495.92875,6327.57375,6104.21,5921.61875,5712.845,5381.85375,4962.2425,4564.02875,4202.675,4018.98375,3851.98125,3775.77375,3879.58,4043.59625,4287.34,4655.78875,5189.67875,5611.00875,5933.295,6233.7825,6376.42875,6454.6575,6499.38875,6479.54,6359.91,6067.39875,5828.95875,5581.1275,5358.50125,5051.735
"H30",110393.25,101562.25,95021.05,90304.1875,87135.2875,86731.9625,89789.275,94319.175,99814.525,105792.625,111534.875,118703.625,124617.125,129592.75,133820,136484,138250.875,139479.125,139843.125,137626.5,132629.125,127492.625,123345.5,115068,106008.625,98466.5375,91904.875,87781.8875,85179.475,85021.325,87567.9,91362.4375,97047.7625,103129.375,109261.75,116767.5,122642.125,127433.375,131111,133956.5,135482.75,136650.75,136693.875,134004.625,128641.125,123717.625,119472.25,112072.375
"H31",100371.25,92560.0625,86880.2,82876.4,80378.6,79347.725,80368.95,84078.3625,88502.9875,93887.2625,100173.9,106257.625,112013.25,116688.375,120722.75,124077,126275.25,127241.375,127385.5,126064.5,122970.875,119051.875,116141.75,111556.75,103691.75,95593.1125,89435.175,85168.8625,82333.7125,80900.625,81926.7375,85334.4375,89468.6625,95367.0875,102317,109458.5,115997.125,121574.5,126151.375,129678.25,131738.625,132504.125,132261.875,130487.75,127077.25,122311.5,118469.875,113671
"H32",92730.075,85592.475,80448.4875,76773,74522.875,73521.325,74465.4875,77864.3375,81922.05,86793.5625,92453.7125,97984.7125,103219.875,107400.25,111066,114124.375,116055.625,116916.125,117075.625,115945.625,113166.75,109627.625,107155.25,102985.25,95817.3875,88401.2375,82847.5375,78928.725,76380.0375,75109.0625,76031.8875,79213.875,82966.525,88254.675,94433.75,100887.75,106854.375,111800.75,115992,119231.125,121025,121754.5,121573.75,120109.875,117018.875,112747.125,109399.5,105069.625
"H33",5835.01125,5551.165,5144.79,4724.13375,4358.02875,4080.51625,3890.43625,3767.98875,3734.90375,3729.79625,3758.4775,4041.6075,4437.40125,4751.97875,5112.10125,5470.1025,5761.40375,6048.5475,6366.86625,6517.63375,6499.825,6463.8525,6337.58875,6007.61625,5732.9525,5453.75625,5050.05625,4621.02125,4308.94625,4071.50875,3873.4025,3765.34875,3730.83,3726.47125,3729.39625,4007.87,4378.5,4704.12625,5033.405,5361.815,5608.345,5919.37375,6231.19375,6314.92625,6330.6975,6229.20875,6245.63,5947.235
"H34",47717.3625,45268.425,41794.0625,41296.4125,35908.05,33781.0375,32991.85,32682.1375,33343.375,34566.0125,36327.675,39163.7625,41143.025,42892.325,44591.1125,45958.475,47591.95,48769.7,50136,51017.65,51407.7375,51235.65,50146.0125,48503.3625,46729.4,44642.3625,41326.7,38332.775,36112.025,34466.8625,33373.125,33258.6625,33517.6125,34409.8875,35933.4375,38850.3375,40928.6625,42691.5125,44369.3375,45548.4,46867.325,47815.3,48856.6125,49594.225,50011.375,49760.875,48775.325,47408.9625
"H35",1401.4675,1322.77875,1219.4725,1168.14875,1120.8975,1103.33375,1086.165,1094.24,1133.73625,1187.905,1245.93875,1306.795,1332.895,1372.69875,1388.10125,1404.04875,1426.115,1435.72,1465.495,1458.915,1439.1075,1422.28875,1390.19875,1371.26875,1369.99875,1300.78625,1209.12125,1150.12375,1110.82125,1096.08,1069.14125,1077.85,1118.83,1149.4025,1221.43875,1286.57,1309.31875,1358.4575,1362.96,1370.63125,1399.0325,1410.8225,1421.92625,1426.54125,1405.475,1389.225,1360.76375,1322.99375
"H36",23277.5625,21058.2125,19485.9625,18394,17640.625,17438.275,17977.4375,19206.4125,21165.7875,22828.9875,24204.4875,25306.6375,26151.8625,26777.5375,27512.575,28086.5375,28464.75,28743.55,28625.3375,27806.6,26646.7375,25850.2875,25057.6625,23181.35,21048.025,19364.3875,18192.825,17361.55,16819.3,16724.6375,17223.925,18319.65,20184.5875,21849.2,23321.675,24611.1375,25533.5375,26223.75,26865.2625,27340,27632.425,27850.275,27698.7625,26894.35,25835.5,25179.85,24483.7625,22946.475
"H37",2132.77125,1872.83125,1621.0275,1474,1474.5,1424.36375,1380.83375,1439.8775,1578.6775,1720.04,1844.56,1970.475,2081.03625,2155.33625,2232.67625,2291.63125,2339.6725,2438.52125,2491.9175,2530.545,2553.04125,2464.9075,2254.85125,2130.1175,2086.29375,1886.65375,1678.25625,1541.53125,1511.3975,1483.11125,1496.9575,1544.675,1599.57875,1712.29625,1806.36875,1870.1175,1937.24375,1996.22125,2094.8,2190.53625,2274.815,2360.685,2414.79125,2430.64375,2433.75125,2381.12375,2197.76,2103.37125
"H38",3343.91125,3171.63625,2839.645,2507.4375,2252.4025,2086.585,1999.19875,1948.13375,1972.88,2110.37125,2307.1325,2518.635,2649.47875,2771.4975,2897.225,2991.33,3089.49625,3194.20625,3238.70375,3318.82375,3372.27875,3407.3675,3319.03875,3179.805,3054.06375,2963.4925,2706.0725,2397.98625,2154.3925,1997.50375,1908.1725,1862.21875,1871.97125,1970.06625,2130.34375,2328.51875,2460.45125,2579.98,2703.62,2789.935,2886.47125,2993.62375,3059.73875,3188.0775,3259.89125,3299.86,3238.4425,3129.38
"H39",110373.75,101533.625,95013.4125,90317.5375,87123.0125,86720.125,89794.3375,94338.775,99844.1125,105840.5,111621.75,118816.125,124749.625,129703.875,133907.375,136596.625,138412.25,139638.125,139969,137756.25,132752.25,127613.5,123471,115164.75,106077.75,98511.85,91951.1375,87826.275,85221.8625,85070.5375,87660.2625,91451.525,97160.7625,103234.625,109338.5,116831.25,122700.5,127392.75,131047.125,133889.375,135348.25,136447.5,136413.75,133695.375,128318.625,123430.875,119239.625,111824.375
"H40",1911.97875,1776.465,1634.51375,1537.85625,1482.2925,1451.20375,1437.42,1441.255,1488.2175,1552.50125,1631.225,1719.93875,1824.48875,1966.89125,2015.37,2089.62625,2159.7275,2217.64125,2225.3425,2215.46,2195.58625,2150.85625,2087.74,2119.47625,2021.44375,1860.20625,1686.15875,1575.51125,1501.89,1466.8825,1439.99875,1451.05125,1506.725,1575.25125,1646.7225,1731.6275,1821.04,1908.28,1962.3525,1993.81,2035.8625,2071.765,2063.7425,2073.31375,2043.985,1989.54875,1925.585,1988.29625
"H41",3928.39875,3936.775,3709.235,3355.44,3042.7675,2895.90125,2781.87,2740.9825,2814.59125,2940.80875,3053.4575,3334.7925,3469.9675,3548.36125,3678.11125,3768.57875,3822.84125,3880.82375,3915.22875,3927.70625,3928.365,3953.12625,3901.7425,3821.02,3738.43125,3774.55875,3551.73125,3222.3375,2914.73125,2782.57625,2699.4775,2668.19375,2715.18625,2827.8775,2856.8325,3208.88125,3381.13125,3491.5375,3545.84375,3587.2425,3625.2775,3665.42875,3654.99625,3661.955,3706.72,3768.605,3705.27,3634.7375
"H42",3321.7025,3218.68,3027.7025,2913.46875,2819.04625,2799.58,2877.5,2973.04875,3084.755,3301.30125,3595.64,3850.5675,4130.4675,4376.3375,4584.19,4640.7525,4897.70125,4932.06125,4864.76,4627.825,4421.315,4284.10875,4188.4675,3825.59,3583.10625,3219.07625,3141.8825,3007.25875,2920.4325,2920.96375,2934.4925,2995.4475,3072.225,3289.78375,3506.2725,3768.97125,4009.735,4201.0225,4379.335,4525.02125,4738.46875,4778.235,4736.97375,4550.42875,4341.15125,4194.94375,4077.64625,3795.435
"H43",3358.74625,3111.20125,2925.5475,2807.685,2738.3875,2720.64375,2794.23625,2904.7475,3013.26625,3180.61375,3414.04125,3715.475,3992.6075,4224.2725,4398.8575,4529.66625,4620.35375,4660.38875,4512.89,4305.30125,4174.96875,4056.36,3923.72625,3629.7325,3360.2675,3126.98375,2962.17875,2826.40875,2770.57625,2765.3225,2826.655,2907.165,2986.40125,3113.63875,3300.53125,3510.85125,3732.91875,3916.06625,4081.60375,4265.46375,4243.3225,4212.20375,4126.36625,4009.5225,3860.45,3740.73125,3661.09375,3434.5225
"H44",1130.325,1125.38625,1046.46375,942.732375,868.07775,819.47975,793.47425,777.110625,785.146,844.136875,937.353625,1052.68625,1089.8725,1124.3425,1155.83875,1170.67,1190.95375,1213.60625,1220.445,1210.83125,1223.435,1215.60625,1171.95125,1127.31375,1096.68625,1097.87875,1032.5025,934.599875,856.678875,808.61625,782.32225,770.68825,799.855,853.409625,960.3805,1068.0475,1117.47,1155.52375,1183.06,1185.75375,1202.83,1199.49625,1217.83125,1203.775,1207.10375,1199.76625,1159.9975,1122.75125
"H45",34074.125,31683.2125,30584.225,29427.5125,28074.3875,28237.7125,28776.9625,29905.6,29697.2125,30974.1875,33042.425,35649.6375,38183.6125,40010.55,41625.75,42805.925,43358.5625,43066.2125,43192.55,42688.6375,41219.825,40488.5875,39618.925,37558.625,34499.8875,32005.0625,30746.0375,29827.5,28959.1,28442.8875,28878.15,29697.7,29378.075,30733.375,33090.05,35855.5,38393.375,40354.9875,42123.6625,43345.7,44136.475,43715.1,43277.1875,42463.925,40804.125,39296.5625,38406.1625,36287.1
"H46",158.245375,138.37725,121.158,110.54725,104.582,105.64625,113.174125,122.9525,130.10175,151.94975,171.684625,199.686375,225.08375,248.6875,261.9465,257.645625,243.422625,241.127125,240.96375,234.151875,223.928875,209.760125,194.7665,176.465375,164.28175,144.016625,125.652375,115.808125,109.731625,109.48725,115.049125,121.061375,124.617,137.266875,156.541375,182.802,208.980375,232.933625,251.195875,258.544,250.107,244.791125,240.87325,229.072125,218.722375,207.039875,191.767,173.862875
"H47",33444.1375,31117.075,30074.775,28946.025,27609.9375,27782.125,28315.9125,29412.5875,29211.7875,30447.05,32458.95,34980.8125,37410.075,39183.8625,40768.0375,41942.85,42477.9875,42219.8375,42315.4875,41793.3375,40356.1125,39666.475,38843.9875,36826.225,33862.9125,31421.05,30226.1375,29319.8125,28444.6625,27964.7375,28389.2,29182.275,28869.6625,30180.875,32472.825,35162.5,37611.375,39532,41266.4,42474.5125,43245.2125,42879.65,42445.8125,41647.15,40009.5625,38556.375,37690.775,35625.4375
"H48",5118.9975,4832.93125,4357.1625,4085.0825,3765.83,3518.5125,3315.495,3195.915,3155.52625,3208.87625,3314.3,3506.65875,3750.0125,4000.6325,4302.25375,4606.35125,4864.38,5081.11375,5303.48125,5413.37,5485.64,5493.52875,5444.8625,5298.99375,5195.2,4891.85,4405.57625,4170.935,3857.35875,3636.72875,3479.59875,3369.48125,3348.46125,3433.42625,3435.3425,3478.4075,3622.91875,3819.26625,4060.9775,4321.62375,4548.15875,4733.775,4917.0075,5016.53125,5010.03625,4960.3275,4864.4875,4724.84875
"H49",16945.8,15972.875,14675.275,13740.9875,12785.4375,12161.9125,11670.2625,11449.325,11515.675,11774.6625,12187.625,12854.0125,13512.9875,14325.5625,15110.2,15910.1875,16561.9875,17250.9375,17952.1875,18389.2625,18541.9,18423.7125,18059.5125,17734.0125,17319.7625,16276.6375,14961.7375,14026.8,13194.475,12608.8375,12134.5125,11936.1375,11988.925,12292.7,12522.925,12984.3125,13481.4375,14217.575,14927.1625,15586.25,16100.2375,16641.8875,17190.225,17525.8625,17577.4125,17321.6,16820.4625,16491.775
"H50",35267.675,32436.5375,30270.925,28660.075,27582.5,26879.575,26612.5625,27315.3625,28386.0875,29769.7125,31750.5875,34031.675,36424.2625,38733.625,40563.85,42052.075,42822.8375,43524.925,43819.175,43477.575,42750.275,41642.0875,40132.3,39053.5375,36600.8125,33793.3875,31592.8875,29848.55,28572,27691.2125,27376.375,27840.3125,28736.7875,30203.0625,32529.375,34992.375,37591.8625,40016.5375,41992.9375,43569.35,44218.175,44765.8,44847.65,44297.475,43316.025,42027.125,40341.8,39150.0125
"H51",358.103625,334.896375,311.26275,297.082,283.077375,283.6795,294.91725,324.3095,356.529375,375.016875,402.079125,429.29475,456.3825,469.112875,480.454625,501.3845,497.410625,478.323625,489.1525,471.720875,457.53425,449.176625,425.04875,389.88975,355.96325,319.082875,296.52825,282.09475,274.4925,273.6255,282.25575,306.3145,322.67075,345.933875,381.34025,418.88125,456.223625,491.264625,527.727625,538.18575,546.972375,550.038375,543.113375,525.776375,494.776625,484.514375,476.035375,439.423125
