Q61,2740.4129,2762.1561,2767.8468,2769.9867,2751.3523,2765.5231,2772.0535,2775.483
Q62,2034.9222,2025.3247,2025.3646,2006.6091,1986.607,1969.4935,1954.248,1943.0532
Q63,2686.2367,2674.934,2651.9667,2615.8811,2563.832,2493.2173,2484.2036,2437.0585
Q64,3151.6748,3172.6634,3187.6301,3202.1107,3219.9445,3240.9664,3255.4043,3269.8738
Q65,4734.1026,4705.3574,4732.9566,4739.5148,4681.1077,4657.0611,4664.3895,4672.3527
Q66,6142.7441,6212.4146,6260.2706,6309.8772,6293.0959,6340.3097,6374.6982,6407.1202
Q67,10494.2295,10579.2477,10611.4884,10669.7498,10642.5699,10664.2587,10688.0302,10720.333
Q68,3259.882,3277.7931,3280.3766,3340.5997,3347.3378,3380.8228,3395.211,3419.7414
Q69,1066.7151,1059.7691,1051.7865,1046.9802,1042.9565,1039.6432,1038.3478,1036.0762
Q70,10734.6467,10779.7952,10804.2961,10844.8118,10870.9244,10917.6151,10942.826,10984.5587
Q71,4934.8523,4920.3174,4911.2034,4940.0007,4951.2051,4936.5445,4927.3437,4956.3063
Q72,3908.0521,3909.4566,3900.9656,3990.9664,4016.8626,4017.8441,3987.0557,4078.1402
Q73,5161.0522,5185.5576,5206.1899,5235.5691,5256.4009,5278.4125,5300.9616,5328.9344
Q74,3004.0455,3013.7964,3032.9619,3042.4287,3055.0579,3068.0309,3085.1943,3097.5422
Q75,1598.1057,1601.6055,1607.9915,1612.7495,1617.1786,1619.9141,1626.3922,1631.0579
Q76,13469.1799,13524.9616,13577.1316,13612.9117,13638.4586,13691.9451,13729.133,13755.8167
Q77,17556.292,17674.5673,17778.7216,17883.4089,17951.2863,18052.994,18154.0265,18249.5321
Q78,17115.4492,17231.199,17333.8613,17436.5218,17502.8842,17602.5073,17702.0406,17795.675
Q79,1670.8853,1671.4906,1670.0958,1661.4153,1669.215,1669.1406,1669.1295,1666.1941
Q80,6811.6441,6803.9591,6805.7272,6815.6832,6813.8391,6812.0784,6811.5059,6817.563
Q81,4534.051,4536.7087,4542.5444,4548.8201,4557.1277,4561.8313,4567.7586,4573.9018
Q82,2208.0597,2211.9125,2211.4873,2216.0115,2218.6071,2219.4652,2221.0983,2224.4848
Q83,3503.1137,3456.2927,3483.3559,3520.167,3536.0577,3485.695,3511.1184,3547.7457
Q84,12242.7659,12173.924,12226.1869,12206.0069,12193.6949,12228.5892,12303.0477,12330.3711
Q85,33281.1495,33540.0101,33701.5542,33750.8015,33935.8166,34195.6455,34314.9556,34363.6549
Q86,1098.3662,1101.9801,1106.9544,1111.4823,1105.3152,1108.9487,1113.7476,1118.3083
Q87,2364.923,2375.6795,2387.8467,2400.1365,2407.8787,2418.6272,2430.8102,2443.1103
Q88,3760.4206,3745.5707,3713.1111,3747.3646,3673.3543,3658.2708,3679.0059,3713.8162
Q89,8316.0749,8250.2594,8294.6172,8337.6119,8384.5916,8318.5291,8366.4298,8409.9169
Q90,8448.2018,8414.293,8370.94,8639.7871,8470.0813,8424.5038,8468.4703,8634.8945
Q91,1078.8677,1090.1948,1094.0127,1103.0057,1100.4598,1107.6474,1111.3484,1118.8488
Q92,7208.6589,7294.574,7318.5127,7342.0561,7336.4682,7427.135,7452.5315,7486.3103
Q93,1567.3623,1576.2665,1585.0052,1593.0184,1599.4457,1608.3579,1617.0982,1625.1081
Q94,3986.8306,4013.3011,4061.7525,4075.0326,4081.1193,4103.4403,4139.9257,4155.5753
Q95,5918.3655,5945.9717,5997.9991,6017.4369,6033.2951,6060.0312,6087.9344,6115.1061
Q96,9063.9663,9166.4062,9199.4759,9199.1751,9268.5025,9330.1996,9356.7852,9347.8823
Q97,21130.9426,21249.7383,21316.4253,21384.4549,21467.2506,21588.3964,21654.9145,21726.9176
Q98,2459.276,2433.0547,2451.8138,2459.1095,2461.1851,2433.667,2458.5452,2457.6553
Q99,1567.5586,1605.7363,1640.3561,1701.8073,1726.9243,1790.6567,1828.3814,1893.9963
Q100,6883.2584,6849.5444,6929.5551,6969.1089,6938.0321,6898.6239,7016.743,7067.8925
Q101,4283.6979,4312.7266,4332.313,4334.8799,4352.0275,4380.8417,4400.514,4402.8961
Q102,2248.7726,2246.5507,2255.2088,2248.2666,2228.4809,2226.2922,2233.5078,2226.6415
Q103,2282.7766,2288.9988,2294.6071,2303.474,2293.6927,2299.9008,2305.5281,2314.396
Q104,6020.5387,6025.2212,6025.4909,6030.3271,6012.7755,5987.7192,6004.6816,6002.2485
Q105,1819.6711,1824.3667,1827.1153,1831.9186,1836.8164,1842.1302,1847.5788,1852.695
Q106,3709.4222,3716.8436,3746.4317,3787.6335,3817.9199,3824.9732,3854.7258,3896.2046
Q107,6312.3275,6343.4648,6377.7932,6434.4135,6471.0055,6508.6061,6542.2525,6600.3985
Q108,2319.433,2320.5705,2326.54,2329.5339,2330.3053,2329.8736,2336.0843,2338.4255
Q109,3092.5326,3101.641,3112.4374,3118.4433,3127.3698,3139.0217,3152.0325,3161.4612
Q110,2315.7094,2323.8634,2318.9486,2320.543,2312.8617,2313.6762,2313.6181,2312.3374
Q111,5613.5522,5605.3506,5645.0238,5655.7451,5636.8891,5613.3791,5665.912,5674.0265
Q112,3911.8552,3916.0313,3922.8303,3936.3454,3938.5011,3942.671,3948.0369,3961.5937
Q113,3397.1825,3420.4688,3438.7696,3443.095,3452.5841,3475.6128,3493.6979,3497.8828
Q114,3258.0613,3256.8989,3266.6114,3262.3476,3257.2982,3256.1341,3265.8994,3261.6174
Q115,1430.0599,1459.9788,1452.3251,1475.1654,1470.3223,1502.9467,1493.7103,1517.5913
Q116,2405.4587,2396.2445,2415.0496,2394.8365,2381.4871,2369.5577,2383.7318,2366.4519
Q117,1544.1455,1490.576,1532.5526,1628.2136,1541.8597,1518.2143,1539.562,1618.5769
Q118,4028.867,4047.8888,4060.1552,4087.1396,4100.3,4119.3179,4131.5277,4158.6039
Q119,3244.4517,3263.4175,3279.6393,3300.0806,3316.6435,3335.5134,3351.7265,3372.1976
Q120,1457.6408,1468.7634,1484.7461,1503.1599,1521.9697,1538.6521,1557.7597,1574.4421
Q121,1685.1685,1694.1881,1700.7063,1704.2054,1708.479,1717.5321,1724.0425,1727.5279
Q122,3302.1347,3302.8419,3297.0408,3295.4327,3293.7789,3290.6832,3283.3657,3280.8392
Q123,1755.6207,1764.4615,1775.036,1784.9137,1791.8756,1799.0609,1809.7719,1819.2911
Q124,10337.062,10392.3588,10414.5991,10436.2841,10456.4383,10511.9401,10534.1325,10555.735
Q125,1400.2486,1401.3406,1395.6507,1396.7427,1396.7393,1397.8313,1396.4878,1397.5797
Q126,5945.9772,5911.8864,5885.704,5916.4817,5934.2744,5906.4011,5880.8218,5909.3681
Q127,1216.461,1223.7014,1230.5911,1237.1047,1244.786,1252.0334,1258.9324,1265.4399
Q128,1074.9329,1079.8894,1084.0652,1088.8954,1091.2688,1095.195,1099.6238,1103.1114
Q129,1129.7994,1135.0086,1139.4006,1144.4693,1146.9655,1151.0921,1155.7477,1159.4143
Q130,7989.7964,8003.1055,8042.8963,8078.8099,8111.2674,8142.3728,8172.4362,8203.5416
Q131,3350.861,3373.8951,3392.5255,3415.5596,3443.0072,3466.0413,3484.5921,3507.6262
Q132,3348.7706,3351.8172,3354.8546,3357.9013,3401.2271,3404.2738,3407.3112,3410.3578
Q133,9957.87,9988.1274,10011.7681,10042.0255,10100.7812,10131.0386,10156.1036,10186.361
Q134,1108.2684,1105.1965,1100.8883,1098.9346,1101.2409,1100.04,1100.3993,1099.7052
Q135,2822.5373,2839.1074,2853.9687,2870.5388,2885.5355,2902.1056,2916.9344,2933.5045
Q136,1067.4601,1068.015,1068.3617,1068.9167,1069.3669,1069.9218,1070.4747,1071.0296
Q137,10369.6609,10433.6541,10487.7596,10544.838,10594.9229,10650.8343,10705.6412,10761.3557
Q138,6255.1823,6316.4609,6332.3818,6368.1877,6381.0775,6416.994,6433.2086,6458.4316
Q139,9378.6865,9427.938,9458.1984,9474.7615,9503.7152,9525.6516,9553.5304,9574.1945
Q140,7532.2022,7566.6807,7599.7164,7626.5237,7670.2321,7683.6453,7713.1838,7730.3188
Q141,12059.1418,12078.9381,12127.2388,12146.3352,12153.5074,12177.7073,12227.2035,12250.673
Q142,5880.4818,5936.1661,5904.962,5927.5007,5956.0863,5962.4846,5969.1602,5975.2204
Q143,17273.8117,17409.8899,17589.2797,17687.6827,17613.3426,17749.6847,17886.6557,17985.1036
Q144,11991.6098,12182.5767,12155.3133,12132.9214,12103.9884,12099.4473,12095.2903,12196.9101
Q145,11617.2455,11669.0785,11723.8592,11794.4439,11830.7488,11884.6727,11943.8899,12011.1619
Q146,10431.7816,10563.841,10454.1561,10542.7119,10676.4684,10798.7732,10705.6909,10817.5438
Q147,18796.8308,19021.3572,19117.0471,19306.659,19208.9833,19434.4535,19575.9114,19766.1833
Q148,4175.5622,4048.2424,4209.9195,4124.9031,4286.0226,4162.1546,4320.843,4236.8756
Q149,5756.648,5685.1603,5926.8018,5932.3215,6120.8087,6046.2358,6291.4797,6295.8067
Q150,6069.1151,5748.0724,6060.3626,6175.0388,6155.4948,5876.3133,6187.0896,6288.7512
Q151,4448.5301,4099.2905,4278.776,4239.2984,4499.0012,4148.4935,4328.7011,4289.2699
Q152,6093.6295,6075.3229,6047.1225,6054.5577,6026.0568,6007.6837,5979.149,5987.0214
Q153,1925.6435,1899.6069,1981.5156,1948.6778,1999.4028,1973.7021,2061.9537,2031.4622
Q154,2346.0219,2381.1264,2390.7075,2375.3743,2384.2568,2399.1637,2413.9181,2398.3838
Q155,7632.8481,7946.4135,7904.0904,7664.4252,7768.9243,8064.9652,8014.0318,7797.9109
Q156,979.2023,991.5436,1144.7093,1175.283,981.8892,995.2516,1137.5971,1168.4447
Q157,2563.4529,2568.885,2576.1857,2608.6469,2585.9147,2621.8329,2637.8182,2642.2697
Q158,1197.8991,1173.2574,1204.6884,1226.2967,1234.4405,1209.7987,1241.2298,1262.8381
Q159,7287.7731,6272.0524,6874.9879,6573.9869,7313.9281,6294.5401,6899.3452,6596.929
Q160,1399.8987,1382.9692,1402.5729,1386.9539,1395.6196,1396.7612,1397.5957,1398.0666
Q161,1208.084,1213.1182,1218.2145,1224.2369,1226.7642,1231.943,1236.9168,1243.0683
Q162,1214.9871,1221.0674,1225.5671,1231.9354,1234.3218,1240.406,1244.799,1251.1743
Q163,1178.4614,1178.1188,1189.3823,1194.8937,1195.7033,1194.7751,1206.3766,1212.115
Q164,1218.9766,1223.9547,1229.3941,1233.6426,1236.5418,1241.5242,1246.973,1251.2189
Q165,1223.9433,1230.4878,1236.2464,1240.6564,1243.3973,1249.934,1255.6729,1260.1226
Q166,1225.0937,1230.1231,1235.8507,1240.1998,1243.4313,1248.464,1254.2024,1258.5482
Q167,1200.6866,1207.0788,1212.7683,1216.4499,1218.6262,1225.0675,1230.3563,1234.1812
Q168,1231.3282,1237.6412,1247.4111,1253.1266,1253.4463,1259.7377,1268.4122,1273.9017
Q169,1235.9678,1243.1288,1248.7636,1254.2489,1256.4947,1263.3621,1268.9499,1274.3358
Q170,1236.1542,1237.04,1238.6153,1253.1169,1254.9786,1255.8408,1257.3931,1271.96
Q171,1255.3523,1258.7182,1265.4842,1270.5861,1275.9955,1279.3411,1286.1233,1291.2228
Q172,1200.75,1205.061,1210.4917,1214.6211,1216.4934,1220.8523,1225.9304,1229.8994
Q173,1191.0722,1194.716,1198.8844,1202.2473,1205.7647,1209.3832,1213.4018,1216.9414
Q174,1190.3901,1196.0216,1200.3681,1204.6152,1207.281,1212.9243,1217.2725,1221.518
Q175,1220.7348,1225.6855,1230.9114,1235.2168,1238.7794,1243.7377,1248.8908,1253.5449
Q176,1226.0824,1232.9482,1239.9682,1243.9495,1246.1563,1253.284,1259.2847,1262.8632
Q177,1216.4789,1221.3491,1226.9713,1233.0044,1235.3928,1240.0185,1245.749,1251.4567
Q178,1186.9516,1193.4422,1196.9782,1201.9932,1204.2891,1210.2642,1213.9406,1218.6804
Q179,1202.2261,1211.2048,1217.1516,1219.7184,1219.2344,1228.357,1234.325,1236.8814
Q180,1282.2742,1290.8461,1300.9,1302.8291,1304.514,1313.8483,1323.4035,1326.0776
Q181,1213.8998,1220.6446,1231.8242,1232.3483,1233.0427,1239.8015,1251.5917,1252.0952
Q182,1220.9558,1224.4609,1228.3878,1233.7063,1237.4977,1241.5234,1245.0125,1250.6562
Q183,1226.9412,1227.7383,1228.3012,1242.6226,1245.251,1245.4486,1246.7961,1261.1427
Q184,1225.1889,1228.8392,1232.7124,1237.0838,1241.4833,1244.9282,1248.7612,1253.0574
Q185,1174.4819,1177.5217,1179.6929,1183.1454,1186.1168,1189.1579,1191.3239,1194.7817
Q186,1216.4899,1221.8485,1227.9138,1232.5605,1235.4332,1240.6956,1246.5627,1251.2043
Q187,1229.8247,1235.8307,1241.4225,1246.744,1249.8771,1256.2244,1261.436,1266.4996
Q188,1205.0112,1208.1429,1215.566,1220.4472,1223.1996,1226.8996,1233.7876,1238.4684
Q189,1230.8375,1240.9445,1248.4382,1252.4487,1254.7661,1264.7917,1270.997,1275.3616
Q190,1260.1517,1266.4102,1267.8536,1280.2468,1281.9289,1288.0349,1289.5457,1301.9166
Q191,1231.7568,1234.2913,1234.6819,1248.6187,1250.0733,1252.586,1253.0415,1267.0509
Q192,1226.4683,1228.8466,1228.2201,1243.074,1244.2589,1246.6142,1245.9596,1260.8907
Q193,1251.1347,1253.9475,1256.8951,1263.9972,1267.4716,1271.1515,1273.8311,1280.8455
Q194,1191.9684,1193.8907,1195.2388,1205.2598,1207.5762,1209.4874,1211.1278,1221.1843
Q195,1185.3732,1186.6558,1186.5547,1197.7592,1199.0415,1200.3072,1200.4712,1211.7227
Q196,1180.6181,1181.7497,1181.5838,1193.6717,1194.2454,1195.3592,1195.4437,1207.5818
Q197,1354.6438,1362.8735,1363.9266,1382.7819,1385.4764,1393.3701,1394.8996,1413.3515
Q198,1712.8582,1728.2686,1717.7677,1736.4188,1726.3612,1738.1149,1734.0832,1745.8948
Q199,1683.7814,1689.2927,1698.458,1711.4405,1720.2544,1726.0411,1734.8924,1747.0025
Q200,1614.0884,1629.449,1633.1498,1647.2254,1656.4865,1662.8159,1662.2917,1670.9506
Q201,1672.1001,1676.5322,1683.847,1691.0644,1699.9502,1703.0242,1711.0381,1718.0029
Q202,2383.0183,2399.6528,2415.0606,2423.0792,2426.5228,2440.5021,2450.1633,2458.7674
Q203,1123.5838,1167.9793,1212.0687,1215.3026,1182.4161,1198.0107,1234.4026,1227.1775
Q204,4902.4344,4375.2385,4912.2239,4889.9046,5020.3594,4408.1614,4933.7427,4929.173
Q205,1643.5787,1627.2566,1611.4656,1616.8119,1608.7904,1596.2524,1581.984,1588.7171
Q206,18278.7081,18390.4664,18486.0901,18686.5163,19044.8281,19157.3605,19277.4855,19476.7795
Q207,12641.8324,12964.7755,12836.8282,12854.3439,13184.3199,13511.511,13025.333,13042.8058
Q208,12709.9777,14021.0338,8165.2727,12107.2763,13543.3624,13876.6946,8259.2888,11912.2553
Q209,3501.6198,3180.0745,3061.6695,2930.3787,3591.1558,3118.311,2993.0519,3099.8846
Q210,7396.0706,5776.2581,5268.0769,6135.4113,7662.1338,5989.7514,5439.9253,6263.2039
Q211,1357.3623,1196.9347,1318.5027,1238.4386,1302.6031,1263.2027,1296.1585,1277.3339
Q212,9945.743,10147.99,10287.7575,10464.2638,10556.8001,10715.5866,10847.2067,10993.7949
Q213,13646.7703,14408.1634,14714.0829,15163.9089,14144.0421,14806.9506,15100.9742,15535.4026
Q214,6829.8122,7107.6216,7089.995,7746.2992,7208.4274,7340.4271,7314.7788,7907.7714
Q215,7985.2502,7998.0829,8346.8433,8359.676,8315.0262,8327.8589,8340.3667,8353.1994
Q216,10745.172,10812.4976,10857.9136,10903.7834,10947.8786,11015.3515,11058.759,11104.5342
Q217,1442.5057,1431.4585,1489.8156,1250.2837,1300.8773,1523.0643,1364.0122,1195.2664
Q218,10768.926,10848.8098,10804.2452,10879.9215,10906.5659,10985.3706,10940.9343,11011.9678
Q219,15947.4018,16184.9973,16522.5109,17282.8266,17196.069,17426.6365,17814.1429,18579.2894
Q220,3557.8712,3616.471,3705.8209,3801.4763,3853.5886,3915.7651,3998.2665,4096.6965
Q221,11476.1066,12036.567,12810.7039,12545.4386,11827.2035,12376.0923,13133.2652,12880.4907
Q222,9718.3083,9749.528,9793.3607,9919.5714,9999.4405,10030.0194,10073.7159,10200.6306
Q223,11505.1772,11534.3072,11643.5296,11780.331,11842.2254,11870.6405,11955.5447,12093.0672
Q224,16312.9788,16774.3717,16716.8181,17033.0715,17510.2258,17987.0851,17898.4992,18218.1641
Q225,28244.9833,28992.19,28621.2206,30288.3898,29674.0792,30513.6254,30083.3186,31777.0381
Q226,24170.5547,24679.7447,25282.3379,25822.6084,26344.6433,26842.5252,27479.4247,28026.1165
Q227,16372.402,16794.9885,16721.5743,17038.432,17528.9055,17961.7043,17890.7531,18214.4569
Q228,4903.8005,5062.3753,5260.9463,4702.4977,5154.8073,5310.6335,5514.1081,4946.5312
Q229,10801.0848,10824.1768,10796.2401,10893.0066,10977.335,11000.2746,10972.1892,11069.0397
Q230,11386.1002,11451.8621,11502.3212,11629.2386,11711.1674,11776.6283,11825.2245,11952.9653
Q231,8240.6508,8162.8584,8130.7415,8182.1351,8483.8829,8404.1261,8371.8315,8423.2039
Q232,11230.1529,11389.6918,11541.7791,11701.318,11722.3097,11881.8485,12033.9359,12193.4748
Q233,12813.1656,12736.034,12907.8609,12736.5661,12819.4961,13006.2615,13194.3339,13264.3083
Q234,6277.3486,5899.4555,5971.4344,5835.3426,6209.2975,5931.8882,5920.7258,5739.1341
Q235,7825.9273,7597.957,7707.4805,7690.0564,8281.004,8047.5791,8158.1231,8139.318
Q236,12743.2036,13025.5746,13258.1246,13498.265,13560.9028,13921.1127,14121.0439,14354.4687
Q237,2462.8612,2439.6937,2414.0575,2394.8852,2407.1403,2384.2687,2359.088,2339.8974
Q238,10729.3629,10806.6156,10800.7025,10868.9724,10925.3069,10999.8138,11003.5785,11070.1459
Q239,11077.5385,11077.1075,11091.1455,11112.0806,11207.547,11225.5614,11233.2675,11255.0012
Q240,8121.0705,8125.1175,8168.7979,8221.5097,8390.5221,8436.375,8427.9483,8465.6197
Q241,1511.9092,1461.3544,1493.4559,1575.7126,1493.4427,1461.2829,1490.8683,1568.5494
Q242,9698.5332,9668.6657,9769.3724,9892.3208,10042.2645,10076.4738,10096.1378,10199.4844
Q243,9499.6587,9520.8679,9583.0291,9556.4828,9584.0835,9605.3721,9650.8813,9623.8422
Q244,7282.8825,7319.4268,7447.6051,7512.9728,7558.3816,7594.1219,7723.6934,7788.9332
Q245,5633.5934,5650.1185,5612.9376,5695.8141,5694.9192,5779.9203,5715.9003,5776.6803
Q246,2852.5104,2933.8088,2926.0207,2957.2079,2978.7579,3044.5773,3075.1201,3098.2277
Q247,456.4538,404.0998,358.6131,306.9933,255.9905,204.0391,162.4537,110.7245
Q248,1650.5766,1514.0146,1373.389,1292.434,1139.6551,997.9404,860.2598,760.4347
Q249,3798.0874,3798.9561,3802.6063,3785.7818,3787.0772,3786.0794,3786.2629,3774.2748
Q250,13732.3717,13833.9616,13703.6818,13914.3228,13970.6275,14072.5175,13935.234,14147.4692
Q251,5526.6319,5804.6816,6133.6451,5973.736,5759.882,6028.7747,6255.219,6059.1951
Q252,846.734,859.6656,849.3872,865.7034,847.8284,860.4384,850.2739,866.6024
Q253,25430.9534,25697.9221,26161.4338,25833.37,25948.5849,26216.8227,26674.3125,26343.5574
Q254,11048.8876,11106.1219,11141.7501,11163.0666,11233.2727,11290.6251,11326.1452,11347.2093
Q255,1399.4041,1394.1422,1387.9426,1384.7638,1383.6868,1381.7222,1378.9038,1377.6469
Q256,12778.8705,13350.0245,12816.7517,12202.0533,12736.1272,12617.3966,12809.221,12693.724
Q257,11594.7572,11614.7875,11519.6433,11546.93,11644.5179,11721.155,11608.8255,11614.0724
Q258,3992.8705,4029.4045,4039.682,4095.2019,4151.995,4188.4539,4198.012,4253.9228
Q259,1250.6736,1261.1376,1270.6147,1281.0787,1289.3587,1299.8227,1309.2998,1319.7638
Q260,11156.3032,11235.2068,11269.0557,11303.2528,11412.7267,11488.6558,11519.8941,11556.6779
Q261,8258.7604,8038.3921,8220.8164,8316.3986,8288.9688,8067.7968,8250.6233,8346.9288
Q262,6728.624,6711.9214,6811.6665,6826.4216,6900.6114,6881.5949,6982.8072,6997.0859
Q263,4888.3722,4834.9714,4988.8967,5016.1429,5024.5668,4981.1819,5120.3782,5149.677
Q264,4327.7537,4243.8477,4404.8906,4416.8164,4410.6594,4326.2504,4488.1725,4500.0289
Q265,3433.2658,3434.9318,3434.5612,3430.4729,3422.1302,3420.2017,3416.4474,3415.6569
Q266,2193.8486,2219.6857,2224.9935,2285.1972,2324.2644,2352.2999,2353.3366,2406.3426
Q267,9748.1357,9469.9225,9546.9055,9646.4153,9675.8668,9464.7542,9533.1685,9615.3352
Q268,15542.1592,15911.9809,16051.9616,16271.0459,16717.0429,17088.7213,17226.6061,17445.2977
Q269,6190.1686,6353.9861,6369.7825,6436.1458,6371.6472,6514.1204,6526.6895,6597.133
Q270,2244.1042,2254.8321,2288.5626,2313.5348,2326.0657,2336.5416,2370.4834,2395.4792
Q271,2019.9707,2025.8164,2063.2327,2098.4808,2085.5827,2091.388,2128.9685,2164.4396
Q272,2941.7436,2995.2964,2986.3146,3050.0382,3098.4842,3152.3314,3142.0901,3206.3657
Q273,1834.7142,1859.5974,1859.7683,1885.2809,1908.7349,1933.7469,1933.6881,1959.3327
