"id","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49"
"H13",576.87925,559.972,503.36275,474.932375,456.790125,457.893125,479.381375,522.425625,558.6355,598.784,636.085375,689.781125,742.01075,697.664375,721.091875,745.71825,772.306,876.378875,780.880875,770.775,748.678875,740.531,712.595875,662.141,602.245125,577.572125,512.17,478.435375,455.961125,458.45925,478.478125,520.535,553.331875,590.37475,628.6155,679.922,723.40775,679.3035,706.835,746.748625,776.263125,871.61625,775.99925,752.0235,720.262,701.377625,674.725375,638.55025
"H14",201.023375,196.976125,178.47475,164.61375,154.395625,148.5235,147.678125,144.935625,145.686625,150.822125,160.019375,166.93825,171.209375,178.724,181.538875,191.339125,197.46675,203.958875,208.105125,212.40325,212.184875,212.349875,208.965375,201.94975,196.97075,190.15525,176.497875,163.288875,153.98575,149.57725,147.1,145.501125,146.608,147.54225,158.430375,167.349,171.935125,178.5645,182.7965,189.22825,195.620125,199.742,206.209,207.238875,210.965375,207.45575,203.33925,199.99025
"H15",13595.425,12574.8625,11767.5375,11225.075,10905.0375,10809.225,11150.2,11804.7375,12375.2375,13054.45,13879.0375,14948.3625,16029.775,16954.2625,17760.4875,18284.7,18540.1625,18487.425,18074,17374.2125,16737,16327.8,16035.6125,14913.8,13592.0125,12497.425,11704.0625,11163.525,10822.5125,10704.6,10985.7,11487.8375,12008.6875,12674.4625,13401.525,14356.9625,15193.0875,16044.6125,16896.025,17492.6125,17864.6125,18152.1625,18126.5375,17531.8625,16654.8625,15925.9875,15465.7125,14333.0875
"H16",1278.355,1165.01875,1049.77375,1059.92375,912.906375,881.95675,863.922625,864.75025,904.95525,945.86075,1008.71125,1083.78875,1171.09625,1249.95125,1349.8925,1409.6075,1492.9625,1550.725,1572.92375,1571.6625,1519.31625,1456.1275,1422.54375,1379.675,1344.11625,1230.10125,1106.81625,1024.02625,974.40325,948.302625,924.7425,923.3465,951.799125,979.41,1038.55375,1121.8025,1198.3225,1277.23125,1333.5925,1407.095,1482.31,1523.5875,1572.54125,1579.18875,1539.99,1467.80625,1405.40375,1350.66625
"H17",54653.075,50005.275,46104.875,43292.7375,41231.2125,39935.6875,39442.1125,40290.4875,41760.3125,42739.8875,45567.775,49324.3,53538.6,57596.25,61009.275,64221.4625,66735.5875,68244.3875,68913.3625,68818.8375,67507.0125,64711.625,62134.7625,59770.3,55471.85,50715.425,46811.9125,43903.6125,41793.025,40438.5,39939.65,40598.5,41771.3,42529.4125,45315.475,49160.7875,53355.225,57357.325,60952.225,63976.175,66200.4875,67450.3625,68052.7625,67680.6,66196.5125,63422.7,60860.6125,58807.3875
"H18",28508.9875,26276.8,24568.6875,23464.7125,22788.675,22648.4125,23535.175,25235.575,26495.4625,28713.225,31752.8625,34806.3375,37366.725,39237.025,40244.5,40605.7875,40747.2875,40334.0375,39338.5125,38226.325,37042.275,36417.3125,35106.525,32580.65,29663.95,27250.775,25353.875,24111.4,23301.675,23041.3,23732.1875,24983.9625,25934.3,27863.25,30840.525,33625.8375,36415.5375,38363.525,39526.8875,40021.7,40020.0625,39775.4,38902.925,37528.55,36055.05,35449.8875,33964.6,32715.5
"H19",2095.99875,1926.77875,1815.575,1739.77,1705.70125,1704.67125,1782.21125,1943.49375,2043.4275,2219.5025,2440.2075,2666.58375,2848.21875,2991.27375,3114.5975,3152.985,3145.40625,3041.6,2866.1325,2756.80125,2700.63,2645.93375,2555.505,2371.0875,2186.02625,2009.5425,1871.21625,1781.8375,1734.87,1724.11,1785.06875,1902.79125,1963.0575,2103.225,2291.78125,2516.75125,2722.36875,2855.2875,2923.27375,2951.195,2946.40375,2912.83,2826.17375,2720.73125,2639.0325,2562.0325,2458.07375,2281.63125
"H20",6203.93875,5703.3275,5359.575,5127.23625,4999.59,4995.98125,5216.94375,5648.915,5980.4175,6512.84625,7168.78,7869.29625,8470.3025,8896.995,9114.12,9110.60375,9158.86625,9020.19875,8754.77125,8514.31,8203.875,8031.18375,7702.18375,7127.065,6536.445,5996.31875,5566.86125,5276.9925,5103.11125,5036.29875,5194.31125,5490.76875,5725.48,6140.45125,6722.66,7430.075,8004.13625,8430.60125,8661.0575,8856.28,9010.9975,9006.02,8823.31,8500.905,8104.005,7868.76,7441.53875,6899.2075
"H21",14958.2875,13829.1375,12946.9,12357.5125,11976.15,11848.2375,12184.225,12946.6625,13579.8,14771.5625,16421.4625,18059.25,19421.6625,20394,20862.4375,21019.825,21048.3,20854.2,20381.9,19790.525,19289.4375,19138.475,18514.775,17209.1625,15621.1,14318.3,13335.825,12688,12237.4375,12066.5,12332.3625,12922.95,13465.75,14649.05,16435.6375,17818.85,19431.425,20423.625,20966.0125,21016.3875,20738.2125,20479.6875,19975.1125,19295.9875,18593.3125,18457.5625,17655.4875,17533.9625
"H22",677.906875,668.9335,644.8095,625.05275,614.19775,606.01175,598.8095,595.27925,598.86825,599.587125,608.516625,616.14375,622.29625,636.1565,644.3145,652.44775,671.444625,682.7805,694.061875,707.16,709.1395,706.577625,694.518,678.792875,668.296625,661.753875,639.8435,623.81125,612.3305,605.31175,596.943625,595.803875,598.321625,598.216,608.289375,619.061125,625.0955,638.9965,642.113875,647.3475,663.394,675.4925,686.288625,696.624375,699.230375,693.866125,682.35925,667.211125
"H23",237.8545,217.3775,204.2785,193.843875,186.9875,185.360125,191.86025,208.178125,223.492625,243.382375,271.032,295.809,320.586125,343.57975,354.207125,360.43975,364.446875,372.740125,362.5075,350.14825,336.495875,329.573875,318.7365,292.52,262.954625,232.720125,213.902125,201.488125,193.473625,190.630375,196.44875,209.9165,219.23875,235.224875,258.315,286.703,315.425375,338.899125,351.5765,369.7605,358.824875,347.781,329.144875,307.940875,291.525625,291.151875,282.61075,263.232125
"H24",383.899375,385.23075,395.712875,430.185875,505.215875,572.12975,649.07125,710.67,768.092375,822.6215,867.686125,885.775375,888.8445,861.098375,829.10675,784.57125,750.965875,695.696875,622.736375,561.49775,547.714,499.87625,464.17925,446.857875,438.091375,448.172375,454.083,507.76475,582.10975,644.9495,723.767,795.388125,855.664375,916.645375,952.298125,971.765,974.4285,956.844125,910.4945,860.62525,816.38575,741.424125,659.461375,589.1155,539.887875,488.8515,463.02775,438.2695
"H25",2628.54,2472.96,2249.74875,2092.3725,1990.48125,1921.4725,1865.9375,1851.27875,1871.55875,1943.8275,2049.49,2152.63875,2234.7475,2309.63875,2391.65,2466.8425,2545.77875,2642.61,2704.39375,2765.665,2816.46625,2834.685,2802.91875,2690.00375,2594.01375,2471.92625,2254.5625,2081.675,1981.93625,1896.72125,1844.80375,1825.16375,1831.9775,1898.89875,1985.77,2076.845,2155.17375,2216.60125,2293.07875,2338.39375,2406.255,2478.645,2538.26875,2575.83125,2609.55,2613.9225,2590.49625,2519.98625
"H26",17347.2625,15655.9375,14931.6625,14492.2625,13961.8,13687.975,14016.5875,14708.5375,16114.675,16970.075,17743.5,18498.3375,18977.875,19384.2625,19867.625,20202.1625,20407.6625,20666.8875,20631.65,20255.75,19633.3125,19367.7875,18510.5625,16737.825,15000.425,13876.8375,13186.1625,13058.8,12853.0125,12630,12953.7375,13787.55,15112.7125,16161.5375,17043.0125,17806.95,18467.525,18931.4875,19337.4,19617.525,19823.0125,20012.2125,19978.1,19518.1875,18899.6875,18622.8,17891.925,16423.825
"H27",1880.2125,1707.46125,1543.18875,1469.05,1406.44625,1394.15875,1520.8925,1630.01875,1680.3575,1783.44,1962.90375,2150.97375,2336.79125,2483.89125,2608.18875,2663.45375,2656.67125,2722.18875,2725.6225,2652.0075,2466.86375,2322.30625,2241.27875,2084.4525,1890.08,1707.655,1572.09,1489.98375,1437.885,1436.4475,1530.4375,1604.88625,1650.74,1748.4625,1908.84875,2080.215,2225.9175,2407.05125,2538.06375,2598.40375,2679.715,2752.195,2742.41375,2615.97,2475.0025,2339.99625,2308.725,2155.18125
"H28",4353.125,4152.455,3821.6275,3473.69125,3134.87125,2917.44,2770.78125,2703.46375,2713.0825,2842.37,3053.99,3333.975,3591.1575,3860.43,4130.48625,4353.1675,4575.3075,4788.915,4996.9,5116.17375,5137.02,5059.46125,4758.28875,4472.83875,4346.96875,4156.9225,3807.14,3456.72,3115.265,2885.5575,2727.0325,2647.06625,2649.17125,2762.42375,2936.49125,3204.23375,3497.83375,3822.58125,4149.97125,4422.13375,4631.06875,4843.125,5019.31875,5121.55,5127.7875,5044.69125,4727.0275,4414.01
"H29",4808.8175,4434.07125,4119.68375,3961.87,3841.47875,3805.955,3906.2925,4149.65375,4376.41375,4723.48625,5162.225,5486.9175,5776.975,6025.4675,6232.37375,6353.78125,6456.5275,6501.09875,6466.72625,6304.3425,6087.335,5911.3025,5711.21625,5383.20375,4969.595,4573.6275,4209.90375,4024.66625,3857.73,3780.97625,3885.9075,4051.67875,4297.26375,4667.5825,5202.77,5623.71375,5941.35625,6239.27875,6379.16125,6452.4825,6494.56125,6474.88875,6354.21125,6061.96375,5825.16375,5578.93625,5355.5325,5050.29
"H30",110244.25,101326,94765.9,90026.35,86848.5625,86465.1375,89530.9,94122.2625,99568.3625,105558,111270.25,118375.75,124260.625,129228.5,133387.375,136009.25,137677.25,138792.625,139044.875,136788.625,131773.5,126681.875,122744.25,114551.5,105642.625,98176.625,91705.075,87663.8125,85131.5625,85057.2125,87666.025,91478.4625,97217.325,103353.625,109502.875,116992,122923.625,127630.875,131385.625,134190.25,135554,136660.625,136547.75,133785.75,128366.875,123392.875,119248,111866.125
"H31",100351.375,92500.7125,86832.4875,82831.675,80337.7875,79327.4875,80374.3375,84104.1125,88474.3375,93806.25,100010.5125,106053.125,111750.125,116419,120424.375,123805.75,125981.125,126872.375,127040.75,125721,122644.625,118793.25,115957.875,111414.875,103577.25,95490.7,89346.925,85065.1375,82236.0375,80830.35,81851.1875,85286.6625,89416.0875,95344.3,102253.75,109394.75,115921.125,121475.125,126027.125,129565.125,131571.375,132277.75,132072.875,130275.5,126917.625,122216.125,118391.5,113636.125
"H32",92709.2875,85523.7125,80358.975,76680.7375,74423.5875,73444.95,74397.25,77801.6,81808.4375,86641.0125,92246.55,97768.0625,102954.875,107153.5,110775.875,113830.25,115788,116570.125,116710,115516.75,112729.625,109211.625,106762.375,102649.625,95532.5125,88153.85,82636.7375,78736.85,76223.1625,75007.8625,75961.8625,79159.4,82900.775,88222.45,94348.075,100809.325,106732.875,111650.375,115789.5,118997.375,120796.25,121427.625,121255.5,119767.375,116713.625,112485.875,109135.25,104865.875
"H33",5844.02875,5552.605,5143.6525,4719.90625,4353.74875,4076.9375,3887.33875,3766.2925,3734.81625,3730.0625,3759.415,4041.84,4436.16125,4751.08625,5112.20875,5468.7475,5762.93375,6051.795,6377.4225,6533.8525,6522.4425,6488.675,6362.57125,6032.23125,5757.0525,5469.46625,5061.50375,4628.27125,4315.87,4074.695,3875.28375,3764.5475,3727.91625,3722.08125,3723.8875,4000.68375,4371.13875,4695.24375,5023.5075,5348.37875,5594.155,5906.835,6221.7725,6312.84625,6333.87625,6231.59625,6252.26,5954.28375
"H34",47750.75,45288.2,41828.1,41383.525,35964.7,33827.8125,33034.225,32719.05,33367.475,34583.4375,36334.575,39170.5875,41147.425,42904.8625,44581.0875,45948.05,47576.95,48748.75,50114.525,51008.875,51423.025,51271.4125,50210.7125,48575.425,46815.1375,44720.4125,41400.175,38395.3375,36176.825,34526.0125,33414.7,33292.9625,33545.9125,34437.175,35953.875,38871.725,40959.525,42710.725,44390.0125,45563.775,46889.7625,47822.9375,48859.2375,49606.325,50025.0625,49770.9625,48812.1875,47449.475
"H35",1400.83375,1322.29875,1219.55125,1168.405,1120.9,1103.55,1085.73,1093.55375,1132.66625,1186.17375,1244.18625,1304.64375,1330.72875,1370.4225,1385.475,1400.74625,1422.13875,1430.1525,1459.88625,1453.1825,1433.44875,1417.155,1385.78375,1366.72,1366.6075,1297.30625,1206.93875,1148.54875,1109.285,1094.55875,1067.40875,1076.36,1117.12625,1147.12625,1219.2675,1284.165,1306.53375,1355.3675,1359.55125,1366.1975,1394.28125,1405.32,1416.67375,1420.91375,1399.1525,1381.95625,1353.88875,1315.95
"H36",23252.075,21030.4,19456.6625,18361,17617.8875,17416.975,17972.125,19224.9875,21189.1875,22855.3625,24232.5375,25331.725,26179.4,26827.075,27540.875,28098.4625,28437.6875,28667.0625,28514.7125,27644.225,26459.75,25660.3,24891.0875,23035.325,20949.7875,19303.4125,18152.5375,17340.25,16812.2875,16727.2,17234.9625,18334.05,20229.4,21904.4125,23387,24691.8375,25628.0875,26327.525,26983.475,27445.125,27728.275,27936.525,27749.9875,26916.2375,25824.85,25121.0625,24432.875,22890.1125
"H37",2135.16,1873.2975,1622.605,1475.36875,1475.3375,1425.33875,1381.67125,1440.56875,1580.35375,1721.7725,1846.27375,1971.6025,2080.77375,2155.70625,2229.07,2284.6,2328.325,2424.36,2476.44,2514.4425,2538.50125,2454.63125,2251.97125,2129.66875,2089.985,1891.785,1684.1325,1548.45375,1517.66375,1489.9375,1503.09,1549.5175,1604.14625,1716.38125,1811.11375,1875.635,1943.10375,2001.28375,2098.43625,2192.39375,2275.415,2359.01375,2411.1775,2427.465,2431.72375,2380.71875,2201.79375,2109.15375
"H38",3335.54375,3168.5375,2841.0925,2511.30125,2258.17,2093.82,2007.57375,1956.565,1979.25,2115.3025,2309.8275,2519.44375,2647.48375,2773.90625,2896.56125,2987.43375,3084.18625,3183.6,3223.29875,3299.0525,3345.765,3380.8425,3295.4675,3158.675,3036.0725,2945.98875,2691.795,2389.07375,2148.28625,1994.82375,1905.8925,1860.275,1871.3925,1969.01,2128.88875,2326.37625,2460.76375,2576.515,2698.7975,2780.44625,2873.44,2973.71,3036.1825,3160.4475,3227.1125,3266.18,3212.5525,3109.23375
"H39",110145.125,101267,94736.075,90002.325,86807.05,86403.0875,89454,94003.5125,99425.425,105380.875,111076.875,118202.25,124126.625,129143,133281.625,135885.375,137588,138727.625,139002,136780.625,131787.125,126694,122686.625,114475.375,105560.125,98109.125,91620.6375,87548.7375,84985.95,84879.9125,87483.5875,91258.6,97018.2375,103166.5,109283.25,116826.5,122778.375,127496,131181.25,133973.625,135326,136354.375,136200.75,133450.75,128059.625,123087.875,118935.625,111565.625
"H40",1909.94,1772.53,1629.44875,1533.22625,1477.105,1446.5975,1433.5175,1437.70875,1486.0925,1551.14375,1629.51375,1718.90625,1822.6975,1964.8425,2011.19125,2083.63,2151.71,2206.4175,2215.3175,2207.20875,2190.58875,2146.17625,2083.23875,2115.8125,2016.605,1857.51375,1683.71875,1573.58,1500.4025,1465.565,1438.915,1449.70625,1506.3325,1574.50125,1644.475,1729.2,1818.85625,1905.11375,1958.80625,1989.505,2029.98,2064.135,2055.75875,2066.4075,2040.15875,1986.8825,1923.79875,1986.94625
"H41",3919.10125,3925.0725,3698.91125,3348.03,3039.72875,2894.3,2782.98625,2742.1725,2811.60375,2933.80625,3042.3475,3321.90625,3456.5325,3537.00625,3663.8725,3750.70625,3802.59875,3855.65125,3886.375,3896.53375,3895.7,3921.92125,3874.2925,3796.325,3718.3225,3755.0975,3536.75,3210.41875,2906.6,2776.9225,2692.06375,2660.86,2707.34125,2820.21125,2845.99875,3197.075,3369.09,3482.0425,3539.57375,3580.34,3618.1175,3656.9575,3645.7575,3653.93625,3698.795,3761.38,3701.27,3634.66625
"H42",3320.14,3217.52375,3028.77,2913.7225,2819.55875,2797.98875,2875.54,2970.92875,3083.11125,3300.00625,3594.7325,3850.11125,4132.50375,4383.475,4591.55375,4649.08125,4906.97875,4938.28875,4869.04125,4631.84625,4425.11875,4285.2675,4186.71,3821.96,3578.2475,3211.26375,3136.86375,3001.145,2914.16375,2912.88625,2926.11125,2986.98,3063.6525,3280.64,3495.81,3757.90875,3999.97125,4191.84,4372.53,4519.11875,4736.09875,4774.37875,4731.6525,4542.94125,4330.83375,4181.13625,4063.565,3780.21
"H43",3358.38,3110.57125,2925.02875,2806.67,2737.9825,2720.495,2794.64,2905.33625,3013.53625,3179.83875,3413.6875,3714.58625,3994.1475,4227.715,4403.23625,4534.66125,4625.1675,4662.60625,4514.065,4307.1425,4177.66375,4059.96125,3928.8575,3632.52375,3363.9275,3128.02625,2961.865,2824.635,2767.66,2761.92625,2823.25625,2903.38125,2981.5875,3107.4225,3294.64125,3504.535,3726.64125,3906.52125,4072.09875,4250.91375,4227.8,4195.84375,4110.01375,3994.9625,3848.5975,3729.2525,3652.685,3426.85625
"H44",1129.34625,1124.1975,1045.76625,942.35675,868.053,819.860125,794.026375,778.055,785.7065,844.585,937.612375,1053.04125,1090.4725,1125.0625,1156.1675,1170.21625,1189.8975,1211.15125,1218.00375,1207.5975,1219.37125,1211.52,1168.85125,1124.24125,1094.29875,1095.30375,1030.29625,932.977625,855.212125,807.89525,781.341375,770.141,799.13575,853.19325,959.953375,1068.09375,1118.2,1156.155,1183.5375,1185.825,1201.43375,1197.555,1215.34875,1200.92625,1203.98,1196.47375,1157.80125,1121.64875
"H45",34034.475,31618.7625,30523.0125,29360.5375,27991.975,28152.1625,28685.825,29817.2375,29624.6375,30893.4375,32947.2125,35526.75,38039.0125,39872.6125,41496.5625,42686.575,43248.3125,42974.6375,43074.65,42544.6875,41075.5,40348.8,39500.575,37459.05,34434.7,31961.425,30734.2125,29810.325,28944.3375,28452.475,28882.55,29703.95,29379.9125,30727.6125,33057.8,35803.6625,38326.1125,40301.9125,42083.15,43328.925,44132.45,43748.4625,43300.4625,42494.6625,40861.3625,39354.9625,38457.55,36338.475
"H46",158.448375,138.346375,121.138125,110.522875,104.6435,105.81475,113.558125,123.38525,130.478125,152.200625,171.836,199.666375,224.891,248.6135,261.582,257.27475,243.136875,240.852375,240.16825,232.868125,222.392625,208.39075,193.7485,175.5095,163.845,143.78925,125.548625,115.854625,109.903,109.765,115.366375,121.376875,124.89775,137.514625,156.68675,182.88475,209.039125,232.9195,251.17225,258.271125,249.72525,244.2805,239.956375,227.906625,217.478625,205.97175,190.90375,173.263625
"H47",33476.1125,31107.7375,30053.2625,28916.5375,27572.3125,27733.2125,28257.1625,29344.7125,29139.9125,30377.025,32390.2375,34919.4125,37355.275,39158.75,40770.1625,41964.15,42524.1125,42285.4125,42409.8375,41878.5875,40414.6125,39709.0625,38891.825,36875.4375,33921.3875,31492.475,30298.425,29376.3625,28499.1625,28004.3625,28435.1875,29217.925,28886.2375,30200.6375,32488.0625,35167.4875,37605.1,39537.2125,41296.6625,42539.6,43352.225,43031.25,42618.0375,41807.75,40166.8125,38689.15,37817.7125,35740.2875
"H48",5115.7125,4831.92875,4357.7275,4091.9775,3773.3925,3527.77,3323.89375,3203.6775,3162.65,3215.12375,3320.61125,3512.74375,3755.03375,4005.3225,4306.38875,4609.3775,4866.3375,5079.655,5302.38625,5410.07125,5483.01375,5492.32625,5445.16375,5301.44,5198.745,4897.94875,4412.0075,4180.76625,3868.2625,3645.77,3487.52875,3374.91625,3352.7625,3437.205,3438.30875,3482.92125,3627.9325,3824.80625,4066.90625,4330.24375,4557.8025,4747.0125,4932.7475,5033.79375,5029.4975,4983.21375,4891.46375,4753.85625
"H49",16939.375,15970.25,14676.3125,13741.75,12782.6875,12159.1625,11668.75,11447.2875,11522.45,11782.675,12206.7625,12877.4875,13543.8875,14363.6875,15156.2875,15954.8375,16612.475,17302.4625,18009.9125,18431.725,18581,18450.9125,18079.0125,17744.7625,17331.2,16295.4,14990.0375,14049.6875,13219.675,12625.075,12152.625,11950.7125,12011.1875,12310.6375,12539.6375,12999.975,13504.0125,14236.5375,14941.55,15596.3375,16106.475,16644.5875,17192.15,17515.475,17570.0875,17313.7375,16824.6125,16494.9375
"H50",35312.625,32479.4375,30289.3125,28665.1375,27563.4375,26848.7125,26573,27259.1125,28300.8,29669.8875,31648.8,33913.475,36293.15,38630.85,40488.2125,42008.85,42826.6625,43557.85,43889.65,43554.675,42832.0375,41707.075,40186.825,39121.0875,36662.2375,33850.3375,31622.275,29890.4,28624.5875,27746.3625,27430.5,27874.7125,28758.95,30234.975,32539.5375,34990.6875,37601.975,40049.9,42041.8625,43630.55,44307.0875,44868.0875,44958.9875,44407.7,43441.2125,42143.95,40435.625,39243.5
"H51",357.844875,334.31225,310.59475,296.39225,282.194125,282.7485,294.00875,323.451625,355.6575,374.042625,401.283,428.326375,455.39,468.394875,480.1375,501.45975,497.922,478.56125,488.654,470.6755,456.08775,447.38875,422.96725,387.903625,354.422875,317.671125,295.428875,281.030375,273.62675,272.952875,281.54825,305.343125,321.3795,344.472375,379.48075,416.6115,453.859875,488.644625,525.4055,536.354,546.057875,549.714625,542.947,525.49275,494.30525,483.38675,474.444625,437.747625
