"id","V2","V3","V4","V5","V6","V7"
"Y35",3482.54,3547.8025,3608.675,3667.57375,3721.445,3771.03375
"Y36",1186.48375,1197.0025,1206.04,1214.46625,1221.87625,1227.505
"Y37",4110.70375,4179.93,4243.77625,4305.42,4361.26875,4412.4775
"Y38",3779.13,4226.88625,4467.56625,4780.8325,5075.94125,5286.55625
"Y39",3830.24375,3939.575,4055.3275,4192.26375,4310.59625,4426.5175
"Y40",4790.67125,4937.5925,5079.39875,5248.25,5409.0475,5565.745
"Y41",14756.5125,15053.575,15324.0125,15676.1,15962.025,16285.3625
"Y42",5902.5475,6205.61,6503.3925,6830.39125,7153.41625,7456.53875
"Y43",2950.915,3075.80125,3203.69375,3341.47125,3477.0075,3609.4925
"Y44",10287.35,10587.4375,10896.0125,11222.3875,11561.7375,11872.675
"Y45",10253.475,10528.4125,10799.0875,11088.175,11391.9875,11666.525
"Y46",6422.6725,6685.3575,6961.18,7245.1825,7520.56875,7782.265
"Y47",6448.61125,6720.90875,7010.26625,7305.68875,7591.88125,7839.81625
"Y48",6722.0475,6731.98125,6702.63875,6699.77125,6680.1875,6680.71
"Y49",2522.44375,2543.91375,2559.945,2581.145,2597.5775,2618.44375
"Y50",18733.3125,18972.25,19164.1625,19404.5125,19644.925,19857.6
"Y51",8245.1025,8337.4475,8401.345,8491.9725,8575.55375,8661.86375
"Y52",18135.85,19349.8125,20562.95,21877.0875,23131.05,24409.35
"Y53",20054.8875,21472.2125,22981.475,24554.8375,25947.55,27358.0375
"Y54",9117.85,9865.1575,10654.1,11482.9875,12334.425,13132.9875
"Y55",2817.47875,3046.67875,3287.225,3533.20625,3781.805,4021.9725
"Y56",12503.15,13725.9125,14910.5,16161.225,17420.5375,18659.225
"Y57",2148.175,2256.555,2373.97125,2492.8575,2604.28625,2715.4325
"Y58",10070.7875,10293.4625,10525.675,10779.625,11024.025,11246.2375
"Y59",10158.6375,10303.375,10443.775,10588.3125,10750.0125,10909.0875
"Y60",10186.7125,10392.75,10615.1375,10835.0125,11064.1625,11294.8375
"Y61",10073.54,10226.1375,10340.3125,10484.3375,10667.5875,10874.3125
"Y62",10168.375,10449.575,10732.7375,11114.0375,11376.8375,11622.5875
"Y63",10302.9125,10677.8,11084.9,11537.0875,11990.575,12465.8125
"Y64",13495.725,13832.0125,14187.875,14537.125,14878.275,15278.2875
"Y65",10754.0875,11077.1625,11482.5125,11837.7875,12242.35,12643.325
"Y66",10407.35,10792.2625,11219.0625,11650.7875,12096.95,12542.1375
"Y67",10072.10125,10272.1,10452.1125,10668.0875,10886.725,11097.925
"Y68",10004.71625,10133.175,10231.8375,10368.6375,10496.7125,10603.8125
"Y69",10223.1125,10508.7625,10826.4375,11176.1,11494.4375,11811.1875
"Y70",10079.25,10228.9125,10337.5,10482.425,10670.2,10861.2375
"Y71",10052.94125,10239.7125,10384.15,10597.0875,10827.7625,11078.275
"Y72",10398.9125,10713.55,11033.0875,11365.9125,11672.6,11956.925
"Y73",10202.775,10312.7,10396.1,10503.675,10563.6375,10663.6375
"Y74",10234.425,10424.8875,10591.8375,10803.0625,10932.4375,11112.8125
"Y75",10098.8875,10179.1125,10257.0625,10336.3875,10394.25,10456.1125
"Y76",10186.575,10356.1375,10510.375,10679.35,10821.6625,10987.1625
"Y77",10308.9375,10586.075,10852.8125,11139.8625,11422.9,11740.3
"Y78",9923.24125,10284,10655.3875,11071.4375,11482.3625,11872.4375
"Y79",5015.5525,5304.64625,5495.27375,5787.19125,6035.165,6227.46625
"Y80",3780.925,3991.81375,4119.06375,4317.9425,4452.905,4571.2175
"Y81",4530.2725,4694.4075,4868.16,5056.66,5220.67875,5385.375
"Y82",11188.175,11698.9625,12019.8875,12552.7,13059.1,13558.75
"Y83",9624.0225,10006.2825,10374.0625,10800.7375,11229.8875,11646.375
"Y84",3731.2375,3731.02,3724.16875,3717.745,3713.40625,3719.03875
"Y85",1603.375,1617.395,1633.80125,1648.5225,1660.47375,1676.0325
"Y86",2548.47125,2584.18,2606.65875,2638.06625,2661.7825,2697.00125
"Y87",10105.525,10286.8875,10457.45,10661.475,10851.9125,11075.6
"Y88",9701.31875,9846.74125,9994.6675,10162.5125,10270.5,10398.375
"Y89",1060.014625,1157.0025,1225.67125,1298.7025,1386.3375,1420.07625
"Y90",6446.68625,6614.095,6805.3325,6995.5925,7135.34375,7270.99
"Y91",8062.88625,8128.44375,8189.35,8245.35125,8306.73625,8372.2675
"Y92",1832.9725,1936.54125,2010.365,2096.2275,2194.36125,2264.42625
"Y93",8030.32125,8033.08375,8020.38875,8014.43875,8013.75375,8023.0925
"Y94",6671.845,6663.1575,6636.6525,6620.995,6596.5125,6590.52125
"Y95",6474.4125,6452.2475,6418.35125,6385.8275,6347.4675,6329.28875
"Y96",7362.69,7352.99,7325.43,7312.06875,7286.40125,7298.5075
"Y97",6395.50625,6382.0775,6360.83875,6345.86625,6321.73,6312.865
"Y98",8731.0975,8720.50625,8698.795,8689.54625,8653.8875,8638.91875
"Y99",8116.70125,8127.3175,8135.03125,8138.9475,8140.24375,8138.20625
"Y100",8329.77625,8340.8525,8329.79125,8338.00125,8311.81375,8313.86
"Y101",1604.49125,1597.9225,1585.535,1577.00375,1574.74875,1581.0425
"Y102",8892.77375,8938.72,8982.1325,9016.0675,9058.91,9054.9675
"Y103",3654.29875,3685.81375,3719.2625,3741.30875,3783.4575,3841.54375
"Y104",1804.6675,1807.35,1805.92125,1808.41375,1803.7075,1812.51875
"Y105",2043.38875,2032.5225,2025.34375,2016.0425,2005.46875,1986.6925
"Y106",2124.4375,2147.04375,2185.30625,2220.3525,2257.875,2268.265
"Y107",3057.9325,3063.77125,3058.37375,3060.57625,3045.67,3047.615
"Y108",1224.56625,1235.52375,1237.82125,1239.97625,1243.735,1240.52625
"Y109",2528.18875,2553.195,2569.87375,2598.95875,2639.58625,2670.2875
"Y110",2002.46375,2008.22125,2009.07125,2014.67375,2009.08625,2005.81375
"Y111",2732.7125,2764.49625,2796.62875,2825.7625,2854.41375,2863.92125
"Y112",1261.70375,1254.4525,1244.94625,1233.6675,1219.555,1214.86875
"Y113",1819.57,1825.2725,1830.3925,1833.145,1834.20625,1827.33
"Y114",1889.4175,1883.73125,1877.34125,1868.895,1860.915,1846.8325
"Y115",1623.45875,1616.07,1611.56375,1602.69875,1599.75875,1592.93875
"Y116",2171.0675,2181.355,2196.53625,2207.03625,2221.595,2231.75375
"Y117",2188.1675,2205.11875,2226.6525,2240.46875,2265.94875,2283.89375
"Y118",1849.1875,1861.81125,1872.6725,1885.56125,1881.94125,1877.94375
"Y119",2514.06375,2512.2975,2507.16875,2504.47,2493.89625,2491.69875
"Y120",2005.76875,2034.29375,2075.5425,2117.38375,2139.635,2151.39
"Y121",3902.67125,3930.40625,3972.18125,4005.9175,4052.8425,4119.03625
"Y122",2283.89375,2287.445,2293.64375,2295.30875,2298.29,2309.56875
"Y123",2393.20625,2404.19625,2410.66,2418.68375,2428.755,2454.0925
"Y124",2556.53,2603.955,2645.30375,2680.26625,2730.1625,2772.96
"Y125",7942.95625,7897.425,7825.835,7767.77375,7700.09625,7676.92875
"Y126",4219.475,4267.06875,4277.875,4304.5875,4334.52625,4367.5125
"Y127",6987.25625,6984.34375,6978.74875,6962.3425,6951.32625,6914.9025
"Y128",9522.42,9538.39875,9541.38375,9534.58125,9522.4125,9539.275
"Y129",3386.63625,3345.4825,3305.8425,3275.28625,3226.9125,3180.65875
"Y130",6753.37375,6735.86125,6706.89,6679.795,6654.39125,6636.9425
"Y131",8231.13375,8230.17125,8220.31125,8219.75125,8209.2525,8209.365
"Y132",7256.44625,7248.11625,7229.67,7213.5425,7191.1575,7183.7675
"Y133",4843.355,5070.92,5302.85625,5527.31875,5725.4275,5933.005
"Y134",10912.15,11270.875,11672.7375,12072.3375,12450.175,12833.3
"Y135",8827.42875,9239.03875,9668.1325,10101.8325,10545.425,11023.3125
"Y136",3435.97375,3623.38875,3824.79875,4033.0925,4246.41875,4475.3825
"Y137",3382.305,3503.94625,3627.13625,3762.58875,3894.21625,4020.54
"Y138",11811.1,12120.2375,12488.1,12812.05,13207.6625,13557.85
"Y139",10179.575,10520.225,10915.3875,11268.2,11625.1375,11942.875
"Y140",6307.5875,6492.15,6657.9325,6813.725,6972.7175,7100.80875
"Y141",4375.0925,4606.44625,4844.80625,5098.59125,5355.5525,5611.82125
"Y142",4888.045,4986.805,5078.585,5180.79875,5277.33875,5379.71875
"Y143",4611.9925,4800.42625,4991.22125,5205.5825,5399.94625,5591.76
"Y144",5239.87125,5391.68625,5561.485,5723.67125,5883.39875,6045.41375
"Y145",13078.3625,13626.1875,14176.9625,14794.8,15334.2625,15932.7
"Y146",8180.595,8404.86625,8651.15625,8871.28625,9128.98375,9372.56
"Y147",2285.20375,2429.7,2572.94875,2715.43375,2861.93,3010.74625
"Y148",6894.9075,7098.54625,7298.63875,7521.12375,7734.9975,7939.485
"Y149",2935.99125,3062.50625,3187.84625,3328.86125,3464.5975,3597.3925
"Y150",8749.30125,8907.1625,9067.385,9216.46625,9356.6925,9499.54
"Y151",2023.69875,2108.05125,2190.9225,2286.43875,2375.02875,2470.04125
"Y152",7884.2075,8185.195,8456.91125,8785.91625,9081.2225,9458.16
"Y153",10247.2375,10668.5,11116.9375,11516.4625,11982.5125,12420.8
"Y154",3313.94875,3390.9625,3454.43,3535.36,3612.36125,3694.4825
"Y155",12148.4875,12424.35,12720.05,13022.5,13307.675,13583.85
"Y156",3354.35625,3475.51875,3597.9075,3732.4925,3863.2,3991.50625
"Y157",3175.23625,3346.415,3526.8525,3721.75375,3909.07125,4117.21875
"Y158",3378.00875,3504.785,3627.415,3766.425,3899.37,4033.6475
"Y159",5365.46875,5570.33,5786.94375,6011.92875,6217.46125,6440.6725
"Y160",3120.28375,3231.03875,3338.7475,3461.8875,3583.3825,3709.02875
"Y161",9147.93875,9319.62125,9482.4425,9653.19,9868.5275,10063.34625
"Y162",11991.9875,12420.95,12864.15,13331.675,13829.4125,14364.0625
"Y163",3058.04375,3183.05,3311.11375,3442.9775,3574.05,3704.9925
"Y164",7116.32125,7217.935,7309.2525,7411.13625,7506.72,7605.4475
"Y165",10092.575,10533.8375,10972.6,11469.6375,11916.2375,12430.225
"Y166",15808.2125,16295.7,16851,17351.6125,17811.175,18412
"Y167",13659.6,14020.4125,14409.5125,14793.375,15180.9375,15554.7
"Y168",3399.58,3528.00375,3660.09875,3797.705,3938.18125,4069.18375
"Y169",8791.06,9163.52125,9544.8575,9940.55,10338.85,10725.225
"Y170",6544.08,6763.6975,6987.5125,7215.61125,7442.08875,7676.655
"Y171",3204.86875,3304.61875,3412.12625,3524.255,3633.89875,3753.53375
"Y172",2126.01625,2109.13125,2074.76625,2047.205,2021.75125,2011.62125
"Y173",18589.6125,19027.0125,19478.825,19952.0625,20434.2,20919.0375
"Y174",3249.09125,3311.695,3377.1725,3444.8525,3509.00875,3572.14875
"Y175",3532.26625,3561.63625,3587.93125,3618.7775,3651.9775,3689.1325
"Y176",1125.02875,1122.855,1118.41875,1116.245,1114.62125,1115.67375
"Y177",4018.915,4132.84125,4257.05125,4393.67,4514.98375,4626.95375
"Y178",1602.84375,1614.94125,1632.5625,1644.895,1659.82125,1682.59
"Y179",1981.8625,2005.6325,2031.14125,2054.34625,2078.7925,2099.7175
"Y180",4171.8575,4305.3775,4438.04375,4585.66625,4712.54375,4861.25875
"Y181",8860.82,8997.00625,9138.5675,9265.70625,9403.13625,9547.1025
"Y182",2254.34125,2322.1975,2389.09875,2462.29625,2529.55,2600.52125
"Y183",11626.125,11786.9375,11952.6875,12115.8625,12267.7875,12416.8375
"Y184",2023.81875,2041.92125,2057.805,2075.14,2091.40125,2108.51875
"Y185",1339.5425,1336.255,1329.7025,1324.7575,1319.28625,1316.755
"Y186",2051.01875,2058.34,2062.69625,2068.71,2072.675,2079.69625
"Y187",4597.50375,4606.0575,4608.96625,4613.75125,4615.22375,4623.61125
"Y188",2227.23625,2226.58875,2222.60625,2220.6,2215.975,2216.55625
"Y189",10050.2875,10158.5625,10266.625,10383.5875,10488.475,10597.775
"Y190",7678.27,7799.2075,8026.265,8191.735,8299.92375,8429.2625
"Y191",4252.675,4307.66125,4357.89125,4412.89875,4489.325,4568.99
"Y192",5384.53625,5395.51875,5391.97625,5377.77125,5369.04125,5370.9275
"Y193",11287.4625,11431.05,11558.325,11654.0375,11729.725,11871.0875
"Y194",9210.2525,9340.5725,9471.50125,9573.935,9639.905,9763.41125
"Y195",12766.75,13011.525,13272.0875,13493.55,13681.3875,13914.8
"Y196",10614.325,10774.4875,10950.8625,11071.4625,11175.0375,11331.5875
"Y197",3335.07,3366.64,3384.2125,3400.46125,3407.24125,3447.99
"Y198",5909.59625,5965.09125,6049.285,6116.31,6113.9975,6157.43
"Y199",6931.55125,6945.28875,6943.13,6933.0625,6912.11375,6918.91
"Y200",4602.21,4574.4175,4536.36,4481.52875,4433.535,4405.74125
"Y201",5120.27875,5073.2825,5011.3625,4952.2225,4896.655,4877.755
"Y202",8455.5,8521.80375,8613.59875,8680.87875,8671.65,8723.6225
"Y203",5531.14,5671.81125,5838.4575,5980.305,6135.66375,6221.12
"Y204",11189.0875,11336.6625,11475.45,11587.5625,11695.775,11848.425
"Y205",3312.82125,3284.43875,3244.7325,3212.90375,3156.54125,3121.01
"Y206",4888.43125,4924.51125,4953.07,4966.355,4983.0725,5014.03625
"Y207",3373.48625,3357.2225,3331.00875,3301.1325,3261.9875,3250.835
"Y208",9248.1075,9381.8325,9517.28125,9629.59375,9699.04,9826.74125
"Y209",7325.065,7557.185,7750.64375,7931.36875,8141.18125,8344.59375
"Y210",3050.07125,3024.6075,2989.3325,2951.5775,2914.2075,2893.585
"Y211",5183.39875,5263.14125,5340.85625,5400.58,5463.77625,5559.365
"Y212",4657.73375,4623.91625,4581.97125,4525.13125,4466.77625,4441.51125
"Y213",4525.18125,4676.0475,4794.60875,4900.61,4989.3575,5092.7475
"Y214",2941.14125,2914.8925,2882.45875,2847.99875,2810.02,2788.29625
"Y215",7927.6325,7950.6725,7979.30375,7994.02625,8003.93875,8000.87
"Y216",4971.4425,5001.145,5035.0625,5037.58375,5047.295,5066.62375
"Y217",3097.935,3137.38625,3169.0025,3198.05625,3223.5925,3266.4225
"Y218",8372.70875,8508.02125,8797.32875,8970.96,9145.86,9334.1625
"Y219",1483.07,1504.44,1525.8575,1542.97875,1558.77875,1583.35125
"Y220",8153.81375,8339.32875,8539.67625,8719.55125,8903.6775,9090.43
"Y221",11426.6875,11572.6625,11690.4625,11826.775,11946.1375,12087.05
"Y222",1548.635,1570.24625,1595.77625,1611.33,1631.7925,1655.23875
"Y223",9353.22875,9475.08375,9696.465,9896.36125,9871.05625,9887.69125
"Y224",6709.865,6663.76375,6595.3125,6533.985,6475.45875,6470.5725
"Y225",10574.9875,10711.5125,10840.5,10953.5875,11031.8375,11231.875
"Y226",1172.875,1199.575,1221.7625,1241.5175,1266.04625,1289.2275
"Y227",9953.48375,10093.495,10234.15,10343.7875,10440.85,10569.7375
"Y228",4184.61625,4173.04125,4154.06875,4135.6725,4090.5525,4056.3025
"Y229",4200.39,4213.1175,4228.87625,4253.18375,4277.41125,4295.605
"Y230",5106.39125,5082.44875,5042.69125,5014.2175,4944.845,4932.9675
"Y231",1171.21,1183.635,1193.955,1200.92375,1207.585,1220.585
"Y232",5013.35375,5039.7575,5082.015,5093.54,5131.55125,5159.185
"Y233",6277.94625,6278.48875,6277.48,6276.06625,6263.2125,6247.0925
"Y234",9890.46625,9988.065,10081.22875,10146.00625,10190.92875,10288.90125
"Y235",7435.28875,7436.1625,7427.70125,7411.5725,7394.64625,7379.86
"Y236",7441.35875,7512.19125,7610.915,7672.27125,7761.1575,7880.98375
"Y237",7413.89375,7483.17625,7570.21875,7628.02875,7688.10125,7765.00375
"Y238",3908.72625,3907.03875,3902.61,3885.87125,3865.74,3861.92375
"Y239",3486.90875,3534.68875,3576.3275,3618.04375,3644.00625,3694.61
"Y240",3830.15875,3961.20125,4112.4975,4269.895,4385.185,4492.2725
"Y241",7006.385,7362.71875,7731.60125,8131.95,8470.19625,8850.54125
"Y242",2592.07,2613.7375,2628.93,2654.56125,2667.385,2688.765
"Y243",3994.17125,3985.55375,3977.56,3971.33875,3962.665,3961.7575
"Y244",19508.175,20269.3875,21027.1,21874.45,22712.35,23527.7625
"Y245",14803.8,15515.8,16273.675,17105.1125,17883.675,18657.7625
"Y246",9098.76375,9450.3525,9872.3375,10311.3625,10654.5,10874.9875
"Y247",9127.88625,9597.8775,10082.0375,10587.025,11084.9,11582.2625
"Y248",6349.08125,6592.93875,6827.98,7087.2325,7331.3125,7584.6975
"Y249",17345.6875,18187.0375,18959.575,19829.0625,20695.55,21612.1125
"Y250",4134.77,4296.955,4449.365,4627.905,4792.0625,4965.69125
"Y251",3301.0625,3501.67,3706.985,3924.16375,4142.9475,4358.635
"Y252",12387.3,12924.75,13468.675,14066.525,14639.7125,15213.5
"Y253",11673.2375,12202.7625,12761,13338.1125,13898.65,14485.4125
"Y254",10240.425,10235.475,10216.6875,10195.875,10177.7875,10177.1625
"Y255",9561.865,9561.25875,9548.37,9531.41625,9508.15625,9498.4275
"Y256",10027.99125,10019.75,10007.1125,9994.32,9958.59875,9956.59875
"Y257",8373.7625,8343.5625,8305.465,8275.44375,8218.62,8173.4375
"Y258",4531.91375,4612.07625,4688.83625,4757.9325,4829.985,4907.85125
"Y259",7246.4175,7332.97625,7410.66125,7490.57375,7576.24125,7662.0025
"Y260",10340.875,10727.775,11105.45,11513.725,11927.85,12340.9875
"Y261",3648.305,3700.09125,3746.73125,3800.12375,3849.88875,3898.43875
"Y262",2025.34875,1999.8975,1972.72375,1944.34,1920.5075,1905.9875
"Y263",7308.88875,7420.02875,7545.39125,7689.525,7818.65125,7919.665
"Y264",3216.72125,3278.88375,3340.58,3408.25125,3469.73125,3531.17375
"Y265",4274.07625,4322.865,4368.21375,4414.52375,4455.865,4502.77375
"Y266",1118.39125,1115.87625,1111.52125,1108.645,1106.57125,1106.01875
"Y267",3212.83125,3223.34375,3229.75875,3235.3225,3239.76625,3248.3325
"Y268",2282.96375,2313.7575,2342.83,2375.5275,2406.28625,2435.4375
"Y269",12485.3,12726.1,12966.5375,13214.5375,13441.375,13711.7625
"Y270",6831.76875,6771.50625,6696.82875,6631.085,6550.055,6490.04
"Y271",2602.45375,2628.21,2645.82,2664.60375,2685.48,2716.66
"Y272",1999.77,2050.55625,2103.16,2164.48,2220.54,2277.90625
"Y273",10528.7875,10811.1375,11084.175,11388.675,11672.575,11994.6
"Y274",4370.715,4396.47375,4417.56125,4436.2075,4456.12625,4488.775
"Y275",9801.48,9914.215,10024.66375,10129.67625,10231.675,10356.925
"Y276",13141.275,13382.7,13643.0625,13906.1875,14132.1625,14367.8125
"Y277",6983.195,7147.43625,7299.46625,7421.15375,7560.32375,7671.1225
"Y278",1676.16875,1693.935,1713.625,1733.25625,1750.63875,1771.80125
"Y279",2300.31875,2395.27375,2482.88125,2568.675,2656.72,2735.9325
"Y280",8378.5625,8379.3075,8396.50375,8404.40125,8372.11625,8343.68625
"Y281",4846.8575,5076.03375,5298.66375,5541.47625,5762.8325,5964.6125
"Y282",3816.08375,3814.44125,3804.155,3794.75375,3795.17,3798.76
"Y283",1967.29875,2017.7575,2061.89125,2101.48375,2145.10875,2184.5825
"Y284",987.157875,993.712,996.35025,1002.192875,1004.4595,1011.21775
"Y285",2672.115,2734.32375,2795.50875,2867.5075,2932.85,2998.64125
"Y286",2305.09125,2367.7625,2438.9025,2499.805,2554.80125,2618.29875
"Y287",7040.87375,7096.41,7130.095,7164.22625,7216.19375,7338.56625
"Y288",4748.0725,4825.9925,4899.5525,4974.06875,5047.36,5152.17125
"Y289",8170.54,8245.31375,8321.43375,8392.415,8448.08125,8505.44625
"Y290",8699.05125,8895.66875,9094.56875,9284.16,9497.695,9744.8825
"Y291",3650.31375,3699.97125,3749.59,3804.4325,3854.29125,3903.5025
"Y292",10800.2625,11016.3875,11267.8,11506.4375,11704.05,11896.4125
"Y293",4165.16125,4373.3725,4601.3875,4842.52125,5055.6775,5270.415
"Y294",3136.3825,3181.56,3225.46125,3270.14625,3317.94,3361.20125
"Y295",7582.6075,7561.37125,7511.32875,7479.25875,7417.005,7428.11125
"Y296",4018.02125,4053.10125,4094.10375,4127.565,4173.9875,4220.98875
"Y297",1129.945,1130.35375,1127.69,1125.7775,1123.93125,1124.63625
"Y298",10531.8875,10813.6,11096.0125,11406.7,11678.7125,12019.7875
"Y299",8510.18,8621.57625,8716.96125,8806.47125,8842.3925,8918.185
"Y300",6969.21,7155.89125,7326.20625,7514.94375,7700.40625,7914.86625
"Y301",9237.0875,9396.62,9557.3775,9709.905,9842.3325,9968.855
"Y302",8182.64125,8250.3225,8337.355,8411.085,8451.3975,8480.2125
"Y303",1067.33875,1068.02375,1067.955,1069.1375,1066.2875,1069.015
"Y304",4566.36875,4604.3275,4647.495,4690.45625,4735.69625,4779.98
"Y305",1719.76,1714.6625,1705.3775,1697.70625,1689.3775,1686.2475
"Y306",7485.6675,7570.755,7646.0525,7725.47375,7817.93625,7929.1175
"Y307",3288.635,3354.755,3411.0775,3458.28,3509.7775,3548.5775
"Y308",2488.3725,2511.64125,2542.4175,2572.96875,2598.5475,2627.115
"Y309",3956.97125,3981.49125,4006.3925,4034.95875,4057.685,4103.57375
"Y310",4094.72125,4143.7175,4202.395,4250.76625,4309.61875,4385.73
"Y311",4781.82375,4815.1125,4844.27875,4877.3125,4909.195,4938.10625
"Y312",1404.1625,1397.14375,1389.9375,1384.1175,1376.915,1374.00125
"Y313",2042.8225,2058.13625,2069.46,2079.05625,2097.965,2125.84875
"Y314",1717.71125,1712.3375,1703.81875,1695.855,1687.55,1685.08
"Y315",2113.78625,2098.45625,2077.4625,2057.81375,2038.22125,2028.985
"Y316",1796.9575,1787.57375,1774.6875,1761.79,1756.35,1756.52625
"Y317",8801.01875,9011.1675,9248,9458.9375,9674.32375,9948.89
"Y318",2702.75,2691.525,2680.695,2668.04125,2655.61875,2646.45875
"Y319",3442.54875,3473.91625,3503.3875,3533.565,3551.97,3578.16625
"Y320",4051.34125,4057.35125,4057.375,4060.2425,4054.235,4057.27
"Y321",8727.29125,8844.44125,8976.495,9127.17,9262.3575,9374.59
"Y322",5048.38375,5097.94875,5142.51875,5186.715,5226.10625,5271.89875
"Y323",1700.84125,1751.135,1805.7925,1865.25875,1916.97625,1965.9325
"Y324",1539.345,1533.58125,1526.08875,1520.345,1512.11625,1507.68125
"Y325",1430.04875,1429.50125,1424.21375,1420.98125,1417.07125,1417.805
"Y326",1153.54625,1171.0575,1194.085,1209.95875,1226.7675,1241.25125
"Y327",6239.56625,6461.21625,6668.76125,6860.2175,7052.7075,7210.92
"Y328",4105.36875,4239.05,4386.3925,4530.0375,4663.56,4827.31375
"Y329",9990.51,10186.8875,10412.9,10627.4,10819.05,11016.6
"Y330",6202.565,6214.82375,6203.46,6194.65125,6189.74,6207.25625
"Y331",12485.1875,12806.8625,13119.05,13458.75,13782.925,14149.25
"Y332",6367.65875,6405.17125,6439.3175,6470.83625,6498.42125,6537.3225
"Y333",4183.615,4198.30625,4207.94875,4220.23875,4225.41875,4244.45375
"Y334",8100.31,8348.98,8599.74125,8861.29875,9085.44875,9215.15625
"Y335",8781.86125,9003.91875,9208.3225,9413.44375,9647.51,9903.13125
"Y336",1002.38875,1001.61325,1003.089,1003.395375,998.266,994.073375
"Y337",7840.32625,7885.81125,7915.8125,7954.85875,7985.09875,8041.05875
"Y338",6037.57,6106.145,6174.675,6233.1275,6300.425,6368.92875
"Y339",4102.9875,4187.9725,4290.08625,4384.61,4484.96375,4566.6375
"Y340",4404.6825,4424.4425,4440.12875,4454.74125,4458.89375,4484.6725
"Y341",1461.38,1489.6975,1526.51375,1569.08875,1600.4525,1610.86125
"Y342",2362.91625,2360.65875,2351.9225,2343.74375,2336.3475,2335.2175
"Y343",2968.46875,2981.09625,2995.015,3010.5075,3022.095,3033.92375
"Y344",5029.52375,5086.3475,5139.89625,5175.64375,5217.14625,5277.03125
"Y345",12742.4,13068.025,13375.4125,13713.5375,14030.5625,14412.35
"Y346",1974.0225,1983.23625,1990.90875,1998.2925,1999.24625,1999.04625
"Y347",5121.06375,5133.8775,5141.4675,5151.9625,5145.4925,5148.36
"Y348",2435.585,2464.61375,2493.3975,2518.7525,2551.82375,2588.22
"Y349",2250.26875,2263.43625,2274.1075,2284.72375,2294.35625,2304.8625
"Y350",3605.11375,3671.24125,3730.5825,3798.76625,3871.66,3940.60625
"Y351",1595.89,1625.98,1666.8675,1713.355,1746.4,1757.27125
"Y352",1185.2025,1185.60375,1184.5175,1182.9575,1180.91625,1183.445
"Y353",1454.7425,1442.645,1427.47375,1413.1425,1397.815,1386.43375
"Y354",12319.625,12624.5125,12906.9375,13216.975,13515.375,13867.0625
"Y355",1808.8575,1827.885,1846.89125,1864.8425,1880.77125,1897.09875
"Y356",2675.645,2700.21,2715.54375,2739.2875,2756.42125,2778.105
