"id","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"D63",4733.78,4708.485,4719.15625,4731.32125,4727.69,4740.285,4728.34,4743.42625,4722.855,4732.82125,4742.76,4733.50625,4738.52875,4727.03
"D64",1048.305,1057.48625,1060.72125,1051.76125,1043.48625,1061.5825,1058.01875,1052.675,1059.5125,1062.87125,1052.16625,1045.135,1061.67625,1056.33
"D65",3559.53625,3577.54,3551.99375,3558.70375,3548.275,3589.70625,3566.0425,3571.60625,3585.46625,3563.1125,3571.8475,3557.385,3595.46625,3572.4325
"D66",1424.53625,1404.5075,1396.3175,1390.245,1399.77625,1394.0575,1400.77875,1426.595,1406.03375,1397.43625,1392.94375,1401.955,1396.21375,1401.7825
"D67",5140.76375,5173.23125,5079.4475,5144.49625,5102.57625,5095.255,5158.55375,5158.09,5176.04375,5089.04375,5141.625,5109.19625,5102.07625,5161.76875
"D68",5537.45875,5575.10625,5540.7925,5564.00125,5582.79375,5544.08,5550.21,5563.4975,5589.5975,5554.45125,5564.46625,5580.5175,5547.55375,5558.095
"D69",3956.565,3951.0375,3970.585,3960.645,3958.19125,3972.44,3969.79125,3968.785,3959.75875,3974.6525,3965.405,3963.24,3971.9975,3973.9475
"D70",3982.98125,4127.8975,4120.03,4070.06625,4046.1325,4030.955,4044.00375,3974.83125,4153.62,4143.29375,4083.62375,4044.09125,4017.065,4019.88625
"D71",2545.8925,2546.0525,2543.93,2529.85125,2532.7125,2536.7475,2537.70625,2550.545,2548.755,2546.92875,2534.4525,2538.40625,2539.895,2541.57375
"D72",1918.0325,1922.70875,1925.42375,1916.48,1907.66875,1912.53625,1923.9425,1924.80375,1927.175,1929.0475,1918.63125,1910.4075,1913.82375,1926.01375
"D73",1025.44,1027.96,1029.07625,1024.81375,1023.99375,1027.065,1021.1025,1028.14375,1029.17625,1029.57375,1026.5175,1025.8625,1028.00875,1023.21875
"D74",1669.1,1669.61125,1671.26,1680.62,1680.4675,1679.6625,1676.71625,1673.9,1673.9375,1675.88625,1685.66125,1685.95125,1682.6975,1678.6475
"D75",1644.925,1653.96,1655.24,1650.855,1649.87875,1654.74625,1645.51625,1647.74375,1654.915,1656.4725,1653.03875,1651.65,1656.17375,1648.04
"D76",1802.74125,1807.59125,1814.05625,1813.54625,1819.84125,1807.46875,1813.34875,1810.73125,1813.94625,1817.83625,1818.47375,1824.645,1812.1875,1816.83625
"D77",1941.2325,1948.12625,1949.26,1951.62125,1949.68,1947.6625,1942.98625,1947.155,1952.71,1953.24,1954.9575,1952.25125,1949.45375,1945.3725
"D78",3185.775,3222.68375,3215.82375,3234.65375,3244.005,3261.3175,3207.68375,3204.91625,3232.9125,3224.1725,3235.95625,3243.9575,3257.33,3213.4225
"D79",9959.905,9981.69125,9991.76875,9948.2775,9920.91,9966.0125,9913.76875,9984.22875,9998.245,10000.52625,9959.52875,9938.9925,9970.7425,9926.45375
"D80",2491.8875,2500.91625,2509.01,2504.54125,2514.14375,2502.16625,2504.87,2503.56375,2510.26625,2515.06375,2510.235,2518.0725,2506.15375,2507.95625
"D81",1572.30625,1575.715,1573.19875,1565.63875,1568.415,1571.95125,1567.765,1575.35875,1577.745,1574.41625,1568.34125,1571.21625,1572.685,1569.8775
"D82",1108.81625,1110.74,1115.29,1113.5925,1103.8425,1104.53125,1109.61375,1113.0625,1112.93875,1117.10375,1114.67,1105.42875,1105.3075,1110.645
"D83",2930.63125,2930.50125,2970.08375,2926.1925,2922.9975,2921.69125,2928.31375,2939.0375,2935.1975,2974.9975,2925.64875,2924.1,2923.13625,2929.85125
"D84",1723.3925,1728.64,1732.50625,1732.865,1730.85125,1732.275,1732.5625,1729.0375,1733.1125,1735.45625,1735.5575,1732.67375,1732.93,1733.37625
"D85",6444.6075,6365.58,6381.155,6402.5425,6442.0025,6404.375,6341.9075,6451.3075,6371.76625,6390.99375,6409.92125,6442.20125,6411.2425,6361.32125
"D86",7170.02125,7174.2775,7152.25625,7141.495,7147.865,7159.89875,7104.335,7218.1425,7207.1775,7165.235,7136.065,7120.74,7150.27875,7118.585
"D87",2166,2165.52,2183.65,2172.76,2164.7025,2170.3075,2157.7225,2179.4625,2175.8725,2185.575,2175.1425,2169.16,2173.79125,2159.47125
"D88",2266.91,2267.12375,2281.83875,2270.6675,2261.11625,2271.43,2256.1175,2280.1725,2278.06875,2285.1725,2274.7375,2266.42125,2274.685,2257.3625
"D89",2048.37375,2050.87375,2068.19,2062.0075,2053.38625,2049.265,2045.44,2059.915,2060.15,2070.6925,2064.41125,2057.66625,2052.2325,2046.65875
"D90",2060.51875,2063.71,2080.06875,2076.21875,2066.68375,2059.65375,2056.35375,2070.68,2072.795,2082.48875,2079.26625,2069.9175,2062.8525,2056.24875
"D91",2061.47125,2063.79,2081.2475,2071.71625,2062.10875,2062.87875,2056.005,2072.175,2073.7975,2084.40625,2075.61,2066.77875,2065.54875,2056.4075
"D92",2078.2075,2080.35625,2095.32625,2092.875,2085.71875,2077.7875,2076.23125,2089.58125,2090.28,2099.22875,2095.54875,2089.30125,2079.8175,2076.495
"D93",2338.02375,2340.40625,2353.7475,2344.18125,2335.165,2346.06,2323.3025,2351.44,2351.53875,2356.4475,2346.575,2338.28375,2349.25,2325.29625
"D94",2154.59125,2158.17125,2172.48625,2174.36875,2164.35875,2153.38375,2153.25125,2163.19875,2167.5825,2175.57,2178.15375,2167.96,2156.0375,2152.72625
"D95",2126.74,2130.0875,2144.32125,2147.06625,2138.355,2127.00625,2126.86625,2135.46,2137.8925,2147.1575,2150.09625,2142.6775,2130.84625,2127.6125
"D96",2049.49125,2050.76125,2069.02125,2061.50625,2051.16625,2050.34875,2044.3875,2059.62875,2059.5,2070.36,2064.58625,2056.1475,2053.98875,2046.5575
"D97",2104.21,2107.11,2120.5875,2120.2775,2113.0975,2103.1425,2101.31875,2113.495,2114.83375,2123.5225,2122.77875,2117.3475,2106.74,2101.7475
"D98",1918.41375,1923.35875,1922.095,1916.19,1917.5125,1917.62375,1910.95,1925.64375,1931.0475,1924.60125,1919.2225,1919.3275,1919.29375,1911.535
"D99",9819.44625,9857.52125,9874.995,9933.33,9927.43625,9898.14875,9975.005,9833.07,9888.68125,9905.595,9961.825,9954.09875,9907.3125,9968.13625
"D100",934.1645,933.624375,936.668375,941.963375,941.322375,936.451875,931.633,936.367875,936.322875,938.893625,943.924375,942.822375,936.862125,931.8225
"D101",12039.2875,11946.475,11970.3375,12108.55,12034.875,12040.475,12039.0625,12085.3375,11985.85,12006.075,12133.6,12057.4125,12044.3,12044.825
"D102",1628.31375,1615.46,1618.19125,1635.5725,1627.31125,1628.46625,1628.29875,1633.13,1620.1425,1623.485,1638.3,1629.14,1627.20875,1628.41625
"D103",7184.7975,7260.3325,7246.04875,7228.5575,7271.64875,7260.405,7198.68375,7217.61625,7276.28875,7260.84375,7244.15,7279.81,7263.955,7206.51375
"D104",9258.92875,9287.095,9256.77125,9290.78125,9230.62875,9250.1225,9272.40625,9285.0325,9307.41625,9272.46875,9303.56875,9251.5825,9257.7225,9278.48125
"D105",11021.5,10986.125,11027.4125,11079.2875,11138.95,11099.0625,11104.45,11052.6875,11007.2375,11044.775,11085.9875,11139.3,11093.0625,11105.6
"D106",954.441375,951.518,956.6305,956.69975,961.24225,962.27025,961.140875,958.839875,954.0605,957.907625,957.224,961.16475,962.00525,962.175
"D107",946.346375,943.592625,949.4345,949.44225,953.6035,955.29075,953.187125,949.88875,945.979,950.40175,950.471625,954.53375,954.962,954.392375
"D108",1311.665,1318.03125,1310.1825,1317.25375,1324.07625,1322.65,1317.7025,1316.875,1321.1975,1313.995,1318.77625,1324.95625,1322.45,1318.40375
"D109",1259.225,1265.38625,1257.64125,1263.41375,1269.76125,1269.3125,1264.80125,1264.03125,1268.5375,1261.08,1264.95125,1270.68375,1268.855,1265.65625
"D110",1329.36625,1336.6075,1328.605,1335.13125,1342.025,1341.44625,1336.355,1334.44875,1339.93125,1332.7225,1337.6475,1342.77375,1340.92125,1336.22625
"D111",9185.1575,9316.82125,9387.51375,9335.89875,9326.2325,9356.2825,9242.51375,9232.55125,9347.82875,9409.13,9352.0625,9339.58875,9362.26,9254.61375
"D112",6922.935,7018.0475,7065.1625,7031.2325,7044.07875,7058.80625,6972.19375,6956.95,7037.59875,7081.19875,7044.10875,7053.45,7061.98625,6977.39375
"D113",7427.22375,7535.6925,7588.03875,7544.48,7552.1025,7569.22125,7477.0825,7464.045,7556.37,7606.70625,7557.35625,7562.76625,7573.47875,7490.27125
"D114",6820.10375,6770.275,6866.66125,6861.7025,6865.85875,6918.43625,6793.82625,6808.8825,6807.14125,6885.74125,6886.1325,6872.7925,6911.035,6791.61625
"D115",8520.59125,8351.125,8363.62375,8349.2425,8508.46875,8674.5575,8486.44,8533.0925,8364.96,8373.3675,8374.8875,8518.91625,8676.26625,8489.69375
"D116",7836.12875,7775.12125,7884.5475,7884.21375,7887.675,7950.73375,7804.56375,7820.8975,7818.25375,7906.85875,7912.96625,7896.69625,7939.45875,7805.73375
"D117",1326.2075,1333.81875,1334.61375,1328.38875,1327.39625,1324.36375,1327.37,1328.5075,1335.51,1337.34125,1331.14125,1330.2,1325.4825,1327.7725
"D118",9097.2675,9178.37875,9202.88375,9217.07,9190.4175,9163.01375,9116.4875,9118.25125,9205.0225,9226.22375,9233.06375,9201.12375,9159.93625,9127.26
"D119",9040.07125,9123.335,9153.22875,9168.39375,9147.6575,9113.65625,9060.455,9055.34125,9146.0025,9175.08375,9181.93375,9165.21,9113.94,9072.2225
"D120",5239.91375,5263.5125,5253.97125,5253.28375,5287.305,5294.53375,5248.30875,5260.36625,5274.58,5264,5260.48625,5292.3875,5293.3025,5255.50125
"D121",6931.1075,6967.7925,6961.05125,6961.42125,7001.56375,7008.37625,6937.75,6962.79125,6985.915,6980.20375,6971.86375,7005.675,7007.01375,6944.7975
"D122",5616.2875,5646.355,5639.48125,5638.3875,5673.94375,5679.3125,5628.3,5640.635,5657.745,5652.96,5644.45,5679.81,5681.01625,5633.44125
"D123",9419.74125,9457.49625,9478.6975,9533.18125,9526.31,9499.06375,9571.9375,9431.93125,9485.535,9505.1925,9556.1025,9545.69625,9499.9625,9557.14125
"D124",1106.0125,1111.80875,1109.78125,1117.02875,1116.6225,1113.7725,1122.33125,1107.09125,1115.135,1113.18125,1120.39625,1119.68625,1114.675,1120.98375
"D125",633.144,637.619375,641.457,643.735375,645.332625,639.971125,632.2495,636.84925,640.4395,642.961125,643.679,645.312,639.669125,633.1875
"D126",952.1255,956.678625,956.61725,958.381,966.90875,959.97125,956.810875,954.721875,959.04575,959.215375,959.796,966.96275,959.730625,956.77325
"D127",10754.975,10700.9625,10708.4,10769.1,10758.5375,10736.5625,10751.45,10779.4875,10731.7375,10741.0125,10796.4875,10780.0375,10741.4125,10758.0375
"D128",1792.93375,1775.175,1837.34625,1810.37625,1792.24375,1828.9525,1817.345,1784.45875,1782.43875,1832.88,1812.77625,1798.61,1828.79125,1817.92625
"D129",11041.2125,10666.7125,12124.025,11342.575,11537.3375,12483.05,11750.0375,10926.025,10792.6625,12119.8,11452.55,11522.775,12338.1125,11700.3375
"D130",6015.3125,5958.32125,6136.7575,6029.9525,6149.89,6085.45125,6012.5725,6054.8575,5985.84125,6125.9125,6017.66875,6115.785,6068.1125,6012.02375
"D131",10960.825,10885.6875,10829.15,10730.2625,11391.5,11149.025,11046.525,10937.275,10910.525,10867.1,10774.025,11346.0875,11112.85,11011.5625
"D132",11053.6875,11052.25,11052.775,11013.8,11040.8375,11027.4,11024.6,11071.8375,11063.4,11052.4625,10998.5625,11012.5625,10997.5625,11001.5625
"D133",8029.165,8057.26125,8110.34375,8151.08625,8249.38,8041.93125,8004.195,8056.8125,8062.98,8113.33,8140.15125,8222.285,8031.7625,7990.295
"D134",919.784625,880.655625,870.502,870.92,881.537875,893.280375,900.943375,923.476375,888.742625,869.216,864.669875,875.8015,890.64175,901.959875
"D135",7974.73,8068.9175,8194.6675,7898.74125,7837.60625,7880.3425,8058.17625,8094.42125,8135.64,8230.60375,7851.49125,7717.88625,7833.955,8176.63375
"D136",3030.51375,3110.61125,2897.56875,2829.03125,2889.6375,2972.54125,3013.00375,3024.9975,3077.445,2906.51625,2811.02125,2890.55625,2992.745,3028.8125
"D137",2922.25125,2934.97375,2963.675,3107.14625,2947.07375,2916.09,2893.68125,2893.4175,2899.0925,2929.23,3120.25625,2986.3175,2934.455,2882.32625
"D138",2993.4625,3057.76875,3072.63875,3089.77875,3141.0875,3177.20125,2962.13375,2958.93375,3028.26625,3057.98625,3072.80875,3113.96125,3174.54875,2952.70125
"D139",6987.525,6999.855,7023.71,7061.0475,7147.39,7259.32875,7049.945,7072.7675,7033.11125,7034.56,7047.4775,7111.46,7230.84125,7071.38125
"D140",4497.1675,4490.50625,4528.71625,4582.05875,4678.5325,4491.69875,4492.24125,4532.9675,4482.44125,4514.02,4554.07375,4662.52375,4518.465,4542.955
"D141",1161.90625,1160.525,1163.54125,1162.03875,1164.05625,1167.465,1164.0625,1162.8775,1160.585,1162.8025,1160.755,1161.80875,1165.10875,1161.90375
"D142",1267.57375,1265.67125,1268.83875,1267.93375,1269.72875,1273.1025,1269.61375,1268.14375,1265.32875,1268.10375,1266.32375,1267.8825,1270.945,1267.21875
"D143",1244.03875,1241.86125,1244.56875,1243.29125,1244.9225,1249.08625,1245.215,1245.16,1241.9675,1243.47125,1241.13625,1241.84875,1245.71125,1242.8225
"D144",6457.18375,6495.06875,6451.95875,6499.95125,6493.9875,6498.73625,6502.6625,6466.31,6497.51375,6454.58875,6490.18125,6476.565,6479.8975,6489.825
"D145",8091.8175,8136.3675,8083.335,8142.8075,8133.63,8144.89375,8155.4625,8110.9525,8142.5975,8088.535,8130.5575,8114.0725,8120.1625,8132.72875
"D146",346.92975,343.378125,342.865,346.062125,349.793125,346.0315,349.165875,348.1465,343.51475,342.501625,345.17325,348.6645,345.241625,348.917875
"D147",573.7745,574.265,580.5005,581.6395,585.110875,585.009375,580.43325,573.965,574.045875,580.110375,580.85725,583.9745,583.629875,578.73625
"D148",12390.125,12449.9125,12554.0625,12507.8125,12482.4125,12526.675,12417.425,12379.2375,12449.8,12551.075,12492.175,12453.1875,12492.7375,12388.7625
"D149",10224.8125,10226.9625,10212.3625,10094.625,10151.125,10136.275,10222.525,10222.725,10225.425,10208.825,10079.2625,10140.9375,10117.5875,10206.8375
"D150",1509.08375,1509.20125,1522.22125,1520.18125,1521.96,1521.39375,1514.955,1510.84875,1510.04,1520.645,1518.1425,1518.5675,1517.955,1512.01625
"D151",6342.13,6343.94125,6394.13625,6382.80125,6389.35375,6389.705,6367.2475,6351.13,6346.9675,6391.64875,6373.5725,6374.25625,6376.18125,6357.1475
"D152",7446.915,7438.49875,7460.9125,7546.245,7519.58375,7498.8725,7436.00625,7466.3325,7454.3,7465.33,7535.18375,7495.0775,7475.9975,7424.46375
"D153",10605.2375,10590.575,10618.65,10737.7125,10701.3875,10674.7375,10594.375,10637.45,10615.25,10628.45,10722.05,10672.3375,10649.5125,10581.225
"D154",10129.425,10101.1375,10102.05,10149.3875,10136.9125,10171.6375,10146.5875,10116.4625,10110.475,10113.3,10150.1875,10126.4375,10150.7875,10125.5125
"D155",13520.5375,13551.825,13587.25,13563.925,13497.225,13568.275,13549.075,13529.975,13560.1,13572,13546.6125,13466.3125,13543.825,13546.7625
"D156",19791.7625,19725.725,20044.0625,19813.3875,19952.3625,20087.7375,20140.2375,19766.7375,19734.375,20053.9,19814.3375,19926.45,20024.125,20074.625
"D157",24602.425,24564.0625,24711.8,24809.25,24886.225,24899.0625,24747.2875,24669.6875,24596.3125,24717.3375,24757.0875,24804.275,24836.2125,24707.1875
"D158",1248.72625,1244.68625,1256.1475,1260.6975,1265.5525,1252.47625,1248.21375,1250.09125,1246.25125,1255.08625,1259.08375,1262.99625,1250.01125,1246.96125
"D159",7305.85375,7197.8375,7268.4075,7265.515,7248.035,7392.855,7339.42875,7312.435,7200.65375,7256.0175,7248.7625,7232.605,7367.40125,7320.72125
"D160",13709.15,13552.2875,13628.525,13604.4625,13625.2125,13724.5625,13775.3875,13724.95,13579.25,13633.4,13590.475,13598.575,13689.9625,13740.8375
"D161",22054.3125,21999.4375,22263.675,22334.9375,22311.375,22131.75,22234.775,22087.65,22046.0875,22262.2875,22311.725,22256.125,22094.05,22197.225
"D162",20578.425,20567.125,20538.475,20484.375,20557.825,20581.175,20616.2875,20583.4375,20557.7875,20520.7125,20455.9875,20510.4125,20532.175,20584.6
"D163",17537.75,17774.75,17630.15,17616.975,17662.6,17636.125,17650.9875,17592.2375,17775.775,17627.425,17594.1125,17627.1,17604.425,17632.9125
"D164",9811.09875,9808.80875,9853.255,9822.2775,9768.5175,9808.75,9786.92125,9801.8775,9821.31125,9845.3925,9818.16875,9751.63625,9786.86625,9769.77
"D165",10474.1,10469.975,10514.05,10486.0875,10427.5875,10476.1,10455.075,10465.8375,10482.2375,10506.5,10475.275,10412.2625,10453.0375,10431.6625
"D166",3369.98,3389.0975,3360.32875,3442.73125,3199.2575,3089.01125,3317.62,3312.6125,3366.76,3336.6275,3435.1975,3211.035,3085.95625,3272.17625
"D167",5853.875,5681.5225,5526.0475,5505.32,5686.385,6027.20375,6042.27125,5745.305,5676.52875,5529.71625,5524.98375,5653.09875,5985.10625,5926.76625
