"id","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"W114",10572.9125,10563.25,10663.95,10667.5625,10610.4125,10594.15,10591.975,10530.6,10464.575,10559.575,10573.575,10821.9125,10778.0375
"W115",11235.4,11314.125,11389.4,11365.3375,11326.7375,11377.1875,11267.5375,11237.5,11233.1,11315.5,11366.5,11539.4375,11491.1125
"W116",14599.25,15125.1375,14379,14866.3125,15099.8875,15585.9625,14957.125,15344.675,15524.325,15985.925,15446.0125,15167.325,15239.475
"W117",7021.4125,7044.55,7066.25875,7113.385,7103.025,7114.3925,7081.77625,7101.05875,7194.535,7251.715,7289.54,7446.34375,7456.5525
"W118",1741.74875,1730.845,1732.21125,1745.50625,1763.56,1760.27,1751.245,1744.46,1754.81125,1763.82,1746.4825,1750.39125,1762.22375
"W119",999.480625,994.87825,972.438125,989.11025,1008.448125,1004.119875,1025.48125,1037.73625,1011.12125,1002.0175,984.942,966.637375,971.689875
"W120",830.2095,828.370125,823.03075,815.597,837.083,844.428125,868.7935,879.094625,856.59775,860.35875,846.78875,825.769875,861.58075
"W121",10402.4875,10402.9875,10358.375,10393.775,10440.25,10480.6875,10495.2125,10527.65,10559.2625,10648.2125,10623.4,10636.425,10683.7
"W122",373.6625,381.217,369.8065,378.01425,373.79725,388.690625,354.650875,358.646625,358.576375,368.92825,369.770375,364.589125,358.751875
"W123",483.143625,490.1535,476.81725,488.357,481.0585,499.3345,460.83125,464.13575,461.87125,469.143625,472.46175,476.63825,473.343
"W124",8518.36375,8611.995,8489.99375,8580.455,8537.34875,8537.3825,8662.22875,8781.98125,8828.2,8784.78875,8815.27375,8913.6225,8951.13125
"W125",10814.775,10923.7125,10840.3125,10798.575,10842.7875,10959.3375,10916.3625,10859.825,10842.375,10939.0625,10913.2125,11007.225,10963.6125
"W126",9548.25875,9621.13875,9527.46125,9550.91875,9666.3125,9687.10625,9630.94125,9622.90875,9704.56,9769.74375,9766.04375,9786.1525,9832.42125
"W127",10808.925,10915.2125,10934.675,10961.1625,10818.7,10835.225,10902.1625,10968.05,10977.1375,10996.1875,11109.3625,11322.025,11411.3125
"W128",3637.4225,3678.1,3552.92,3621.31375,3641.675,3679.57,3644.40375,3675.675,3682.23625,3654.07625,3600.94125,3554.075,3541.67
"W129",1024.74375,1024.18,1018.36875,1016.80375,1020.1185,1020.77375,1029.57875,1030.97625,1031.3925,1032.665,1031.45875,1033.38875,1028.7075
"W130",8151.79375,8161.6625,8231.20625,8254.04125,8245.595,8282.58,8282.6,8301.06625,8332.55875,8310.7375,8392.3,8374.475,8347.905
"W131",2142.88125,2146.17125,2147.4425,2144.3425,2181.86625,2173.5225,2163.03625,2154.535,2170.84875,2175.45,2170.575,2161.0125,2180.005
"W132",22451.375,22519.6375,22520.55,22614.425,22719.2125,22753.825,22844.6375,22916.0375,22940.6375,22951.425,22882.9625,23003.8625,23086.45
"W133",13813.8375,13938.9875,13763.2875,13895.9125,13983.25,13977.5625,13907.85,14071.05,14008.4,14049.5125,14078.775,14090.1625,14119.5125
"W134",11986.7875,12090.7625,12018.075,12145.7375,12160.425,12246.5625,12198.725,12191.3875,12259.05,12333.6,12328.95,12308.1625,12296.4875
"W135",6135.74375,6091.35125,6062.945,6091.86125,6137.37125,6137.5125,6258.78875,6275.71375,6336.78625,6340.65,6376.86375,6397.8475,6377.0025
"W136",6362.715,6478.685,6475.72125,6416.32125,6395.275,6418.11875,6499.2025,6507.4575,6584.54375,6567.56375,6653.08625,6643.875,6576.72375
"W137",7053.8375,7107.75375,7047.89125,7099.04875,7039.7275,7072.18625,7045.2175,7125.71375,7117.56125,7172.17,7236.56375,7368.34375,7309.99875
"W138",365.799375,377.575,358.02025,370.9685,399.99175,396.691375,347.146125,353.014875,359.304,366.79725,362.406125,374.587375,367.004
"W139",7879.8625,7886.3025,7983.9575,7955.5925,7995.98125,7983.605,8006.76625,7962.3075,7935.83625,8003.67,8000.27125,8095.0725,8123.4175
"W140",8263.9825,8285.61,8390.61625,8386.0975,8406.2075,8436.98625,8398.08,8349.2125,8309.21375,8389.8025,8311.07125,8519.7825,8496.525
"W141",10890.1875,11248.0125,10610.75,11064.2375,11123.3125,11475.6875,10973.425,11335.1375,11378.7,11771.7375,11455.0875,11292.1,11471.8625
"W142",5402.41625,5409.87,5408.245,5417.9775,5426.53375,5435.265,5441.82,5497.58625,5512.9275,5536.9475,5613.3925,5675.84625,5717.59875
"W143",11344.375,11269.75,11232.05,11277.675,11500.7,11519.3625,11439.4875,11399.225,11492.7,11421.475,11425.1625,11433.8375,11452.95
"W144",965.134375,971.025,961.207125,973.44075,986.775125,994.37375,1018.701375,1030.091625,1004.04875,1002.697125,983.834125,964.906375,976.022125
"W145",8164.6125,8170.60375,8101.52875,8092.9975,8276.44,8397.03125,8547.41125,8720.06875,8485.97625,8613.54,8388.515,8223.49125,8456.62875
"W146",6734.96,6769.2375,6661.17,6705.23125,6755.35,6818.4075,6791.1125,6776.13375,6811.75,6895.5925,6927.7075,6938.42,6970.14
"W147",129.0165,125.484,125.630125,126.736875,114.07675,117.404625,103.823,111.287875,108.3595,111.29775,116.558625,120.536,119.581125
"W148",227.85825,222.58575,224.370625,225.2385,209.006,211.960125,192.651375,202.397625,197.80975,201.540625,209.359875,213.663875,221.898375
"W149",4477.17875,4517.02,4473.74625,4486.34125,4529.8625,4539.5075,4709.91625,4781.94,4795.6425,4809.8575,4750.4175,4856.2825,4921.59125
"W150",8029.52875,8093.69,7956.5525,7984.8575,8017.87125,8120.455,8077.73375,8007.71875,8013.9075,8147.395,8079.75,8089.47375,8055.19625
"W151",6282.24375,6311.31625,6265.00125,6323.375,6362.5125,6362.7175,6338.3925,6361.3825,6437.63625,6462.055,6464.57375,6475.08125,6487.91625
"W152",8456.97,8469.61625,8429.12875,8543.79,8451.22375,8440.54625,8377.83375,8457.8275,8537.29625,8550.10375,8632.36375,8764.66875,8827.46625
"W153",2952.025,2999.1625,2900.53,2953.61,2956.93125,3015.8025,2944.8625,2976.55625,3024.3875,2985.24375,2913.83375,2895.01,2895.535
"W154",8750.485,8741.01375,8688.96,8765.22125,8790.62875,8764.49,8768.86625,8853.78375,8815.17625,8860.40875,8827.17,8869.94875,8858.54625
"W155",4568.2725,4591.82625,4616.1675,4651.805,4652.55375,4650.63,4668.535,4667.845,4668.175,4682.27875,4719.86375,4724.19375,4716.4475
"W156",5458.07875,5455.03875,5491.0625,5518.20625,5502.96625,5528.54125,5496.78375,5542.68375,5544.23875,5541.195,5555.3075,5580.96,5588.92375
"W157",1434.97375,1426.095,1424.1225,1428.33875,1441.47375,1453.5025,1444.88125,1446.85,1439.4525,1444.54,1440.33,1452.89875,1446.31125
"W158",16509.4875,16611.275,16520.975,16538.1875,16718.275,16680.9375,16828.8375,16806.825,16835.7125,16836.1375,16813.1125,16792.625,16856.725
"W159",9240.3975,9271.37375,9254.05875,9284.82125,9319.20375,9388.8475,9378.13625,9414.39625,9415.1925,9492.40125,9467.21875,9461.155,9575.85125
"W160",7987.57375,8083.22375,7972.89125,8065.67125,8119.45625,8124.12875,8039.26125,8120.62625,8149.57875,8133.1425,8148.62625,8211.43875,8267.555
"W161",12053.9625,12147.8,12197.25,12255.5375,12300.55,12296.5375,12299.2,12322.7,12296.25,12292.7125,12293.5125,12284.2875,12294.375
"W162",4400.53,4377.86125,4362.58125,4354.05625,4437.1675,4456.1625,4494.9375,4514.81375,4563.87125,4604.8475,4609.255,4639.50125,4609.1275
"W163",3786.7225,3780.66125,3774.61,3782.43,3782.35,3770.67875,3789.7575,3794.8625,3819.00375,3829.42875,3812.26,3784.32,3753.88
"W164",24396.8125,24420.7,24267.7625,24404.7,24410.825,24352.775,24401.6125,24569.8125,24685.3625,24741.6125,24699.825,25274.2375,25447.35
"W165",3773.715,3802.87875,3744.45875,3733.03,3753.13,3814.94375,3671.32375,3692.82375,3682.72,3747.0875,3768.65375,3860.20375,3953.895
"W166",2612.245,2607.9475,2614.23875,2596.47625,2572.8575,2572.13125,2563.23,2577.36625,2560.58125,2570.63125,2606.97875,2664.1425,2692.2
"W167",2999.63375,2988.63875,2994.9775,2985.38375,2950.82,2973.02875,2943.7425,2944.81125,2953.9725,2941.24875,2967.18,3047.72625,3105.31375
"W168",3751.85375,3847.8025,3665.25875,3747.48125,3961.36875,4072.58125,3903.02125,3985.09875,4023.235,4085.44,3973.27875,3827.04375,3730.475
"W169",1654.12125,1657.01125,1657.91,1670.85625,1658.87875,1663.5875,1639.15125,1656.95875,1667.39875,1684.92375,1698.70125,1747.1875,1743.64
"W170",3588.11875,3596.9225,3611.20375,3608.86625,3589.615,3608.18625,3589.77375,3621.53125,3616.18,3617.26625,3645.55375,3717.82125,3712.2425
"W171",6057.485,6021.89875,6063.325,6085.25875,6063.45125,6054.5825,6057.95875,6057.99125,6095.71375,6087.55,6105.8225,6122.74,6188.40125
"W172",3678.88,3669.48125,3668.11625,3686.81,3720.175,3708.9475,3709.83875,3727.5725,3737.95,3754.9275,3742.54875,3764.3475,3772.98
"W173",3414.81625,3565.43125,3507.42,3598.97625,3518.07875,3627.2025,3647.195,3628.845,3544.40125,3499.9575,3444.32375,3500.86125,3424.3775
"W174",2786.37375,2811.115,2805.16,2792.16625,2798.3475,2805.54375,2801.9925,2815.415,2805.32,2820.845,2808.39125,2833.8875,2835.3775
"W175",3255.61875,3280.33,3246.45125,3252.02875,3278.705,3294.32625,3300.9275,3324.12375,3328.545,3327.39125,3322.7375,3315.915,3321.85625
"W176",2408.4075,2414.2325,2463.0425,2477.1225,2450.06375,2413.21125,2476.66125,2523.29625,2494.655,2462.16625,2497.41625,2578.78625,2672.29375
"W177",6669.2,6654.34375,6652.925,6615.86875,6763.52,6864.15125,6883.2975,6918.7225,6922.72375,7025.2175,6908.95,6799.335,6688.0325
"W178",1476.95,1480,1479.195,1480.90125,1486.3825,1493.38875,1496.87,1502.2875,1493.75875,1493.42375,1498.695,1500.51625,1484.6325
"W179",2719.85625,2725.20125,2711.92375,2729.90375,2745.87,2736.96375,2741.3225,2744.2375,2730.83125,2752.13375,2749.88125,2731.25125,2737.1175
"W180",7204.865,7209.96875,7222.6125,7238.94125,7278.75125,7237.085,7253.42375,7286.01125,7298.795,7261.26,7272.52125,7328.87625,7328.345
