"id","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49"
"H11",27251.7,26270.0875,25765.2875,25918.7125,26412.6,27146.0375,28350.8625,29924.875,31653.6875,33269.9625,34556.6875,35787.5375,37360.9625,38555.35,39368.6875,39903.7625,39611.8,38861.6625,37784.35,37126.7125,35259.2125,32233.65,29630.6375,27886.725,27379.375,26357.0625,25687.2375,25719.825,25950.075,26493.5875,27603.0375,28850.2875,30169.2625,31674.1875,33368.9,34893.75,36759.0375,38105.625,39046.3125,39478.7375,39455.7375,38638.15,37357.6875,36426.475,33224.6375,30012.7,26958.1875,25614.7625
"H12",8047.38125,7252.8,6774.08375,6414.24625,6226.95125,6174.55125,6427.8075,6793.69625,7238.99125,7816.23375,8454.3575,9039.755,9535.46,10037.86,10494.8125,10923.975,11141.9625,11234.5625,11039.8,10641.075,10170.175,9836.18,9383.025,8571.965,7700.75,6986.64875,6511.25625,6177.72375,5995.115,5949.1075,6206.35875,6514.97625,6888.76875,7451.39875,8065.79375,8709.59875,9306.98625,9820.4625,10321.85,10783.9875,11082.5375,11171.0125,11059.4,10713.325,10138.725,9645.80125,9211.49125,8443.35
"H13",576.587625,559.385375,504.095125,475.614125,457.234875,458.833,481.113875,524.022875,559.80875,598.925875,636.41625,689.472375,741.58425,698.843,721.890875,746.45075,772.722,877.32275,783.07,772.900125,751.2405,743.468375,714.792,664.097875,603.35025,579.516375,514.31225,480.99725,457.902875,460.0415,480.04675,521.672625,554.163125,591.128875,628.86375,680.430875,722.98725,680.11475,707.27225,746.745875,776.82825,871.45625,776.6195,753.51625,722.136625,704.133375,676.469125,640.087125
"H14",201.424875,197.369,178.899375,164.931625,154.452375,148.4575,147.56175,144.76725,145.44775,150.59075,159.802625,166.79025,171.316625,178.818625,181.877125,191.739,197.927,204.645125,208.937125,213.370375,213.227375,213.493625,210.08975,202.8945,197.8505,191.142125,177.40125,164.027,154.618,150.14,147.658375,145.979625,146.983875,147.838,158.643625,167.560875,172.153375,178.92875,183.31125,189.765875,196.151625,200.518625,206.997625,208.059125,211.79225,208.466375,204.31875,200.775
"H15",13594.1375,12570.925,11762.2375,11218.8125,10900.025,10801.325,11141.8875,11797.0375,12369.8125,13056.475,13876.4,14946.6375,16023.1375,16942.7875,17743.3625,18256.6,18504.1625,18451.65,18041.775,17345.675,16722.8375,16319.2875,16035.425,14922.4125,13597.9,12499.4625,11703.9,11162.45,10813.7625,10697.4625,10979.3625,11485.15,12010.4,12684.7,13411.1625,14367.9125,15209.825,16075.4875,16921.275,17522.1875,17897.9375,18188.3125,18161.275,17576.075,16700.6125,15984.2875,15522.925,14382.925
"H16",1279.17875,1165.26875,1049.98375,1060.985,914.211875,882.919375,865.65325,866.589375,907.51775,949.1215,1011.79625,1087.01875,1174.4275,1253.19,1353.935,1413.865,1497.51375,1555.39125,1578.13625,1577.32375,1525.585,1463.5,1428.9975,1387.26875,1352.88375,1237.2225,1112.6975,1029.53,977.708375,951.95475,928.48075,927.26925,955.301,982.734,1042.295,1126.06875,1202.4525,1281.37875,1338.69625,1412.56125,1488.00625,1528.095,1575.36375,1579.36875,1537.70625,1464.21375,1401.72375,1346.0525
"H17",54676.8875,50035.95,46142.5375,43332.6875,41269.275,39961.4375,39461.6875,40300.2125,41768.975,42741.5,45555.7,49303.3,53497.575,57544.5,60954.7125,64153.55,66652.6,68142.4,68781.8875,68683.1875,67387.3125,64628.0875,62088.0125,59755.075,55468.9625,50733.7625,46828.225,43906.0125,41778.55,40419,39913.925,40557.7,41724.425,42470.1,45243.75,49063.625,53242.525,57220.825,60793.775,63813.5125,66038.0125,67289.5125,67908.1625,67562.8125,66112.5375,63368.875,60833.2375,58791.975
"H18",28516.7375,26285.2,24571.7875,23467.8,22784.9625,22647.175,23532.625,25239.0375,26514.8875,28760.7625,31791.95,34826.5875,37377.7375,39222.8875,40204.7375,40557.6125,40677.075,40260.1375,39292.8625,38190.3375,37016.1875,36408.125,35098.375,32597.75,29679.125,27260.95,25355.375,24105.625,23293.8875,23032.1875,23729.5625,24968.0375,25921.8875,27884.85,30881.75,33671.3875,36483.7125,38434.7125,39589.425,40091.3625,40097.3875,39838.9,38958.05,37582.275,36090.2,35454.575,33960.2875,32748.475
"H19",2095.35875,1925.585,1812.9825,1737.18125,1702.0025,1701.0225,1778.24,1940.3125,2039.93625,2216.06375,2435.21375,2660.9825,2841.99125,2983.72875,3105.175,3144.1025,3135.03125,3031.78,2858.0425,2751.89125,2697.3825,2644.45125,2555.355,2372.89875,2187.82625,2011.08375,1871.43,1781.05125,1732.80875,1721.0325,1781.645,1899.2825,1959.2075,2099.8875,2289.87625,2516.46625,2723.17375,2855.7075,2922.82,2948.92,2941.02375,2904.66875,2815.5625,2708.48625,2625.4825,2546.91,2442.82375,2267.895
"H20",6215.61625,5716.00625,5367.9125,5136.325,5008.55625,5006.58375,5228.845,5662.83375,5996.64375,6527.87875,7183.92375,7884.95375,8486.8025,8914.61625,9139.44625,9138.55,9191.465,9056.40625,8792.77625,8546.51375,8232.75875,8061.465,7727.92,7149.09875,6558.04125,6016.85375,5580.9025,5288.92875,5113.22125,5044.8575,5204.79375,5503.715,5738.77375,6148.08375,6729.67375,7433.18,8007.17625,8433.6025,8668.29125,8861.595,9020.30375,9011.055,8823.56,8499.37875,8099.57875,7867.33875,7440.365,6897.96875
"H21",14945.0625,13813.2375,12923.175,12333.95,11954.1625,11834.3,12174.7,12953.375,13588.925,14780.3625,16425.5125,18056.7375,19414.4875,20387.1375,20856.1875,21016.475,21044.55,20851.4,20382.825,19783.1625,19284.15,19140.7875,18510.475,17197.8,15597.975,14296.8125,13310.175,12663.075,12216.975,12054.5625,12336.05,12936.5,13476.4125,14655.7125,16454.15,17845.075,19462.9875,20468.075,21023.1125,21077.125,20790.175,20533.8125,20031.4125,19358.5875,18644.425,18509.9125,17692.8875,17530.1125
"H22",678.55975,669.817375,645.638,625.9415,614.943875,606.59075,599.389625,595.693625,599.47675,600.4535,609.23225,616.795625,622.798625,636.53275,644.86025,653.132125,672.3085,683.7265,695.348,708.72975,710.89225,708.43075,696.097875,680.171,669.512625,663.003375,640.957125,624.726375,613.151875,606.068875,597.7705,596.659875,599.2505,598.9925,608.891375,619.540375,625.247625,639.122,642.238375,647.186375,663.433,675.651875,686.880125,697.509875,699.987875,694.608,682.76525,667.379125
"H23",238.642875,218.0185,204.666625,194.037375,186.951875,185.278,191.6055,207.90025,223.061125,243.1295,270.8245,296.103625,321.213,344.555625,355.753625,362.01825,365.9625,373.79,362.979375,350.128,336.359,329.746875,319.04075,292.82675,263.81425,233.279375,214.271375,201.8315,193.653125,190.7065,196.558625,209.9275,219.23325,235.039875,258.32875,286.58425,315.38375,338.53075,350.93475,368.58525,356.7785,344.22475,324.2985,302.202125,285.425,284.8635,276.74475,258.170125
"H24",385.24,386.22025,396.041375,430.761625,506.361,574.6675,653.033875,716.922625,775.924375,831.912625,878.28225,895.969125,898.768875,869.2955,836.686875,791.4045,757.149125,701.15675,627.617125,565.811375,551.563875,503.1355,466.626875,448.434125,439.45225,448.96175,453.8465,507.2255,581.31975,644.632,724.659625,797.843375,859.630375,921.35375,958.083125,977.6325,980.061125,962.761625,916.309625,866.007,821.485625,745.180625,662.20675,591.32075,541.417625,489.615875,463.175625,438.046125
"H25",2629.73,2477.3425,2255.5475,2099.02,1997.5175,1928.9725,1874.1175,1858.42875,1879.5375,1952.62875,2057.12,2158.8525,2239.725,2312.51,2393.35875,2466.8525,2543.82875,2642.08875,2705.5525,2767.63375,2822.635,2843.4775,2811.93625,2699.8325,2603.34,2481.7475,2264.57625,2091.40125,1992.2375,1908.3925,1858.16375,1840.03,1848.33875,1916.20875,2002.20875,2091.82375,2169.20125,2227.83625,2301.16125,2342.37125,2409.055,2481.87,2542.545,2581.15125,2617.38625,2623.6075,2599.01875,2527.23125
"H26",17375.675,15693.1875,14963.4625,14530.8125,14005.1,13729.5125,14065.0375,14758.7625,16184.2125,17052.725,17802.1625,18542.4375,18975.875,19333.6,19788.35,20114.0375,20310.775,20579.3375,20579.1875,20233.2375,19631.95,19382.875,18528.9375,16764.4375,15020.825,13909.2875,13219.525,13098.6625,12893.675,12680.225,13012.05,13853.8375,15175.5875,16235.7875,17110.9875,17866.775,18485.675,18924.2,19318.95,19591.8625,19795.1625,19992.8,19978.6375,19546.325,18936.1625,18684.1,17952.0375,16487.8875
"H27",1882.36,1709.54375,1543.53875,1468.9075,1405.87125,1392.24125,1519.35,1628.11125,1678.665,1783.10125,1963.53875,2151.885,2338.6775,2486.6,2610.8225,2663.84375,2656.24,2721.92,2726.49625,2654.66875,2471.665,2329.3375,2248.60625,2091.61375,1895.42625,1712.0975,1575.8975,1494.025,1441.60375,1439.36,1534.54375,1608.61,1654.095,1750.44875,1909.91625,2080.3225,2226.66125,2407.5125,2537.9825,2597.32875,2680.3575,2753.07625,2745.0775,2618.4825,2477.515,2341.5175,2309.06875,2155.06625
"H28",4356.87,4157.935,3826.4925,3480.55375,3141.485,2924.2575,2776.49375,2707.99,2717.48125,2847.54625,3056.145,3336.50125,3592.89125,3861.31625,4131.77,4356.88875,4580.01125,4795.96,5005.77,5122.9225,5144.46375,5064.2325,4762.20125,4475.795,4350.66875,4163.78625,3813.525,3463.615,3120.76125,2891.95125,2731.62,2651.21,2651.4825,2764.6875,2935.675,3202.9625,3495.11375,3818.14375,4147.0925,4419.72,4632.57125,4846.1275,5024.65125,5125.7825,5134.72125,5051.30125,4732.52125,4415.7825
"H29",4813.76625,4437.45375,4119.27375,3958.70125,3838.21375,3801.4325,3903.485,4145.18625,4373.30875,4724.26,5165.67875,5495.11125,5792.07125,6044.62625,6253.2275,6377.5525,6483.21625,6527.785,6493.29375,6327.65625,6107.645,5928.86625,5724.20875,5393.2275,4976.1325,4575.42,4211.78625,4023.90625,3856.8675,3779.385,3881.81375,4046.5275,4288.79625,4656.00625,5189.9475,5612.0625,5933.505,6231.3325,6371.06375,6450.2075,6494.37625,6476.2475,6356.06375,6063.55125,5825.4625,5576.91,5355.63,5047.8625
"H30",110371.5,101520.25,94957.3375,90267.8375,87051.1125,86680.1125,89753.3875,94389.6875,99947.6375,106007,111807.75,119009.125,124924,129825.875,133918,136572.375,138330.875,139530.25,139930.75,137737.375,132705.625,127569.875,123425.375,115136.375,106054.875,98543.225,91943.9125,87828.9375,85213.7125,85111.575,87727.625,91580,97319.4125,103396.25,109509.125,117032.125,122884.375,127600,131273.875,134159.375,135631,136745.625,136713.625,134009.5,128551.5,123568.25,119311.625,111856.5
"H31",100459.25,92665.6875,86992.6125,82997.3625,80526.3375,79511.775,80542.425,84303.7625,88696.225,94070.9875,100270.4125,106319,112027.625,116710.75,120787.75,124188.25,126416.875,127457.125,127681,126395.5,123301,119342.25,116429.625,111798.125,103919.625,95754.6,89538.1625,85213.5375,82346.4625,80886.675,81898.2625,85325.075,89462.2125,95322.5625,102228.125,109324.5,115854.5,121448.5,126012.125,129596.25,131650.625,132445,132234,130451.5,127014.125,122224.875,118398.5,113560.5
"H32",92839.575,85708.3,80588.1875,76924.225,74697.15,73729.4875,74692.125,78149.725,82165.2125,87026.25,92595.7625,98098.5625,103260.625,107431.5,111087.375,114177.625,116171.125,117042.75,117251.125,116142,113409.125,109871,107376.75,103193,96038.9,88604.125,83012.9125,79061.2625,76494.05,75219.85,76138.0125,79334.85,83086.3375,88364.0625,94478.15,100903.75,106835.125,111792.375,115978.75,119263.75,121118.625,121804.75,121661.375,120172.5,117102.5,112834.5,109466.625,105139.125
"H33",5834.755,5544.015,5130.8625,4705.87625,4338.26625,4061.03,3871.27875,3748.9975,3717.9,3712.8325,3741.5275,4022.52,4415.12625,4726.1825,5085.74375,5441.1225,5733.36625,6020.6125,6344.41125,6495.50625,6483.0675,6452.80375,6328.61875,6001.68125,5719.48375,5434.15125,5026.9775,4596.72875,4285.00625,4047.35125,3850.15375,3741.51125,3708.55625,3705.09,3709.0275,3986.30875,4356.46875,4680.9775,5011.53375,5337.9175,5585.945,5899.145,6213.22375,6298.115,6316.7825,6220.34625,6240.265,5941.32125
"H34",47694.85,45242.4625,41778.8,41385.3375,35959.6625,33810.8625,33010.5375,32690.7875,33340.575,34554.325,36291.0375,39124.375,41100.0125,42849.4125,44541.45,45894.2375,47543.125,48713.9875,50095.3125,50996.5375,51406.6,51273.8875,50204.1375,48575.45,46765.5625,44671.4375,41347.125,38314.225,36143.025,34506.25,33390.0875,33266.975,33512.6625,34384.925,35878.95,38774.4,40849.05,42607.4875,44297.3375,45471.8,46837.4125,47787.5125,48837.8875,49585.5875,49996.3,49765.95,48797.6875,47433.075
"H35",1401.37125,1322.76875,1219.78375,1167.85,1120.6425,1103.25875,1086.46125,1094.26,1133.48,1187.495,1245.31375,1305.37875,1330.75625,1369.4275,1384.38625,1399.48875,1421.00125,1429.9025,1459.59875,1452.85875,1433.825,1418.3275,1387.2775,1369.31875,1368.68875,1299.71625,1208.68875,1149.7725,1110.8025,1095.94375,1070.04875,1079.3675,1120.1975,1150.73125,1222.57875,1287.445,1309.405,1357.8125,1362.46875,1369.4975,1397.855,1409.54625,1420.8675,1424.97875,1403.58,1387.13375,1358.65875,1320.67875
"H36",23239,21006.8625,19425.5,18334.1625,17601.8,17413.6625,17987.95,19256.25,21236.7625,22914.9625,24304.075,25399.95,26238.7,26852.6125,27566.4,28121.075,28481.125,28746,28634.1875,27806.525,26646.1375,25843.7125,25057.625,23168.3,21026.2625,19351.85,18177.0875,17338.2125,16802.25,16713.6125,17225,18323.5625,20197.8875,21865.7375,23323.425,24623.475,25533.8625,26222.7,26861.275,27303.7125,27588.7625,27798.7375,27632.0375,26828.975,25762.4125,25096.925,24401.3375,22852.95
"H37",2129.4425,1869.49875,1620.415,1476.28625,1478.89375,1429.43875,1386.5575,1443.9325,1581.59125,1721.6025,1845.74625,1971.27375,2081.255,2154.52,2230.12875,2287.3275,2334.7175,2433.28125,2486.32875,2526.89375,2551.63375,2465.43875,2259.2025,2134.765,2092.74875,1893.9875,1686.53875,1551.67125,1522.4725,1493.5775,1506.98375,1554.01875,1608.46375,1720.46125,1813.56375,1875.8925,1940.285,1995.255,2090.75625,2183.8875,2267.815,2352.94375,2406.7975,2424.36875,2429.55,2379.67875,2199.83625,2107.42375
"H38",3333.9975,3161.6975,2833.2,2503.94625,2251.91125,2087.27375,2001.16375,1950.0775,1973.6525,2111.41125,2307.2875,2518.03875,2648.64625,2772.34875,2896.295,2990.2375,3087.93125,3189.18625,3233.80625,3312.69625,3367.4725,3401.555,3316.60875,3176.65625,3051.96875,2961.98125,2706.4725,2399.61875,2155.9275,2000.17,1911.11625,1864.66,1875.35625,1971.84625,2130.675,2329.17,2461.0775,2578.575,2699.42875,2780.275,2875.52125,2977.80125,3042.19,3171.72875,3241.61625,3279.68,3218.945,3113.65875
"H39",110345.375,101520.125,95006.6875,90314.4125,87189.5625,86844.825,90018.75,94612.925,100151.9,106219.125,112011.75,119201.875,125106.375,130036.25,134181,136862.375,138561.125,139732.75,140101.75,137873,132837.375,127662,123536.5,115211.625,106148.75,98663.8,92100.95,87965.175,85378.7,85204.3875,87851.7875,91623.6875,97383.025,103511.25,109652.125,117142.25,122978,127716.875,131383.25,134233.75,135619.875,136718.875,136670.5,133962.75,128505.75,123521.25,119274.375,111793.25
"H40",1910.2725,1773.30875,1630.20375,1534.37,1479.15625,1448.945,1436.02375,1439.575,1486.82125,1550.5075,1627.93,1715.46,1818.32625,1958.59625,2004.415,2079.155,2147.47375,2204.6175,2215.11375,2208.41,2192.72625,2148.865,2087.29125,2120.05875,2022.83,1862.8675,1689.18125,1579.335,1505.65,1471.1425,1444.3725,1454.865,1509.3725,1576.625,1644.99875,1727.95125,1815.99625,1901.0725,1954.965,1986.08375,2027.795,2063.09375,2056.19375,2069.15625,2042.52,1989.19625,1926.6,1990.05125
"H41",3931.415,3938.80625,3711.01875,3357.69625,3047.1575,2898.82125,2785.99875,2746.37375,2821.49625,2949.06,3060.27,3339.67125,3474.545,3554.4975,3684.90375,3777.11375,3831.0475,3883.97625,3917.24875,3927.545,3926.05375,3952.425,3902.50625,3823.15875,3742.70875,3779.55,3556.60875,3227.1425,2920.015,2788.59375,2706.23875,2675.4375,2723.29375,2836.73,2862.63125,3213.34875,3383.50625,3495.605,3551.0375,3592.56875,3631.86375,3669.18125,3659.79625,3666.44125,3710.045,3771.79625,3709.53625,3641.70625
"H42",3318.7425,3223.8425,3038.06125,2923.4675,2828.5525,2805.4725,2882.40625,2976.2525,3086.8825,3303.8875,3600.29375,3857.47,4139.5075,4392.245,4601.49375,4659.77625,4919.47625,4937.99875,4859.2675,4617.51125,4413.85125,4279.88,4182.3275,3823.93625,3580.05875,3215.495,3145.3575,3008.8775,2922.68875,2920.51375,2933.9625,2993.6725,3069.335,3287.7975,3505.79875,3771.18375,4016.87875,4212.08625,4394.65,4541.7725,4761.66875,4787.425,4732.52125,4535.49625,4326.78625,4182.675,4068.18,3791.105
"H43",3355.77875,3107.05375,2920.7825,2802.22875,2733.89625,2716.12875,2791.2425,2901.79125,3010.06625,3176.90375,3410.4875,3711.88875,3993.16125,4227.83875,4402.95125,4533.875,4622.9625,4659.8325,4510.0375,4299.54375,4169.6225,4052.09,3919.205,3624.59125,3355.34625,3120.40125,2954.59375,2818.15375,2763.03875,2757.86625,2820.7725,2901.57875,2979.8,3106.26875,3293.3675,3501.75,3726.12875,3907.3675,4071.81125,4254.75375,4230.695,4196.015,4108.68625,3990.53875,3841.77,3721.62875,3644.25375,3419.59125
"H44",1130.04875,1124.8225,1046.055,942.378,867.985625,819.629375,794.122625,778.120875,786.357625,845.6545,939.267375,1055.155,1092.2025,1126.94375,1158.43,1172.75,1192.71625,1214.675,1221.455,1211.50375,1223.65875,1216.12875,1172.53125,1127.8875,1096.93125,1098.1925,1032.695,934.793375,856.934125,809.106,782.91925,771.619625,800.984,854.836,962.12675,1070.0775,1119.4775,1157.38875,1185.22875,1187.265,1204.0875,1200.06375,1218.19125,1203.27625,1206.3525,1198.94,1159.375,1122.89125
"H45",34106.125,31690.4875,30594.2625,29425.675,28066.8375,28236.6,28775.7125,29905.275,29719.425,31004.475,33094.8625,35704.5875,38247.2875,40103.4125,41740.3,42939.5375,43469.7875,43182.925,43275.8625,42690.6125,41190.425,40460.25,39604.4,37557.3,34525.675,32023.5125,30778.4375,29846.9875,28961.3,28461.5125,28910.1875,29730.0125,29421.2625,30791.575,33153.4,35917.55,38432.0125,40423.925,42201.2,43463.2125,44253.5625,43867.1875,43402.825,42549.425,40884.7375,39372.6375,38483.0625,36375.35
"H46",158.532,138.36925,121.137125,110.50725,104.61975,105.743125,113.452125,123.287375,130.4895,152.496,172.0815,200.036125,225.42275,249.15375,262.205625,257.783125,243.3275,240.86475,240.61075,233.908125,223.885,209.93225,195.07975,176.7585,164.84275,144.46225,125.9525,116.07525,110.031875,109.86825,115.605,121.67125,125.273625,137.961375,157.29225,183.671125,209.972875,233.8275,251.863375,258.98275,250.54075,244.85375,240.838875,228.934625,218.7035,207.06175,191.8435,173.950625
"H47",33450.1625,31097.85,30036.9625,28902.525,27566.25,27746.8875,28288.025,29399.2,29208.4375,30452.75,32492.2,35021.0875,37477.575,39272.75,40869.8375,42042.325,42566.6375,42289.5125,42376.775,41820.3875,40357.5,39636.0875,38800.125,36797.325,33845.65,31404.125,30222.85,29323.375,28452.45,27984.575,28422.9125,29222.6375,28907.5,30222.7625,32528.125,35225.4125,37670.075,39603.875,41338.7625,42555.1125,43346.925,42989.9375,42547.0375,41734.525,40088.1625,38615.15,37743.275,35677.3125
"H48",5118.1225,4831.9325,4355.92875,4086.4325,3768.745,3523.39125,3320.305,3201.00375,3161.525,3214.275,3319.32375,3510.395,3751.5925,4001.63,4302.74125,4605.465,4863.2425,5078.84625,5301.345,5411.35,5482.0925,5489.48625,5439.91875,5292.94375,5189.98,4887.9,4401.21125,4169.08,3858.0175,3637.64625,3482.12125,3372.09,3352.09,3436.26625,3436.7825,3480.38625,3625.18125,3821.3625,4060.89,4321.3425,4547.00125,4730.96125,4911.265,5007.80875,4998.44875,4948.69875,4853.66,4716.3275
"H49",16949.3625,15969.675,14660.875,13730.175,12778.625,12160.225,11672.25,11455.05,11524.475,11785.625,12203.125,12871.7625,13527.3,14342.175,15128.3375,15931.0625,16586.15,17268.275,17966.85,18400.3125,18542.55,18412.8125,18046.8375,17720.125,17321.8375,16279.975,14963.1625,14034.05,13209.6875,12622.9125,12154.3375,11961.1625,12018.525,12326.55,12556.5125,13022.8875,13516.4625,14245.9,14945.15,15594.625,16107.725,16627.675,17161.3375,17473.6875,17508.8875,17251.5625,16758.3125,16442
"H50",35287.5,32451.6,30277.95,28655.4375,27572.95,26860.525,26595,27292.625,28354.35,29731.525,31708.525,33992.0125,36374.6625,38712.65,40576.825,42102.55,42915.9875,43655.8375,43979.65,43639.775,42916.75,41804.875,40274.1625,39173.7,36677.8125,33838.7125,31613.2875,29851.275,28551.6125,27671.6125,27351.4125,27805.775,28682.7875,30148.2,32469.0375,34916.75,37537.875,40005.8,42015.9375,43616.875,44316.7125,44855.2125,44943.8875,44375.2875,43371.725,42061.0375,40360.2875,39154.1625
"H51",358.913625,335.348125,311.517625,297.23075,282.997875,283.77775,295.092875,324.66575,356.91675,375.454875,402.626375,429.758125,457.019,469.8665,481.624,502.78275,498.248125,478.19375,489.280625,471.630625,457.644875,448.974125,424.447125,389.508,355.93325,318.71025,296.362,281.92725,274.353125,273.492375,282.254375,306.28175,322.341125,345.500625,380.611625,417.614875,454.821,489.637125,526.123,536.36075,545.378875,547.917625,540.771,523.9535,493.152,482.64125,473.965,437.253625
