"id","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"D17",4046.48125,4044.74875,4061.84,4065.33,4057.6075,4066.7475,4050.2375,4055.32,4058.77,4068.86125,4071.71,4064.37,4072.4075,4055.45875
"D18",9567.9075,9585.84875,9651.97125,9571.76625,9565.8975,9571.64125,9565.5375,9590.37375,9610.85625,9662.4775,9592.7075,9582.58625,9588.07,9571.0375
"D19",2672.8175,2683.6675,2706.22875,2683.8925,2750.6475,2713.8775,2698.2275,2681.2375,2694.0875,2710.81625,2688.23625,2749.11125,2715.27375,2701.09125
"D20",10830.425,10806.1875,10845.7125,10831.9125,10848.5125,10870.8,10865.125,10855.725,10832.9625,10855.1,10855.7625,10864.575,10895.95,10882.7875
"D21",2663.09,2674.85875,2694.9625,2672.14375,2738.2625,2701.72,2687.685,2671.765,2685.49,2701.45875,2678.5725,2736.62375,2703.67,2689.23125
"D22",2846.32625,2865.855,2900.68125,2893.495,2913.17125,2895.875,2869.26375,2861.31875,2872.65,2905.52875,2896.81125,2913.22125,2899.47625,2875.04875
"D23",1915.8525,1926.3325,1942.03,1941.29,1949.2075,1931.515,1929.57875,1918.42625,1930.2825,1946.69,1943.505,1949.88,1935.41625,1931.64125
"D24",2537.90625,2557.12125,2589.05375,2584.0475,2599.0625,2581.5725,2557.65125,2552.06375,2564.95625,2593.6025,2587.7425,2597.47625,2581.665,2559.78125
"D25",1586.03375,1595.8425,1608.13875,1608.10375,1613.55375,1598.70375,1597.685,1589.15,1598.8425,1610.14,1610.2,1614.275,1601.3525,1598.895
"D26",2362.87625,2378.89375,2405.2525,2401.55875,2414.5375,2399.77375,2379.89125,2374.79875,2385.705,2408.56875,2404.74875,2414.09375,2401.77125,2383.2675
"D27",1708.59125,1718.79,1733.0675,1732.7025,1738.4675,1722.26625,1721.28125,1711.985,1721.5925,1736.14125,1734.305,1738.9475,1726.06875,1723.28375
"D28",426.92425,430.1245,430.346875,428.793125,429.207125,425.127875,424.998,427.336625,431.27775,431.405875,430.34875,430.672375,426.534125,425.430125
"D29",6406.49375,6445.8975,6408.575,6415.2775,6430.1775,6439.8075,6422.51,6419.14,6459.49375,6415.05625,6426.1325,6436.99875,6450.2225,6426.91125
"D30",612.795875,617.460875,617.726125,615.87175,616.35175,610.904625,610.905625,613.709875,619.26525,618.82725,617.818125,618.3035,612.6335,611.482125
"D31",2124.6825,2095.8275,2112.5475,2130.05375,2164.1575,2132.8925,2128.9525,2127.32375,2101.83125,2118.18,2137.115,2167.3075,2134.82625,2132.15
"D32",1927.54875,1902.97,1918.78,1932.74375,1963.04125,1933.58625,1931.4525,1929.1625,1909.10875,1925.15875,1940.18375,1964.93625,1935.19,1934.24125
"D33",6696.54125,6697.2,6854.67125,6817.27625,6799.36,6789.875,6772.94125,6720.38625,6737.2825,6867.72375,6836.64625,6814.07625,6796.10625,6782.19375
"D34",2276.80125,2274.14,2298.955,2297.0725,2291.21875,2288.44625,2286.6425,2281.205,2280.0925,2305.02,2299.7825,2292.53,2289.705,2286.56125
"D35",1665.79625,1677.255,1667.13,1663.38625,1652.895,1662.63625,1668.245,1678.01125,1687.01625,1671.77375,1666.86875,1651.065,1663.39625,1671.10375
"D36",3784.00625,3778.9825,3774.76625,3764.13125,3835.795,3809.52375,3793.665,3792.535,3790.72375,3781.8275,3777.435,3837.73125,3812.9725,3796.56625
"D37",2456.51625,2495.80125,2488.38,2503.79875,2530.47125,2485.91625,2451.41625,2464.58,2503.37625,2493.47125,2503.7625,2529.28125,2488.8,2456.1225
"D38",2253.32875,2321.89125,2260.645,2332.225,2372.08625,2270.52,2300.0325,2267.56625,2328.22625,2267.19375,2335.34625,2364.78125,2273.31875,2300.46375
"D39",2462.52625,2473.64625,2498.09125,2519.78875,2569.405,2528.37625,2531.545,2473.135,2488.2575,2502.165,2529.16875,2567.2125,2526.125,2531.63125
"D40",3923.28625,3936.16375,3962.84375,3954.96,3933.7775,3910.3575,3909.56375,3930.0925,3945.82875,3973.08375,3963.85,3935.0375,3912.42875,3911.27
"D41",6602.79875,6689.58375,6402.65625,6461.0175,6516.87125,6565.75125,6556.10375,6626.975,6700.53375,6439.2825,6497.97,6529.53125,6577.4625,6553.5925
"D42",7018.14875,7079.54625,7074.3075,7085.5525,7062.93,7102.55625,7001.1025,7053.8225,7097.55625,7066.87375,7082.98625,7055.4575,7104.7775,7011.86875
"D43",1128.2975,1129.00625,1134.02375,1131.68125,1122.17125,1123.38,1129.04375,1131.87375,1132.11375,1135.92,1133.2325,1124.16125,1125.69,1130.035
"D44",8569.18,8587.14875,8591.7925,8583.975,8571.72625,8616.045,8600.6075,8588.01375,8609.3075,8607.44875,8600.34375,8582.2125,8622.77625,8612.68375
"D45",1119.51625,1120.48125,1124.67,1122.42625,1125.43875,1125.58,1124.44125,1123.07625,1123.77,1127.03125,1124.98,1126.7325,1127.0225,1125.18875
"D46",10088.9375,10124.9375,10244.075,10165.9875,10240.925,10227.8375,10206.975,10155.25,10185.675,10269.1,10192.6125,10254.5875,10249.1625,10227.85
"D47",1019.35375,1022.16,1021.87875,1017.4275,1017.235,1019.615,1012.2675,1020.99,1023.38125,1022.16625,1019.115,1019.1025,1021.76375,1014.28125
"D48",10478.9625,10521.3875,10568.4125,10540.85,10444.1875,10430.1375,10485.4125,10518.3375,10545.0625,10582.65,10558.3625,10459.6375,10449.7,10496.3125
"D49",11076.8125,11095.875,11154.0875,11133.8875,11040.9875,11040.8875,11086.825,11111.5625,11118.7625,11169.5,11154.05,11065.8875,11072.225,11103.6125
"D50",9873.97625,9902.64125,9991.1125,9917.51125,9981.42875,9974.3625,9940.8,9896.32125,9927.07625,9994.73375,9936.40375,10004.85625,10013.22625,9987.2975
"D51",1016.30125,1020.77625,1031.41375,1024.00375,1030.90125,1030.06625,1027.91375,1023.48,1026.30125,1033.6125,1026.3,1032.5675,1031.82375,1029.685
"D52",2899.4075,2899.01125,2941.67625,2900.355,2888.00875,2888.32125,2896.9325,2908.085,2905.48375,2945.415,2901.79125,2888.8575,2894.06625,2900.06875
"D53",1105.53125,1106.0375,1111.46875,1108.4925,1110.11,1112.005,1111.3175,1109.17375,1109.75625,1113.4975,1111.09,1110.92,1113.55875,1112.2875
"D54",2829.055,2841.31125,2838.39125,2845.15875,2836.3725,2836.43375,2828.5075,2837.76375,2849.36,2844.51875,2850.45,2839.8325,2841.64,2833.1125
"D55",1079.3325,1079.95625,1079.86375,1080.46625,1080.08,1084.38625,1081.19,1083.185,1082.9825,1081.77,1082.58375,1081.60125,1086.82125,1083.10375
"D56",10496.8,10501.3375,10562.775,10536.2375,10570.175,10569.85,10567.175,10523.4,10529.6,10582.6125,10558.0625,10577.9375,10580.2625,10573.6875
"D57",1713.9125,1718.57125,1722.7475,1714.0475,1706.34625,1709.18875,1718.80625,1719.485,1722.45,1724.62875,1714.85875,1708.71,1712.80125,1721.53375
"D58",1673.99625,1688.6275,1687.2175,1685.9175,1677.17625,1668.0025,1677.365,1680.2,1692.15,1690.67125,1688.8825,1677.74625,1670.96375,1679.16125
"D59",4919.1475,4939.45125,4979.20875,4954.4275,4928.24,4948.675,4928.60625,4938.5875,4957.77375,4988.555,4961.5175,4935.4575,4957.68625,4934.07625
"D60",4119.36,4092.77125,4099.11375,4096.3575,4081.215,4109.43,4084.65125,4122.43125,4107.175,4107.575,4105.54875,4087.6225,4114.02,4086.77625
"D61",3704.12125,3713.39125,3667.415,3690.3025,3653.2475,3678.64375,3678.22125,3697.56375,3711.8,3675.5275,3700.09625,3664.86125,3688.7175,3681.18125
"D62",5716.91875,5718.21125,5699.91375,5694.35125,5657.6875,5659.69625,5674.91375,5734.75125,5731.1125,5705.71,5701.23125,5672.42,5679.65,5685.96875
"D63",4732.74125,4707.2925,4713.03875,4726.5725,4723.78125,4736.12,4724.7,4737.87625,4722.77,4728.25375,4740.7175,4732.95375,4742.2975,4726.00125
"D64",1047.17875,1057.29375,1060.96,1050.23125,1044.60875,1061.36375,1055.9275,1050.765,1058.63625,1062.0475,1051.205,1044.7675,1062.04375,1054.99625
"D65",3557.3125,3574.8925,3549.23125,3552.24125,3543.90125,3582.325,3563,3568.75,3580.635,3557.75125,3565.10625,3550.3825,3591.925,3571.18625
"D66",1422.24625,1404.30625,1397.1975,1390.02,1399.63625,1392.22875,1398.68,1423.13875,1405.5425,1398.19375,1394.50875,1401.695,1396.35625,1400.25625
"D67",5130.94625,5166.5975,5083.1675,5139.0725,5103.40875,5088.16,5148.175,5140.675,5166.03625,5094.1875,5141.03125,5107.44875,5101.92875,5150.7725
"D68",5543.3375,5581.2025,5547.62125,5565.4975,5586.0825,5542.81375,5551.2925,5564.91375,5595.00375,5559.165,5573.4225,5585.44875,5553.95125,5559.48375
"D69",3955.06875,3950.52125,3971.36125,3961.0575,3957.74875,3969.9925,3968.1575,3964.65375,3959.61,3975.1525,3972.86375,3965.61125,3977.7275,3972.545
"D70",3985.40375,4129.6625,4116.3125,4068.305,4040.50625,4025.13375,4040.0975,3977.19375,4159.43625,4140.98,4079.14125,4040.1075,4016.1075,4016.22125
"D71",2546.18125,2547.32,2545.3625,2529.28625,2532.8225,2534.09125,2536.9975,2550.78,2551.37875,2547.7875,2535.675,2538.025,2539.91625,2539.335
"D72",1917.11125,1922.91,1926.49375,1916.94375,1908.49125,1911.525,1922.5975,1922.23875,1927.12,1929.62,1919.38375,1911.24625,1915.7775,1924.89625
"D73",1027.07125,1029.60625,1030.39375,1025.395,1023.605,1026.00375,1020.37125,1029.38,1031.52125,1031.1675,1027.42625,1025.495,1028.60375,1022.66375
"D74",1668.53625,1668.04875,1669.305,1677.74625,1678.4175,1677.92,1676.24875,1672.965,1673.87125,1673.5925,1683.53875,1683.705,1683.17625,1678.6625
"D75",1645.2425,1653.45625,1653.63375,1648.17875,1647.7225,1651.2,1642.97,1646.43875,1654.78875,1654.46875,1651.30375,1650.30125,1656.19375,1646.99125
"D76",1802.44375,1806.65625,1811.945,1810.53125,1816.82,1804.6925,1812.5825,1811.71625,1814.77625,1817.20125,1815.2275,1819.70625,1810.065,1815.915
"D77",1940.86625,1946.16125,1947.07375,1949.67375,1946.88,1946.77,1943.1175,1947.57125,1952.6525,1951.82,1953.8725,1949.64375,1950.9275,1945.83875
"D78",3189.52,3227.1925,3218.99125,3232.75,3239.75,3258.4275,3204.8275,3204.33625,3237.52625,3227.1025,3238.68625,3241.26125,3259.15875,3210.805
"D79",9959.54375,9990.00125,10002.56875,9955.785,9924.14,9946.94,9905.35,9979.5325,10004.06625,10009.12375,9979.865,9943.69375,9967.1625,9918.27875
"D80",2490.4925,2499.17625,2507.055,2501.64875,2512.585,2500.4525,2505.2125,2503.23875,2510.3025,2512.76875,2507.94375,2516.90375,2508.8475,2510.9825
"D81",1571.9775,1574.9275,1571.78625,1562.16125,1566.68625,1570.18125,1567.5075,1575.3925,1577.95625,1573.07,1567.32375,1570.7025,1574.47875,1569.59625
"D82",1107.58125,1109.60125,1113.99125,1111.07125,1103,1103.46625,1108.2425,1111.66125,1112.12625,1115.1625,1112.1625,1104.0725,1105.92,1109.85125
"D83",2929.6175,2927.465,2967.9925,2921.095,2919.78,2916.31125,2925.4875,2938.07,2935.395,2972.09,2924.2925,2921.08875,2920.44,2928.90125
"D84",1722.4725,1728.82375,1732.7425,1732.63875,1728.8825,1730.08625,1730.63875,1726.87625,1732.7775,1734.96375,1735.4725,1731.0325,1732.68125,1731.68625
"D85",6433.32875,6363.375,6370.67875,6383.67,6418.53625,6381.0725,6334.53375,6442.3425,6372.35625,6379.29125,6394.9,6427.205,6399.32125,6353.57375
"D86",7171.77625,7186.6075,7174.68,7158.29125,7161.4375,7163.54375,7103.4975,7217.5275,7211.6625,7184.12875,7155.8525,7144.7075,7162.11625,7114.10375
"D87",2164.5,2164.7875,2181.3725,2169.0775,2163.20125,2169.4225,2155.8075,2177.86375,2174.88,2183.68,2173.57,2165.5725,2173.81375,2158.84
"D88",2265.09375,2267.17375,2279.3425,2267.70375,2261.36875,2270.1475,2253.00625,2278.1925,2277.32375,2282.18375,2272.95625,2264.2275,2275.3725,2256.185
"D89",2049.78125,2053.5125,2070.33625,2063.52875,2055.56,2048.77875,2042.63125,2059.4875,2061.645,2072.9575,2067.83625,2057.95,2053.16,2045.41625
"D90",2059.575,2062.955,2077.33,2073.03875,2066.2725,2059.46,2054.72,2069.93,2072.02125,2080.20625,2076.33875,2069.2875,2064.93625,2058.30125
"D91",2059.43875,2062.56375,2078.74625,2069.24,2062.12125,2062.57,2053.57375,2071.0725,2072.1325,2080.8275,2073.05625,2066.46375,2068.1175,2057.7
"D92",2077.63875,2082.1225,2096.25375,2093.11125,2087.29125,2076.57125,2073.97875,2087.85625,2091.08375,2099.23125,2096.6275,2089.8425,2081.095,2075.41
"D93",2335.575,2339.525,2350.36125,2341.64125,2336.33125,2346.77375,2321.7325,2347.21625,2349.82125,2352.63375,2345.79375,2339.92375,2352.43625,2324.365
"D94",2152.11375,2155.1675,2168.88,2169.93375,2163.86125,2150.93625,2150.54375,2159.7775,2163.92875,2172.355,2173.98125,2166.66625,2155.88625,2152.535
"D95",2126.6525,2130.09375,2143.715,2144.68125,2137.94875,2126.215,2125.45625,2135.23125,2139.19125,2146.71625,2149.23125,2141.0275,2130.44125,2127.27125
"D96",2049.12625,2052.75625,2071.35,2060.995,2053.22125,2050.0225,2043.68125,2059.5375,2061.935,2073.5375,2065.855,2056.4125,2054.4975,2046.1525
"D97",2101.4625,2104.83625,2117.68875,2115.375,2110.87375,2101.53375,2099.81375,2110.74375,2113.52625,2121.29375,2120.3675,2113.94875,2106.61625,2102.335
"D98",1917.18375,1922.91125,1919.80625,1912.57375,1916.07875,1917.21875,1910.24125,1924.58125,1931.71375,1923.36625,1916.53,1917.23625,1920.48625,1911.42875
"D99",9821.87875,9858.3875,9870.65375,9925.3725,9920.22125,9888.33,9969.30375,9826.405,9890.775,9900.23,9956.1075,9946.07,9906.1175,9963.115
"D100",934.741125,934.311,937.388125,942.1085,940.28625,935.515125,930.9705,936.46075,937.384,939.65975,943.996875,941.840875,936.556625,930.78775
"D101",12039.3375,11944.35,11973.2375,12094.275,12027.1625,12031.9125,12032.2125,12081.7625,11986.55,12002.7,12129.925,12045.525,12047.2875,12042
"D102",1627.51625,1614.53625,1618.55875,1635.49875,1624.6275,1626.17,1627.17125,1632.72375,1619.78,1621.89375,1638.9025,1627.27375,1627.63875,1627.92125
"D103",7183.9675,7255.7925,7242.03875,7229.2025,7266.6975,7257.1625,7195.01875,7211.08125,7273.91625,7259.91375,7252.0575,7280.0025,7269.42625,7203.38625
"D104",9261.4575,9286.9075,9259.0125,9288.885,9228.9225,9244.43625,9267.50875,9290.70625,9317.61,9276.4025,9305.055,9245.7925,9264.885,9277.98875
"D105",11033.4625,10993.6625,11046.925,11080.4,11137.975,11096.0375,11105.8875,11059.2,11024.4625,11074.4625,11106.325,11145.05,11114.9375,11111.975
"D106",954.736125,952.304375,957.616125,956.564,960.873875,961.688875,960.757375,958.5635,955.3925,958.58975,958.043375,961.3075,962.941375,962.0095
"D107",946.11975,943.4225,949.69225,948.35325,953.3705,954.261375,953.041625,951.058,946.572625,950.104,949.825,953.880625,955.57025,954.572
"D108",1312.11125,1318.38625,1311.08875,1316.35125,1323.1075,1321.96,1317.00625,1316.76625,1321.96125,1314.33625,1320.03125,1324.54625,1323.775,1318.695
"D109",1258.885,1264.06125,1257.33875,1262.72625,1268.475,1268.8,1263.9325,1263.15125,1267.72625,1260.32625,1265.49625,1270.2025,1270.1275,1265.93375
"D110",1329.70375,1336.27375,1328.765,1333.47375,1340.13,1339.47125,1335.0425,1334.22,1339.5025,1331.3,1336.06,1341.29125,1340.21,1335.27875
"D111",9179.56,9317.08875,9381.67875,9326.4625,9306.5925,9338.63125,9230.55875,9223.17625,9346.78375,9402.0375,9346.1475,9321.22,9357.405,9247.4875
"D112",6924.0825,7022.82375,7071.8625,7032.9725,7042.495,7052.21375,6967.43,6957.06875,7045.38875,7087.27,7047.1775,7048.55875,7062.55375,6974.24125
"D113",7425.8775,7529.42625,7584.565,7544.5325,7548.02875,7565.46875,7471.195,7458.8025,7552.00875,7597.56125,7562.3875,7559.755,7582.95625,7486.9825
"D114",6839.455,6776.91875,6862.7925,6861.07,6855.8525,6912.0775,6799.3,6822.17375,6816.14125,6882.48375,6895.26625,6878.02875,6911.2,6803.90625
"D115",8528.125,8349.47125,8360.52,8347.745,8498.385,8668.18625,8475.91625,8532.23375,8370.6425,8373.97875,8377.4675,8515.59,8681.84625,8482.37
"D116",7846.78625,7776.7425,7873.38875,7866.9725,7863.52125,7936.825,7798.2175,7822.4825,7811.38875,7895.45,7908.90375,7884.92,7938.745,7797.56
"D117",1326.315,1332.52375,1333.4975,1326.7325,1326.0275,1322.84625,1325.80125,1327.7525,1334.78,1335.7625,1329.805,1328.80125,1324.9475,1326.7825
"D118",9095.64875,9169.625,9196.8375,9205.0725,9182.77625,9157.1,9116.63,9114.8275,9201.2375,9219.22875,9231.55625,9204.54125,9173.68375,9126.61875
"D119",9040.39375,9116.60625,9144.7975,9149.045,9121.55875,9094.52625,9058.835,9060.7975,9147.14375,9163.4825,9170.39375,9136.8975,9106.965,9068.5525
"D120",5241.555,5268.775,5262.48625,5260.84625,5290.26625,5293.9,5248.75375,5263.3575,5284.33,5274.08,5270.77375,5295.6,5301.48375,5253.47125
"D121",6929.69625,6965.8,6954.6225,6951.1775,6986.2875,7001.0325,6932.3525,6962.095,6987.29125,6970.7075,6966.345,6995.07125,7016.27875,6948.5
"D122",5617.495,5644.33375,5638.9625,5637.35875,5667.2325,5676.27375,5625.685,5642.1225,5661.29625,5651.3975,5650.015,5675.4475,5687.94625,5636.25375
"D123",9430.725,9465.965,9486.96375,9534.005,9531.93375,9494.54125,9565.34375,9430.95875,9496.855,9512.9975,9565.685,9556.0875,9509.15125,9560.9975
"D124",1107.2425,1112.51125,1110.3725,1117.1875,1117.14375,1113.1025,1121.815,1107.78875,1116.67875,1113.6825,1120.77375,1120.02625,1115.24375,1121.24
"D125",632.645875,637.45625,641.94225,643.0375,644.75,639.7055,631.949625,636.653875,640.318125,643.234125,643.912875,645.127875,640.5625,633.61225
"D126",952.267375,955.956625,957.23475,957.72825,966.6075,959.42475,956.742875,954.80675,959.207,959.047375,960.148,967.040375,960.11225,957.179625
"D127",10755.0625,10708.75,10712.6875,10765.775,10754.525,10730.7125,10747.1875,10776.375,10738.3375,10745.1,10803.625,10781.25,10758.15,10756.0375
"D128",1791.7075,1772.07875,1834.625,1804.59,1785.7875,1826.115,1816.13,1783.74375,1779.6775,1829.44375,1807.835,1795.6425,1824.1575,1816.02625
"D129",11040.925,10693.5125,12115.275,11268.925,11468.5,12488.0125,11739.3125,10905.8125,10798.6375,12091.05,11402.1625,11528.6125,12324.175,11649.1375
"D130",6008.4825,5960.5275,6131.745,6030.3425,6148.70625,6090.5575,6012.59125,6058.6025,5989.74375,6124.31625,6021.165,6120.0225,6072.74125,6022.45875
"D131",10995.5625,10917.925,10848.15,10749.75,11382.8375,11171.1625,11067.7,10977.05,10932.675,10870.7375,10800.2875,11347.05,11136.4875,11060.5625
"D132",11042.375,11043.7875,11045,11013.4,11029.7,11031.7875,11025.8375,11065.75,11051.325,11044.6625,10996.675,11008.5625,11004.3375,11013.9125
"D133",8020.68625,8053.10125,8100.84625,8137.525,8245.8725,8039.00875,7999.7925,8055.7325,8060.75,8103.5175,8128.09875,8213.19375,8029.57625,7992.51125
"D134",918.53,879.95625,870.8175,869.335125,880.127625,892.50825,900.729125,923.025375,888.70775,868.875125,862.867125,875.116625,889.9525,902.103125
"D135",7987.30375,8097.62875,8217.125,7927.8775,7867.3,7902.8175,8042.33375,8100.5075,8151.8725,8250.36375,7876.8325,7738.55375,7839.005,8142.24125
"D136",3034.755,3116.5825,2906.7875,2828.465,2893.635,2970.77125,3006.99625,3021.25125,3084.70625,2912.95875,2815.18125,2898.98875,2994.605,3026.64875
"D137",2921.07875,2940.6525,2962.49625,3092.7575,2929.80125,2906.1975,2893.78875,2890.03375,2912.485,2933.87375,3106.21375,2971.2375,2926.55875,2880.41125
"D138",2991.11125,3063.49,3066.825,3078.88875,3130.13875,3167.3525,2963.53875,2962.41125,3044.0375,3060.205,3072.0025,3112.795,3168.78375,2954.565
"D139",6964.00375,6987.27375,7009.34,7047.77,7117.925,7244.20375,7046.54,7045.4825,7012.52875,7023.1375,7039.555,7086.92625,7226.28125,7074.725
"D140",4494.18125,4492.87375,4536.5625,4585.89375,4689.9725,4497.35125,4501.16,4538.29,4487.60125,4526.845,4559.09625,4668.3675,4521.615,4554.3125
"D141",1161.42625,1160.79,1163.27875,1162.14125,1162.93375,1167.3625,1163.68125,1163.27125,1161.17875,1162.83375,1160.61625,1161.125,1165.105,1162.625
"D142",1266.79,1265.3125,1268.08,1266.9175,1268.34125,1272.73375,1269.265,1268.53125,1265.9675,1267.57125,1265.18625,1265.95875,1270.0925,1267.6025
"D143",1243.4675,1241.82875,1244.20125,1242.89625,1244.18125,1248.8975,1245.47375,1245.76125,1242.44625,1243.64125,1240.99,1242.55375,1246.57125,1245.01125
"D144",6458.7225,6498.64125,6455.83,6496.64125,6486.30125,6497.07,6501.115,6471.96625,6501.415,6462.22875,6491.4275,6470.91,6482.98375,6494.46625
"D145",8090.61125,8137.3275,8088.995,8147.985,8133.18375,8146.8575,8150.06625,8104.4875,8137.27125,8093.0375,8136.2075,8118.97,8129.0275,8139.15875
"D146",347.54625,344.018,343.57775,346.852,350.5265,346.57625,349.706875,348.879,343.829875,343.085125,345.906375,349.334125,346.35175,349.90075
"D147",573.434375,574.2035,580.28,581.44925,585.14925,584.287625,579.660875,573.12225,573.178125,579.44725,580.528,584.049625,583.7935,578.813625
"D148",12370.3375,12431.5375,12537.325,12500.2,12480.5875,12522.8,12416.65,12368.9375,12434.4,12530.4375,12484.075,12459.3625,12496.6875,12394.45
"D149",10208.2875,10205.0125,10183.8625,10071.5625,10134.55,10123.4125,10207.6,10212.275,10207.9875,10182.1,10065.3625,10124.95,10109.1125,10199.3125
"D150",1508.325,1508.94,1521.06125,1518.695,1520.98125,1520.91375,1514.93875,1510.64375,1509.70125,1520.54,1517.8,1518.23375,1518.0875,1513.3875
"D151",6335.9725,6341.01,6391.31125,6383.31375,6389.3525,6389.3625,6365.2825,6349.28875,6343.1675,6386.92875,6374.77625,6377.09625,6376.7425,6360.15875
"D152",7441.41,7435.22,7455.53625,7541.35125,7511.2775,7495.82375,7436.07,7464.24375,7447.21,7463.26625,7534.85125,7493.62625,7478.57875,7429.96625
"D153",10603.7625,10592.45,10621.8,10742.8875,10701.55,10679.2625,10590.5125,10636.9625,10614.0375,10632.5125,10730.25,10675.6,10652.025,10587.0125
"D154",10119.85,10092.45,10086.75,10137.925,10117,10164.9875,10138.05,10110.4125,10102.5625,10091.575,10134.05,10110.875,10148.3,10125.6
"D155",13519.7375,13556.9875,13589.85,13562.6,13481.475,13562.2625,13547.975,13539.2875,13564.4375,13582,13550.9375,13460.4625,13535.725,13543.425
"D156",19777.175,19736.375,20048.35,19824.0375,19956.5125,20092.8875,20141.975,19757.7125,19747.7375,20064.95,19844.3125,19943.125,20052.2625,20084.1
"D157",24616.15,24582.225,24730.85,24810.275,24871.5375,24900.475,24743.5625,24698.625,24616.1875,24719.7,24772.175,24806.1875,24850.5625,24738.4875
"D158",1247.935,1244.15375,1255.16125,1260.67875,1265.06625,1253.31125,1248.44875,1250.62375,1246.3725,1254.3925,1259.51875,1263.18375,1250.37375,1246.7325
"D159",7311.31875,7210.62875,7277.54875,7270.15875,7251.29375,7389.28625,7338.69375,7318.2275,7218.35875,7272.07,7254.71375,7238.24625,7367.54125,7326.71375
"D160",13697.075,13558.175,13638.8125,13606.9125,13627.2,13725.0625,13769.575,13725.6875,13580.9,13641.675,13593.275,13606.2125,13692.7125,13743.875
"D161",22037.5625,22005.2375,22269.55,22345.6125,22315.175,22129.825,22219.7125,22075.55,22042.6625,22266.7875,22310.6875,22272.8375,22094.6375,22204.7125
"D162",20572.3125,20567.8,20524.175,20478.4,20530.05,20580.575,20620.275,20598.975,20561.2875,20520.75,20452.475,20504.3,20545.6875,20619.175
"D163",17533.8,17789.1125,17636.2375,17627.55,17660.8625,17641.4375,17644.875,17579.6,17777.275,17643.4,17620.125,17643.6625,17618.85,17638.6125
"D164",9799.6925,9797.73375,9842.65625,9814.86875,9754.3075,9802.2675,9785.36875,9797.375,9807.79875,9836.69,9808.465,9746.79125,9787.50625,9775.96125
"D165",10465.025,10467.325,10520.5875,10495.2875,10425.975,10466.4625,10440.0875,10454.05,10468.95,10509.6625,10494.8625,10424.375,10452.65,10428.1
"D166",3370.49125,3376.77,3345.2425,3445.57875,3219.56875,3085.95875,3320.665,3301.34,3347.26125,3330.55875,3423.96125,3219.39875,3077.36,3270.10875
