"id","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"D37",2456.82125,2495.53375,2487.49625,2504.8325,2535.81375,2489.69375,2452.67875,2464.34125,2502.34375,2497.58125,2505.45875,2532.0875,2489.86375,2459.0275
"D38",2254.98875,2322.3225,2261.34875,2330.41375,2368.7275,2273.1425,2299.3425,2268.85375,2327.07375,2270.5725,2334.2675,2359.52125,2275.7475,2300.61375
"D39",2462.73,2471.9775,2494.815,2524.6725,2575.20375,2531.12875,2535.78625,2476.88,2489.815,2505.645,2532.97125,2573.14875,2529.9775,2536.81
"D40",3917.715,3933.78375,3956.79125,3952.86375,3933.84375,3908.70625,3909.2575,3927.525,3939.9025,3970.47,3958.79875,3936.13625,3911.4525,3912.685
"D41",6596.845,6687.775,6397.36,6474.83,6526.94875,6567.3925,6562.35,6623.2975,6692.13375,6439.02,6503.22,6537.04375,6586.8675,6569.76625
"D42",7017.92,7077.84125,7076.75375,7092.93875,7076.315,7109.89625,7005.485,7051.77375,7089.87125,7077.35375,7091.20625,7068.665,7113.5825,7024.63875
"D43",1127.595,1128.52375,1132.7125,1130.9725,1122.0525,1123.9525,1129.50125,1132.21875,1131.80625,1136.64625,1132.045,1122.97125,1124.9275,1131.06
"D44",8556.22625,8581.9225,8586.055,8583.45,8585.42875,8627.21625,8604.76375,8578.1675,8594.99875,8612.47125,8593.85,8589.0225,8633.075,8616.065
"D45",1118.495,1119.16375,1123.19375,1122.15375,1126.89375,1126.7975,1124.155,1122.89,1122.46875,1126.62625,1123.22,1127.59,1127.5875,1126.28625
"D46",10084.3625,10121.4625,10238.8375,10167.125,10249.2125,10234.2625,10209.725,10147.2625,10167.875,10265.775,10191.3375,10258.725,10251.45,10224.125
"D47",1019.17625,1022.31625,1021.90375,1017.3,1018.5225,1021.39375,1013.12625,1021.85375,1023.36125,1023.63875,1018.775,1019.135,1022.05,1014.765
"D48",10470.3,10510.3,10554.925,10539.1,10453.225,10445.3625,10488.0125,10515.15,10528.725,10585.7375,10540.975,10461.35,10452.65,10499.375
"D49",11074.8625,11094.0625,11148.475,11131.7875,11048.975,11048.7125,11089.1375,11109.2625,11114.15,11169.3125,11137.8875,11055.2125,11056.5125,11101.9875
"D50",9863.8025,9908.62,9984.90875,9914.52,9996.895,9982.4725,9932.8775,9874.12,9911.98,9987.94,9938.18625,10012.60625,10017.775,9977.50125
"D51",1016.25125,1020.8025,1031.43875,1024.8475,1032.23375,1031.3525,1028.30625,1022.92375,1026.56625,1035.45125,1027.99125,1033.61125,1032.98625,1030.47375
"D52",2896.40375,2896.59625,2939.7525,2897.875,2888.44125,2889.91,2894.3,2904.8825,2900.965,2946.2,2896.315,2887.03125,2891.62125,2898.5375
"D53",1105.0075,1105.81375,1110.83375,1108.92625,1110.785,1113.08625,1111.00375,1108.77125,1108.73875,1114.85,1111.32875,1112.11125,1114.26,1112.6925
"D54",2828.995,2843.0675,2839.60375,2845.675,2838.94875,2839.53375,2829.32,2838.8125,2849.28875,2848.27125,2850.01125,2840.5025,2842.76125,2833.325
"D55",1079.08125,1079.87625,1079.4675,1080.49375,1080.69,1084.795,1080.81375,1083.16375,1082.845,1083.26125,1081.58875,1080.80875,1085.76625,1083.1775
"D56",10488.975,10488.5875,10545.6,10528.1375,10578.275,10583.45,10573.125,10524.9375,10516,10580.9875,10544.125,10581.9,10587.55,10586.425
"D57",1713.01375,1718.545,1723.32375,1716.2125,1709.3725,1710.9625,1718.70125,1719.89875,1721.88625,1728.33625,1717.315,1711.37125,1713.7275,1722.7325
"D58",1672.49875,1685.71125,1685.195,1686.07375,1678.65375,1670.3175,1678.74125,1680.15,1688.70375,1690.4225,1686.49875,1678.20875,1671.92875,1681.01375
"D59",4916.18,4937.0825,4975.2075,4954.6875,4932.575,4952.54,4929.88,4936.3975,4952.02375,4992.36875,4959.38875,4935.0225,4956.10125,4935.43125
"D60",4119.9825,4096.785,4101.3775,4104.1925,4092.45625,4114.88375,4085.0575,4124.63125,4105.74125,4113.705,4108.73375,4094.73875,4118.49,4089.92625
"D61",3700.54125,3712.4025,3665.97125,3692.39,3659.0475,3681.46875,3678.2175,3693.00875,3703.33875,3677.89125,3699.17125,3666.5175,3689.46875,3681.54375
"D62",5714.82,5720.43875,5692.61375,5695.165,5658.84125,5661.335,5673.6275,5731.47375,5726.05625,5709.615,5697.95,5668.0175,5676.185,5686.315
"D63",4729.025,4704.0775,4708.57,4725.535,4725.55125,4739.1475,4723.6425,4737.18375,4712.79125,4724.8725,4731.5525,4730.32125,4742.94125,4730.2525
"D64",1047.04,1056.37875,1059.45125,1049.5525,1043.19625,1060.9625,1056.7325,1051.0125,1057.4725,1061.13625,1049.12,1043.25125,1061.28,1057.44875
"D65",3556.60625,3578.23,3548.65625,3555.40125,3546.34125,3585.1925,3566.305,3568.685,3586.13875,3566.885,3565.59875,3550.33,3590.7375,3571.78625
"D66",1423.2275,1403.7175,1393.35375,1388.67125,1399.03125,1393.47625,1399.4,1425.2175,1402.74125,1396.2025,1389.36875,1399.67125,1396.3975,1402.98625
"D67",5137.00875,5167.19875,5083.23875,5148.7625,5113.705,5101.46125,5154.5075,5148.26875,5165.61875,5098.3375,5142.20625,5115.0725,5108.68875,5164.13
"D68",5544.06625,5579.6575,5543.9925,5569.00625,5590.2825,5542.4725,5550.53375,5571.0625,5597.75,5564.745,5573.6475,5584.01625,5549.41125,5557.27875
"D69",3954.85,3950.3175,3972,3963.1875,3964.8725,3975.45375,3968.91125,3965.59875,3956.16,3979.935,3969.07375,3967.6775,3975.79625,3973.97375
"D70",3982.62625,4132.83875,4114.98125,4070.3025,4044.6275,4024.28375,4033.88875,3972.36125,4153.5275,4138.6825,4078.77875,4041.42125,4015.9925,4016.8375
"D71",2544.635,2544.0825,2540.695,2528.40625,2532.87,2536.315,2537.04375,2551.18375,2547.1775,2545.385,2531.095,2534.695,2538.705,2539.72
"D72",1917.355,1922.80375,1926.65625,1917.18625,1909.41125,1912.3325,1923.16875,1923.68875,1926.905,1932.20125,1919.18125,1911.2725,1913.85625,1924.21375
"D73",1026.35375,1029.72875,1029.9725,1025.27125,1024.75625,1026.7675,1021.2425,1029.23875,1031.0875,1032.1375,1026.46625,1025.13875,1028.075,1023.25
"D74",1668.655,1669.17375,1669.3625,1678.82625,1679.60375,1679.7,1677.48625,1674.05875,1674.81125,1677.15625,1684.7325,1684.10625,1683.42875,1679.4825
"D75",1644.1675,1653.72625,1653.695,1649.78,1649.46375,1653.3425,1643.69375,1645.8625,1653.92125,1656.785,1650.855,1650.68125,1655.98125,1646.96875
"D76",1800.97125,1805.5875,1811.535,1811.535,1818.88875,1806.1425,1812.44625,1809.48375,1812.81875,1817.76375,1815.91625,1822.59375,1811.82875,1815.8325
"D77",1940.12125,1946.365,1945.76,1949.9025,1949.035,1947.9675,1942.76875,1946.2975,1951.19875,1951.57625,1952.23875,1950.275,1950.6225,1945.7875
"D78",3188.65,3224.85125,3218.8525,3235.235,3246.8,3261.775,3204.805,3202.32,3233.0425,3230.0575,3238.67125,3245.51375,3259.81625,3211.015
"D79",9951.17875,9976.75125,9987.6375,9945.63875,9930.21125,9957.61,9910.6875,9975.71625,9990.1825,10011.60625,9959.94875,9938.9075,9972.06375,9929.86
"D80",2490.9125,2498.8025,2507.415,2504.99375,2515.71375,2503.63625,2505.3625,2505.87,2510.17375,2516.575,2511.2375,2518.935,2510.59875,2512.475
"D81",1571.69,1575.08375,1571.28875,1564.6075,1568.59875,1571.77625,1566.68,1575.39375,1576.745,1575.19625,1566,1569.49125,1572.99375,1569.1
"D82",1107.385,1109.505,1114.6525,1113.2775,1104.4675,1104.565,1109.15625,1111.62125,1112.11,1117.99875,1114.3725,1105.8475,1106.04,1111.095
"D83",2927.87625,2926.99,2969.08125,2922.81625,2924.86875,2921.7325,2926.21,2937.49875,2935.15375,2979.90125,2925.5375,2923.56125,2924.46375,2930.34125
"D84",1722.495,1729.53,1732.15,1732.47375,1730.08875,1731.20625,1730.48625,1727.38375,1732.56625,1737.47,1733.46625,1730.2,1731.98875,1732.58875
"D85",6440.16375,6359.6875,6374.875,6391.605,6436.58,6397.0475,6332.55875,6444.545,6363.60625,6393.98125,6394.1275,6430.57625,6400.1325,6350.75875
"D86",7167.55875,7176.3125,7160.74625,7149.06125,7157.855,7165.36625,7097.97125,7212.06625,7198.56125,7170.84375,7143.305,7133.91,7162.75125,7115.06
"D87",2163.8325,2164.1175,2177.505,2168.84,2165.2525,2172.2125,2158.1275,2177.34625,2172.55875,2183.115,2170.28,2167.31,2175.5825,2161.7575
"D88",2263.37875,2266.70625,2277.68125,2269.27,2261.83625,2270.8075,2254.08125,2276.555,2274.54625,2282.895,2270.7575,2266.175,2275.42375,2258.31
"D89",2046.37,2050.245,2065.3625,2061.44625,2055.77125,2050.39375,2045.32,2058.4125,2057.815,2070.01125,2062.5325,2057.93125,2053.12625,2048.6
"D90",2059.425,2062.6775,2076.9425,2073.42875,2067.53,2060.19125,2056.77625,2071.51,2070.5925,2081.46375,2074.34375,2069.66,2064.15,2060.49625
"D91",2059.945,2063.625,2079.8825,2070.69875,2063.19,2062.74875,2054.78875,2073.58,2074.32375,2086.015,2072.75375,2065.5275,2067.7375,2060.79625
"D92",2076.1525,2079.10875,2093.4675,2091.60875,2086.9175,2078.20875,2074.305,2087.43375,2086.59875,2098.0625,2092.7925,2089.10375,2082.22,2079.4525
"D93",2335.62125,2340.12875,2347.02125,2338.245,2333.355,2346.83125,2322.77875,2350.7225,2350.295,2352.71625,2339.3175,2336.01625,2350.27,2328.81375
"D94",2151.23375,2154.2425,2166.0625,2170.9475,2165.0825,2152.85125,2152.7225,2161.29875,2161.915,2172.43,2172.62625,2167.05125,2156.5,2155.35375
"D95",2125.9875,2129.59,2141.4675,2144.62625,2136.8875,2125.965,2127.35375,2136.81875,2137.25875,2147.79875,2145.99625,2137.55625,2128.5725,2129.165
"D96",2048.18,2052.09625,2065.4325,2059.43125,2052.115,2051.24375,2046.35875,2062.32875,2061.1825,2071.76,2060.30375,2054.37,2054.3675,2049.93375
"D97",2101.42125,2104.77625,2115.84,2115.83875,2111.195,2101.84,2100.7375,2113.44,2112.7425,2122.0825,2116.56875,2110.78125,2104.20125,2104.37
"D98",1916.28125,1923.2175,1919.36375,1915.36375,1918.605,1917.86,1910.94375,1925.23625,1928.9575,1923.84875,1916.10625,1918.68375,1918.76625,1911.9
"D99",9812.07875,9853.78875,9855.45625,9915.82625,9917.79625,9883.69875,9969.72,9823.69,9879.495,9893.27,9936.6675,9929.4075,9891.9325,9959.1625
"D100",934.1585,934.573875,937.07375,942.072625,941.847625,936.1995,931.7895,936.15175,936.826625,940.82675,943.6245,942.000875,936.6325,930.984625
"D101",12034.775,11944.9,11959.7125,12098.4125,12039.4625,12035.6875,12038.175,12083.475,11984.575,12014.3375,12120.7875,12045.8,12042.275,12049.9
"D102",1626.4575,1614.5625,1617.445,1635.7725,1628.19,1627.4725,1627.60625,1631.87,1618.9625,1624.6025,1638.755,1628.95875,1628.50625,1629.1425
"D103",7181.98875,7253.0375,7237.68,7224.40875,7272.775,7258.85375,7194.775,7211.70375,7271.3575,7264.92375,7242.40875,7274.81375,7267.085,7205.045
"D104",9256.12875,9282.59125,9251.67625,9285.18625,9238.13875,9249.48125,9268.8,9281.74625,9302.5425,9278.9975,9300.06875,9251.1,9262.025,9277.4875
"D105",11018.55,10982.7625,11025.925,11077.4,11141.0125,11102.2375,11096.4375,11043.9875,11003.975,11061.2125,11092.8875,11145.65,11110.6625,11111.075
"D106",953.707875,951.489625,957.45775,956.604625,962.04575,962.432125,960.20975,958.080625,953.77375,959.64,957.806375,962.2025,963.222125,962.179
"D107",946.007375,942.930125,948.4215,948.08475,954.449875,954.99475,953.334625,950.586375,945.646375,950.544875,948.458625,953.546625,955.458125,955.3035
"D108",1311.15125,1317.39875,1309.4475,1314.80625,1322.89625,1321.48375,1317.30625,1316.3525,1320.7575,1315.375,1317.04,1322.26375,1321.9825,1319.11375
"D109",1258.435,1264.8925,1256.96625,1262.97125,1270.295,1269.2875,1264.09625,1262.62125,1267.35625,1261.39,1265.09625,1270.3525,1269.46125,1265.81125
"D110",1330.11125,1336.505,1328.20375,1333.9675,1341.39,1340.10875,1335.54375,1335.41875,1340.21,1333.48375,1336.7625,1341.5625,1341.175,1337.15
"D111",9175.4325,9303.75625,9375.05,9321.595,9313.09875,9354.28,9237.765,9226.5925,9330.5,9403.645,9333.31875,9317.09375,9358.2925,9253.0175
"D112",6924.1375,7019.8925,7070.2075,7034.07375,7048.33,7058.52625,6969.41125,6955.615,7039.4525,7093.29125,7045.125,7048.7775,7061.34,6977.27125
"D113",7422.0725,7526.87875,7579.70875,7541.9475,7556.70125,7573.73125,7475.6725,7459.82625,7548.06875,7604.25375,7555.5375,7557.9475,7574.6175,7486.15625
"D114",6813.6775,6756.41125,6833.09375,6837.025,6852.90625,6883.69875,6787.32875,6802.7475,6783.91625,6868.26,6867.6225,6859.80125,6881.97125,6777.3
"D115",8521.8,8349.625,8361.83625,8357.8825,8518.48375,8680.865,8479.98125,8529.97,8362.1425,8387.65375,8385.22,8528.615,8684.1275,8487.3025
"D116",7822.15375,7753.49875,7858.29125,7856.31,7881.10875,7920.445,7802.085,7810.5825,7798.63625,7897.89,7900.77875,7889.73375,7916.4525,7784.2425
"D117",1325.1175,1332.56875,1332.17125,1326.8325,1327.0825,1323.6575,1326.68375,1327.2175,1333.09375,1335.7875,1328.58625,1327.92625,1324.87625,1328.19375
"D118",9085.6875,9169.62,9189.69875,9203.75875,9189.09,9155.27,9117.53,9112.22625,9198.92125,9234.72625,9220.605,9195.19875,9162.6375,9127.5825
"D119",9032.4725,9105.83125,9124.715,9145.195,9132.7875,9103.155,9062.0625,9061.27875,9134.5125,9161.6025,9152.81375,9137.62125,9113.18625,9075.0375
"D120",5240.5625,5269.39125,5258.57375,5256.66625,5289.26125,5296.155,5247.0075,5264.635,5282.58625,5277.01125,5266.895,5291.42625,5298.39875,5254.89875
"D121",6928.5475,6966.13125,6954.3975,6955.88125,6995.42375,7007.87375,6935.26,6964.5425,6988.39,6984.92625,6969.2625,7000.47375,7010.22125,6947.62875
"D122",5616.375,5643.76,5636.55125,5635.7,5673.5325,5682.275,5623.5425,5637.6925,5655.35875,5651.83125,5647.23625,5673.6675,5681.8,5631.3575
"D123",9414.87,9452.8225,9470.46125,9523.44875,9525.85125,9494.5425,9569.85875,9429.39375,9480.4325,9508.1825,9549.85875,9541.86625,9508.2425,9564.9275
"D124",1106.25875,1111.9475,1109.2325,1117.375,1117.62,1113.085,1121.62875,1107.0975,1114.615,1114.36375,1120.35375,1118.615,1113.9375,1120.6225
"D125",632.891875,637.6455,641.16875,643.041,645.23725,640.234,632.246625,636.957125,640.493875,643.666125,643.386625,644.646625,640.027375,633.99
"D126",951.577375,956.16675,956.036375,957.5065,967.124,960.51975,956.66825,954.09525,958.03275,959.148,959.2865,967.30325,961.076125,957.383875
"D127",10751.4875,10705.7625,10698.95,10765.5875,10760.375,10736.2125,10746,10770.475,10724.575,10742.1375,10787.225,10774.0875,10747.7625,10753.725
"D128",1792.45125,1773.0575,1837.56875,1807.795,1792.01875,1827.59625,1817.8475,1785.44,1780.01375,1833.80125,1810.045,1799.1525,1827.9875,1815.5775
"D129",10974.4125,10556.825,12012.325,11182.4,11447.925,12386.1625,11722.3625,10884.8375,10719.5125,12022.25,11336.8,11455.5375,12245.2,11609.95
"D130",6009.56375,5956.57875,6132.215,6028.43,6153.88,6089.0825,6012.89125,6056.28125,5990.44,6135.565,6023.45875,6124.24125,6067.79125,6012.7325
"D131",10959.7,10880.3125,10801.25,10714.8375,11387.7625,11141.8,11049.85,10942.1125,10899.6375,10841.4625,10755.8125,11342.125,11120.9875,11016.775
"D132",11046.95,11046.9625,11053.225,11011.1,11040.7125,11024.15,11015.2625,11062.4,11054.1,11049.7125,10998.175,11013.425,11000.625,11009.4625
"D133",8017.5825,8048.155,8096.01,8144.45,8243.62625,8039.85875,8003.88,8050.16875,8057.93125,8098.495,8124.79125,8217.2725,8027.8875,7996.86125
"D134",919.268375,879.94025,868.243875,866.559875,878.743625,891.843375,900.6535,923.47225,888.51875,868.128,861.719,873.564875,889.13225,901.9845
"D135",8001.93625,8094.75375,8215.61625,7926.80625,7866.96625,7889.37625,8020.08,8102.2425,8158.01,8261.515,7875.12125,7733.7075,7831.27,8144.15
"D136",3025.26,3107.135,2901.97,2824.0075,2895.33375,2973.55625,3013.1375,3013.12875,3076.03,2909.04625,2813.12125,2895.04625,2998.59375,3028.90625
"D137",2917.73,2931.91375,2948.3175,3098.0825,2948.14875,2916.5525,2889.47875,2885.75375,2897.41625,2918.8,3100.49,2975.89875,2931.32125,2880.8425
"D138",3005.0375,3067.835,3076.6825,3103.06,3149.8275,3187.7925,2955.93,2963.60375,3041.10375,3069.855,3099.2925,3130.795,3174.4525,2952.61125
"D139",6977.49375,6990.66125,7023.05875,7057.16125,7136.15125,7251.35625,7039.95625,7060.39125,7030.5425,7034.9275,7040.57375,7105.83875,7228.7675,7072.77375
"D140",4496.89375,4494.2775,4533.8625,4580.68375,4679.495,4487.27625,4495.93,4535.195,4495.555,4523.1575,4555.91625,4659.40875,4515.57,4535.7525
"D141",1161.60625,1160.81125,1163.8525,1162.1825,1164.045,1167.41375,1163.28875,1163.26,1161.175,1163.7375,1160.925,1162.09125,1164.83375,1161.975
"D142",1266.6225,1265.2575,1268.4025,1266.55625,1268.3575,1272.2325,1268.30625,1268.0825,1265.73625,1267.93,1264.8675,1265.98375,1269.45375,1267.0075
"D143",1242.63375,1241.67375,1245.2075,1243.465,1245.0225,1249.125,1244.9075,1244.46375,1242.22625,1244.9,1242.5525,1243.39625,1246.9975,1244.38875
"D144",6456.25625,6492.74375,6452.55125,6496.07125,6490.6725,6496.7,6499.76875,6466.70125,6497.7825,6457.65875,6492.32625,6479.11,6485.38,6492.765
"D145",8086.0375,8136.09125,8089.7575,8144.495,8137.1025,8140.28625,8146.65625,8098.84125,8134.05,8091.4175,8134.21125,8119.365,8125.26,8135.02125
"D146",346.69225,343.363375,342.945,346.368875,350.235375,345.975625,349.16275,348.15675,343.695875,342.8955,345.634,349.16075,345.6355,349.4875
"D147",573.195625,574.178875,580.9125,582.261625,585.879875,585.208,579.92525,573.3315,573.675625,580.56,581.55575,584.63075,584.12725,578.9635
"D148",12372.8375,12435.9,12542.175,12504.1,12489.6,12524.5,12414.65,12358.5625,12428.0875,12541.125,12491.0125,12464.1125,12500.4875,12395.6625
"D149",10215.1,10218.45,10203.3,10089.55,10150.275,10127.6125,10211.9,10208.25,10214.6375,10203.8625,10081.3125,10137.7125,10110.8875,10200.4125
"D150",1508.69125,1509.61,1522.1425,1519.2225,1521.0225,1519.915,1513.5525,1511.075,1510.025,1520.99125,1516.92,1517.20125,1516.4575,1512.465
"D151",6338.53375,6343.17875,6397.71125,6387.3975,6394.47,6388.12125,6365.67375,6351.06125,6346.69875,6395.6,6379.5575,6383.65125,6378.535,6359.05875
"D152",7440.28625,7434.0925,7455.8275,7537.8725,7515.40375,7494.17,7432.0925,7463.45625,7449.45,7467.97125,7532.18875,7497.0225,7477.00625,7425.1975
"D153",10600.15,10588.95,10619.4625,10740.775,10706.175,10672.4125,10585.85,10627.975,10611.3625,10633.3375,10726.7875,10679.9875,10652.325,10582.425
"D154",10119.525,10094.025,10089.8625,10143.0875,10128.9,10166.9,10140.55,10108.2,10103.0875,10102.575,10140.6,10116.6875,10151.9125,10119.775
"D155",13514.6375,13555.2375,13591.7375,13567.65,13498.5,13568.6625,13549.8375,13535.825,13566.8,13594.8375,13556.0875,13467.175,13537.2125,13537.1
"D156",19745.4625,19696.5625,20031.6,19819,19958.025,20095.425,20141.0375,19730.9125,19695.0125,20044.4125,19812.5875,19940.225,20047.05,20078.95
"D157",24594.225,24559.625,24733.6375,24817.8375,24903.0875,24900.925,24741.4875,24672.65,24600.0625,24742.3125,24793.7,24841.425,24853.1625,24729.0625
"D158",1247.41,1243.48375,1254.62875,1259.38875,1263.9875,1251.51875,1247.84375,1250.145,1245.395,1254.29625,1257.3475,1261.08625,1249.3925,1246.6475
"D159",7306.90625,7203.745,7282.86125,7275.6775,7264.795,7395.43875,7335.9125,7311.00125,7207.1325,7274.025,7259.2475,7254.565,7376.4075,7326.745
"D160",13691.9,13545.2125,13627.5875,13602.8375,13628.9625,13717.3625,13763.075,13699.9,13558.1,13625.8875,13587.4625,13605.4875,13691.425,13739.925
"D161",22036.4125,22002.25,22269,22343.6125,22328.125,22121.45,22222.6125,22064.9375,22059.7375,22280.675,22322.4,22279.575,22092.125,22195.225
"D162",20573.9125,20569.275,20535.375,20479.75,20542.675,20569.025,20613.5125,20603.9,20577,20541.8875,20452.85,20503.0125,20534.8875,20600.65
"D163",17531.2875,17781.9875,17640.4625,17640.35,17683.0875,17644.0625,17644.4875,17572.9875,17783.175,17658.475,17631.2,17664.6375,17631.0625,17637.975
"D164",9803.1225,9805.82375,9848.01125,9820.60375,9762.44,9799.10125,9775.81375,9794.4725,9806.4,9841.005,9806.29,9748.74375,9785.29875,9769.985
"D165",10466.6875,10465.2625,10517.375,10493.5125,10432.0875,10464.4125,10439.6875,10448,10459.75,10505.9375,10477.8625,10420.25,10454.7375,10434.375
"D166",3371.18625,3386.91,3360.74,3458.26,3218.0725,3078.95625,3303.73625,3299.595,3348.0425,3333.50625,3438.2075,3223.27125,3079.09375,3267.14125
"D167",5892.1,5726.62125,5541.1425,5517.02125,5716.0325,6008,6014.97875,5766.58875,5710.1725,5546.36625,5533.93125,5678.105,5994.3825,5935.24625
