"id","V2","V3","V4","V5","V6","V7"
"Y131",8231.95875,8242.6925,8239.18875,8247.545,8247.90875,8243.83375
"Y132",7251.21125,7248.68125,7232.32625,7228.43375,7211.29,7200.33125
"Y133",4858.88,5123.58,5412.04625,5665.6475,5935.16125,6199.905
"Y134",10930.0625,11332.2375,11739.075,12165.3625,12564.0875,12985.2875
"Y135",8784.0475,9193.7175,9608.97,10052.47375,10461.675,10931.175
"Y136",3430.465,3625.51875,3825.81875,4042.0675,4261.9975,4502.7825
"Y137",3376.275,3495.3275,3623.41125,3757.69375,3883.62,4021.85125
"Y138",11775.675,12069.2125,12390.9375,12720.3,13066.5125,13429.4
"Y139",10212.0125,10564.2125,10947.5625,11314,11664.2625,12002.875
"Y140",6300.895,6471.225,6633.3225,6787.7525,6937.41,7067.17625
"Y141",4380.69625,4618.75625,4859.72875,5106.84875,5343.775,5599.335
"Y142",4885.06375,4990.6075,5079.8575,5186.94,5260.49875,5382.59
"Y143",4604.9,4797.6875,4995.42875,5211.1475,5402.115,5613.27
"Y144",5231.31,5387.69,5549.83875,5718.51125,5872.055,6032.3
"Y145",13043.6625,13571.4875,14119.425,14731.6875,15313.6125,15895.4625
"Y146",8202.13,8441.73875,8679.94875,8925.76125,9136.69875,9395.48375
"Y147",2285.495,2426.315,2565.71875,2706.9325,2851.8225,2989.14875
"Y148",6876.79,7070.305,7278.93375,7496.6675,7688.2275,7911.21375
"Y149",2935.3775,3062.095,3197.17625,3338.63,3475.0775,3617.7425
"Y150",8720.98625,8885.2675,9032.8425,9196.3475,9320.08375,9469.34875
"Y151",2024.01625,2105.9,2191.02125,2283.1825,2371.56875,2465.74625
"Y152",7867.08875,8147.53875,8434.3425,8740.5925,9015.2975,9397.105
"Y153",10186.8125,10592.9125,11032.075,11454.2375,11844.9,12305.825
"Y154",3313.0125,3385.6875,3442.6675,3512.89875,3581.21375,3664.01125
"Y155",12130.1875,12427.8375,12728.7875,13070.9,13351.75,13658.85
"Y156",3355.1025,3477.4325,3603.09375,3735.845,3857.57625,3991.7175
"Y157",3170.49625,3344.14,3519.8875,3714.17625,3907.455,4118.51
"Y158",3374.74625,3494.69625,3620.4,3755.1225,3878.99875,4013.11
"Y159",5347.965,5554.555,5768.8525,5992.10375,6180.1075,6410.545
"Y160",3112.10875,3223.0775,3335.6625,3457.7375,3571.36,3708.7475
"Y161",9153.1125,9328.505,9494.5775,9660.2175,9833.01375,10049.56875
"Y162",11972.95,12393.075,12823.75,13300.0375,13802.2125,14337.85
"Y163",3054.2075,3178.70125,3306.31,3440.91875,3560.85,3692.04375
"Y164",7099.405,7201.6775,7289.3675,7399.43,7484.92375,7589.44875
"Y165",10107.4,10530.8375,10972.5125,11436.4125,11862.9625,12370.975
"Y166",15762.2625,16257.7,16800.775,17344.1375,17853.225,18500.3
"Y167",13643,14015.3625,14390.8875,14803.4625,15175.275,15575.4375
"Y168",3398.32625,3521.53125,3654.10375,3790.29875,3915.22375,4046.8
"Y169",8762.1325,9127.22875,9502.6025,9890.3375,10265.6625,10668.3375
"Y170",6544.63375,6770.055,6989.55125,7232.8525,7452.09375,7690.155
"Y171",3207.2175,3319.09,3417.45625,3536.02375,3656.84,3776.87875
"Y172",2133.345,2114.8475,2075.57125,2052.1025,2018.00875,2003.175
"Y173",18555.3,18959.2375,19367.8375,19844.075,20277.525,20780.075
"Y174",3241.51,3302.8625,3359.575,3427.63,3485.9375,3550.87
"Y175",3532.56,3563.93875,3594.185,3626.47125,3663.335,3698.75625
"Y176",1122.40375,1120.42625,1117.285,1115.54875,1114.5825,1113.45625
"Y177",4021.16375,4148.2025,4265.08625,4407.33375,4537.4975,4667.075
"Y178",1613.315,1634.7,1653.7975,1678.42125,1691.04375,1719.93375
"Y179",1976.3125,2002.465,2026.7125,2053.75625,2075.66125,2100.5675
"Y180",4151.43625,4278.60875,4407.60875,4548.18125,4680.22375,4834.38875
"Y181",8858.54625,9010.42625,9141.89375,9285.46875,9410.31625,9555.1075
"Y182",2264.01,2335.9525,2408.46375,2484.26875,2561.1,2636.36625
"Y183",11616.575,11794.125,11950.2,12130.3875,12282.7,12446.7375
"Y184",2021.43,2041.1225,2055.92875,2075.17,2090.18875,2109.18
"Y185",1339.22375,1336.82875,1330.09,1327.3825,1321.90875,1318.8625
"Y186",2049.46875,2058.47125,2062.62875,2071.545,2076.25,2083.29375
"Y187",4594.14375,4609.1175,4611.78,4625.03625,4628.91375,4636.7425
"Y188",2226.2825,2228.1825,2223.59875,2224.54625,2221.53125,2221.31625
"Y189",10033.825,10151.425,10251.175,10374.3625,10480.525,10598.4625
"Y190",7516.0675,7637.34625,7788.8825,7965.31625,8018.6525,8155.58125
"Y191",4254.45,4303.35875,4362.36875,4435.5875,4476.0925,4554.18625
"Y192",5409.08875,5411.1675,5395.21625,5391.6775,5371.69625,5364.2975
"Y193",11215.375,11364.175,11456.95,11580.1625,11640.925,11761.75
"Y194",9126.0125,9279.39625,9372.78625,9490.25125,9562.91,9675.9625
"Y195",12705.025,12981.525,13202.8,13431.8375,13610.4125,13834.3875
"Y196",10630.4375,10823.85,10963,11121.275,11217.9625,11356.225
"Y197",3328.07625,3358.79125,3365.7875,3384.9125,3388.84375,3419.10625
"Y198",5861.02125,5942.41,5985.06875,6046.42125,6065.5525,6105.425
"Y199",6924.52375,6946.495,6933.62125,6935.31125,6908.36875,6916.04375
"Y200",4636.83,4605.97625,4547.77875,4502.53375,4443.51,4409.2475
"Y201",5121.56,5084.795,5025.28125,4975.88125,4926.2,4890.9025
"Y202",8406.20375,8511.14375,8558.15375,8630.305,8639.32625,8698.1025
"Y203",5547.84375,5686.33875,5825.945,6005.7,6134.5875,6241.29
"Y204",11159.4375,11317.4375,11416.7125,11545.775,11622.4125,11768.4875
"Y205",3331.11875,3308.19375,3261.365,3230.6425,3189.84125,3148.94
"Y206",4867.5625,4903.19,4918.45125,4944.18125,4940.0225,4963.3425
"Y207",3371.20375,3366.3225,3326.5575,3308.22,3268.51,3251.075
"Y208",9221.93875,9380.08625,9478.94375,9601.265,9680.22375,9799.33125
"Y209",7324.13875,7542.44125,7738.31375,7924.7325,8106.7025,8306.635
"Y210",3054.81375,3033.0575,2995.70875,2966.59625,2926.73375,2903.9025
"Y211",5175.495,5261.7125,5312.64,5388.195,5427.40625,5510.91125
"Y212",4632.58875,4605.8025,4548.84125,4507.8725,4449.08375,4421.80875
"Y213",4515.5825,4660.04125,4748.01625,4869.05375,4936.335,5016.53375
"Y214",2942.6175,2915.94375,2880.33,2853.1975,2815.01875,2789.785
"Y215",7922.955,7952.36375,7992.6075,8013.53125,8043.55875,8057.31
"Y216",4977.185,5003.0725,5010.3125,5026.84375,5018.2325,5033.56125
"Y217",3118.51625,3157.59125,3175.295,3204.24125,3218.8525,3255.1425
"Y218",8330.085,8489.34125,8716.81875,8945.31625,9094.39875,9298.08875
"Y219",1482.14125,1504.01625,1518.93,1537.25,1549.485,1570.72
"Y220",8154.32125,8348.595,8545.1475,8750.41625,8932.47625,9123.97375
"Y221",11394.6,11520.2125,11636.4625,11782.5125,11896.2,12019.125
"Y222",1547.005,1568.47125,1587.83125,1608.89625,1619.16625,1640.7275
"Y223",9392.4325,9572.8075,9746.97,9897.72875,9956.81,10021.64125
"Y224",6722.2975,6693.3525,6630.95625,6581.2325,6532.41,6509.59875
"Y225",10539.225,10701.1375,10797.45,10939.925,11026.775,11209.6
"Y226",1171.21625,1198.935,1221.4975,1243.61625,1264.455,1288.88875
"Y227",9877.69625,10026.76625,10117.2225,10232.9875,10304.8125,10420.325
"Y228",4191.155,4180.49875,4154.8775,4135.56125,4094.405,4059.03
"Y229",4220.50375,4251.4,4264.36875,4300.94125,4325.56625,4345.0175
"Y230",5109.08,5094.1825,5040.01,5016.06,4965.58625,4939.08625
"Y231",1170.72625,1185.07625,1190.46625,1200.56125,1204.325,1215.93625
"Y232",5008.33,5031.37875,5070.61625,5100.03,5116.0975,5146.4675
"Y233",6286.02625,6288.44,6291.81375,6294.35,6292.985,6276.0875
"Y234",9928.02,10041.4125,10100.0175,10187.175,10216.5375,10292.675
"Y235",7431.22875,7433.67,7426.74625,7427.97,7407.93125,7401.44375
"Y236",7444.925,7531.4,7638.13875,7736.695,7815.93625,7937.485
"Y237",7413.66375,7501.9325,7576.21125,7659.16875,7700.795,7784.81375
"Y238",3889.55375,3886.48625,3874.93,3868.085,3840.2775,3840.3925
"Y239",3466.4275,3512.5625,3546.38375,3583.43625,3611.94625,3650.40125
"Y240",3834.26375,3974.755,4129.0525,4284.775,4416.065,4532.80875
"Y241",7025.14,7383.57,7768.48375,8157.23,8517.34,8898.5075
"Y242",2589.79125,2609.13375,2627.91,2653.16125,2677.11625,2695.27
"Y243",3989.19125,3981.68875,3982.61875,3979.49375,3977.33875,3973.38125
"Y244",19463.3125,20219.65,21011.775,21871.75,22671.65,23553.0125
"Y245",14804,15521.725,16306.025,17115.5375,17891.9875,18651.3375
"Y246",9103.9475,9390.665,9823.8725,10248.63375,10652.1875,10885.5375
"Y247",9111.9125,9583.885,10064.515,10577.35,11061.3125,11559.425
"Y248",6365.95375,6612.0575,6857.31875,7110.7675,7329.68125,7606.68
"Y249",17399.95,18173.775,19008.3625,19870.7875,20674.7875,21600.1125
"Y250",4131.14,4292.11375,4460.0175,4628.66125,4785.1675,4971.18625
"Y251",3305.765,3509.275,3723.925,3948.655,4162.97625,4386.34
"Y252",12376.1125,12907.3125,13462.125,14051.5625,14614.275,15212.0125
"Y253",11672.725,12222.5625,12781.5375,13372.4125,13951.45,14530.525
"Y254",10236.825,10238.25,10223.7625,10219.3,10205.9625,10195.85
"Y255",9556.60875,9561.00375,9551.48875,9547.61125,9530.2375,9512.45875
"Y256",10027.0525,10026.0075,10010.76,10006.76375,9988.54,9981.04125
"Y257",8348.74375,8314.43125,8285.59375,8253.90375,8227.1075,8174.72
"Y258",4536.55125,4621.44,4694.08125,4769.18375,4839.0125,4913.5225
"Y259",7236.8775,7320.835,7397.7925,7484.69875,7548.9025,7636.895
"Y260",10316.9125,10674.875,11053.4875,11457.1375,11844.725,12261.3625
"Y261",3640.9625,3696.845,3746.98375,3803.89125,3854.96875,3909.91875
"Y262",2025.93375,2001.07125,1976.83625,1953.78,1930.72875,1913.225
"Y263",7301.06125,7417.61,7535.27625,7676.36,7800.49375,7916.84
"Y264",3210.2625,3276.6125,3337.9925,3409.99125,3471.24125,3538.7425
"Y265",4277.37625,4336.53875,4378.34,4432.27375,4474.985,4530.16625
"Y266",1118.9875,1117.0175,1114.30625,1112.1775,1111.1375,1108.735
"Y267",3210.5825,3224.02125,3227.475,3239.05375,3239.2775,3248.40125
"Y268",2280.22125,2311.43625,2342.81375,2377.7225,2407.05375,2440.41875
"Y269",12478.525,12739.1875,12966.3625,13205.6125,13438.325,13727.425
"Y270",6847.6425,6787.78875,6723.02,6671.0775,6605.1975,6541.51125
"Y271",2598.23125,2622.05625,2635.185,2660.14375,2673.7925,2703.89
"Y272",1998.31875,2049.93375,2101.795,2159.25125,2215.79125,2276.135
"Y273",10520.5125,10789.7,11059.875,11362.275,11643.1,11984.95
"Y274",4372,4397.645,4419.37,4447.01,4466.82,4496.50875
"Y275",9774.87375,9893.59875,9997.21875,10113.9825,10222.35,10344.875
"Y276",13117.6125,13359.3625,13606.3875,13869.4375,14106.25,14344.875
"Y277",6968.17375,7101.59375,7238.10875,7350.4725,7463.80125,7560.53375
"Y278",1675.1575,1695.16125,1716.4625,1738.5275,1757.5575,1779.1125
"Y279",2296.10375,2380.56375,2461.0875,2541.915,2622.26375,2692.0375
"Y280",8366.725,8371.28625,8378.3225,8391.165,8371.375,8350.14375
"Y281",4839.58125,5061.7425,5307.77375,5550.62625,5797.79,5997.51
"Y282",3821.225,3815.72,3800.61625,3797.55,3792.015,3790.63125
"Y283",1964.36,2011.9775,2054.3775,2096.13375,2136.23875,2173.08125
"Y284",987.741375,992.3265,992.460375,996.934625,998.6705,1004.0585
"Y285",2668.13375,2732.20375,2793.1925,2865.35125,2933.50875,3003.82125
"Y286",2308.98125,2383.7875,2450.18875,2524.70625,2580.795,2651.17
"Y287",7096.58375,7184.39375,7187.275,7234.58875,7269.20625,7375.85375
"Y288",4743.95875,4827.8625,4906.66,4994.5175,5071.5675,5179.54625
"Y289",8173.32625,8261.11,8330.93125,8414.3175,8466.4425,8528.385
"Y290",8675.05625,8876.4075,9065.26125,9273.49125,9471.94125,9702.1925
"Y291",3641.78875,3697.295,3746.62875,3806.04375,3854.72375,3909.99125
"Y292",10802.8,11035.8375,11271.675,11514.2125,11730.325,11934.75
"Y293",4161.11,4374.47,4598.6875,4836.2825,5052.6575,5276.675
"Y294",3131.67375,3181.09125,3222.85125,3274.44875,3317.795,3369.21875
"Y295",7601.31875,7587.77875,7519.81625,7484.71,7437.2725,7437.02875
"Y296",4023.00375,4058.54375,4098.3125,4138.67125,4172.24875,4214.44875
"Y297",1129.94375,1131.68125,1129.35375,1129.84875,1127.83875,1128.06125
"Y298",10526.9625,10802.675,11070.0875,11378.5625,11659.925,11997.3125
"Y299",8514.13375,8618.1425,8674.08,8763.34125,8794.85875,8846.00625
"Y300",6976.505,7161.96125,7342.99625,7540.4775,7729.51375,7963.7075
"Y301",9184.04875,9343.14375,9486.7175,9641.16,9756.0075,9903.82375
"Y302",8175.195,8246.945,8331.84375,8410.04625,8468.01625,8507.785
"Y303",1065.48375,1067.46875,1067.1825,1068.69625,1067.7525,1067.19
"Y304",4560.76125,4604.16125,4646.865,4688.87,4737.85125,4784.62875
"Y305",1719.88375,1715.2925,1705.23375,1699.5025,1690.34625,1685.4475
"Y306",7481.52125,7559.10625,7619.4225,7695.4275,7775.2875,7886.67125
"Y307",3291.75125,3351.79375,3406.00375,3453.25625,3500.285,3534.52125
"Y308",2483.505,2510.21625,2538.8325,2567.24,2599.865,2630.835
"Y309",3953.1075,3985.37125,4017.76875,4055.68625,4081.1975,4133.4325
"Y310",4071.45625,4116.26625,4161.77375,4214.8525,4254.78375,4318.31
"Y311",4780.70125,4815.8425,4847.71,4884.07375,4917.8125,4949.66125
"Y312",1406.395,1401.2825,1394.68125,1389.325,1384.34875,1381.13
"Y313",2041.935,2056.64375,2063.82375,2078.37,2090.695,2111.95875
"Y314",1717.9475,1713.2375,1703.6,1697.7,1688.87375,1684.39875
"Y315",2115.47125,2100.225,2077.525,2061.28125,2043.755,2028.225
"Y316",1798.50375,1788.78625,1776.07375,1766.56,1759.4275,1756.22625
"Y317",8773.955,8997.51375,9216.935,9444.395,9673.26125,9903.165
"Y318",2700.8575,2692.33875,2681.00875,2672.89875,2659.485,2648.2025
"Y319",3444.75,3480.49,3513.89875,3544.6075,3568.2975,3592.9925
"Y320",4045.24625,4054.67375,4052.945,4062.275,4056.965,4059.4125
"Y321",8737.44875,8872.815,9002.2425,9154.90875,9294.61375,9428.3
"Y322",5052.85875,5109.90375,5148.5775,5198.2325,5235.6375,5288.37125
"Y323",1701.9675,1753.6925,1803.7025,1864.2725,1919.27,1967.71375
"Y324",1536.9525,1532.1775,1526.175,1521.35375,1515.695,1509.17125
"Y325",1429.03625,1429.9425,1425.2875,1424.51875,1420.52625,1419.7625
"Y326",1152.51625,1169.82375,1188.86375,1204.9325,1219.015,1232.98125
"Y327",6225.18375,6387.59125,6566.99,6719.90625,6860.78,6995.18125
"Y328",4071.4175,4208.68625,4348.835,4501.66625,4650.96625,4791.875
"Y329",9968.44875,10177.575,10387.4125,10604.6125,10801.0625,11007.95
"Y330",6206.15875,6214.7675,6191.23625,6191.83875,6166.47125,6179.56375
"Y331",12466.275,12778.8625,13075.15,13427.125,13745.3,14129.4375
"Y332",6356.4375,6401.35625,6434.57375,6474.1175,6493.32625,6529.81
"Y333",4178.69625,4197.01,4199.1975,4214.65375,4217.51,4237.52
"Y334",8089.04625,8302.485,8574.025,8823.2325,9068.8075,9217.49875
"Y335",8725.45125,8936.27375,9130.59,9339.81875,9524.345,9778.5025
"Y336",1000.33075,1000.925375,1000.844125,1002.002625,999.043625,996.1285
"Y337",7829.37375,7887.94,7916.28375,7971.3425,8002.08625,8054.52
"Y338",6043.82125,6116.5675,6185.40875,6257.9825,6320.92875,6393.25875
"Y339",4100.08625,4185.6625,4284.04,4378.4575,4475.74875,4558.6
"Y340",4393.395,4416.3825,4433.55875,4449.13,4458.76375,4480.01125
"Y341",1463.645,1491.90125,1532.07125,1574.13,1608.35625,1629.1725
"Y342",2365.22875,2363.27875,2352.73875,2348.12125,2339.79125,2336.42
"Y343",2965.09875,2982.4275,2993.675,3012.19125,3020.4675,3035.1525
"Y344",5010.21125,5067.10375,5110.24125,5164.4375,5190.2375,5246.07125
"Y345",12733.65,13050.1625,13332.1375,13651.75,13961.5875,14343.3375
"Y346",1975.78625,1987.42625,1994.06,2005.5125,2006.78625,2009.885
"Y347",5110.4575,5121.845,5125.18,5139.56625,5130.97375,5133.31625
"Y348",2431.7875,2462.61125,2490.64,2520.02,2552.18875,2585.7675
"Y349",2247.935,2262.71,2271.9275,2286.81625,2293.0875,2305.9325
"Y350",3596.83375,3657.29125,3715.01375,3785.7575,3850.26375,3929.255
"Y351",1600.13875,1632.0625,1674.40875,1717.9325,1758.4075,1779.78375
"Y352",1182.77375,1182.84625,1180.5725,1181.185,1178.56,1179.97875
"Y353",1458.49375,1447.1225,1432.81875,1421.0675,1407.79375,1393.435
"Y354",12292.0875,12600.3625,12883.225,13206.15,13500.45,13882.8375
"Y355",1807.3,1828.27625,1844.45125,1864.21625,1877.37875,1893.86875
"Y356",2679.8175,2702.04375,2715.04375,2737.53375,2752.8925,2774.62375
