"id","V2","V3","V4","V5","V6","V7"
"Y87",10079.495,10282.4,10454.025,10665.6125,10861.45,11036.4875
"Y88",9646.04125,9775.3475,9922.11375,10093.895,10155.88875,10311.23
"Y89",1057.505,1150.72375,1239.12875,1313.07375,1387.58875,1452.19125
"Y90",6435.47375,6598.80125,6755.17875,6943.8475,7034.59375,7169.165
"Y91",8068.405,8154.51875,8213.9675,8288.86625,8350.50375,8411.81
"Y92",1802.75875,1902.565,1991.85375,2066.80875,2147.645,2239.555
"Y93",8031.90375,8041.0875,8028.5275,8034.665,8029.2875,8037.66
"Y94",6675.79,6672.31625,6650.67875,6643.45625,6620.43375,6616.75875
"Y95",6483.93875,6465.75625,6432.87,6408.515,6370.41625,6346.62375
"Y96",7365.6475,7362.88375,7336.47,7332.79875,7305.41625,7318.52625
"Y97",6402.9125,6395.00375,6375.87375,6368.63,6344.7025,6337.17375
"Y98",8732.4275,8727.1925,8713.86,8714.7725,8686.1725,8681.67125
"Y99",8124.4825,8145.19375,8157.10375,8176.1475,8180.90875,8183.0825
"Y100",8344.19625,8353.26,8362.19125,8371.5425,8356.11625,8368.5475
"Y101",1602.84875,1601.06625,1587.29,1583.58875,1581.20625,1580.4075
"Y102",8905.665,8952.115,8991.59875,9054.75875,9088.73,9081.03875
"Y103",3663.65375,3698.26875,3724.42875,3764.36375,3791.2075,3837.41625
"Y104",1801.69375,1807.5025,1805.99875,1810.2325,1805.59375,1815.8475
"Y105",2044.92125,2032.4,2028.24125,2020.55625,2008.6375,1993.4425
"Y106",2117.85625,2145.79875,2176.9575,2212.31875,2245.1825,2255.72875
"Y107",3065.3825,3069.925,3068.0225,3068.8775,3059.85625,3067.50125
"Y108",1223.9925,1226.6,1232.27125,1231.39,1233.1,1234.54375
"Y109",2525.585,2548.815,2568.95375,2598.85875,2624.025,2667.1925
"Y110",2003.20875,2009.45375,2013.5825,2018.08,2016.84375,2016.45875
"Y111",2714.73625,2759.75,2790.46625,2820.40875,2846.82625,2862.73
"Y112",1261.67375,1253.37,1242.98875,1234.31625,1220.0725,1212.23625
"Y113",1821.865,1828.7575,1834.70375,1840.90375,1844.3425,1836.5925
"Y114",1889.09,1883.40125,1876.28875,1868.04875,1861.25125,1844.4425
"Y115",1623.50125,1616.51875,1612.09625,1609.57875,1601.01875,1597.87875
"Y116",2171.0875,2182.495,2197.2,2211.71125,2223.14625,2238.3975
"Y117",2182.8525,2198.7775,2218.69625,2235.84,2253.76625,2267.3675
"Y118",1839.12625,1849.05125,1862.5425,1871.0275,1867.4075,1861.6175
"Y119",2512.88875,2513.13875,2511.035,2510.0025,2501.29375,2499.73
"Y120",1988.67,2025.24,2069.815,2111.31125,2138.26625,2153.7975
"Y121",3886.96875,3933.40625,3979.86625,4025.925,4056.43125,4105.14625
"Y122",2275.94625,2277.94625,2279.50875,2285.78125,2279.8775,2281.04625
"Y123",2391.42625,2405.16625,2412.55375,2428.51,2434.1475,2461.26625
"Y124",2538.25875,2579.7525,2615.32125,2663.515,2702.67625,2734.3275
"Y125",7956.2125,7916.02125,7849.50625,7801.0975,7730.44375,7702.70625
"Y126",4246.67875,4277.90625,4299.25125,4321.37875,4352.48,4375.45125
"Y127",6996.0825,7001.11,6995.515,6994.5975,6986.365,6941.5575
"Y128",9541.15375,9565.55875,9566.33125,9584.2,9564.815,9575.0975
"Y129",3377.2225,3339.04375,3308.605,3265.53125,3234.07125,3204.33625
"Y130",6759.8575,6747.67875,6720.9475,6704.3975,6674.945,6654.20625
"Y131",8243.1825,8252.81375,8247.61125,8256.96,8249.38375,8253.30375
"Y132",7259.9025,7256.38,7240.02375,7233.96125,7212.5175,7204.61125
"Y133",4843.82625,5088.8125,5340.28875,5573.37125,5788.77625,6051.98
"Y134",10912.35,11309.9,11717.55,12140.9125,12551.7125,12949.175
"Y135",8768.695,9198.5175,9627.5825,10087.55625,10523.8,10969.125
"Y136",3432.01375,3623.3625,3825.30625,4041.19375,4268.92,4498.70125
"Y137",3375.18875,3508.31125,3634.16,3772.695,3911.72625,4037.5175
"Y138",11767.3875,12102.325,12433.3,12809.25,13165.95,13473.05
"Y139",10156.7375,10522.475,10900.9625,11315.85,11598.65,11942.5
"Y140",6298.57625,6473.6825,6634.32625,6798.055,6950.96125,7070.18125
"Y141",4377.12125,4616.605,4854.00625,5114.01125,5394.85625,5629.98125
"Y142",4863.235,4985.90125,5071.19375,5179.32375,5272.9125,5372.2025
"Y143",4602.95375,4807.13,5008.40125,5220.88125,5424.33125,5624.2925
"Y144",5221.33,5397.43,5555.49,5729.13625,5884.18,6045.56625
"Y145",13039.675,13595.125,14138.5625,14719.35,15304.5375,15890.2125
"Y146",8170.3175,8427.1075,8666.72875,8950.25125,9188.8175,9412.3425
"Y147",2290.72125,2440.35875,2587.2175,2740.83625,2891.71875,3041.84125
"Y148",6864.64125,7085.22875,7286.88125,7513.16,7723.25375,7921.76
"Y149",2932.63125,3067.865,3198.4525,3341.655,3481.72125,3612.855
"Y150",8731.2325,8920.935,9080.7675,9252.68,9398.83875,9551.34
"Y151",2024.2475,2115.15,2198.92,2294.99125,2390.195,2483.4575
"Y152",7900.63,8206.4875,8493.29875,8828.855,9091.26375,9486.97875
"Y153",10218.475,10664.9,11099.7625,11567.125,12025.325,12476.475
"Y154",3302.25,3378.5125,3441.53375,3512.44625,3588.545,3659.405
"Y155",12106.625,12399.8625,12691.7,13002.5375,13283.2875,13578.0625
"Y156",3350.35625,3481.07625,3604.82375,3743.4475,3876.6875,4003.82
"Y157",3171.62875,3342.32625,3522.18125,3715.00125,3914.60375,4120.41125
"Y158",3369.7475,3498.09375,3624.075,3758.02,3894.1125,4019.2375
"Y159",5339.70625,5566.01125,5788.1,6024.02625,6231.2325,6450.5725
"Y160",3110.1325,3235.20125,3344.7375,3475.35875,3600.57625,3722.67
"Y161",9134.1575,9328.23875,9482.6775,9687.59,9893.42,10063.46375
"Y162",11973.7125,12434.4,12880.6375,13387.7375,13862.5875,14405.5
"Y163",3040.405,3172.78125,3293.63375,3427.525,3558.84,3677.755
"Y164",7098.7475,7213.6725,7308.4625,7417.36625,7526.91625,7619.80375
"Y165",10099,10545.5625,10996.6375,11472,11897.6375,12437.725
"Y166",15700.5625,16229.225,16781.7,17316.9,17753.9875,18376.5375
"Y167",13628.3,14016.875,14396.9875,14809.7,15208.2,15556.725
"Y168",3380.97875,3518.29375,3648.6775,3791.14,3923.3475,4050.6775
"Y169",8743.685,9131.78625,9508.2725,9914.4175,10303.45,10683.7
"Y170",6528.69625,6770.70375,6985.71625,7228.59625,7448.87,7681.92875
"Y171",3213.85,3318.6125,3428.2025,3545.505,3659.6,3785.40875
"Y172",2127.79875,2103.51,2074.19375,2049.31375,2017.355,1999.07
"Y173",18518.4375,18988.2125,19385.5625,19859.6875,20324.275,20768.1
"Y174",3241.145,3311.4,3366.475,3435.01625,3503.77625,3566.24125
"Y175",3535.1425,3565.97,3594.98875,3630.69375,3662.325,3703.2625
"Y176",1124.795,1124.19625,1120.145,1119.42375,1116.665,1117.6375
"Y177",4017.9325,4139.99,4256.1225,4390.4925,4520.775,4643.985
"Y178",1613.1925,1633.77125,1655.97875,1674.625,1684.9925,1714.165
"Y179",1972.88625,2002.3175,2025.2775,2052.0225,2075.2975,2097.55125
"Y180",4155.66875,4301.42125,4433.97125,4583.52375,4714.92875,4868.6575
"Y181",8839.34125,8989.15,9128.79125,9276.89875,9412.18,9560.7975
"Y182",2260.26,2333.74625,2410.01125,2488.4875,2567.17375,2645.61125
"Y183",11617.5125,11802.45,11963.7,12144.825,12312.7125,12474.375
"Y184",2022.05625,2042.85375,2058.0175,2078.54,2095.10125,2112.455
"Y185",1339.5125,1337.81875,1331.9475,1328.35125,1322.92125,1319.2325
"Y186",2050.96875,2060.91125,2065.3825,2074.57625,2079.4975,2085.97625
"Y187",4597.99,4612.575,4615.55,4628.2275,4630.17,4638.22875
"Y188",2227.80375,2230.2525,2226.4975,2227.01625,2223.43625,2222.53125
"Y189",10037.5875,10164.5125,10268.675,10397.5375,10514.4875,10625.3125
"Y190",7485.2475,7583.22625,7776.73125,7952.47875,8013.1025,8092.27375
"Y191",4227.5075,4278.0225,4334.4625,4405.01875,4452.9725,4507.025
"Y192",5392.45625,5390.79,5391.3925,5386.44,5367.085,5358.835
"Y193",11268.675,11406.225,11534,11642.425,11720.9125,11837.2625
"Y194",9136.82625,9268.25,9399.73375,9511.8025,9581.65625,9709.1525
"Y195",12675,12939.3375,13202.3625,13442.0375,13637.275,13860.65
"Y196",10627.8375,10808.6125,10978.25,11130,11239.1625,11380.675
"Y197",3303.025,3332.325,3351.04875,3377.1725,3376.12,3417.16875
"Y198",5857.29875,5919.90375,6005.4775,6077.945,6078.32875,6123.58375
"Y199",6953.435,6965.88125,6968.65,6969.14625,6945.66625,6950.6175
"Y200",4639.965,4592.53625,4547.20125,4503.7625,4442.96,4394.64875
"Y201",5132.40875,5092.54125,5028.01875,4988.94125,4925.13,4898.5275
"Y202",8475.58125,8552.7175,8649.60875,8726.80125,8717.37375,8771.6
"Y203",5529.52125,5660.00625,5792.57625,5944.1225,6033.82125,6104.19125
"Y204",11186.1,11330.975,11464.875,11589.0125,11678.5625,11824.3375
"Y205",3332.58625,3298.55875,3268.895,3235.1875,3195.0775,3152.45125
"Y206",4847.98375,4875.04,4906.4675,4932.18625,4940.30125,4960.94875
"Y207",3379.29125,3361.99375,3335.8075,3314.1975,3275.2275,3250.8525
"Y208",9223.29875,9361.6825,9498.37875,9616.1925,9687.8575,9826.12625
"Y209",7337.37625,7567.3875,7781.255,7995.765,8179.08625,8388.8425
"Y210",3059.55375,3031.28875,2997.61375,2964.61,2920.33375,2894.36625
"Y211",5137.76625,5215.72,5287.65625,5364.97125,5410.14625,5487.28
"Y212",4648.22875,4601.485,4556.68375,4515.745,4452.71125,4405.58875
"Y213",4503.75625,4615.62,4695.6425,4821.4625,4848.815,4916.12125
"Y214",2950.7925,2921.0975,2884.27375,2852.9375,2809.54625,2782.49625
"Y215",7920.99,7955.3375,7985.93875,8022.1125,8040.45375,8045.7025
"Y216",4998.18625,5012.9125,5038.19375,5055.87625,5048.72375,5056.765
"Y217",3086.48375,3119.4625,3151.74,3188.1825,3195.2025,3234.0575
"Y218",8281.52875,8421.27125,8657.6575,8897.85375,9020.7375,9188.9475
"Y219",1475.77625,1495,1513.2925,1531.31,1544.805,1564.44875
"Y220",8128.2425,8337.81125,8542.98875,8748.09375,8940.935,9143.61
"Y221",11400.4,11527.375,11645.975,11792.6375,11894.825,12046.95
"Y222",1544.77125,1568.925,1589.86625,1610.5275,1625.155,1643.69375
"Y223",9276.0575,9420.36,9650.48125,9830.08125,9830.0875,9883.01125
"Y224",6731.72125,6695.65375,6620.58625,6583.5075,6516.30875,6498.26125
"Y225",10524.3625,10664.6,10796.0125,10951.55,11003.5375,11204.0625
"Y226",1170.55875,1198.60625,1223.44125,1247.63125,1269.83625,1294.62375
"Y227",9943.3375,10077.565,10204.075,10318.2125,10406.2375,10517.8375
"Y228",4199.32375,4176.54875,4165.42,4140.9175,4104.2975,4067.91375
"Y229",4201.74125,4230.10875,4250.2975,4272.47375,4282.87875,4303.5325
"Y230",5114.7975,5090.0675,5051.08875,5015.67625,4957.60875,4937.29875
"Y231",1155.54125,1166.815,1175.97875,1184.90125,1190.05,1199.825
"Y232",5030.4825,5067.12875,5112.08375,5151.94125,5172.45,5199.66
"Y233",6284.6125,6288.235,6290.335,6294.71125,6283.17875,6278.5025
"Y234",9886.0375,9986.955,10073.72125,10152.7625,10197.1825,10272.775
"Y235",7433.825,7436.55375,7431.24,7428.3675,7410.54375,7399.27875
"Y236",7445.29,7531.75125,7624.315,7725.6025,7799.47125,7916.995
"Y237",7407.8,7500.37625,7566.3875,7655.15125,7690.0975,7773.62375
"Y238",3893.58875,3888.54125,3882.89875,3873.82375,3848.19875,3837.805
"Y239",3458.395,3503.5025,3546.5075,3590.65375,3601.93375,3662.68375
"Y240",3829.89375,3969.05625,4120.87375,4270.595,4403.4325,4527.94375
"Y241",6994.57625,7341.1,7704.5975,8088.17375,8431.04625,8829.86125
"Y242",2581.59,2601.7425,2622.47,2646.6025,2664.545,2693.4725
"Y243",3993.37625,3986.69375,3975.23,3978.36125,3964.6625,3971.07625
"Y244",19455.975,20271.75,21031.6875,21906.6875,22768.05,23560.7
"Y245",14806.6125,15553.0375,16308.8,17155.9875,18047.6875,18717.1625
"Y246",9041.63125,9377.83125,9768.30125,10232.47,10523.3375,10722.5
"Y247",9099.325,9600.28125,10086.32125,10589.4625,11104.6,11585.6625
"Y248",6343.365,6614.87875,6855.1775,7120.29625,7367.04625,7620.23625
"Y249",17264.0375,18120.35,18916.5875,19792.375,20634.725,21511
"Y250",4125.42375,4294.47,4452.39125,4635.68625,4805.19375,4977.08625
"Y251",3294.1775,3502.1625,3712.7175,3932.4575,4155.68875,4369.12125
"Y252",12363.5,12931.3375,13481.4125,14072.275,14689.375,15251.75
"Y253",11644.275,12181.275,12744.7375,13313.5875,13907.9875,14478.5875
"Y254",10242.175,10243.7125,10223.125,10225.7,10195.7375,10195.0375
"Y255",9566.87875,9569.18875,9556.19875,9558.76,9523.66,9520.065
"Y256",10028.8725,10035.25,10024.06125,10029.37625,9995.885,9994.42
"Y257",8355.9875,8330.275,8307.4675,8283.61375,8233.275,8207.00625
"Y258",4531.95,4616.7675,4695.8775,4772.94,4848.83375,4926.23125
"Y259",7220.38375,7318.9275,7385.48625,7478.97,7559.99625,7638.625
"Y260",10306.95,10712.6375,11086.8125,11512.0625,11904.95,12307.1125
"Y261",3643.4225,3702.00625,3752.08875,3811.1675,3865.4875,3918.39375
"Y262",2027.28375,2001.9025,1974.50375,1952.73625,1922.49875,1908.53375
"Y263",7303.46125,7429.62125,7542.735,7684.2775,7823.58,7936.045
"Y264",3208.28375,3277.86,3335.465,3404.555,3472.8175,3536.425
"Y265",4271.70125,4324.8325,4364.905,4420.325,4458.33125,4509.71
"Y266",1121.50125,1120.5575,1116.77,1115.67,1112.5625,1112.165
"Y267",3205.445,3220.11125,3224.0575,3234.77375,3237.47375,3242.5225
"Y268",2277.4325,2315.29375,2343.55625,2379.32,2413.10875,2442.41
"Y269",12476.075,12733.975,12963.0875,13243.6625,13473.4875,13769.425
"Y270",6833.81875,6773.7,6706.58375,6647.14125,6565.915,6511.77375
"Y271",2598.9175,2627.43125,2646.315,2671.2975,2689.0625,2725.55
"Y272",1998.7925,2048.89,2099.675,2156.4225,2216.10375,2268.26875
"Y273",10525.3875,10831.6,11110.9875,11427.1,11706.8125,12042.8375
"Y274",4376.47625,4409.17875,4435.715,4464.4925,4480.01875,4516.74375
"Y275",9789.43375,9905.4025,10009.605,10137.25625,10230.45,10364.6375
"Y276",13128.075,13399.4875,13663.8125,13943.8375,14184.025,14461.9
"Y277",6985.745,7125.3775,7268.7875,7413.91125,7524.725,7611.4375
"Y278",1675.60125,1697.535,1717.52125,1741.1275,1759.18875,1782.14125
"Y279",2299.89625,2392.26375,2479.495,2571.5425,2657.4325,2734.43625
"Y280",8360.05375,8372.45875,8385.32875,8394.9175,8371.5125,8339.28
"Y281",4851.71625,5072.06625,5298.2275,5549.8475,5750.0925,5951.3025
"Y282",3818.91625,3811.675,3804.425,3796.67,3795.5925,3792.84
"Y283",1964.11875,2012.63125,2055.51125,2101.22875,2144.40875,2180.16375
"Y284",986.860125,994.47025,997.419375,1002.3275,1006.457375,1012.172875
"Y285",2666.25875,2737.89125,2795.955,2868.90625,2944.94,3005.79875
"Y286",2296.72125,2373.08875,2445.55125,2514.5325,2578.035,2651.82375
"Y287",7053.61625,7105.35375,7122.04625,7166.665,7195.89,7278.4425
"Y288",4737.41125,4828.0975,4918.0125,4998.77625,5061.995,5188.53375
"Y289",8169.57,8259.87125,8328.44125,8413.99,8475.21375,8535.21
"Y290",8656.65875,8868.75625,9079.58625,9287.97,9508.2925,9733.7675
"Y291",3639.91875,3697.13375,3745.26625,3803.57125,3857.1075,3908.70875
"Y292",10805.1875,11034.2875,11269.3875,11516.5625,11723.075,11950.925
"Y293",4153.0025,4378.11375,4600.94,4833.87875,5059.2325,5283.37875
"Y294",3130.57,3184.8625,3224.1175,3276.67125,3327.47375,3370.74625
"Y295",7593.07125,7593.82375,7539.16875,7515.8175,7465.465,7458.21125
"Y296",4023.5975,4065.5,4105.2625,4150.52125,4188.8325,4236.04125
"Y297",1130.34875,1131.4975,1129.4325,1129.38875,1127.24625,1127.615
"Y298",10524.85,10829.15,11111.8375,11426.325,11696.6,12041.7625
"Y299",8492.7075,8595.545,8687.3775,8773.89375,8825.545,8882.61
"Y300",6979.2275,7179.4025,7362.6,7566.15875,7751.53625,7985.18625
"Y301",9194.22875,9373.98625,9523.10125,9684.2,9814.67625,9960.7925
"Y302",8181.73375,8263.19125,8345.87625,8431.13875,8488.85125,8530.65
"Y303",1067.58125,1069.21375,1068.99875,1070.8425,1066.83,1070.85875
"Y304",4559.3725,4602.11875,4642.67625,4693.59875,4737.6925,4780.925
"Y305",1720.25125,1715.20125,1705.8575,1698.59375,1688.37375,1682.07625
"Y306",7480.86625,7572.38875,7639.11875,7731.455,7819.1975,7919.025
"Y307",3290.3225,3350.925,3407.08625,3464.3425,3510.3225,3540.92625
"Y308",2483.8625,2514.59625,2545.49125,2580.19,2609.86625,2641.40875
"Y309",3939.46375,3983.0825,4013.45625,4044.15375,4078.66,4119.01625
"Y310",4089.325,4143.63875,4194.11375,4254.7925,4297.035,4361.61875
"Y311",4777.9675,4817.79375,4847.745,4887.37375,4922.6525,4952.27
"Y312",1403.7825,1401.13875,1393.96875,1391.0275,1386.70375,1380.40875
"Y313",2046.075,2062.27,2075.37125,2089.2575,2106.545,2127.6975
"Y314",1717.06,1713.14375,1704.295,1698.16375,1688.81,1682.635
"Y315",2119.0825,2102.3825,2081.55,2063.2475,2042.70125,2031.685
"Y316",1798.96375,1789.40875,1777.39625,1770.0325,1760.72,1758.935
"Y317",8805.935,9034.12,9281.61625,9515.8375,9715.44625,9996.7825
"Y318",2703.4975,2696.44625,2684.73,2676.7525,2661.76375,2649.98875
"Y319",3445.17625,3478.31625,3510.62375,3543.2775,3558.385,3596.55125
"Y320",4051.795,4059.8775,4058.50375,4065.35,4057.49,4063.685
"Y321",8731.305,8872.13375,8996.68125,9156.39875,9307.8775,9432.3125
"Y322",5048.19375,5103.535,5142.185,5199.04875,5233.94125,5286.3125
"Y323",1694.49625,1746.91,1795.57375,1853.6075,1910.91125,1953.19875
"Y324",1541.06625,1537.93125,1530.55625,1526.95375,1518.42875,1515.145
"Y325",1431.07125,1431.46625,1427.49,1426.06875,1422.18625,1421.45125
"Y326",1152.8975,1171.375,1190.16875,1211.67375,1219.66,1237.625
"Y327",6248.62125,6435.00375,6620.19625,6827.6975,6980.79625,7116.38875
"Y328",4075.6575,4219.035,4375.84125,4524.9775,4661.0025,4827.19375
"Y329",9964.74375,10169.95,10373.925,10590.625,10791.025,11000.3125
"Y330",6198.995,6215.25625,6198.02375,6194.29375,6172.95125,6171.865
"Y331",12464.625,12807.8625,13108.6875,13455.775,13764.9625,14144.6125
"Y332",6355.8725,6400.97125,6432.18375,6472.40875,6489.52,6527.9875
"Y333",4174.83,4197.60625,4205.62125,4221.36375,4232.35125,4243.05
"Y334",8080.92375,8346.655,8627.4875,8907.90875,9144.19875,9314.815
"Y335",8718.37875,8941.8025,9123.93875,9341.54125,9535.51875,9774.27
"Y336",1000.686375,1001.3045,1002.006375,1002.322375,998.6525,994.0935
"Y337",7842.475,7903.65125,7934.05,7989.53875,8020.0225,8073.72375
"Y338",6032.86125,6110.795,6182.31375,6258.57875,6322.0375,6399.53
"Y339",4100.055,4185.6525,4280.95,4384.21625,4478.19375,4568.23625
"Y340",4408.74,4432.50375,4450.88875,4472.84375,4465.58625,4504.85875
"Y341",1453.175,1484.5525,1522.53375,1564.47625,1594.5075,1610.0925
"Y342",2366.08875,2363.94625,2354.95375,2349.76875,2340.415,2337.73125
"Y343",2965.505,2985.41125,2996.965,3016.485,3029.415,3040.6575
"Y344",5042.85,5113.385,5175.395,5236.7325,5270.98125,5344.4
"Y345",12734.65,13054.9,13355,13694.55,14015.0125,14397.1875
"Y346",1974.955,1986.5725,1994.9975,2003.21875,2007.74125,2008.18
"Y347",5114.04125,5132.76625,5138.84125,5152.70875,5146.965,5155.68625
"Y348",2430.43125,2458.01125,2485.0625,2517.03875,2543.255,2581.82625
"Y349",2249.96375,2266.5875,2277.1675,2291.45125,2300.83625,2312.21625
"Y350",3592.02,3660.1875,3715.33125,3785.77375,3856.26625,3919.04875
"Y351",1584.71375,1619.16625,1659.95625,1703.30875,1735.285,1751.375
"Y352",1182.9525,1184.40625,1183.14125,1183.68375,1180.51375,1181.92125
"Y353",1459.455,1447.46,1432.875,1419.76875,1403.66125,1393.5875
"Y354",12299.05,12624.6875,12920.325,13251.65,13549.6375,13918.4875
"Y355",1806.9925,1828.29,1844.8575,1865.515,1881.69375,1896.72
"Y356",2668.47375,2695.955,2711.0625,2731.1225,2747.64,2771.42125
