"id","V2","V3","V4","V5","V6","V7","V8","V9"
"Q44",1289.4075,1299.89,1287.515,1287.665,1308.1375,1317.825,1304.235,1304.7475
"Q45",1930.6225,1934.5825,1938.465,1941.2,1957.0575,1958.7975,1962.4475,1965.42
"Q46",3385.52,3404.9875,3444.1775,3424.46,3431.145,3458.3925,3483.725,3469.6
"Q47",9606.3425,9736.44,9691.395,9795.6925,9742.525,9858.485,9799.885,9898.1725
"Q48",1413.805,1387.2375,1424.325,1442.915,1439.6625,1417.115,1456.5525,1467.705
"Q49",8927.84,9130.215,9047.3225,9018.86,9046.1025,9258.2175,9195.71,9137.6575
"Q50",9273.98,9556.32,9377.2425,9391.3625,9394.9,9676.8325,9533.19,9510.8725
"Q51",1488.5925,1511.2925,1504.0225,1459.2225,1517.4475,1541.6,1535.91,1481.4125
"Q52",5801.2475,5842.6075,5864.1925,5870.48,5870.8275,5909.9175,5942.5775,5947.6475
"Q53",2665.0425,2658.8475,2708.845,2656.4375,2712.9675,2703.6325,2747.405,2693.4525
"Q54",1654.875,1651.4925,1662.855,1674.515,1675.6325,1668.6225,1680.46,1689.4425
"Q55",6888.85,6983.9225,6930.435,6972.3125,6971.0975,7049,7008.3775,7060.8
"Q56",3008.2625,3005.255,3070.0075,3004.26,3072.415,3058.9625,3117.4875,3046.3575
"Q57",1480.6775,1490.54,1483.4325,1481.51,1497.63,1507.86,1501.98,1499.545
"Q58",7341.345,7388.4825,7412.3375,7406.7425,7468.405,7497.0075,7497.67,7480.5525
"Q59",9520,9607.145,9701.995,9588.1175,9701.015,9760.44,9808.1025,9704.035
"Q60",1393.325,1408.6125,1429.3975,1426.4575,1423.235,1434.945,1450.2725,1447.6775
"Q61",2815.74,2809.845,2847.02,2864.895,2851.1375,2842.2025,2874.9125,2889.8125
"Q62",2113.705,2130.3425,2205.42,2232.745,2249.55,2255.635,2303.1175,2311.0625
"Q63",2915.125,2916.6925,2973.7975,3043.6275,3037.04,3041.04,3096.24,3160.1025
"Q64",3215.43,3178.3875,3229.635,3256.6775,3266.825,3227.895,3279.5525,3308.79
"Q65",4582.8975,4549.185,4660.4275,4701.1875,4783.2475,4849.4275,5011.3875,5102.455
"Q66",6276.8475,6345.345,6407.4925,6454.6625,6382.79,6469.87,6556.9625,6632.805
"Q67",10880.875,11044.25,11177.65,11386.675,11350.475,11470.65,11546.275,11692.05
"Q68",3246.9175,3294.6275,3360.8775,3346.3675,3382.7375,3422.1625,3468.9775,3439.38
"Q69",1097.4675,1104.2625,1111.99,1098.4875,1097.9725,1111.0875,1119.5275,1115.61
"Q70",10686.55,10722.35,10761.7,10782.95,10771.75,10817.775,10847.65,10871.725
"Q71",4950.98,4963.625,4892.22,4962.355,4985.1575,5028.185,4983.7975,5088.1875
"Q72",3987.0725,3984.01,3930.8275,4045.42,4146.295,4143.275,4077.85,4192.3625
"Q73",5230.135,5245.1925,5276.7975,5320.795,5327.5075,5346.7725,5378.085,5423.51
"Q74",3062.35,3072.65,3096.76,3123.28,3109.5175,3120.375,3143.165,3175.0875
"Q75",1607.53,1608.48,1617.695,1626.175,1624.3575,1625.53,1635.795,1645.0525
"Q76",13555.825,13539.95,13603.75,13676.925,13647.725,13644.775,13720.575,13809.575
"Q77",17720.6,17778.325,17936.2,18079.325,18023.5,18094.8,18277.85,18464.175
"Q78",17303.525,17374.45,17523.475,17672.825,17624.175,17711.325,17863.15,18025.025
"Q79",1681.045,1667.875,1675.7575,1675.4725,1668.175,1655.93,1665.9325,1664.89
"Q80",6789.7775,6799.33,6799.87,6786.4175,6786.8975,6804.36,6804.2075,6794.8625
"Q81",4517.9625,4522.945,4516.3,4515.1875,4516.725,4524.7125,4514.7125,4509.6425
"Q82",2201.6775,2194.235,2196.8075,2194.3625,2202.4925,2199.3175,2202.215,2200.02
"Q83",3431.0475,3385.2575,3447.275,3543.7975,3497.4225,3459.1575,3513.98,3617.0875
"Q84",12266.6,12224.575,12308.175,12374.925,12372.225,12348.55,12438.55,12534.6
"Q85",33808.875,34146,34605.4,34647.95,34815.475,35246.95,35572.9,35278.525
"Q86",1105.635,1108.6925,1115.195,1126.145,1120.43,1123.6075,1130.695,1142.98
"Q87",2374.4175,2382.025,2395.1925,2406.915,2404.605,2412.9625,2425.1275,2436.7225
"Q88",3805.5425,3791.625,3835.5675,3942.945,3864.7025,3848.405,3893.475,3999.6975
"Q89",8324.495,8261.12,8303.2525,8500.6025,8382.18,8324.795,8393.425,8617.225
"Q90",8837.9425,8407.33,8459.315,8777.6175,8994.25,8506.05,8558.685,8927.62
"Q91",1081.99,1084.05,1088.97,1093.935,1095.1675,1098.29,1102.235,1107.3925
"Q92",7238.475,7312.2325,7343.61,7348.16,7351.0225,7419.71,7453.4225,7462.42
"Q93",1570.2475,1578.9125,1589.2625,1598.315,1593.55,1602.57,1611.69,1619.955
"Q94",4030.2075,4046.5425,4121.075,4111.28,4125.26,4139.3225,4215.64,4213.32
"Q95",5977.6,5997.6125,6075.515,6085.0475,6096.2375,6115.0875,6192.715,6208.1125
"Q96",9196.365,9202.8025,9243.81,9235.415,9369.0325,9367.725,9411.5275,9401.935
"Q97",21205.375,21368.4,21483.15,21573.925,21565.35,21741.5,21876,21993
"Q98",2433.975,2383.07,2406.955,2409.5275,2419.3975,2375.655,2408.04,2422.37
"Q99",1466.4025,1466.595,1513.8225,1510.785,1499.73,1498.81,1542.98,1553.755
"Q100",6865.8325,6766.2575,6826.785,6900.27,6885.4075,6792.8725,6843.465,6929.865
"Q101",4279.4975,4329.265,4330.63,4323.975,4325.895,4381.76,4387.755,4387.7925
"Q102",2259.5325,2237.255,2270.7925,2264.655,2239.5925,2224.7525,2266.0925,2266.5675
"Q103",2292.9325,2286.885,2291.01,2298.02,2293.4225,2291.0075,2296.9025,2306.7025
"Q104",6043.535,6016.6275,6058.4725,6143.0275,6108.105,6086.0425,6121.3775,6209.2125
"Q105",1826.3025,1834.865,1845.925,1855.9325,1859.75,1870.0625,1881.48,1893.4975
"Q106",3687.215,3724.935,3772.4775,3836.3975,3863.0975,3907.1425,3954.1575,4023.765
"Q107",6246.5825,6255.3425,6293.045,6346.5775,6351.3175,6379.595,6436.1325,6495.5875
"Q108",2320.4425,2316.025,2331.135,2339.19,2339.6025,2336.385,2351.9825,2360.01
"Q109",3102.93,3115.05,3134.61,3154.89,3145.83,3161.9125,3180.86,3205.4675
"Q110",2338.1975,2333.31,2333.5275,2346.7725,2346.425,2343.295,2348.88,2364.8625
"Q111",5669.3525,5651.7675,5666.4375,5757.805,5701.4225,5690.5675,5707.125,5800.1675
"Q112",3904.89,3908.9525,3931.9875,3958.92,3949.6075,3955.855,3979.395,4008.765
"Q113",3379.91,3423.19,3433.635,3436.74,3418.31,3471.94,3487.5,3496.1425
"Q114",3246.8625,3234.3725,3264.295,3270.055,3247.1525,3240.5275,3270.9375,3277.58
"Q115",1414.1375,1467.6225,1455.975,1483.5075,1465.26,1519.9875,1505.39,1534.1625
"Q116",2408.67,2383.95,2422.2375,2428.41,2401.59,2385.4025,2426.5825,2438.5125
"Q117",1536.9425,1485.365,1536.265,1674.0875,1542.365,1490.035,1568.6475,1710.685
"Q118",4054.1875,4080.8925,4092.2575,4132.43,4121.73,4148.3125,4157.2575,4196.9225
"Q119",3244.6075,3264.0725,3280.0625,3304.9275,3308.125,3326.8625,3342.7775,3372.08
"Q120",1445.8225,1474.805,1492.8075,1497.56,1480.9425,1510.9275,1533.13,1535.6925
"Q121",1684.0225,1700.7,1706.1,1711.6825,1701.4975,1717.3875,1722.4125,1727.62
"Q122",3329.3775,3334.15,3322.925,3331.82,3317.81,3323.5775,3313.9775,3324.2675
"Q123",1772.5,1780.225,1795.5025,1805.2825,1804.1875,1811.145,1827.3375,1838.7275
"Q124",10336.325,10433.975,10460.525,10491.125,10455.35,10550.175,10580.4,10609.725
"Q125",1428.755,1429.715,1431.3425,1437.2375,1437.0625,1437.8825,1446.6575,1455.8475
"Q126",5951.3375,5904.405,5867.1475,5908.46,5895.0825,5862.985,5827.0775,5858.1275
"Q127",1217.775,1225.415,1233.4825,1242.155,1241.795,1249.41,1256.795,1264.7075
"Q128",1073.86,1077.4825,1081.3925,1085.415,1084.3825,1088.6375,1093.09,1096.7275
"Q129",1130.39,1133.7825,1138.72,1142.045,1142.705,1146.4225,1151.22,1153.8425
"Q130",7945.7025,7976.65,7957.6375,8070.85,8076.5325,8101.1125,8072.105,8153.43
"Q131",3334.3775,3368.8675,3378.74,3393.28,3405.415,3437.845,3427.03,3445.525
"Q132",3330.27,3381.6375,3370.5425,3395.485,3402.8325,3451.385,3425.1125,3457.345
"Q133",10009.76,10059,10059.3375,10144.15,10098,10174.6,10197.25,10280.5
"Q134",1121.565,1126.465,1120.9225,1123.1475,1122.3225,1128.8625,1124.3275,1125.4575
"Q135",2807.8625,2823.56,2841.095,2853.575,2859.38,2879.275,2890.0975,2896.2325
"Q136",1056.695,1054.72,1049.8625,1063.4875,1064.505,1061.245,1052.5225,1061.96
"Q137",10461.5,10552.075,10539.375,10630.025,10630,10705.825,10678.3,10751.225
"Q138",6323.365,6373.2675,6413.8025,6468.675,6456.4825,6498.8675,6542.3925,6592.455
"Q139",9415.075,9443.5175,9468.5375,9507.7175,9504.8875,9542.0175,9573.4775,9617.4475
"Q140",7573.8325,7638.5775,7692.1725,7749.4775,7723.965,7786.615,7845.47,7897.8575
"Q141",12059.65,12057.275,12141.625,12181.75,12192.6,12212.125,12293.725,12345.05
"Q142",5936.7025,6006.46,6025.75,6103.6025,6110.0325,6178.7825,6182.97,6251.04
"Q143",17820.3,17642.175,18062.625,18204.25,18013.75,17759.55,18141.325,18167.95
"Q144",12416.45,12579.3,12878.3,12684.225,12712.825,12992.5,13266.075,13124.025
"Q145",11662.275,11767.55,11820.15,11854.8,11796.45,11920,11994.1,12043.525
"Q146",10511.8,10698.825,10540.05,10654.875,10754.025,10928.075,10775.6,10891.275
"Q147",19302.8,19479.2,19670.6,19748.45,19723.525,19888.475,20106.45,20200.325
"Q148",4238.4025,4146.8275,4334.9725,4296.105,4490.4275,4382.21,4562.39,4495.9525
"Q149",5792.8775,5570.99,6032.4325,6156.8625,6217.6,5963.455,6429.5375,6582.3875
"Q150",6085.4225,5831.4975,6259.9,6458.0175,6431.265,6154.9575,6585.4375,6735.44
"Q151",4494.24,4131.99,4337.18,4347.645,4587.3225,4216.6725,4438.535,4450.4
"Q152",6076.27,6018.95,6033.595,6047.915,6035.3875,5996.745,6074.195,6122.2125
"Q153",1927.165,1914.06,2068.8675,2069.8,2117.865,2117.415,2292.8975,2283.2175
"Q154",2336.27,2325.945,2432.7025,2362.1525,2380.1,2365.57,2476.7725,2399.5
"Q155",7722.5675,7999.0325,7964.0825,7767.5525,7836.9725,8144.215,8123.5025,7915.17
"Q156",979.70275,984.0385,1144.5675,1191.5025,1001.94625,1003.0395,1165.29,1213.635
"Q157",2454.4875,2565.795,2618.8825,2548.3575,2530.65,2640.6525,2671.6975,2591.465
"Q158",1248.1575,1202.2775,1233.46,1259.1825,1295.665,1250.8225,1279.78,1306.7775
"Q159",7677.5,6673.3125,7093.5725,6771.4675,7822.0675,6795.98,7227.0975,6887.68
"Q160",1495.3825,1415.7525,1469.055,1388.0975,1505.475,1426.5075,1481.805,1409.0925
"Q161",1211.4775,1215.89,1222.2775,1227.4475,1227.175,1231.9825,1239.425,1244.98
"Q162",1217.435,1222.4875,1228.7575,1234.25,1233.4075,1238.9675,1245.6675,1251.0775
"Q163",1182.8375,1180.0125,1193.3675,1200.8075,1197.2025,1195.47,1209.505,1216.8075
"Q164",1220.825,1227.03,1235.8675,1240.235,1237.485,1244.645,1253.9875,1257.855
"Q165",1227.2175,1233.42,1241.7175,1245.675,1244.725,1251.3675,1259.85,1264.915
"Q166",1225.84,1232.3075,1242.45,1245.6925,1242.875,1249.3425,1259.1875,1262.295
"Q167",1201.4625,1207.48,1215.075,1218.2375,1216.4525,1223.4375,1231.5475,1235.165
"Q168",1237.1525,1246.185,1256.9575,1262.36,1256.4225,1267.035,1278.6225,1285.46
"Q169",1237.455,1247.945,1254.38,1260.8125,1256.045,1267.2725,1273.88,1280.8875
"Q170",1236.2725,1236.835,1240.06,1255.595,1252.3875,1253.4275,1256.935,1272.8125
"Q171",1267.9,1270.43,1284.8925,1293.31,1290.6075,1293.0875,1308.8525,1318.28
"Q172",1203.81,1209.0975,1216.2,1219.395,1217.5425,1222.865,1230.0375,1233.4775
"Q173",1190.2675,1195.5225,1201.2775,1204.0925,1203.35,1208.5275,1213.2225,1216.2775
"Q174",1191.475,1196.1925,1202.2475,1207.23,1205.8125,1210.6675,1217.1875,1223.005
"Q175",1220.905,1226.895,1234.34,1238.085,1236.025,1242.225,1249.2125,1254.42
"Q176",1231.3325,1239.52,1249.4825,1253.7325,1250.445,1259.5425,1270.53,1275.3375
"Q177",1218.0625,1223.605,1229.22,1236.4775,1234.115,1240.8875,1246.81,1254.9225
"Q178",1188.4625,1194.4775,1199.0225,1204.58,1202.7475,1209.4525,1214.71,1220.795
"Q179",1202.6825,1211.84,1218.525,1222.155,1217.715,1227.7925,1234.875,1238.435
"Q180",1285.225,1294.38,1306.52,1310.5525,1307.9675,1318.215,1330.9375,1335.515
"Q181",1217.55,1225.2475,1235.7,1236.745,1234.9375,1242.5625,1253.8025,1254.4775
"Q182",1220.9825,1224.0275,1229.24,1236.0575,1236.215,1241.0025,1246.125,1252.9325
"Q183",1226.94,1227.2,1229.4275,1241.6575,1241.3525,1241.6775,1243.915,1256.635
"Q184",1224.325,1227.505,1233.67,1239.4025,1240.81,1245.0375,1251.015,1256.8375
"Q185",1176.2275,1178.7975,1182.2525,1187.66,1188.4675,1192.0175,1195.4075,1201.08
"Q186",1219.6775,1224.79,1232.6825,1237.4225,1235.4325,1241.265,1249.9125,1254.5125
"Q187",1231.6025,1237.2225,1244.7125,1249.385,1246.69,1253.2175,1261.1325,1266.115
"Q188",1208.1925,1210.8425,1221.105,1225.295,1224.425,1227.53,1238.3625,1243.28
"Q189",1231.3825,1242.51,1250.93,1253.88,1249.495,1261.38,1270.6225,1274.335
"Q190",1260.385,1267.145,1271.5025,1283.49,1280.6925,1288.17,1293.1975,1306.81
"Q191",1231.8525,1233.05,1236.495,1249.51,1248.425,1250.5125,1252.8825,1265.9675
"Q192",1226.39,1229.055,1231.1275,1245.57,1243.345,1247.655,1249.4075,1263.66
"Q193",1250.7725,1256.12,1260.7025,1267.625,1268.3025,1274.095,1278.2175,1285.7925
"Q194",1191.9325,1193.755,1196.2725,1205.83,1206.025,1208.9225,1211.6625,1221.1775
"Q195",1186.4225,1188.1575,1190.3975,1201.1925,1199.53,1202.2475,1204.135,1215.2825
"Q196",1180.3025,1181.9425,1183.905,1194.07,1193.61,1195.86,1197.5875,1208.395
"Q197",1352.855,1360.94,1365.5375,1384.2775,1381.48,1390.35,1393.5875,1413.2925
"Q198",1726.1875,1741.2225,1720.89,1746.36,1726.465,1742.5025,1727.505,1754.215
"Q199",1696.1825,1697.255,1696.4675,1710.48,1703.98,1706.5,1711.725,1729.0275
"Q200",1604.58,1614.4225,1636.2825,1665.8075,1670.7025,1672.29,1687.5625,1712.07
"Q201",1681.53,1681.1725,1685.3525,1696.01,1700.8525,1701.105,1704.3475,1715.36
"Q202",2389.4875,2393.4775,2407.445,2436.85,2432.215,2438.765,2460.9,2492.5375
"Q203",1202.2225,1225.38,1290.3,1266.6125,1146.77075,1191.5565,1277.8975,1289.1325
"Q204",4850.175,4346.17,4715.6075,4855.675,4766.41,4283.0125,4768.795,4992.3725
"Q205",1560.955,1714.5225,1827.3875,1833.8125,1896.1925,1970.805,2011.795,1977.2375
"Q206",18558,18701.8,18867.275,19083.275,19373.525,19508.2,19690.075,19886.1
"Q207",11805.075,12467.575,11632.725,12506.4,12246.725,12908.325,12025.675,12784.925
"Q208",11731.275,12977.525,8242.115,11292.75,12441.95,13413.475,8415.8225,11958.85
"Q209",2615.8625,2748.6425,3041.645,2740.4775,2711.5875,2815.2275,3225.0425,2768.4525
"Q210",7926.0375,5803.1875,5216.86,6124.7825,7675.7625,5767.1475,5212.765,6160.0125
"Q211",1355.345,1033.98,1462.9725,1043.7925,1432.4325,1107.225,1542.8775,1086.11
"Q212",10088.4275,9995.395,9840.98,10118.905,10065.215,10017.995,9834.65,10057.2625
"Q213",13855.3,14809.725,15272.9,15932.4,14641.125,15640.6,16089.45,16731.15
"Q214",6987.48,7215.6325,7237.74,8044.9375,7344.9475,7603.41,7624.535,8455.42
"Q215",7200.6025,7842.195,7687.745,7621.485,7587.545,8204.26,7924.985,7841.63
"Q216",10827.375,10901.575,10955.425,11041.125,11054.525,11139.325,11203.775,11293.525
"Q217",1733.1475,1832.5025,1690.625,1721.8175,1887.9675,1975.035,1746.36,1795.4075
"Q218",10760.925,10848.075,10809.45,10888.575,10887.575,10985.8,10956.9,11043.425
"Q219",15948.95,16419.975,17068.425,18030.2,17400.1,17934.25,18619.975,19631.3
"Q220",3648.6525,3761.695,3928.05,4077.7325,4075.2925,4190.325,4372.6875,4523.71
"Q221",11752.325,12377.875,13287.45,12902.25,11873.4,12761.675,14016,13690.35
"Q222",9833.7725,9805.8475,9808.8075,9994.585,10029.21,9989.3275,9974.29,10136.3
"Q223",11622.25,11569.5,11521.65,11734.775,11828.65,11742.55,11684.05,11918.45
"Q224",16633.575,17100.25,16964.075,17468.2,17966.225,18513.825,18427.375,19024.975
"Q225",29079.25,29991.7,29841.85,31930.025,31260.7,32159.275,32004.625,34210.375
"Q226",24800.85,25637.575,26522.5,27399.675,27403.1,28168.1,29080.075,29922.625
"Q227",16636.625,17107.1,16951.4,17428.95,17926.125,18447.5,18339.925,18900.325
"Q228",5003.1975,5205.53,5199.2025,4933.5125,5153.1975,5421.7775,5465.3025,5220.8725
"Q229",10823.075,10843.45,10801.825,10962.275,11011.9,11031.275,10974.1,11143.1
"Q230",11373.3,11439.9,11495.575,11663.375,11742.175,11827.475,11890.125,12098.45
"Q231",8373.62,8361.3525,8313.0575,8324.6525,8637.5775,8603.3175,8490.625,8472.155
"Q232",11395.475,11183.075,11466.6,11595.325,11753.825,11497,11803.525,11927.45
"Q233",12963.925,13263.075,13779.95,13718.65,13511.45,13755.875,14282.725,14153.125
"Q234",6373.8725,5854.6275,5824.8025,5797.8475,6432.2725,5882.7875,5802.2525,5755.68
"Q235",7783.375,7427.085,7317.575,7273.72,7746.5375,7480.3175,7459.3925,7477.985
"Q236",12443.625,12920.325,12705.675,12793.575,12289.6,13034.475,13081.925,13292.85
"Q237",2471.93,2446.07,2443.8775,2456.4725,2486.03,2478.605,2500.0625,2525.0225
"Q238",10748.675,10824.925,10816.75,10907.475,10955.225,11032.95,11020.7,11115.975
"Q239",11200.55,11208.5,11194.4,11224.475,11407.975,11398.25,11385.3,11423.05
"Q240",8474.565,8444.9475,8361.965,8627.225,8963.61,8871.11,8790.2675,9003.28
"Q241",1574.705,1519.01,1509.705,1624.755,1666.95,1602.6225,1574.31,1690.71
"Q242",10060.1925,9993.39,9922.67,10289.775,10652.675,10501.325,10421.325,10731.825
"Q243",9602.41,9610.36,9690.0425,9739.36,9662.205,9690.115,9807.715,9874.0475
"Q244",7346.505,7292.5875,7519.205,7640.435,7586.04,7532.26,7803.92,7914.2075
"Q245",5838.685,5847.9675,5954.1175,5914.9625,6041.485,6006.33,6107.57,5995.975
"Q246",2817.0875,2921.92,2898.4925,2903.39,2856.63,2974.425,2923.095,2923.3875
"Q247",468.838,442.3635,443.17,426.565,436.9985,406.585,406.564,394.0915
"Q248",1912.1775,1684.9275,1714.2625,1723.11,1872.025,1659.6625,1685.2875,1709.4675
"Q249",3754.3,3769.99,3802.6,3822.2175,3839.87,3864.58,3900.5275,3920.3875
"Q250",14089.35,14385.225,14083.45,14268.825,14169.175,14426.5,14177.9,14286.225
"Q251",5478.5275,6152.94,6676.0275,6264.9325,5741.3125,6491.2125,7008.51,6542.145
"Q252",817.89975,872.2055,848.167,868.639,825.2825,880.02625,856.202,870.71325
"Q253",24131.15,24200.125,25489.725,24804.55,24034.925,24403.775,26105.95,25612.15
"Q254",11129.125,11251.375,11313.175,11285.9,11356.725,11459.2,11533.15,11515.875
"Q255",1447.7225,1483.98,1494.925,1444.7225,1483.8575,1515.52,1527.8,1477.7675
"Q256",12449.95,12310.475,12746.55,12417.65,12398.4,12160.9,12784.7,12520.625
"Q257",11533.775,11681.775,11544.3,11478.95,11678.275,11788.325,11704.725,11619.35
"Q258",4024.3275,4033.2675,4151.86,4221.445,4301.175,4304.605,4425.7375,4514.9825
"Q259",1255.1875,1263.8125,1286.0925,1311.44,1295.875,1305.5,1328.8375,1352.76
"Q260",11203.275,11301.05,11331.225,11383.675,11461.65,11557.6,11573.35,11624.55
"Q261",8206.1125,8065.3325,8236.1725,8349.6625,8304.2325,8160.5525,8291.885,8400.4475
"Q262",6781.98,6743.27,6966.4525,6968.4875,6993.11,6948.0775,7193.8175,7169.855
"Q263",4996.8375,4917.8625,5098.495,5140.39,5092.0775,5015.41,5221.39,5256.0475
"Q264",4357.6875,4281.245,4461.8325,4476.9075,4453.225,4374.7175,4558.68,4572.8675
"Q265",3459.8975,3457.7525,3470.2975,3472.9275,3464.57,3470.2775,3483.7675,3489.7025
"Q266",2296.0925,2347.635,2342.7025,2406.94,2414.35,2475.9225,2475.415,2573.87
"Q267",9922.8575,9388.895,9506.64,9758.71,10012.0575,9497.33,9573.9425,9830.3875
"Q268",15405.875,15683.225,15940.675,15839.275,15648.225,15937.625,16267.025,16099.75
"Q269",6230.4075,6456.6725,6436.8225,6536.85,6301.755,6536.6525,6549.04,6619.425
"Q270",2286.45,2291.315,2346.4775,2388.9725,2369.785,2371.81,2433.9775,2473.9825
"Q271",2024.25,2035.705,2090.68,2131.5475,2102.5925,2116.9675,2168.6475,2212.1375
"Q272",3099.36,3165.6,3133.4325,3201.4,3259.71,3309.1725,3271.7225,3323.3725
"Q273",1825.63,1844.6625,1841.415,1868.3575,1869.02,1892.12,1870.605,1909.3925
"Q274",4479.6475,4559.02,4523.1425,4592.5725,4645.45,4721.255,4649.5325,4743.7025
"Q275",12243.6,12289.925,12484.675,12613.325,12709.625,12674.8,12956.4,13102
"Q276",8040.2475,7982.5325,8236.915,8148.4725,8040.365,7999.725,8276.285,8168.4925
"Q277",3391.5325,3329.975,3379.5425,3291.055,3453.715,3368.5175,3400.05,3288.44
"Q278",7286.5275,7301.7375,7280.9775,7263.2475,7254.4975,7300.76,7297.3,7300.4425
"Q279",7298.17,7382.1025,7413.77,7447.4825,7501.885,7593.535,7641.7675,7680.75
"Q280",2170.685,2161.56,2212.0475,2247.8225,2230.7625,2222.945,2273.57,2307.8825
"Q281",10411.075,10526.35,10487.675,10787.425,11133.525,11118.6,11030.025,11295.525
"Q282",3196.5325,3152.7425,3228.275,3277.815,3281.135,3250.4225,3307.03,3351.9725
"Q283",11811.725,12016.525,12261.375,12290.225,12160.35,12356.6,12604.175,12619.225
"Q284",10502.55,10416.575,10749.975,10832.225,11024.675,10891.075,11248.775,11357.3
"Q285",15701.5,15180.7,15239.85,14727.3,14586.85,14147.625,14368.175,13954.375
"Q286",10121.875,10022.38,9920.1225,10316.4,10736.05,10549.125,10464.075,10818.225
"Q287",9172.3375,9050.3175,9191.485,8768.315,9125.055,9019.0575,9174.775,8687.4325
"Q288",25843.275,26657.65,26968.325,27393.125,26801.3,27629.725,27965.425,28399.4
"Q289",7098.2225,7155.3775,7323.8,7736.13,7414.8175,7469.94,7641.8,8071.395
