id,value
Y458,0.002041666666666667
Y459,0.0012799999999999999
Y460,0.00036999999999999994
Y461,0.004186666666666666
Y462,0.000195
Y463,0.0027366666666666668
Y464,0.0005066666666666667
Y465,4.333333333333333e-05
Y466,0.003135
Y467,0.00030333333333333335
Y468,0.002548333333333333
Y469,0.00017166666666666667
Y470,0.0012883333333333334
Y471,0.00024833333333333337
Y472,0.0017116666666666667
Y473,0.00029833333333333334
Y474,0.0006066666666666667
Y475,0.0011099999999999999
Y476,0.0005033333333333334
Y477,0.0002766666666666667
Y478,0.0006849999999999998
Y479,0.0009799999999999998
Y480,0.0012166666666666665
Y481,0.0003116666666666667
Y482,0.004973333333333334
Y483,0.00039
Y484,0.005213333333333334
Y485,0.00018666666666666666
Y486,0.00025666666666666665
Y487,0.0006266666666666666
Y488,0.0002
Y489,0.00058
Y490,0.0011166666666666666
Y491,0.00025333333333333333
Y492,0.00021
Y493,0.00020333333333333333
Y494,0.0012633333333333333
Y495,0.00105
Y496,0.0007183333333333333
Y497,0.00033999999999999997
Y498,0.0039633333333333335
Y499,0.0017883333333333334
Y500,0.0009216666666666667
Y501,0.0009383333333333332
Y502,0.00028000000000000003
Y503,0.0009916666666666667
Y504,0.00365
Y505,0.0007533333333333334
Y506,0.0003283333333333333
Y507,0.00041
Y508,0.00065
Y509,0.0010816666666666668
Y510,0.000785
Y511,0.0005866666666666667
Y512,0.00018166666666666667
Y513,0.000715
Y514,0.0009116666666666666
Y515,0.0016649999999999998
Y516,0.0005983333333333333
Y517,0.0013733333333333332
Y518,0.005701666666666667
Y519,0.00024
Y520,0.00286
Y521,0.00015666666666666666
Y522,0.0004383333333333333
Y523,0.00233
Y524,0.0015416666666666667
Y525,0.0018299999999999998
Y526,0.0006466666666666667
Y527,0.002343333333333333
Y528,0.00069
Y529,0.00020666666666666666
Y530,0.0009516666666666665
Y531,0.0004916666666666666
Y532,0.008091666666666667
Y533,0.00242
Y534,0.0002616666666666667
Y535,0.0007433333333333334
Y536,6.166666666666667e-05
Y537,0.0015733333333333335
Y538,0.0010283333333333334
Y539,0.0016116666666666666
Y540,0.002628333333333333
Y541,0.0011116666666666664
Y542,0.00022000000000000003
Y543,0.0023666666666666667
Y544,0.00018166666666666667
Y545,0.0002683333333333333
Y546,0.00106
Y547,0.0009299999999999999
Y548,4.5e-05
Y549,0.0017966666666666667
Y550,0.00158
Y551,0.002343333333333333
Y552,0.0001766666666666667
Y553,0.0006799999999999999
Y554,6.5e-05
Y555,0.0006500000000000001
Y556,0.00067
Y557,0.0009116666666666666
Y558,0.0014149999999999998
Y559,0.0034133333333333338
Y560,5.333333333333334e-05
Y561,0.0003800000000000001
Y562,0.0006399999999999999
Y563,0.0036599999999999996
Y564,0.0014816666666666667
Y565,0.0018549999999999999
Y566,0.0003233333333333334
Y567,0.002636666666666667
Y568,0.0001566666666666667
Y569,0.0014733333333333334
Y570,0.00441
Y571,0.003413333333333333
Y572,0.00014333333333333334
Y573,0.0016616666666666665
Y574,0.0012566666666666666
Y575,0.000165
Y576,0.00010333333333333333
Y577,0.0018783333333333332
Y578,0.00017
Y579,0.0010316666666666666
Y580,0.0007950000000000001
Y581,0.0019166666666666666
Y582,0.00022500000000000002
Y583,0.0005133333333333333
Y584,0.0007566666666666667
Y585,0.0016449999999999998
Y586,0.00192
Y587,0.0004233333333333333
Y588,0.0020199999999999997
Y589,0.00037500000000000006
Y590,0.00027
Y591,0.00014333333333333334
Y592,0.00019666666666666669
Y593,0.0071916666666666665
Y594,8.833333333333334e-05
Y595,0.0012516666666666666
Y596,0.00015333333333333334
Y597,0.00026833333333333337
Y598,8.166666666666667e-05
Y599,0.0014766666666666667
Y600,8.666666666666665e-05
Y601,0.0002483333333333333
Y602,0.0010016666666666665
Y603,0.00012333333333333334
Y604,0.000315
Y605,0.0010566666666666667
Y606,0.00020166666666666664
Y607,0.00046166666666666665
Y608,0.00064
Y609,0.006308333333333333
Y610,5.833333333333333e-05
Y611,0.0006283333333333333
Y612,0.003361666666666667
Y613,8.833333333333333e-05
Y614,0.0013633333333333334
Y615,7.5e-05
Y616,6.5e-05
Y617,0.00116
Y618,7.500000000000001e-05
Y619,0.02895
Y620,9.333333333333334e-05
Y621,0.00022833333333333334
Y622,4.333333333333334e-05
Y623,0.0005049999999999999
Y624,0.00012833333333333335
Y625,0.001505
Y626,0.000105
Y627,0.0003066666666666667
Y628,0.0003066666666666667
Y629,0.0007233333333333333
Y630,6.166666666666667e-05
Y631,0.0010466666666666664
Y632,4.5e-05
Y633,0.002115
Y634,8.166666666666667e-05
Y635,0.0003266666666666667
Y636,0.00023499999999999997
Y637,2.8333333333333335e-05
Y638,0.000195
Y639,0.00031833333333333334
Y640,0.000255
Y641,0.0003916666666666667
Y642,9e-05
Y643,0.00018500000000000002
Y644,0.00036
Y645,0.0003
Y646,0.000275
Y647,0.000145
Y648,7.833333333333334e-05
Y649,0.0004583333333333333
Y650,0.00012166666666666667
Y651,0.00010666666666666665
Y652,5.166666666666668e-05
Y653,0.0017366666666666665
Y654,0.0003916666666666667
Y655,0.0014783333333333332
Y656,0.0011983333333333334
Y657,0.0005733333333333334
Y658,0.00018166666666666665
Y659,0.00012833333333333333
Y660,0.00042500000000000003
Y661,0.00265
Y662,0.00018
Y663,0.0003533333333333333
Y664,0.000435
Y665,0.00034333333333333335
Y666,0.00016666666666666666
Y667,0.0004083333333333333
Y668,0.0017333333333333333
Y669,2.6666666666666663e-05
Y670,0.0010466666666666664
Y671,0.00038166666666666666
Y672,0.008929999999999999
Y673,0.00538
Y674,0.0036383333333333333
Y675,0.0017266666666666665
Y676,0.0007366666666666667
Y677,0.0024
Y678,0.0005866666666666667
Y679,0.0014216666666666666
Y680,0.000435
Y681,4.6666666666666665e-05
Y682,0.00046333333333333334
Y683,0.00017166666666666667
Y684,0.0011266666666666667
Y685,0.00139
Y686,0.000275
Y687,0.0011216666666666666
Y688,0.00143
Y689,5e-06
Y690,0.00031666666666666665
Y691,5.333333333333335e-05
Y692,0.00011999999999999999
Y693,0.00025333333333333333
Y694,0.00040166666666666665
Y695,5e-06
Y696,0.0002466666666666667
Y697,0.0003983333333333333
Y698,3.6666666666666666e-05
Y699,0.0008016666666666667
Y700,0.0003716666666666667
Y701,8e-05
Y702,6.333333333333333e-05
Y703,0.001325
Y704,0.000305
Y705,0.0010733333333333333
Y706,9.166666666666667e-05
Y707,0.000155
Y708,0.000165
Y709,0.0001616666666666667
Y710,9.833333333333332e-05
Y711,8.833333333333334e-05
Y712,0.00013833333333333333
Y713,0.00105
Y714,0.00010833333333333334
Y715,8.5e-05
Y716,0.00029666666666666665
Y717,0.0004033333333333333
Y718,0.0011433333333333332
Y719,0.0006733333333333334
Y720,0.000245
Y721,0.0003733333333333334
Y722,0.0008583333333333333
Y723,0.009311666666666666
Y724,0.0019833333333333335
Y725,0.0054266666666666664
Y726,0.0005016666666666668
Y727,0.0025633333333333337
Y728,0.002133333333333333
Y729,0.000915
Y730,0.0009933333333333333
Y731,8.666666666666665e-05
Y732,0.00022166666666666667
Y733,0.0002316666666666667
Y734,0.00036
Y735,0.0026933333333333336
Y736,0.0011783333333333333
Y737,0.00035833333333333333
Y738,7.833333333333334e-05
Y739,0.0007166666666666667
Y740,0.00107
Y741,0.00088
Y742,0.0007783333333333335
Y743,0.00011333333333333334
Y744,0.000165
Y745,0.0009000000000000001
Y746,4.666666666666667e-05
Y747,4.6666666666666665e-05
Y748,0.00020166666666666664
Y749,0.0004483333333333333
Y750,0.000405
Y751,0.0010416666666666667
Y752,0.0017550000000000003
Y753,0.0026966666666666667
Y754,0.0005099999999999999
Y755,6.666666666666666e-05
Y756,0.02104166666666667
Y757,0.0016550000000000002
Y758,4.8333333333333334e-05
Y759,0.013360000000000002
Y760,0.0005783333333333334
Y761,0.00175
Y762,0.0010433333333333334
Y763,0.000305
Y764,4.8333333333333334e-05
Y765,0.00030666666666666673
Y766,7.5e-05
Y767,2.3333333333333336e-05
Y768,0.0006483333333333333
Y769,0.0004133333333333333
Y770,0.000275
Y771,0.00013
Y772,5.833333333333334e-05
Y773,7.666666666666668e-05
Y774,0.00013833333333333333
Y775,0.00016666666666666666
Y776,0.0009633333333333334
Y777,0.0029583333333333336
Y778,0.00013166666666666668
Y779,0.00028999999999999995
Y780,0.0037650000000000006
Y781,0.0020916666666666666
Y782,0.0006033333333333333
Y783,0.000475
Y784,0.00019999999999999998
Y785,0.00020833333333333335
Y786,0.0005566666666666667
Y787,0.00015666666666666666
Y788,0.00023833333333333332
Y789,6.166666666666667e-05
Y790,0.0011849999999999999
Y791,0.00213
Y792,0.0006116666666666667
Y793,0.0022833333333333334
Y794,0.0013683333333333334
Y795,0.00031166666666666663
Y796,0.00023833333333333337
Y797,0.00031999999999999997
Y798,0.00018
Y799,0.0012616666666666668
Y800,0.0005166666666666667
Y801,0.0013066666666666667
Y802,0.0006816666666666667
Y803,0.0009766666666666667
Y804,0.00036500000000000004
Y805,0.0022183333333333334
Y806,0.00012
Y807,0.003256666666666667
Y808,0.00034833333333333336
Y809,0.0002516666666666667
Y810,0.0002016666666666667
Y811,0.0002966666666666667
Y812,4.8333333333333334e-05
Y813,3.5000000000000004e-05
Y814,4.1666666666666665e-05
Y815,0.0004083333333333333
Y816,6.500000000000001e-05
Y817,0.0006033333333333333
Y818,0.00027666666666666665
Y819,0.00020999999999999998
Y820,8.166666666666667e-05
Y821,0.0010433333333333334
Y822,0.00019166666666666667
Y823,0.000535
Y824,0.0008249999999999999
Y825,0.0003016666666666667
Y826,0.00044666666666666666
Y827,0.000805
Y828,0.00012333333333333334
Y829,0.00012166666666666667
Y830,0.0002
Y831,0.00040166666666666665
Y832,0.00022333333333333333
Y833,0.00022333333333333333
Y834,0.00035000000000000005
Y835,0.0007300000000000001
Y836,0.00011166666666666667
Y837,0.0002866666666666667
Y838,0.0010999999999999998
Y839,0.00035
Y840,0.0012516666666666666
Y841,0.0016400000000000002
Y842,7.833333333333334e-05
Y843,0.000325
Y844,0.00031666666666666665
Y845,0.0003916666666666667
Y846,0.0005333333333333333
Y847,9.000000000000002e-05
Y848,0.0018766666666666665
Y849,0.00011666666666666668
Y850,0.00039333333333333337
Y851,0.0031283333333333332
Y852,0.000325
Y853,8e-05
Y854,0.0005416666666666666
Y855,0.001386666666666667
Y856,0.003995000000000001
Y857,0.0016533333333333333
Y858,1.6666666666666667e-05
Y859,0.00016333333333333334
Y860,0.0002466666666666667
Y861,0.00019333333333333333
Y862,3.666666666666667e-05
Y863,9.333333333333334e-05
Y864,0.0009199999999999999
Y865,0.0016083333333333334
Y866,0.00012333333333333334
Y867,7.666666666666667e-05
Y868,0.001515
Y869,0.00021666666666666666
Y870,0.0003483333333333333
Y871,0.0004966666666666666
Y872,1.8333333333333333e-05
Y873,8.499999999999999e-05
Y874,0.00013166666666666668
Y875,5.833333333333334e-05
Y876,0.0003483333333333333
Y877,0.00083
Y878,0.00916
Y879,0.00018166666666666667
Y880,0.001345
Y881,0.00022500000000000002
Y882,0.001135
Y883,0.00203
Y884,0.00028833333333333337
Y885,0.001811666666666667
Y886,0.00034333333333333335
Y887,4.500000000000001e-05
Y888,0.00040666666666666667
Y889,5.500000000000001e-05
Y890,0.00042
Y891,0.000135
Y892,0.002191666666666667
Y893,0.00019833333333333335
Y894,0.001445
Y895,0.00017833333333333332
Y896,0.00054
Y897,0.00475
Y898,0.0018599999999999999
Y899,0.000545
Y900,0.0016500000000000002
Y901,0.05183833333333334
Y902,0.004648333333333333
Y903,0.002943333333333333
Y904,0.0009266666666666667
Y905,0.007940000000000001
Y906,0.0009816666666666667
Y907,0.009386666666666666
Y908,0.0010916666666666668
Y909,0.00188
Y910,0.009396666666666666
Y911,0.0002483333333333333
Y912,0.0031583333333333337
Y913,0.023503333333333334
Y914,0.017588333333333334
Y915,0.004111666666666667
Y916,0.0042
Y917,0.0057350000000000005
Y918,0.0007416666666666666
Y919,0.00055
Y920,0.004201666666666667
Y921,0.0008916666666666668
Y922,0.0011133333333333336
Y923,0.007105
Y924,0.0020483333333333334
Y925,0.013845000000000001
Y926,0.00013500000000000003
Y927,0.021263333333333332
Y928,0.0059
Y929,0.0011983333333333334
Y930,0.016929999999999997
Y931,0.0008666666666666666
Y932,0.018296666666666666
Y933,0.008525
Y934,0.00528
Y935,0.0019916666666666668
Y936,0.0004300000000000001
Y937,0.00382
Y938,0.01965333333333333
Y939,0.0006266666666666668
Y940,0.0020199999999999997
Y941,0.04808833333333334
Y942,0.0027833333333333334
Y943,0.0014666666666666667
Y944,0.016501666666666668
Y945,0.014378333333333332
Y946,0.009748333333333333
Y947,0.0021566666666666665
Y948,0.015155
Y949,0.02470666666666667
Y950,0.02915
Y951,0.002133333333333333
Y952,0.001085
Y953,0.0005683333333333333
Y954,0.00016166666666666668
Y955,8.5e-05
Y956,0.00047
Y957,0.0007016666666666667
Y958,0.0017716666666666668
Y959,0.00020333333333333333
Y960,0.002035
Y961,0.0009133333333333333
Y962,0.0002666666666666667
Y963,0.0009333333333333333
Y964,0.00022166666666666667
Y965,0.00010833333333333333
Y966,0.00049
Y967,0.004428333333333334
Y968,0.016375
Y969,0.0008249999999999999
Y970,8.166666666666667e-05
Y971,0.00027833333333333334
Y972,0.0004116666666666667
Y973,0.00011333333333333334
Y974,0.007281666666666666
Y975,0.0008083333333333333
Y976,0.000985
Y977,8.833333333333333e-05
Y978,0.0024866666666666665
Y979,0.00035666666666666664
Y980,0.0018733333333333334
Y981,0.000355
Y982,0.000265
Y983,0.00027166666666666664
Y984,0.005335
Y985,0.0020333333333333336
Y986,0.003745
Y987,0.00022833333333333334
Y988,0.0005799999999999999
Y989,0.0006866666666666667
Y990,0.00052
Y991,0.0010916666666666663
Y992,0.005598333333333334
Y993,0.0010183333333333331
Y994,0.017395
Y995,0.00398
Y996,0.0011766666666666666
Y997,0.006293333333333334
Y998,0.012673333333333335
Y999,0.07674166666666667
Y1000,0.019323333333333335
Y1001,0.0016766666666666666
Y1002,0.023006666666666665
Y1003,0.0023033333333333334
Y1004,0.002
Y1005,0.00116
Y1006,0.004088333333333334
Y1007,0.01888666666666667
Y1008,0.0016199999999999997
Y1009,0.007485000000000001
Y1010,0.040745
Y1011,0.04217833333333334
Y1012,0.015120000000000001
Y1013,0.005748333333333334
Y1014,0.002856666666666667
Y1015,0.00151
Y1016,0.017061666666666666
Y1017,0.018398333333333333
Y1018,0.015671666666666667
Y1019,0.006571666666666667
Y1020,0.02991166666666667
Y1021,0.004606666666666666
Y1022,0.0029083333333333335
Y1023,0.00016833333333333335
Y1024,0.021538333333333336
Y1025,0.004391666666666666
Y1026,0.023209999999999998
Y1027,0.028123333333333334
Y1028,0.0022866666666666664
Y1029,0.0005983333333333334
Y1030,0.00016166666666666665
Y1031,0.0013183333333333335
Y1032,0.0002
Y1033,0.0004766666666666667
Y1034,0.0007833333333333334
Y1035,0.00014333333333333334
Y1036,0.0010099999999999998
Y1037,7.333333333333334e-05
Y1038,0.0001566666666666667
Y1039,0.0006366666666666668
Y1040,0.001065
Y1041,0.0007783333333333335
Y1042,0.0007583333333333334
Y1043,0.0006316666666666667
Y1044,3.9999999999999996e-05
Y1045,0.0037066666666666667
Y1046,0.0005700000000000001
Y1047,0.0008566666666666666
Y1048,0.023955
Y1049,9.166666666666667e-05
Y1050,0.0004016666666666667
Y1051,0.0006716666666666667
Y1052,8.333333333333333e-05
Y1053,0.0005583333333333333
Y1054,4.333333333333334e-05
Y1055,5.666666666666667e-05
Y1056,0.0002883333333333333
Y1057,0.002928333333333333
Y1058,0.00023666666666666668
Y1059,0.00029833333333333334
Y1060,0.00033833333333333334
Y1061,0.0033066666666666665
Y1062,0.01950166666666667
Y1063,0.0004516666666666668
Y1064,0.00016166666666666668
Y1065,0.00046833333333333324
Y1066,0.02416333333333333
Y1067,0.0008083333333333333
Y1068,0.0016683333333333335
Y1069,0.00030333333333333335
Y1070,0.0016983333333333332
Y1071,0.0033983333333333335
Y1072,0.0005200000000000001
Y1073,0.000195
