id,value
Y344,0.0021966666666666666
Y345,0.0006933333333333335
Y346,0.00055
Y347,0.00044666666666666666
Y348,0.0007433333333333333
Y349,0.0013366666666666666
Y350,0.0004133333333333333
Y351,0.0008
Y352,0.00105
Y353,0.00048499999999999997
Y354,0.0007816666666666666
Y355,0.00058
Y356,0.0006633333333333334
Y357,0.00030166666666666666
Y358,0.00096
Y359,0.000795
Y360,0.0016466666666666667
Y361,0.00037833333333333333
Y362,0.0023599999999999997
Y363,0.0015333333333333334
Y364,0.000745
Y365,0.00063
Y366,0.0016433333333333335
Y367,0.0010533333333333332
Y368,0.0014083333333333333
Y369,0.0003433333333333333
Y370,0.0009366666666666667
Y371,0.00038666666666666667
Y372,0.000805
Y373,0.0006166666666666667
Y374,0.002643333333333333
Y375,0.0007766666666666667
Y376,0.0018783333333333334
Y377,0.0016133333333333332
Y378,0.0009666666666666668
Y379,0.0006516666666666667
Y380,0.0007366666666666667
Y381,0.00366
Y382,0.003486666666666667
Y383,0.00029000000000000006
Y384,0.0007333333333333332
Y385,0.002595
Y386,0.0024983333333333333
Y387,0.0008483333333333333
Y388,0.0008816666666666668
Y389,0.0008416666666666667
Y390,0.001095
Y391,0.0008883333333333333
Y392,0.004246666666666667
Y393,0.0012850000000000001
Y394,0.0008183333333333332
Y395,0.0033699999999999997
Y396,0.0027966666666666665
Y397,0.0006116666666666667
Y398,0.0027199999999999998
Y399,0.0025566666666666667
Y400,0.00033
Y401,0.00042833333333333335
Y402,0.00043666666666666675
Y403,0.0006633333333333334
Y404,0.0008649999999999999
Y405,0.0018533333333333334
Y406,0.0008483333333333334
Y407,0.0015083333333333335
Y408,0.003845
Y409,0.0036466666666666665
Y410,0.0010299999999999999
Y411,0.010875000000000001
Y412,0.005286666666666666
Y413,0.0016783333333333331
Y414,0.001963333333333333
Y415,0.002041666666666667
Y416,0.0009616666666666667
Y417,0.0008166666666666666
Y418,0.0013966666666666667
Y419,0.0005716666666666666
Y420,0.0019816666666666667
Y421,0.0010183333333333333
Y422,0.0006683333333333333
Y423,0.0018516666666666666
Y424,0.002015
Y425,0.0008833333333333332
Y426,0.0017133333333333332
Y427,0.0005066666666666667
Y428,0.00113
Y429,0.00221
Y430,0.001485
Y431,0.0008666666666666666
Y432,0.0006983333333333334
Y433,0.0010649999999999998
Y434,0.0003066666666666667
Y435,0.00049
Y436,0.0010033333333333333
Y437,0.00040666666666666667
Y438,0.00042333333333333334
Y439,0.0007466666666666666
Y440,0.004511666666666666
Y441,0.0009066666666666667
Y442,0.0016733333333333333
Y443,0.00061
Y444,0.0018883333333333337
Y445,0.004153333333333333
Y446,0.000295
Y447,0.0024133333333333333
Y448,0.0014533333333333332
Y449,0.00139
Y450,0.0010566666666666667
Y451,0.0022833333333333334
Y452,0.004286666666666667
Y453,0.0011200000000000001
Y454,0.002635
Y455,0.0015366666666666669
Y456,0.0006616666666666666
Y457,0.0010466666666666667
Y458,0.002985
Y459,0.0018700000000000001
Y460,0.0008633333333333335
Y461,0.0021866666666666666
Y462,0.00041
Y463,0.0022349999999999996
Y464,0.00095
Y465,0.00016833333333333335
Y466,0.00453
Y467,0.000525
Y468,0.0026049999999999997
Y469,0.0003533333333333333
Y470,0.0013483333333333333
Y471,0.0003916666666666667
Y472,0.0014983333333333333
Y473,0.0006716666666666668
Y474,0.0010333333333333334
Y475,0.00159
Y476,0.001
Y477,0.0006416666666666666
Y478,0.0014533333333333334
Y479,0.0017866666666666667
Y480,0.000965
Y481,0.00047999999999999996
Y482,0.0031283333333333332
Y483,0.0007283333333333334
Y484,0.006083333333333333
Y485,0.0006216666666666667
Y486,0.0006033333333333333
Y487,0.0006016666666666667
Y488,0.0008533333333333332
Y489,0.0008116666666666667
Y490,0.0018533333333333336
Y491,0.0006466666666666668
Y492,0.0009549999999999998
Y493,0.0012133333333333334
Y494,0.0030066666666666666
Y495,0.001653333333333333
Y496,0.00083
Y497,0.0008983333333333333
Y498,0.0023983333333333335
Y499,0.00265
Y500,0.0008433333333333332
Y501,0.001055
Y502,0.0005783333333333334
Y503,0.0011250000000000001
Y504,0.0033966666666666663
Y505,0.0014366666666666666
Y506,0.0008183333333333332
Y507,0.0008516666666666667
Y508,0.0015716666666666665
Y509,0.00095
Y510,0.0009083333333333334
Y511,0.0013750000000000001
Y512,0.0004866666666666667
Y513,0.0008749999999999999
Y514,0.001083333333333333
Y515,0.0026516666666666668
Y516,0.0009566666666666665
Y517,0.0024966666666666666
Y518,0.0033633333333333328
Y519,0.00043500000000000006
Y520,0.005123333333333334
Y521,0.00044666666666666666
Y522,0.0007066666666666666
Y523,0.002105
Y524,0.002391666666666667
Y525,0.0032933333333333334
Y526,0.001005
Y527,0.0029633333333333334
Y528,0.0008799999999999998
Y529,0.0006516666666666666
Y530,0.0018983333333333335
Y531,0.0011233333333333334
Y532,0.004438333333333333
Y533,0.0023533333333333336
Y534,0.0009033333333333332
Y535,0.0011133333333333334
Y536,0.000385
Y537,0.001335
Y538,0.0017200000000000004
Y539,0.0031183333333333336
Y540,0.004701666666666667
Y541,0.0011149999999999999
Y542,0.0006466666666666666
Y543,0.00354
Y544,0.0011500000000000002
Y545,0.000425
Y546,0.00231
Y547,0.0011483333333333335
Y548,0.00046000000000000007
Y549,0.002486666666666667
Y550,0.00107
Y551,0.00162
Y552,0.0006066666666666667
Y553,0.0015566666666666665
Y554,0.00023666666666666663
Y555,0.0013083333333333334
Y556,0.0010333333333333334
Y557,0.0017916666666666665
Y558,0.002636666666666667
Y559,0.0038533333333333336
Y560,0.0003483333333333333
Y561,0.0009233333333333333
Y562,0.0014766666666666667
Y563,0.002901666666666667
Y564,0.0022283333333333335
Y565,0.0018250000000000002
Y566,0.000555
Y567,0.0033399999999999997
Y568,0.00043500000000000006
Y569,0.0017216666666666667
Y570,0.0036550000000000003
Y571,0.003741666666666666
Y572,0.0006483333333333333
Y573,0.0016049999999999999
Y574,0.001185
Y575,0.0007516666666666667
Y576,0.0005183333333333333
Y577,0.0018549999999999999
Y578,0.0007583333333333334
Y579,0.0011583333333333335
Y580,0.0011333333333333332
Y581,0.0014083333333333333
Y582,0.00044833333333333335
Y583,0.0007599999999999999
Y584,0.0008816666666666666
Y585,0.0026083333333333327
Y586,0.003805
Y587,0.0010516666666666667
Y588,0.0028216666666666668
Y589,0.0008266666666666666
Y590,0.0006
Y591,0.00037500000000000006
Y592,0.00044500000000000003
Y593,0.0044199999999999995
Y594,0.00032
Y595,0.0015266666666666666
Y596,0.0006966666666666666
Y597,0.0010066666666666668
Y598,0.00031499999999999996
Y599,0.0022866666666666664
Y600,0.0003133333333333333
Y601,0.0008366666666666667
Y602,0.004223333333333333
Y603,0.0008216666666666667
Y604,0.0011133333333333334
Y605,0.00095
Y606,0.000415
Y607,0.0011366666666666667
Y608,0.0009766666666666667
Y609,0.008428333333333335
Y610,0.00028500000000000004
Y611,0.0009233333333333333
Y612,0.002701666666666667
Y613,0.00035666666666666664
Y614,0.0013466666666666668
Y615,0.0003
Y616,0.00041
Y617,0.0021016666666666666
Y618,0.0003133333333333334
Y619,0.013741666666666666
Y620,0.00036166666666666666
Y621,0.0005833333333333333
Y622,0.0002883333333333333
Y623,0.0009983333333333333
Y624,0.0004083333333333333
Y625,0.00254
Y626,0.00029833333333333334
Y627,0.0011366666666666667
Y628,0.000695
Y629,0.0009233333333333333
Y630,0.0002966666666666667
Y631,0.0013233333333333333
Y632,0.00020999999999999998
Y633,0.001851666666666667
Y634,0.00028333333333333335
Y635,0.0008866666666666667
Y636,0.000535
Y637,0.000175
Y638,0.00048666666666666666
Y639,0.0006450000000000001
Y640,0.0005033333333333334
Y641,0.0005616666666666666
Y642,0.0003716666666666667
Y643,0.00037000000000000005
Y644,0.0006516666666666667
Y645,0.000565
Y646,0.0005433333333333334
Y647,0.00038666666666666667
Y648,0.00033
Y649,0.0006783333333333334
Y650,0.0004033333333333334
Y651,0.0004033333333333334
Y652,0.000205
Y653,0.0014516666666666664
Y654,0.0006416666666666667
Y655,0.0012233333333333332
Y656,0.0013983333333333332
Y657,0.00069
Y658,0.0004316666666666666
Y659,0.000475
Y660,0.0007533333333333333
Y661,0.004355
Y662,0.0005066666666666667
Y663,0.000565
Y664,0.0008983333333333333
Y665,0.000625
Y666,0.0006816666666666667
Y667,0.00072
Y668,0.001966666666666667
Y669,0.00013
Y670,0.0019749999999999998
Y671,0.0009100000000000001
Y672,0.007933333333333334
Y673,0.003578333333333333
Y674,0.005549999999999999
Y675,0.00405
Y676,0.0008516666666666667
Y677,0.0028483333333333334
Y678,0.00136
Y679,0.0020566666666666667
Y680,0.001355
Y681,0.000245
Y682,0.0014833333333333332
Y683,0.0006116666666666667
Y684,0.0017716666666666668
Y685,0.001455
Y686,0.000545
Y687,0.0016683333333333335
Y688,0.00183
Y689,6.166666666666667e-05
Y690,0.0005866666666666668
Y691,0.0002066666666666667
Y692,0.0004083333333333333
Y693,0.0005683333333333333
Y694,0.000745
Y695,8.5e-05
Y696,0.0005283333333333333
Y697,0.0007133333333333333
Y698,0.00020833333333333335
Y699,0.0009200000000000001
Y700,0.000625
Y701,0.00029666666666666665
Y702,0.0003066666666666667
Y703,0.0028383333333333333
Y704,0.00061
Y705,0.0011416666666666665
Y706,0.00030333333333333335
Y707,0.00043666666666666675
Y708,0.0004316666666666666
Y709,0.0004450000000000001
Y710,0.00036166666666666666
Y711,0.00025333333333333333
Y712,0.00045999999999999996
Y713,0.00118
Y714,0.0005283333333333333
Y715,0.000325
Y716,0.0005816666666666666
Y717,0.0007283333333333333
Y718,0.00113
Y719,0.0010116666666666668
Y720,0.0005716666666666667
Y721,0.0006283333333333333
Y722,0.00218
Y723,0.010638333333333333
Y724,0.0019366666666666666
Y725,0.005531666666666667
Y726,0.0015533333333333334
Y727,0.003076666666666667
Y728,0.0016516666666666665
Y729,0.0008500000000000001
Y730,0.0009283333333333332
Y731,0.00036166666666666666
Y732,0.00044
Y733,0.0004583333333333333
Y734,0.0007083333333333334
Y735,0.0025350000000000004
Y736,0.0012166666666666667
Y737,0.0006133333333333334
Y738,0.0003233333333333333
Y739,0.0008166666666666666
Y740,0.0013866666666666665
Y741,0.0010233333333333333
Y742,0.0009616666666666668
Y743,0.00035666666666666664
Y744,0.00042833333333333335
Y745,0.00126
Y746,0.00027
Y747,0.0002416666666666667
Y748,0.0004266666666666666
Y749,0.0007066666666666666
Y750,0.0007383333333333334
Y751,0.0020666666666666667
Y752,0.0013800000000000002
Y753,0.002985
Y754,0.0011483333333333335
Y755,0.00030666666666666673
Y756,0.011166666666666667
Y757,0.0028633333333333327
Y758,0.0002866666666666666
Y759,0.007226666666666667
Y760,0.0016533333333333337
Y761,0.0036416666666666667
Y762,0.0017066666666666664
Y763,0.0011333333333333334
Y764,0.0003433333333333333
Y765,0.0005633333333333333
Y766,0.00027666666666666665
Y767,0.0001466666666666667
Y768,0.0008483333333333334
Y769,0.000705
Y770,0.00053
Y771,0.00036666666666666667
Y772,0.00026333333333333336
Y773,0.00022666666666666668
Y774,0.00038666666666666667
Y775,0.0004266666666666666
Y776,0.0011633333333333333
Y777,0.0017400000000000002
Y778,0.00038333333333333334
Y779,0.000475
Y780,0.00197
Y781,0.003531666666666666
Y782,0.0009066666666666667
Y783,0.00072
Y784,0.00048666666666666666
Y785,0.0006733333333333334
Y786,0.0006983333333333334
Y787,0.0005233333333333334
Y788,0.0007300000000000001
Y789,0.0002016666666666667
Y790,0.00164
Y791,0.0013916666666666667
Y792,0.0012633333333333335
Y793,0.0030449999999999995
Y794,0.00234
Y795,0.0006533333333333333
Y796,0.0006033333333333333
Y797,0.0006383333333333333
Y798,0.00045333333333333337
Y799,0.0009066666666666667
Y800,0.0007883333333333333
Y801,0.0012683333333333333
Y802,0.000915
Y803,0.0013000000000000002
Y804,0.0006366666666666666
Y805,0.004484999999999999
Y806,0.00043666666666666664
Y807,0.0034033333333333333
Y808,0.00065
Y809,0.0004933333333333334
Y810,0.0004716666666666667
Y811,0.0005766666666666666
Y812,0.00022
Y813,0.000165
Y814,0.00021166666666666667
Y815,0.0006283333333333333
Y816,0.0002316666666666667
Y817,0.0008066666666666666
Y818,0.0008250000000000001
Y819,0.0005983333333333334
Y820,0.00043666666666666664
Y821,0.001155
Y822,0.00048166666666666665
Y823,0.0008333333333333334
Y824,0.0011466666666666667
Y825,0.0006733333333333334
Y826,0.0006966666666666666
Y827,0.001215
Y828,0.0004950000000000001
Y829,0.0004066666666666667
Y830,0.0005383333333333334
Y831,0.0008066666666666666
Y832,0.000525
Y833,0.0006749999999999999
Y834,0.0006783333333333334
Y835,0.0015483333333333332
Y836,0.000405
Y837,0.0006
Y838,0.0011049999999999999
Y839,0.000635
Y840,0.0012133333333333334
Y841,0.0012283333333333332
Y842,0.0003266666666666667
Y843,0.00061
Y844,0.0006016666666666667
Y845,0.0006833333333333334
Y846,0.0008899999999999998
Y847,0.0004216666666666667
Y848,0.0013766666666666667
Y849,0.0003716666666666667
Y850,0.0009583333333333333
Y851,0.0030900000000000003
Y852,0.0005683333333333333
Y853,0.00028833333333333337
Y854,0.0023416666666666664
Y855,0.0027716666666666666
Y856,0.006300000000000001
Y857,0.0014699999999999997
Y858,0.000135
Y859,0.00036333333333333335
Y860,0.000545
Y861,0.00042500000000000003
Y862,0.00019333333333333333
Y863,0.0003466666666666667
Y864,0.0010983333333333333
Y865,0.0014449999999999999
Y866,0.00038666666666666667
Y867,0.00029666666666666665
Y868,0.0018066666666666665
Y869,0.000495
Y870,0.0007816666666666667
Y871,0.0006916666666666667
Y872,0.00013833333333333333
Y873,0.00042833333333333335
Y874,0.0005033333333333334
Y875,0.0003366666666666667
Y876,0.000925
Y877,0.0023766666666666667
Y878,0.005605
Y879,0.00063
Y880,0.00136
Y881,0.0006616666666666667
Y882,0.0014133333333333333
Y883,0.0015216666666666666
Y884,0.00053
Y885,0.002605
Y886,0.0009866666666666667
Y887,0.00018833333333333332
Y888,0.0005766666666666667
Y889,0.0003333333333333333
Y890,0.0007016666666666667
Y891,0.00036666666666666667
Y892,0.0014716666666666665
Y893,0.00054
Y894,0.0011983333333333334
Y895,0.00036999999999999994
Y896,0.0008316666666666666
Y897,0.007506666666666666
Y898,0.004791666666666666
Y899,0.0021516666666666667
Y900,0.003453333333333334
Y901,0.028554999999999997
Y902,0.008378333333333333
Y903,0.006828333333333333
Y904,0.0036916666666666664
Y905,0.008624999999999999
Y906,0.00517
Y907,0.022946666666666667
Y908,0.0038050000000000007
Y909,0.0031733333333333336
Y910,0.013285
Y911,0.0015116666666666666
Y912,0.005856666666666667
Y913,0.016921666666666668
Y914,0.011875000000000002
Y915,0.005835
Y916,0.009451666666666666
Y917,0.008683333333333335
Y918,0.003408333333333334
Y919,0.001725
Y920,0.0075450000000000005
Y921,0.0027300000000000002
Y922,0.0057
Y923,0.011381666666666667
Y924,0.0026666666666666666
Y925,0.011686666666666666
Y926,0.0012733333333333336
Y927,0.01868
Y928,0.007978333333333334
Y929,0.00438
Y930,0.023045
Y931,0.00332
Y932,0.022495
Y933,0.011205
Y934,0.00559
Y935,0.0030483333333333335
Y936,0.0013683333333333336
Y937,0.005506666666666667
Y938,0.019473333333333332
Y939,0.0023966666666666667
Y940,0.005731666666666667
Y941,0.027281666666666666
Y942,0.004968333333333332
Y943,0.004901666666666667
Y944,0.011573333333333333
Y945,0.011915
Y946,0.011835
Y947,0.00509
Y948,0.017788333333333333
Y949,0.026405
Y950,0.03270666666666667
Y951,0.004220000000000001
Y952,0.0011066666666666666
Y953,0.0007266666666666666
Y954,0.001335
Y955,0.00035166666666666663
Y956,0.0012050000000000001
Y957,0.0011633333333333333
Y958,0.0019016666666666667
Y959,0.0004816666666666667
Y960,0.0021333333333333334
Y961,0.0020649999999999996
Y962,0.00047333333333333336
Y963,0.001155
Y964,0.0005716666666666666
Y965,0.000355
Y966,0.001285
Y967,0.008256666666666666
Y968,0.018383333333333335
Y969,0.0032533333333333338
Y970,0.0003366666666666667
Y971,0.0005716666666666666
Y972,0.0007583333333333334
Y973,0.00029166666666666664
Y974,0.009085000000000001
Y975,0.0010566666666666667
Y976,0.0012383333333333333
Y977,0.00029666666666666665
Y978,0.0016950000000000001
Y979,0.0020916666666666666
Y980,0.005611666666666667
Y981,0.000625
Y982,0.0005600000000000001
Y983,0.0006633333333333334
Y984,0.005011666666666667
Y985,0.002325
Y986,0.0029716666666666663
Y987,0.00042500000000000003
Y988,0.0007300000000000001
Y989,0.001
Y990,0.002348333333333333
Y991,0.0034483333333333328
Y992,0.008976666666666668
Y993,0.004125
Y994,0.019335
Y995,0.011438333333333333
Y996,0.0033833333333333332
Y997,0.009590000000000001
Y998,0.019231666666666664
Y999,0.04060666666666667
Y1000,0.032146666666666664
Y1001,0.0048
Y1002,0.017031666666666667
Y1003,0.006628333333333333
Y1004,0.006343333333333333
Y1005,0.005283333333333334
Y1006,0.011116666666666665
Y1007,0.015411666666666666
Y1008,0.004948333333333333
Y1009,0.011103333333333335
Y1010,0.024926666666666663
Y1011,0.033655000000000004
Y1012,0.011723333333333334
Y1013,0.015181666666666668
Y1014,0.009036666666666665
Y1015,0.00582
Y1016,0.015011666666666666
Y1017,0.03037833333333333
Y1018,0.013828333333333333
Y1019,0.011073333333333333
Y1020,0.019981666666666665
Y1021,0.007051666666666667
Y1022,0.006155
Y1023,0.0017116666666666667
Y1024,0.018456666666666666
Y1025,0.010875000000000001
Y1026,0.016895000000000004
Y1027,0.015181666666666668
Y1028,0.006350000000000001
Y1029,0.0008966666666666667
Y1030,0.00046333333333333334
Y1031,0.0013133333333333332
Y1032,0.0005733333333333334
Y1033,0.0016583333333333335
Y1034,0.0009350000000000001
Y1035,0.00039499999999999995
Y1036,0.0021333333333333334
Y1037,0.00028000000000000003
Y1038,0.00036833333333333336
Y1039,0.0012183333333333332
Y1040,0.0011233333333333332
Y1041,0.0014866666666666667
Y1042,0.0009749999999999998
Y1043,0.00084
Y1044,0.00023666666666666668
Y1045,0.007785
Y1046,0.0023933333333333337
Y1047,0.0013316666666666668
Y1048,0.015150000000000002
Y1049,0.000325
Y1050,0.0005833333333333334
Y1051,0.0009116666666666666
Y1052,0.000275
Y1053,0.0007716666666666667
Y1054,0.00023333333333333336
Y1055,0.00023000000000000003
Y1056,0.0005483333333333334
Y1057,0.004716666666666667
Y1058,0.0005016666666666666
Y1059,0.0005616666666666666
Y1060,0.0006433333333333333
Y1061,0.0074416666666666685
Y1062,0.021855
Y1063,0.0038616666666666665
Y1064,0.0003983333333333334
Y1065,0.0008
Y1066,0.020008333333333333
Y1067,0.0009983333333333333
Y1068,0.0017833333333333332
Y1069,0.00043666666666666664
Y1070,0.0020599999999999998
Y1071,0.0016066666666666668
Y1072,0.0008349999999999999
Y1073,0.0006433333333333333
Y1074,0.001595
Y1075,0.0012583333333333333
Y1076,0.000865
Y1077,0.0012016666666666666
Y1078,0.0010583333333333332
Y1079,0.0008183333333333333
Y1080,0.0006766666666666667
Y1081,0.0012649999999999998
