"id","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49"
"H13",577.037,560.25625,504.0235,474.616875,456.244,456.980125,479.543625,523.301375,559.439125,599.556375,636.627875,691.794875,743.902625,699.425125,721.496,745.260625,771.363,876.376,780.95675,770.0385,746.8905,737.78975,709.825375,659.114625,601.052125,577.931125,513.16225,479.698875,457.21025,459.213,479.55575,521.090625,553.90675,591.0825,629.01475,681.157875,724.52775,679.418125,706.616625,745.176625,774.478875,870.368,775.88725,751.755625,719.41225,700.316125,672.0855,635.88925
"H14",201.447875,197.273125,178.67925,164.68775,154.276,148.31075,147.3265,144.587875,145.24225,150.38875,159.587625,166.4625,170.8315,178.166625,181.005625,190.754375,196.895375,203.38975,207.6345,212.007,211.986,212.103375,208.74025,201.72875,196.637125,189.891625,176.1995,162.89875,153.6145,149.184,146.658875,145.01775,146.099875,147.0115,157.8595,166.81675,171.413375,178.25525,182.57675,188.918875,195.28325,199.39125,205.72125,206.809875,210.484875,207.221125,203.145,199.638125
"H15",13594.4875,12573.9625,11768.125,11224.525,10905.9875,10807.1125,11145.1125,11798.55,12371.4625,13062.7625,13886.0125,14956.3625,16035.475,16962.7875,17763.6,18277.0875,18523.7375,18475.4375,18072.725,17384.525,16758.15,16355.2375,16064.1,14942.075,13613.575,12506.625,11705.8125,11163.125,10816.6625,10703.1875,10986.2875,11495.425,12023.875,12694.9875,13418.475,14378.375,15220.025,16079.7625,16925.4125,17517.9125,17891.9875,18186.1625,18160.6125,17577.1375,16700.875,15986.0875,15524.55,14387.05
"H16",1279.64125,1166.21125,1051.08,1061.34625,914.648,883.16125,865.41475,865.93725,906.27775,947.3995,1010.245,1085.17875,1172.45125,1251.025,1351.01875,1410.32875,1493.72125,1551.46625,1574.03625,1573.99375,1523.48125,1462.95875,1429.69375,1388.74,1355.0675,1239.35125,1114.8575,1030.92,979.3675,953.039125,929.395875,928.047875,955.89,982.9645,1042.3175,1125.45,1201.345,1279.96375,1336.83,1410.40625,1485.63375,1526.17625,1575.0775,1580.60625,1540.5525,1467.06375,1404.52,1349.07125
"H17",54664.05,50028.1375,46123.65,43318.4875,41254.975,39966.5,39468.5625,40311.2125,41774.7375,42747.9625,45569.3375,49314.225,53512.375,57553.2875,60946.15,64135.05,66626.225,68125.175,68773.625,68686.125,67405.8625,64664.6625,62123.4125,59772.225,55498.4375,50772.3625,46885.95,43971.525,41851.975,40490.65,39984.5625,40633.1125,41808.775,42559.05,45329.2125,49161.0375,53336.1875,57319.25,60890.5125,63915.6625,66145.025,67420.15,68043.175,67711.9125,66256.8125,63504.3875,60946.775,58872.2875
"H18",28501.6875,26264.125,24550.75,23440.5125,22759.6,22625.3125,23507.8375,25219.3625,26491.475,28727.825,31754.55,34781.425,37339.15,39177.6125,40161.2,40527.8375,40658.6375,40258.225,39290.025,38185.2,37003.9125,36373.7625,35054,32541.425,29612.2875,27185.75,25281,24036.25,23222.275,22965.3125,23647.9625,24892.8125,25846.2125,27800.7875,30774.275,33557.4625,36344.0875,38278.15,39428.5,39928.7875,39938.65,39699.7625,38844.725,37500.1125,36043.625,35441.2625,33945.375,32738.1875
"H19",2094.0025,1924.34875,1811.80875,1735.71,1700.51625,1699.31,1776.45875,1937.5975,2036.8525,2213.03,2433.825,2660.07375,2840.76875,2980.595,3101.93,3139.8725,3132.7275,3030.95375,2858.88875,2753.12375,2699.91625,2649.53,2560.7325,2377.47,2190.1775,2012.93375,1872.775,1781.91875,1733.44875,1721.76125,1781.6325,1898.56375,1957.7725,2097.03625,2285.94625,2511.43375,2715.73125,2847.78875,2913.74125,2940.97,2937.035,2906.8375,2822.9725,2720.08875,2640.82375,2566.845,2462.33375,2284.36375
"H20",6208.8775,5706.3925,5355.87375,5123.3325,4994.3175,4991.30875,5211.46875,5646.3725,5980.06875,6509.685,7164.615,7863.9825,8467.34625,8896.575,9123.40875,9123.81375,9177.63125,9046.6875,8784.38375,8538.14875,8225.395,8052.35625,7717.845,7138.7775,6546.90875,6007.195,5573.46375,5283.73,5109.175,5042.605,5197.74,5497.2675,5730.54,6132.53625,6704.8875,7406.4225,7974.12875,8397.16375,8624.6,8821.69125,8986.63875,8989.43625,8815.92375,8505.115,8120.1125,7901.43,7478.1825,6933.85875
"H21",14949.5125,13813.5,12925.475,12324.5875,11941.9,11813.5,12145.8125,12906.3625,13537.6875,14725.5125,16374.075,17999.7125,19357.125,20320.1,20776.7375,20935.4,20965.2875,20767.9375,20308.6875,19722.6,19230.6125,19082.0375,18474.925,17165.65,15571.7,14272.75,13291.1375,12642.2,12193.4375,12022.3625,12292.25,12885.3,13428.725,14610.0875,16398.3375,17780.775,19381.275,20367.85,20900.8625,20943.4,20648.2625,20396.4875,19898.6625,19228.6125,18535.5375,18405.475,17603.9125,17485.55
"H22",678.247375,669.12225,644.83275,625.161375,614.20525,605.962875,598.687,595.24975,598.94775,599.844,608.67525,616.0345,622.356375,636.1725,644.58525,653.118375,672.265625,683.5895,694.924375,707.742875,709.5005,706.837875,694.504625,678.726125,668.03,661.433625,639.319875,623.256125,611.945625,604.914375,596.675125,595.713375,598.410625,598.226875,608.436875,619.190125,625.390625,639.453875,642.85775,648.336875,664.53375,676.69875,687.741625,698.236,700.568375,695.0415,683.357125,667.951125
"H23",238.07425,217.739125,204.588375,194.212875,187.2615,185.68175,192.0975,208.2675,223.4405,243.298625,271.046875,295.998,320.749,344.0345,355.016,361.625375,365.956375,374.520625,364.758375,352.452,338.5615,331.556125,320.46025,293.968,264.27825,233.522,214.5545,201.99575,193.800625,190.889875,196.48525,209.886375,219.385625,235.2255,258.46025,286.63375,315.2785,338.81725,351.484,369.90375,358.978375,347.8065,329.097875,307.579375,290.83825,290.426375,282.2375,262.97025
"H24",384.695875,386.55,397.221375,432.169875,508.296,576.785875,654.835,718.012625,776.465375,831.077625,875.987,892.875,893.9995,864.236625,830.895,786.063375,752.430375,697.444875,624.524875,563.384875,549.16925,501.274125,465.247375,447.584,438.24125,447.809625,453.51,507.057625,581.823875,645.335,725.57175,798.318,860.58875,922.633125,958.928,979.25225,980.520375,962.828625,915.73225,865.856875,821.020375,745.412125,662.591875,591.89175,541.720875,490.44725,464.547375,439.601625
"H25",2633.3125,2477.11375,2253.325,2095.10125,1993.195,1923.25875,1867.98125,1852.8825,1873.7875,1947.79,2054.04625,2158.71125,2242.08625,2317.6725,2400.8275,2475.85,2555.47,2654.50375,2717.96625,2778.65125,2831.75,2847.2475,2813.81375,2698.71875,2602.10625,2479.0125,2260.2975,2084.78,1984.06375,1898.33,1845.01625,1824.59625,1831.65875,1899.0425,1985.94875,2078.24375,2157.71625,2220.745,2297.04875,2343.32625,2410.97,2483.83375,2544.0775,2582.1275,2617.8425,2624.425,2600.175,2529.59375
"H26",17392.925,15723.375,15007.275,14568.475,14038.125,13761.7875,14081.6125,14772.725,16177.0375,17045.3125,17824,18553.6875,19023.6,19405.975,19888.825,20230.675,20447.7625,20710.3875,20696.1,20314.6125,19700.3875,19431.8625,18562.4875,16785.6875,15022.1875,13909.6,13218.4125,13085.025,12878.9375,12661.8375,12990.425,13830.2375,15148.9,16206.7,17083.2125,17852.2,18508.625,18975.1375,19382.9125,19676.575,19890.7125,20098.625,20074.425,19625.15,18995.1875,18730.9,17992.5875,16501.925
"H27",1881.14125,1708.72625,1544.12625,1470.68625,1408.23375,1395.44375,1521.975,1632.145,1683.285,1787.78375,1970.245,2158.77875,2345.7225,2491.1525,2614.47375,2667.44875,2658.57875,2724.675,2730.325,2657.30125,2474.2,2330.03375,2248.21125,2090.8225,1894.93375,1712.10625,1576.96875,1495.40125,1443.235,1441.845,1537.28375,1613.13125,1659.69125,1757.23125,1918.13375,2090.1825,2235.96375,2418.3275,2548.23375,2607.11875,2688.68125,2762.08,2753.51,2625.25625,2484.21625,2347.9925,2316.34875,2161.04125
"H28",4358.625,4160.5025,3830.965,3482.135,3144.58125,2926.88375,2779.82125,2711.17,2719.23125,2848.58125,3056.97625,3336.06,3593.77875,3863.33,4134.35125,4360.0525,4580.26,4796.875,5005.97875,5123.90125,5144.8275,5065.565,4762.86375,4473.89625,4347.5675,4158.31375,3807.065,3454.105,3113.4125,2883.7175,2724.7175,2644.26,2646.22,2759.735,2930.98,3199.05375,3492.30625,3817.73375,4143.76375,4416.07625,4628.0675,4844.54125,5022.28,5123.415,5130.3375,5046.58875,4725.3075,4408.7725
"H29",4802.34125,4432.5775,4120.23,3966.1625,3847.14,3813.24,3912.2225,4155.5175,4380.5525,4730.68625,5172.69875,5501.8625,5797.22375,6046.66625,6256.39625,6378.36375,6482.09625,6530.3275,6497.89,6331.90375,6114.03125,5936.68125,5732.59,5401.8125,4982.07625,4584.20375,4220.72875,4037.94125,3870.57875,3795.655,3901.615,4068.895,4315.87625,4688.62625,5226.49125,5650.98875,5978.2275,6277.84875,6422.9525,6495.50125,6540.42625,6516.66875,6395.11375,6095.1625,5854.615,5604.92,5378.62125,5066.89125
"H30",110351.125,101546.125,95045.375,90349.3,87191.65,86817.4875,89856.375,94437.9,99925.5,105979.125,111749.5,118857.875,124799,129657.875,133745.375,136392.25,138102.875,139219.75,139494.25,137277.125,132307.25,127210.5,123195.125,115035.875,106002.375,98567.225,92050.525,87941.8125,85371.5,85272.675,87862.3875,91695.65,97564.0625,103703.625,109893.25,117519.375,123514,128252.5,132010.375,134839.75,136229.5,137299.125,137206,134445.625,128954.75,124006.625,119822.875,112347.75
"H31",100343.75,92564.1375,86950.025,82987.2375,80496.1125,79499.275,80540.4,84289.4125,88714.95,94065.6,100361.325,106392.125,112137.75,116763.25,120761.5,124133.125,126321.25,127285.125,127465.125,126140.125,123027.625,119106,116175.25,111569.75,103719.75,95633.4,89518.5875,85214.1875,82363.175,80957.05,81983.7875,85437.7125,89612.4625,95545.6875,102492.875,109655.375,116224.25,121766,126351,129891.375,131955.875,132685.25,132499.5,130702.375,127248.125,122440.625,118604.625,113722.875
"H32",92627.8,85527.825,80440.75,76804.4625,74571.9875,73590.9125,74543.925,77946.15,81961.9,86771.9625,92389.7,97878.525,103059.75,107201.5,110793.75,113880.125,115875.5,116691.5,116881.625,115729.875,112946.75,109415,106942,102822.25,95705.4125,88340.95,82854,78969.525,76420.2,75175.4875,76109.0125,79289.2125,83056.8,88356,94498.3,100957.8,106909.875,111843.25,116023.625,119304.375,121146.625,121817.125,121718.75,120232,117119.375,112800.125,109466.375,105147.25
"H33",5841.18,5552.4375,5141.5275,4719.325,4352.61125,4075.98625,3886.355,3765.5725,3733.9125,3730.02875,3758.705,4043.90625,4440.50875,4754.83375,5116.06125,5473.07625,5764.74,6053.38,6377.845,6531.6275,6518.1875,6486.6375,6365.95125,6035.57125,5756.495,5470.7025,5063.36625,4629.93125,4317.515,4078.09625,3879.025,3769.74625,3734.43125,3730.89625,3734.57375,4017.0675,4389.98875,4717.145,5048.475,5375.41375,5622.2325,5934.24875,6244.605,6328.87375,6346.97375,6243.37875,6264.79375,5965.7525
"H34",47755.45,45284.625,41806.9875,41283.8625,35907.5,33794.5375,32996.425,32676.3,33333.175,34554.525,36314.1,39137.1625,41130.45,42882.05,44571,45944.6375,47586.6875,48756.0125,50117.8875,51010.75,51414.8375,51261.125,50176.4375,48527.0375,46752.1375,44662.425,41348.475,38364.0625,36116.925,34451.1375,33342.05,33229.7125,33495.1875,34393.8125,35918.6125,38847.425,40944.0625,42736.1875,44428.1125,45622.5,46963.5875,47911.9875,48953.175,49696.1125,50116.225,49853.7125,48847.7,47465.1375
"H35",1399.95375,1322.01375,1218.5925,1166.76875,1119.51875,1101.17,1084.36125,1092.3475,1131.875,1186.6025,1244.80625,1305.415,1331.1775,1370.18,1385.97625,1401.395,1423.08375,1431.86375,1462.605,1455.78875,1437.385,1420.52875,1389.42375,1371.095,1369.66625,1300.565,1208.94,1149.475,1110.15125,1095.18625,1068.4975,1077.45125,1118.395,1148.5675,1220.3125,1285.33875,1307.41375,1356.1325,1361.1675,1368.67,1396.38,1407.8125,1419.27625,1422.7475,1401.33125,1383.5425,1354.48375,1316.3525
"H36",23285.0875,21066.6,19498.0625,18402.9625,17650.675,17447.4,17988.8375,19240.675,21213.225,22900.4375,24311.7875,25414.4375,26266.25,26878.1625,27588.475,28145.45,28497.5375,28731.0125,28600.8625,27743.9875,26576.975,25756.9,24974.55,23100.375,20980.525,19317.3,18161.925,17329.25,16788.4625,16707.075,17208.925,18307.2625,20206.95,21892.8125,23374.0625,24697.05,25632.1,26327.875,26981,27419.6,27689.15,27892.875,27725.4375,26906.25,25822.875,25139.7625,24451,22886.9625
"H37",2130.2425,1868.72125,1618.14,1471.68875,1473.1425,1424.16,1381.26,1440.25125,1578.5225,1720.075,1843.4275,1967.65875,2076.085,2150.07625,2223.68125,2281.07375,2326.99125,2426.5625,2478.66,2517.27875,2541.41375,2455.44,2248.72625,2124.27375,2081.8075,1883.32875,1676.57125,1539.91625,1510.075,1482.7375,1496.7025,1544.9625,1600.71,1714.95125,1809.6125,1875.4125,1942.97125,2002.4175,2099.9275,2196.185,2280.67625,2367.77875,2421.73625,2438.46625,2441.46,2390.78625,2209.08,2114.06125
"H38",3338.25,3169.6175,2841.355,2510.8325,2256.39875,2089.82625,2001.275,1949.98625,1974.6375,2114.05,2312.37875,2525.25625,2657.8675,2784.2125,2908.22125,3002.29375,3102.55625,3205.53375,3247.765,3323.9475,3373.22375,3404.65125,3313.21,3169.45625,3042.12375,2950.91625,2694.63375,2386.3625,2142.4275,1986.6625,1896.04125,1850.49,1863.50125,1961.52625,2123.80125,2326.4425,2461.82125,2583.1325,2706.585,2791.6775,2889.79125,2994.935,3060.165,3188.285,3256.77625,3292.4475,3231.62,3119.02875
"H39",110305.75,101452,94917.2375,90206.5375,86996.9875,86611.7875,89670.1625,94246.1375,99762.2,105815.125,111656,118791.5,124748.75,129626.75,133704.5,136393,138134.25,139263.25,139560.125,137290.375,132291.25,127112.75,123047.75,114823.75,105790.875,98314.3,91784.425,87707.1,85157.475,85103.2625,87735.325,91553.875,97427.175,103566,109770.25,117387.625,123372.5,128130.375,131871.375,134716.75,136129.375,137232,137119.25,134345.25,128869,123844.375,119658.875,112171.5
"H40",1909.69125,1774.0775,1631.54625,1534.52375,1479.01375,1448.10375,1435.85625,1440.64875,1489.09375,1554.28375,1634.68,1724.66375,1829.4625,1971.905,2018.7875,2093.3,2161.24125,2217.2625,2225.225,2215.95875,2197.97625,2153.34875,2092.00375,2125.79375,2028.44125,1867.28125,1692.7075,1581.1525,1506.4375,1471.2875,1444.56125,1455.23625,1511.185,1580.33625,1651.83,1737.54875,1826.09,1913.09875,1966.36375,1997.64125,2038.305,2074.0725,2065.6125,2075.61375,2045.005,1990.44875,1926.51375,1990.94
"H41",3925.9175,3934.51,3711.45,3359.6175,3049.4525,2902.59125,2787.3725,2745.4875,2817.27,2944.7,3058.6275,3338.905,3478.17625,3555.2725,3683.75875,3772.44,3823.46625,3876.73375,3906.55875,3915.7675,3914.28125,3939.24375,3890.42,3812.49625,3731.86625,3772.11,3553.33625,3226.38875,2919.43,2789.3225,2704.21625,2673.995,2722.61875,2835.66375,2866.84625,3222.6775,3397.5775,3509.52125,3564.615,3603.10375,3639.13125,3674.86375,3662.55125,3668.1875,3711.2875,3773.37125,3712.3625,3641.7625
"H42",3318.5575,3219.385,3031.0025,2916.605,2821.33,2799.87875,2876.08875,2970.44875,3082.03875,3299.18625,3593.88125,3849.61625,4131.91,4381.9,4591.34625,4648.69,4907.5525,4935.09125,4864.07625,4627.75,4423.47125,4288.32375,4191.075,3827.69375,3582.9025,3216.83375,3144.6125,3008.6075,2921.46,2920.6975,2933.245,2993.5075,3069.33625,3285.30875,3498.46875,3760.985,4003.39125,4197.075,4378.61875,4525.31375,4744.29875,4776.48,4729.2175,4537.29625,4327.27625,4182.93625,4065.77875,3785.40125
"H43",3354.94,3104.605,2917.075,2799.22875,2730.94875,2715.0075,2790.4875,2902.96625,3013.19625,3180.35375,3413.28125,3713.51,3991.42625,4223.2875,4397.465,4526.78625,4615.0375,4654.72125,4508.02875,4300.5675,4171.41125,4054.8375,3922.5325,3626.53625,3356.875,3121.655,2955.99875,2819.4025,2763.23625,2758.9125,2820.895,2903.43125,2982.3625,3107.47875,3293.46875,3502.7825,3725.1175,3908.2075,4074.1875,4256.98,4234.49,4203.5425,4116.6675,3999.8,3850.68125,3731.29625,3649.73375,3422.05375
"H44",1129.7975,1124.30375,1045.63,941.84375,867.3495,819.081375,793.1855,776.941375,784.864875,844.086125,937.452375,1052.735,1090.0625,1124.53375,1155.61875,1170.24625,1190.425,1212.275,1218.57375,1208.3825,1220.3875,1212.43625,1168.695,1124.15625,1093.4425,1094.505,1029.2475,931.814,854.140875,806.724875,780.449125,769.034375,798.760625,852.744125,960.12275,1068.54125,1118.7975,1157.08,1185.3875,1188.3775,1206.00125,1202.395,1220.6425,1205.87625,1208.5975,1200.68375,1160.55,1123.1725
"H45",34086.0125,31672.7375,30563.5,29384.6375,28015.7125,28174.4875,28706.1,29834.1625,29636.5625,30916.775,33000.8375,35631.4875,38174.8625,40014,41634.325,42819.3375,43349.125,43054.0875,43180.35,42638.575,41144.975,40401.0875,39545.2125,37498.6875,34458.3375,31960.85,30709.525,29780.6375,28911.55,28419.2875,28862.6,29687.9625,29382.1625,30752.1,33126.6625,35913.6125,38452.45,40428.475,42204.8875,43443.9375,44220.7125,43820.225,43386.125,42547.7375,40884.275,39358.0875,38462.6875,36348.7875
"H46",157.8925,138.00075,120.972875,110.4745,104.627875,105.780375,113.35625,123.23825,130.48775,152.5295,172.265625,200.308875,225.585875,248.750875,261.507,256.681125,242.22375,240.136125,240.3885,234.391125,224.7615,210.873,196.011625,177.672625,164.553125,144.0655,125.6145,115.737625,109.6885,109.55825,115.183875,121.444375,125.244375,138.052875,157.482875,184.105375,210.416375,234.19875,252.270875,259.48875,250.923125,245.686125,242.06675,230.753,220.667125,208.98475,193.701125,175.526125
"H47",33453.7875,31101.5125,30030.1,28884.4,27531.8375,27706.4375,28241.575,29348.0875,29146,30390.55,32416.9625,34979.475,37445.375,39210.7125,40805.7,41978.3125,42513.1125,42235.7875,42356.3,41842.7625,40389.825,39666.9125,38839.95,36832.775,33845.7625,31414.975,30206.15,29316.1125,28463.9125,27979.9,28420.8,29225.9,28909.4375,30237,32546.4125,35258.325,37725.0625,39631.325,41381.975,42591.4375,43385.1375,43007.2,42577.7625,41761.8125,40113.2125,38629.4125,37750.8625,35676.675
"H48",5114.37125,4830.4,4355.44375,4085.57375,3767.5775,3521.48875,3319.5,3201.37875,3162.54875,3215.0075,3319.7675,3512.1625,3753.6175,4003.63,4304.58125,4610.1275,4866.33625,5081.0225,5304.02125,5414.61,5485.35375,5495.05125,5448.795,5302.80375,5197.10625,4893.26125,4404.48,4170.2025,3857.4275,3635.25875,3480.3575,3368.81625,3348.11875,3431.6525,3433.495,3478.61625,3624.3075,3822.46375,4065,4327.2575,4554.50875,4741.2625,4924.35125,5021.86125,5014.59125,4965.7925,4873.3325,4735.11
"H49",16940.6125,15973.975,14678.9125,13744.0875,12796.025,12175.3,11688.575,11469.9125,11542.15,11801.2125,12219.1125,12892.3,13550.875,14369.525,15157.9125,15964.6625,16617.175,17298.4875,17998.725,18435.8625,18576.55,18449.625,18086.05,17758.35,17343.9625,16295.825,14976.3375,14038.825,13212.55,12617.0375,12151.1875,11948.175,12006.7875,12308.1375,12541.4,13005.65,13500.4,14232.35,14940.275,15594.325,16109.5875,16638.05,17181.675,17497.2,17544.4375,17290.2,16798.3,16483.85
"H50",35307.9625,32474.975,30309.3625,28695.6625,27623.8125,26930.1125,26665.3875,27352.5625,28401.1,29746.9,31703.05,33955.025,36344.3375,38667.825,40518.3,42057.1375,42877.4,43624.45,43967.825,43624.4125,42894,41775.7875,40265.475,39185.175,36718.525,33886.575,31674.8875,29929.1,28662.6,27782.025,27486.0625,27936.5625,28830.8375,30305.9,32606.6,35047.9875,37648.1875,40079.2125,42072.575,43659.8375,44355.6,44923.2875,45021.625,44472.1375,43468.675,42176.9625,40504.65,39315.7375
"H51",357.7605,334.302375,310.571,296.314625,282.296125,283.04525,294.414875,324.096125,356.677375,375.2955,402.860625,429.973125,457.026125,469.556375,480.83125,501.304875,497.19125,477.519125,487.794,469.76725,455.64625,447.052875,423.025625,387.910125,354.229125,317.5335,295.303,280.813,273.456125,272.940875,281.649,305.789375,322.250375,345.591,380.95125,418.500125,455.884125,490.83175,527.362875,537.69175,546.906125,550.535875,543.532625,525.886125,494.147625,482.987875,474.017375,437.38525
