"id","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"W26",2885.59,3177.94125,3148.585,3761.915,3558.14125,4276.04125,4029.59,4436.3125,4671.17875,5311.95,8264.36875,4004.63375,3713.89125
"W27",2023.99125,2624.64,2014.46,2645.7675,2690.0875,3093.46,2565.0575,3353.9775,3666.7925,4240.31125,4238.01,2757.42375,2490.19
"W28",5293.38375,4496.465,4935.99125,6245.05375,7318.92,6013.17125,5428.71875,8939.06,13497.1,11000.14125,8938.665,5749.86375,5455.18875
"W29",911.62775,1093.08,985.8695,986.261625,1006.965,1477.15375,1331.51625,1261.84375,1066.172875,1612.95,2034.34625,1295.65,1009.768
"W30",3692.76375,3889.7275,3521.94125,3905.29,3989.08125,4473.4625,4097.54125,4754.38,6692.28875,5275.0125,6183.31125,4699.6125,4234.30625
"W31",881.1425,958.345375,1059.6425,1269.82625,1437.025,1607.46125,1307.9325,1838.17625,1923.145,1736.1625,1592.805,1240.42,1127.35
"W32",4826.88625,4214.87,5446.97,4710.1075,6455.77375,5140.65625,5763.565,6403.36875,7272.83375,6692.56875,6336.7275,5046.415,5251.925
"W33",1719.795,1674.45,1904.60625,2073.64625,2791.92875,2063.4525,2178.7775,2749.0825,3437.9825,3391.93875,2209.7875,1878.6225,2108.11
"W34",1541.74625,1496.52,1580.96,1380.4825,2023.4575,1794.31875,1919.62,1532.91625,1730.545,2524.02375,1723.325,1440.24625,1489.86
"W35",1202.9675,1220.11,1219.9575,1056.94625,2102.0175,1892.20875,1456.2075,1144.1675,1212.03625,2445.57,2016.25,1464.74375,1590.18125
"W36",16179.2,14692.9375,13353.5875,14644.9125,12524.7625,10749.85,12369.6,15144.05,18986.8,16184.8875,12982.925,13434.675,17174.0375
"W37",2938.81125,2969.37625,2965.3675,2953.49625,3003.73875,3008.185,2980.80125,3001.08375,2981.71,2974.51125,3003.81,2977.68625,3003.35875
"W38",3154.50125,3201.14,3184.74625,3217.59,3162.185,3185.39875,3225.05625,3283.32875,3256.58625,3248.06125,3283.90125,3250.26125,3280.1425
"W39",5805.07375,5850.89875,5826.8,5804.47625,5773.2525,5751.86875,5769.3925,5804.0075,5794.11625,5838.68625,5842.47625,5802.73875,5801.62625
"W40",5854.1075,5828.35,5788.19625,5763.80625,5777.355,5758.0425,5757.93375,5802.35875,5839.21625,5837.07625,5834.12375,5815.78625,5841.635
"W41",6173.85125,6262.82,6276,6215.84125,6168.35625,6104.41125,6073.075,6194.98625,6248.65375,6325.57375,6292.2975,6346.1175,6302.01
"W42",6189.24375,6297.38625,6228.795,6178.66,6153.29875,6114.6075,6119.46,6208.39375,6263.18375,6358.29875,6341.7125,6298.95125,6295.87625
"W43",6204.61625,6288.42125,6298.9775,6194.3625,6203.99,6116.0775,6106.5625,6208.28625,6284.81375,6327.2425,6282.29625,6341.3975,6282.045
"W44",5834.705,5818.89375,5777.31125,5745.9,5767.9,5755.78875,5778.315,5814.245,5803.83,5795.0325,5824.62875,5802.36875,5806.9675
"W45",2971.4275,3001.6075,2977.82,2943.22625,2874.265,2924.18625,2938.555,3000.185,2986.90375,2941.20625,2990.39125,2961.64375,2894.08125
"W46",3364.57,3447.9475,3421.20625,3321.77125,3270.75375,3220.93125,3236.1525,3208.80875,3194.505,3202.8575,3253.82625,3325.30125,3266.6925
"W47",2977.12,3017.32,2995.15875,2949.24375,2892.54125,2944.745,2975.21,3027.4725,2993.02,2960.7775,2994.84875,2979.0625,2930.24875
"W48",3110.965,3121.85625,3047.53,3030.05375,2970.49,2938.415,2926.9975,2892.3025,2922.9225,2929.075,2982.0675,2917.3425,2910.69
"W49",3272.82875,3355.245,3312.72375,3290.905,3200.32125,3268.015,3256.8625,3266.18625,3264.7525,3292.625,3318.0575,3270.9125,3171.58125
"W50",3293.55625,3371.36375,3323.81,3322.33,3222.1275,3280.97125,3274.67625,3280.83,3292.84625,3325.71625,3337.40875,3293.02375,3182.475
"W51",6549.33,6600.32,6575.85375,6526.5575,6494.2175,6453.4775,6416.98125,6468.6725,6392.14125,6428.89875,6446.76875,6522.58625,6492.515
"W52",7151.42,7268.45,7137.9475,7015.4175,6901.1525,6923.79875,6977.07,7049.5725,7079.67375,7082.0525,7118.15125,7232.54375,7147.57375
"W53",1890.93375,1965.69125,1733.65375,1775.15,1865.68125,1846.56875,1952.02625,1979.545,2002.64,1845.97875,1989.1275,2048.74,2050.44375
"W54",2488.25875,2505.06,2459.47125,2460.03625,2454.035,2495.015,2470.60625,2503.27,2535.7475,2562.355,2607.94625,2602.21875,2586.1125
"W55",4808.1925,4754.9725,4778.3075,4549.60875,4452.67875,4433.86875,4338.465,4108.09375,4022.965,4114.89875,4097.83,3862.9125,3742.19625
"W56",3022.25,3127.8575,3147.23625,3213.70625,3284.92125,3355.57625,3444.44875,3566.55,3624.72,3660.46625,3697.81625,3743.14875,3783.2125
"W57",2118.4125,2033.27125,1954.04625,1875.14,1820.1275,1777.8225,1731.42625,1691.9525,1608.82,1557.98375,1531.37625,1520.84625,1470.40375
"W58",3365.09875,3285.66625,3296.745,3240.40875,3187.98125,3179.93375,3254.70875,3282.63625,3240.25875,3217.58375,3128.4025,3050.875,3065.86875
"W59",2169.33875,2116.1825,2308.43125,2370.2375,2683.55625,2497.48625,2472.33625,2464.09875,2611.8575,2016.83375,2139.43,2239.7775,2142.705
"W60",8914.83875,8889.05,9001.21875,9064.26625,9157.39,9183.17,9194.285,9181.07,9155.88,9157.91625,9258.85,9252.95,9340.47375
"W61",9930.71625,11835.625,11817.9625,10530.375,10495.075,11348.9875,11409.6625,11049.6,10945.6625,10455.7625,10572.6625,10857.3125,10711.4375
"W62",7206.66875,7014.65875,7013.76625,7072.775,7100.5425,7159.29625,7147.2075,7303.93125,7303.495,7584.25375,7573.64,7622.38375,7623.30125
"W63",5984.2,6128.69875,6112.2475,5933.97875,5905.68875,6208.7975,6202.04,6286.43875,6263.9575,6436.5375,6496.1875,6613.73125,6573.17625
"W64",12629.3625,12148.3375,12935.65,14177.6625,14478.3875,12534.4375,12785.75,13821.2125,14461.325,12622.4125,13249.8125,14799.1,15930.1375
"W65",17973.7125,17377.625,18268.3,19495.725,19899.9,17673.9625,18087.65,19151.0625,19947.4,18004.3125,18574.3875,20499.7625,21808.6875
"W66",7560.02375,7622.84,7565.39875,7410.37125,7437.09375,7656.2075,7676.08,7492.8025,7487.3975,7703.01625,7698.55875,7605.345,7496.42
"W67",13381.4625,13418.4125,13374.6,13713.3125,13802.8625,13764.625,13687,13713.225,13674.9875,13624.5625,13639.7,13761.825,13766.6875
"W68",6887.9,6885.2075,6858.3175,6870.20875,6816.7525,6745.17625,6718.90375,6685.55625,6677.23125,6630.98625,6624.46125,6633.83375,6651.57625
"W69",6860.9575,6873.08625,6896.81,6882.27625,6777.0875,6763.43,6746.18375,6728.92625,6678.495,6690.89625,6647.1125,6679.47,6667.275
"W70",2609.8125,2585.94125,2576.0325,2569.59,2577.19375,2567.74,2611.64875,2609.69375,2627.34375,2623.0975,2598.42,2590.5225,2592.01
"W71",1962.80625,1938.8625,1933.78125,1951.73375,1939.3175,1938.5375,1938.07625,1924.06875,1935.485,1919.36,1911.9875,1917.1125,1947.29625
"W72",1955.09125,1938.25875,1926.39375,1930.21125,1943.08625,1937.67625,1923.81625,1916.75125,1936.445,1910.8275,1903.16375,1915.84875,1927.89375
"W73",1961.53875,1942.33625,1933.28875,1943.4075,1934.67125,1939.35,1928.41375,1923.0675,1923.99375,1903.6975,1912.58,1917.35875,1932.54375
"W74",4585.1975,4441.87375,4592.41125,4995.43625,4030.4475,4040.22,4356.76625,4349.55375,4084.57375,4311.87,4956.89375,5990.1225,5992.16
"W75",24535.275,24736.2,26436.35,26123.9375,25722.3875,25046.5625,25301.1875,24236.925,24763.9625,25503.65,26004.875,27915.6875,26105.2625
"W76",534.837125,572.495375,578.432375,562.47725,450.721125,473.660125,493.834375,501.54875,509.4725,518.211,521.625125,530.37075,529.36725
"W77",3327.50375,3732.75875,3392.13125,2647.125,4128.35375,4837.3025,5217.4575,4783.6825,4696.365,4005.7375,4997.26375,5127.38375,4825.49125
"W78",3379.855,3487.37375,2898.5825,2804.4325,3898.27375,4510.2375,4609.89875,4635.62375,4829.4025,5266.08375,4935.24875,5491.1325,4593.56125
"W79",1451.51,1361.38125,1464.54125,1491.62625,1492.17,1486.26125,1430.63375,1445.71625,1475.7875,1444.07,1479.99375,1499.65,1540.11375
"W80",1379.9525,1461.525,1503.62,1506.49375,1527.235,1453.43125,1457.465,1511.83875,1460.91625,1495.525,1517.035,1555.82,1588.50125
"W81",24754.975,25133,26210.3125,26996.875,26012.8375,25991.8125,25664.0875,25739.0375,24564.5875,25445.575,25932.475,27739.825,27795.8625
"W82",4421.195,4436.1375,4439.5,4424.88125,4409.445,4453.1225,4455.02,4430.965,4458.07625,4469.40125,4496.21875,4490.85375,4491.7325
"W83",6076.09375,6058.0525,6077.1975,6058.0375,6095.265,6072.36125,6095.61875,6147.72,6079.83125,6123.89,6112.58375,6081.45625,6049.4125
"W84",5958.29125,6056.71375,6027.63,6046.72375,6045.535,6034.5575,6059.29,6064.7775,6062.63,6093.87375,6070.94625,6069.315,6018.4
"W85",17219.6875,17192.375,17216.825,17166.15,17157.625,17067.2625,17164.9875,17163.5125,17121.2625,17175.3,17103.3625,17044.4125,16972.925
"W86",17222.5,17223.425,17204.775,17164.1625,17125.6125,17162.075,17287.6125,17324.2625,17292.95,17284.35,17242.7,17143.7125,17011.3125
"W87",1084.32125,1084.34625,1084.90625,1086.33,1090.395,1090.4525,1092.79,1090.81125,1084.77875,1090.60625,1094.04125,1087.605,1082.4625
"W88",11972.85,12031.725,12012.0875,12007.125,11928.8625,11966.275,12046.75,12154.6375,12142.2,12147.95,12182.65,12363.3625,12426.6625
"W89",1248.075,1277.5075,1266.71625,1293.4425,1338.65125,1333.635,1241.0625,1258.455,1261.66625,1287.81,1267.87125,1255.74375,1217.7875
"W90",1903.00875,1906.9175,1938.14375,1927.675,1926.5875,1927.91,1923.36625,1927.4,1912.5875,1919.37375,1904.98625,1926.91,1866.3525
"W91",20275.6,20309.9375,20625.125,20526.4375,20636.9,20616.3625,20515.15,20555.775,20454.1625,20519.2375,20431.7,20580.7375,19936.7375
"W92",24359.3125,24786.1875,24387.8875,24631.625,24728.025,24734.7625,24358.8125,24380.1625,24403.875,24746.15,24113.3,23362.3875,22123.2
"W93",1746.96375,1738.23375,1728.7475,1736.65625,1760.99,1759.44625,1750.6475,1744.30875,1755.7625,1755.0975,1751.665,1759.48125,1776.39375
"W94",1753.94375,1732.03875,1704.4875,1740.2975,1738.21625,1751.315,1784.64625,1798.8375,1765.075,1743.945,1719.63375,1708.7625,1686.7825
"W95",1554.12375,1557.63875,1561.93125,1558.86375,1578.2375,1581.365,1607.205,1617.7325,1590.62,1571.0975,1545.9875,1530.29125,1541.985
"W96",11316.2125,11404.5375,11312.2375,11377.1875,11437.4375,11492.525,11412.125,11418.95,11487.55,11538.2625,11574.95,11573.5,11609.8
"W97",500.622875,517.616625,502.495375,517.98,515.232375,531.314875,509.8265,514.184375,509.43625,518.83125,499.202,479.017625,470.43975
"W98",645.30725,657.600125,639.6285,655.698125,647.975625,667.704625,647.083625,651.597,643.692,652.66125,636.4075,614.722,608.664
"W99",15334.5125,15174.1875,15212.325,15165.7625,15220.725,15078.0125,15261.025,15255.1,15255.7875,15334.1875,15236.7625,15385.3625,15488.2
"W100",11304.575,11386.0625,11270.05,11262.525,11267.575,11433.6375,11397.3,11324.3875,11308.6625,11398.1,11446.65,11475.0875,11468.4125
"W101",9838.34,9866.585,9769.9175,9852.5175,9909.8025,9983.45125,9870.67375,9876.62,9953.26625,10076.04875,10060.4475,10044.305,10109.195
"W102",15717.3375,15838.2625,15812.3,15898.475,15910.3375,15813.8875,15917.35,16131.4,16088.4375,15950.975,16070.2625,16359.4625,16280.125
"W103",4137.96625,4191.3225,4030.7875,4109.86125,4108.06125,4211.53375,4125.905,4183.99625,4168.8525,4200.145,4156.85375,4125.67,4055.84875
"W104",1038.9725,1044.82625,1042.2975,1031.21,1039.62,1037.68375,1036.19625,1043.66875,1041.575,1042.9625,1037.67375,1041.225,1044.70875
"W105",9139.30125,9190.6625,9169.6775,9150.9975,9202.01625,9227.4225,9229.6075,9244.42,9248.57375,9260.29625,9267.68375,9317.0525,9300.905
"W106",2166.59,2157.21,2138.03875,2158.2875,2174.1975,2184.05625,2169.2325,2168.99,2171.62625,2174.17625,2175.44375,2164.4925,2178.7675
"W107",23808.3125,23818.0875,23776.05,23939.8125,23972.7375,24046.6,24153.025,24182.575,24268.0375,24347.0375,24365.9625,24408.4625,24372.1875
"W108",16198.6625,16313.975,16175.35,16274.425,16263.9625,16212.4,16225.8,16242.5625,16256.325,16260.7875,16308.15,16321.025,16117.2
"W109",14382.725,14433.2125,14348.7625,14396.7125,14484.3375,14468.7875,14407.225,14490.55,14574.3875,14576.1625,14465.8,14567.9625,14422.6125
"W110",7238.14,7217.80875,7180.35375,7217.08375,7275.075,7300.25875,7421.18625,7421.2575,7464.5775,7546.88875,7592.12125,7642.65625,7581.525
"W111",1070.5275,1071.5525,1071.5725,1066.92375,1076.31625,1072.69375,1072.7775,1073.0075,1074.3425,1076.725,1076.46625,1071.99375,1061.6975
"W112",9514.75125,9565.01375,9479.6375,9547.49,9471.55375,9547.32,9495.7675,9613.8375,9600.3275,9631.335,9740.8125,9906.435,9843.70875
"W113",743.602625,760.662625,733.5615,747.330375,776.69775,782.42075,718.57025,726.7575,733.502,746.322,740.83275,755.296625,758.321375
"W114",10531.4,10530.0375,10664.3625,10641.225,10638.2375,10726.3,10625.2125,10613.3875,10573.6,10647.8125,10645.2,10752.0875,10744.9375
"W115",11256.25,11290.3625,11374.9125,11348.75,11357.3125,11433.8125,11317.3,11261.65,11244.5125,11350.7625,11345.85,11559.15,11632.9125
"W116",14472.5875,15088.5,14281.1375,14702.0125,15147.0125,15513.0625,14850.1125,15433.25,15428.8875,15934.4875,15500.85,15332.75,15358.1125
"W117",7012.9275,7021.44125,7023.535,7082.61875,7069.30125,7116.3475,7093.715,7140.8225,7191.86375,7235.41625,7349.15,7430.60125,7425.45625
"W118",1743.24875,1732.365,1730.98375,1740.14,1764.4325,1765.74625,1752.49,1745.065,1762.82,1762.31125,1750.9975,1760.02875,1766.8675
"W119",995.855875,992.37425,973.78,993.65875,1008.919625,1009.926125,1030.45375,1024.509625,1004.344625,996.98475,978.382875,963.397375,966.25
"W120",837.6825,831.57725,828.752625,822.84125,840.937125,848.055,864.265125,867.233125,841.6245,849.594625,830.554,805.718375,842.549875
"W121",10361.6875,10467.675,10350.275,10469.75,10473.2125,10514.5875,10533.0125,10568.0875,10608.8,10586.9625,10689.25,10701.8625,10741.375
"W122",373.18725,380.451625,369.781,379.333375,370.81475,387.90175,354.853875,353.441125,354.90275,364.52675,369.11225,365.640875,357.2845
"W123",480.405875,485.818875,476.926375,486.2205,479.174125,495.988,455.682375,455.643875,456.10225,467.545,469.09975,468.84275,466.88825
"W124",8515.765,8556.65375,8531.97375,8553.1225,8580.5275,8593.2875,8702.33125,8784.99625,8807.1325,8816.25875,8780.58625,8865.1975,8936.22125
"W125",10848.3125,10888.075,10817.3375,10791.9,10801.7625,10936.1375,10872.1625,10778.2375,10839.7,10889.3875,10891.1375,10971.725,10966.75
"W126",9535.72625,9564.07625,9471.8,9531.0475,9608.14875,9695.21375,9608.05875,9609.95125,9621.705,9687.325,9724.31875,9714.20625,9804.20875
"W127",10866.3,10905.8,10872.55,10984.3375,10797.1375,10805.8,10886.6875,11000.0125,10988.8625,10974.575,11136.4875,11318.25,11458.975
"W128",3629.9425,3692.0075,3561.5925,3634.60125,3658.89625,3723.14625,3657.695,3672.555,3703.29125,3703.71625,3607.05375,3579.1275,3553.13875
"W129",1020.93375,1018.90375,1019.91,1020.6225,1024.6825,1024.5825,1029.17625,1032.9775,1036.25375,1036.26375,1033.525,1035.97875,1030.01875
"W130",8160.9775,8170.65125,8215.27375,8251.51875,8251.39625,8268.865,8245.7525,8294.45625,8255.39375,8245.63625,8341.75625,8295.365,8337.67
"W131",2158.80875,2156.3325,2140.07875,2159.1275,2169.96375,2164.2575,2159.82375,2159.29125,2172.50375,2169.21625,2166.10375,2155.23375,2179.39625
"W132",22562.675,22683.1625,22708.1375,22734.5125,22909.2375,22820.4,23061.575,23129.0125,23139.675,23029.3875,23130.6875,23192.35,23177.575
"W133",13866.4375,14036.1,13841.2,13952.225,13992.2625,14052.4,13951.2375,14053.3,14146.4125,14179.85,14160.7625,14132.75,14200.9125
"W134",11998.2,12150.7125,12022.3625,12075.1875,12101.8875,12220.65,12231.6875,12383.85,12253.9875,12279.6625,12341.85,12371.9375,12461.475
"W135",6119.57875,6095.63,6071.4725,6079.11375,6141.93,6185.595,6246.26625,6246.6525,6266.66,6326.4875,6349.10125,6397.84,6355.315
"W136",6364.08375,6440.165,6445.48,6378.50875,6380.40125,6415.7325,6471.465,6496.48,6551.52625,6534.66625,6581.30625,6600.15875,6537.47375
"W137",7014.815,7079.41375,7094.3875,7115.71625,7020.7925,7054.99625,7090.4075,7163.30375,7095.16375,7086.2925,7210.8375,7338.56,7278.66375
"W138",362.05425,377.01475,360.508,370.92825,399.696125,395.62275,343.3575,344.564375,352.0345,360.563125,356.838,369.937875,361.200875
"W139",7911.58375,7936.63625,8040.9675,8010.345,7992.68125,8045.55125,8056.0175,7985.07625,7946.85,8025.8575,7985.39,8147.34625,8155.32875
"W140",8283.09125,8270.185,8316.35625,8387.76,8446.30125,8428.605,8354.84125,8274.89625,8270.83625,8335.0725,8281.20125,8469.24625,8455.175
"W141",10818,11254.5875,10676.3625,11052.9,11115.875,11414.35,11032.6875,11393.1625,11380.4625,11748.4,11490.625,11411.45,11500.2625
"W142",5352.135,5409.80375,5387.94625,5415.7675,5380.39,5419.8925,5428.25875,5472.3825,5504.705,5528.74375,5590.5075,5681.0975,5669.98875
"W143",11342.425,11266.2375,11295.7125,11333.875,11508.275,11553.7,11492.875,11492.25,11461.8125,11518.5375,11491.325,11482.05,11508.5625
"W144",967.090375,983.319125,963.210625,977.986375,988.0265,996.944625,1023.79,1023.74575,998.719,993.447,984.13875,958.25225,967.005875
"W145",8076.435,8187.26625,8141.89375,8083.95875,8332.25375,8435.04,8614.29,8702.23375,8468.93875,8593.16125,8423.73375,8221.6425,8439.475
"W146",6703.6975,6736.85375,6694.31125,6727.9925,6793.75,6840.595,6761.10125,6805.85875,6859.94875,6859.74875,6872.4925,6936.80875,6994.08
"W147",129.2655,126.38475,125.50275,127.819625,114.421375,117.777,104.497625,110.945,107.719625,110.43375,115.838125,119.072875,117.789
"W148",229.56425,224.167625,227.177625,230.590875,213.050125,216.60225,195.08775,202.986,197.78775,201.198875,209.055625,214.495375,222.412625
"W149",4481.51375,4493.36625,4472.775,4467.7025,4537.0175,4556.2175,4671.27,4767.4,4762.01125,4784.16375,4749.415,4825.125,4901.86125
"W150",8005.915,8088.7775,8033.465,7996.02375,8011.35,8136.845,8081.79625,8051.10125,8084.36125,8149.42875,8139.82875,8188.80125,8218.21
"W151",6257.51875,6307.1375,6232.69375,6304.945,6350.7025,6360.42375,6295.82125,6308.79375,6375.56625,6385.6875,6417.82,6410.49875,6466.0625
"W152",8403.19625,8520.555,8444.2725,8527.40625,8385.84875,8425.405,8437.53375,8475.78125,8507.7225,8523.6075,8631.7425,8772.10125,8784.47875
"W153",2972.74125,2997.97375,2886.765,2942.3925,2962.49875,3031.495,2965.69375,2980.94875,3019.42625,2978.16625,2943.4,2902.12,2881.43625
"W154",8736.33,8779.545,8719.595,8784.12,8795.02125,8809.59125,8794.54625,8835.4775,8820.44625,8855.37375,8795.53625,8842.62,8852.88625
"W155",4576.23,4578.62875,4598.40875,4637.0025,4644.23875,4663.605,4629.30125,4667.66125,4675.3025,4687.6275,4707.08625,4736.19125,4741.6575
"W156",5442.69375,5438.5875,5477.57375,5490.72,5510.85,5505.45125,5511.85,5533.0275,5540.49,5534.8875,5561.16375,5593.065,5582.14375
"W157",1436.88125,1425.69875,1427.1725,1427.95125,1446.84125,1450.5325,1440.365,1438.60125,1442.39,1450.7075,1448.0975,1442.3525,1448.075
"W158",16424.7875,16455.2875,16484.1375,16527.15,16690.9,16672.625,16790.3375,16859.775,16927.5125,16856.2875,16995.2375,17015.15,16979.95
"W159",9207.33875,9249.72125,9136.15625,9244.96625,9308.43375,9274.61875,9257.72,9322.1375,9321.5175,9369.07125,9412.075,9422.08875,9456.86375
"W160",7995.8525,8070.7575,7956.9575,8011.41875,8090.8425,8161.3,8046.905,8121.02625,8186.3925,8202.57,8204.23625,8190.81875,8246.18
"W161",11993.05,12096.35,12173.55,12263.75,12351.45,12211.0875,12255.5625,12221.2875,12254.05,12247.2375,12264.6,12197.5875,12346.1125
"W162",4387.64125,4378.74125,4301.4425,4344.925,4409.725,4421.34875,4492.96,4500.315,4509.865,4539.0325,4575.01625,4619.7625,4607.71
"W163",3791.34875,3772.575,3760.06625,3764.49875,3792.1025,3794.48125,3795.98375,3775.7975,3818.61625,3815.95,3819.53375,3773.075,3764.92
"W164",24449.8875,24527.0625,24314.8125,24332.575,24420.5625,24494.45,24511.4375,24551.5375,24625.8,24689.85,25067.325,25379.825,25729.2875
"W165",3760.56125,3807.91,3736.195,3757.91375,3791.24125,3831.47125,3672.78875,3675.6725,3683.97375,3752.31,3759.1875,3817.00625,3939.83
"W166",2630.20375,2607.49125,2612.95875,2591.07875,2553.51625,2570.8525,2553.88375,2574.1225,2579.72875,2570.35125,2588.10125,2655.59375,2702.18625
"W167",3014.02,2992.045,3003.3075,2975.82875,2954.945,2952.5325,2940.48875,2956.29125,2961.41875,2955.8825,2963.9375,3052.64375,3093.82875
"W168",3747.84125,3845.60875,3646.55625,3729.15375,3921.94375,4057.2125,3904.17,3927.18125,4002.34375,4044.895,3933.64625,3836.1575,3686.55625
"W169",1649.92375,1660.9325,1652.375,1666.305,1659.24,1673.9925,1643.5275,1654.14625,1668.29625,1683.86125,1708.2225,1741.13625,1754.86625
"W170",3583.47,3587.78125,3583.99875,3609.12375,3598.485,3616.465,3602.38,3624.61875,3627.3625,3612.92875,3666.1075,3718.5375,3713.55375
"W171",6063.6325,6046.28625,6001.19,6049.7275,6054.39375,6071.39625,6026.9325,6016.5975,6090.91875,6098.98,6103.55125,6125.82625,6187.31375
"W172",3660.55625,3660.54625,3646.83625,3666.56625,3679.25375,3716.81,3710.61875,3702.35375,3732.35875,3717.15375,3708.0925,3736.34,3754.40625
"W173",3396.1025,3518.25625,3474.5,3538.175,3469.245,3612.585,3629.5675,3572.6075,3536.67625,3505.5475,3437.86,3502.23125,3417.75875
"W174",2815.08875,2807.11125,2804.58375,2794.59125,2789.46125,2811.455,2796.1925,2794.075,2792.6825,2813.7125,2819.38375,2829.03375,2840.315
"W175",3253.925,3265.52125,3239.05875,3243.35,3288.625,3300.2125,3307.315,3303.6425,3321.92125,3337.685,3341.6675,3353.67,3357.70625
"W176",2403.76125,2422.5225,2458.94375,2466.76875,2423.08875,2408.48375,2485.06125,2514.6,2494.11625,2445.875,2505.295,2574.5825,2666.18375
"W177",6669.53,6683.045,6649.39375,6592.82625,6786.5025,6897.585,6893.1,6931.595,6920.06875,7034.935,6859.2675,6788.7625,6713.39375
"W178",1479.62625,1469.03625,1478.29375,1482.10625,1490.63125,1489.31125,1494.055,1504.84375,1505.3375,1495.6,1497.20625,1499.41625,1473.1625
"W179",2720.825,2721.715,2715.525,2724.78875,2728.03125,2741.995,2757.44875,2749.2875,2742.0725,2753.84375,2746.15375,2736.2075,2750.355
"W180",7261.45125,7255.3225,7203.8125,7264.75875,7283.79375,7307.90125,7299.83875,7262.3825,7322.52625,7360.39375,7351.50625,7342.04375,7354.765
